timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,kWh_e2e,energy_batch_j,kWh_batch,seconds_batch,M,K,N,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-11T09:48:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9509,0.9509,89.716,94.4,1,,,,,90,,2.49211111111111E-05,0.00035886399999999997,9.968444444444443e-11,3.8036e-06,64,64,64,524288.0,0.6844787597656249,137.8399411084236,1.4601688676739788
2025-10-11T09:48:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9495,0.9495,88.673,93.4,1,,,,,90,,2.46313888888889E-05,0.000354692,9.852555555555555e-11,3.798e-06,64,64,64,524288.0,0.6765213012695311,138.0431806213797,1.4779783792438939
2025-10-11T09:48:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9498,0.9498,88.996,93.7,1,,,,,91,,2.47211111111111E-05,0.000355984,9.888444444444445e-11,3.7992e-06,64,64,64,524288.0,0.678985595703125,137.9995788587071,1.4727809910214205
2025-10-11T09:49:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9499,0.9499,89.242,94.0,1,,,,,91,,2.47894444444444E-05,0.00035696800000000004,9.915777777777779e-11,3.7996e-06,64,64,64,524288.0,0.6808624267578125,137.98505105800612,1.4679260750851715
2025-10-11T09:49:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,0.9458,0.9458,88.836,93.9,1,,,,,90,,2.46766666666667E-05,0.000355344,9.870666666666667e-11,3.7832e-06,64,64,64,524288.0,0.677764892578125,138.5832099809685,1.475859531213722
2025-10-11T09:49:06,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1,1.7305,1.7305,162.168,93.7,0,,,,,90,,4.50466666666667E-05,0.00123724365234375,3.4367879231770836e-10,1.3202667236328124e-05,96,96,96,1769472.0,0.6992162929640876,134.02382778618897,1.4303503499059655
2025-10-11T09:49:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1,1.7303,1.7303,159.769,92.3,0,,,,,90,,4.43802777777778E-05,0.0012189407348632813,3.385946485731337e-10,1.3201141357421875e-05,96,96,96,1769472.0,0.6888725760358352,134.03931918395654,1.4522136422963872
2025-10-11T09:49:09,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1,1.7304,1.7304,158.423,91.6,0,,,,,89,,4.40063888888889E-05,0.0012086715698242188,3.3574210272894966e-10,1.3201904296875e-05,96,96,96,1769472.0,0.6830690566588331,134.031573037448,1.4632267798848035
2025-10-11T09:49:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1,1.7471,1.7471,159.699,91.4,0,,,,,89,,4.43608333333333E-05,0.0012184066772460938,3.3844629923502607e-10,1.3329315185546876e-05,96,96,96,1769472.0,0.6885707585348024,132.7504058061931,1.4524114420808871
2025-10-11T09:49:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1,1.7485,1.7485,158.705,90.8,0,,,,,89,,4.40847222222222E-05,0.0012108230590820313,3.363397386338976e-10,1.3339996337890625e-05,96,96,96,1769472.0,0.6842849500201367,132.6441143746068,1.46083826403752
2025-10-11T09:49:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1,1.7548,1.7548,401.329,228.7,0,,,,,91,,0.000111480277777778,0.0030618972778320313,8.505270216200087e-10,1.33880615234375e-05,128,128,128,4194304.0,0.730013198335655,313.2868782129018,1.3698595461867153
