schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T10:16:07,"conv2d_5060ti_20260729_100925_session4",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.005143057,1.0051224975585937,1.005143057,172.19499999999999,172.19499999999999,-1,0.20746385542168674,171.31392273050344,1.5772716079263566e-11,1.2109909609139684,1.2110157313253012,10917269995520,10861.631315623375,205783040,171.31392273050344,in_range,4,8,2745,2745,2745,13801,64,63,64,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:08,"conv2d_5060ti_20260729_100925_session4",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0049253659999999,1.0049061889648438,1.0049253659999999,171.827,171.827,-1,0.20702048192771083,170.98483709684766,1.5739008018534922e-11,1.2107303481504144,1.2107534530120481,10917269995520,10863.969309180895,205783040,170.98483709684766,in_range,4,8,2745,2745,2745,13801,64,64,64,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:09,"conv2d_5060ti_20260729_100925_session4",3,3,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0046429139999999,1.0046243286132812,1.0046429139999999,174.02799999999999,174.02799999999999,-1,0.2096722891566265,173.22373708595131,1.5940615196969018e-11,1.2103907573653991,1.2104131493975903,10917269995520,10867.017336310675,205783040,173.22373708595131,in_range,4,8,2745,2745,2745,13801,65,64,65,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:10,"conv2d_5060ti_20260729_100925_session4",4,4,4,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0048166679999999,1.00479541015625,1.0048166679999999,173.727,173.727,-1,0.20930963855421686,172.89422591465214,1.5913044201644774e-11,1.2105968797063253,1.2106224915662649,10917269995520,10865.167063036562,205783040,172.89422591465214,in_range,4,8,2745,2745,2745,13801,66,65,66,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:11,"conv2d_5060ti_20260729_100925_session4",5,5,5,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0048796280000001,1.0048611450195313,1.0048796280000001,173.34299999999999,173.34299999999999,-1,0.20884698795180723,172.50125803127534,1.5877870573058362e-11,1.2106760783367847,1.2106983469879518,10917269995520,10864.456297897561,205783040,172.50125803127534,in_range,4,8,2745,2745,2745,13801,66,66,66,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:12,"conv2d_5060ti_20260729_100925_session4",6,6,6,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0047017380000001,1.0046832275390625,1.0047017380000001,175.565,175.565,-1,0.21152409638554218,174.74340230513266,1.6081401309305778e-11,1.2104617199265812,1.2104840216867472,10917269995520,10866.380264216696,205783040,174.74340230513266,in_range,4,8,2745,2745,2745,13801,67,66,67,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:13,"conv2d_5060ti_20260729_100925_session4",7,7,7,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0047364759999999,1.004717041015625,1.0047364759999999,175.28,175.28,-1,0.21118072289156625,174.45370421686573,1.6055295881839301e-11,1.2105024590549698,1.210525874698795,10917269995520,10866.014559168025,205783040,174.45370421686573,in_range,4,8,2745,2745,2745,13801,68,67,68,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:14,"conv2d_5060ti_20260729_100925_session4",8,8,8,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.007280046,1.0072611694335938,1.007280046,174.56899999999999,174.56899999999999,-1,0.21032409638554214,173.30731477629212,1.599016971015977e-11,1.2135676740163781,1.2135904168674698,10917269995520,10838.569307361498,205783040,173.30731477629212,in_range,4,8,2745,2745,2745,13801,68,68,68,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:15,"conv2d_5060ti_20260729_100925_session4",9,9,9,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.008779968,1.0087604370117187,1.008779968,176.03100000000001,176.03100000000001,-1,0.2120855421686747,174.4989051963411,1.6124085973163245e-11,1.2153740204960466,1.2153975518072291,10917269995520,10822.460511893742,205783040,174.4989051963411,in_range,4,8,2737,2745,2730,13801,69,68,69,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:16:16,"conv2d_5060ti_20260729_100925_session4",10,10,10,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",830,1.0089962729999999,1.0089776000976562,1.0089962729999999,174.92599999999999,174.92599999999999,-1,0.21075421686746987,173.36634899542389,1.6022870192986199e-11,1.2156356627682605,1.2156581602409637,10917269995520,10820.131184739232,205783040,173.36634899542389,in_range,4,8,2730,2730,2730,13801,69,69,69,"0x0",-1,-1,-1.000000,-1,t
