schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T10:09:28,"conv2d_5060ti_20260729_100925_session1",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.001572272,1.0015599975585938,1.001572272,163.55600000000001,163.55600000000001,-1,0.11657590876692801,163.29924916292012,1.5756157894378889e-11,0.71387027623563359,0.71387902494654309,10380449415168,10364.28116185892,51527680,163.29924916292012,in_range,4,8,2745,2745,2745,13801,61,61,61,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:29,"conv2d_5060ti_20260729_100925_session1",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.001498445,1.0014865112304687,1.001498445,164.08699999999999,164.08699999999999,-1,0.11695438346400569,163.84149253471881,1.5807311748972515e-11,0.71381789823982089,0.71382640413399856,10380449415168,10365.041664329698,51527680,163.84149253471881,in_range,4,8,2745,2745,2745,13801,62,61,62,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:30,"conv2d_5060ti_20260729_100925_session1",3,3,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.0017709880000001,1.0017599487304687,1.0017709880000001,164.114,164.114,-1,0.11697362794012831,163.82386989230716,1.5809912792426428e-11,0.71401279310796062,0.71402066143977194,10380449415168,10362.212452517346,51527680,163.82386989230716,in_range,4,8,2741,2745,2737,13801,63,62,63,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:31,"conv2d_5060ti_20260729_100925_session1",4,4,4,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.003247445,1.0032363891601563,1.003247445,163.798,163.798,-1,0.11674839629365645,163.2677968095897,1.5779470950521369e-11,0.71506513838927754,0.71507301853171767,10380449415168,10346.962617512141,51527680,163.2677968095897,in_range,4,8,2733,2737,2730,13801,64,63,64,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:32,"conv2d_5060ti_20260729_100925_session1",5,5,5,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.0026974740000001,1.0026859130859376,1.0026974740000001,166.05699999999999,166.05699999999999,-1,0.11835851746258018,165.61027060092101,1.5997091586165441e-11,0.71467278195719008,0.71468102209550965,10380449415168,10352.643115549903,51527680,165.61027060092101,in_range,4,8,2737,2730,2745,13801,65,64,65,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:33,"conv2d_5060ti_20260729_100925_session1",6,6,6,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.00344484,1.0034336547851563,1.00344484,165.76900000000001,165.76900000000001,-1,0.11815324305060584,165.19991273262215,1.5969347122657035e-11,0.71520574111557833,0.71521371347113327,10380449415168,10344.928501915299,51527680,165.19991273262215,in_range,4,8,2730,2745,2715,13801,65,65,65,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:34,"conv2d_5060ti_20260729_100925_session1",7,7,7,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.004414964,1.0044039916992187,1.004414964,165.43299999999999,165.43299999999999,-1,0.11791375623663577,164.70582969132269,1.5936978581897226e-11,0.7158973568775614,0.71590517747683535,10380449415168,10334.934449639817,51527680,164.70582969132269,in_range,4,8,2715,2715,2715,13801,66,65,66,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:35,"conv2d_5060ti_20260729_100925_session1",8,8,8,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.004807499,1.0047961425781251,1.004807499,164.91200000000001,164.91200000000001,-1,0.1175424091233072,164.12297894285521,1.5886788076730977e-11,0.71617686570073069,0.71618496008553101,10380449415168,10330.900941293072,51527680,164.12297894285521,in_range,4,8,2715,2715,2715,13801,67,66,67,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:36,"conv2d_5060ti_20260729_100925_session1",9,9,9,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.004973509,1.0049434204101562,1.004973509,166.989,166.989,-1,0.11902280826799715,166.16258886879774,1.6086875752796818e-11,0.7162818392089495,0.71630328510334995,10380449415168,10329.386913077493,51527680,166.16258886879774,in_range,4,8,2715,2715,2715,13801,67,67,67,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:09:37,"conv2d_5060ti_20260729_100925_session1",10,10,10,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=fft_tiling;workspace_bytes=53477376",1403,1.0050967959999999,1.0050853271484375,1.0050967959999999,166.39500000000001,166.39500000000001,-1,0.11859942979330008,165.55121920814483,1.6029652796810726e-11,0.71638298442511583,0.71639115894511751,10380449415168,10327.928519878738,51527680,165.55121920814483,in_range,4,8,2715,2715,2715,13801,67,67,67,"0x0",-1,-1,-1.000000,-1,t
