schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T10:11:41,"conv2d_5060ti_20260729_100925_session2",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.01296663,1.0129486694335939,1.01296663,179.714,179.714,-1,0.084571294117647064,177.4135442151732,2.2860961197630093e-11,0.47668172679227949,0.47669017882352943,7861174272000,7760.6837436251326,14352384,177.4135442151732,in_range,4,8,2696,2700,2692,13801,68,67,68,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:42,"conv2d_5060ti_20260729_100925_session2",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.0149071249999999,1.0148911132812499,1.0149071249999999,177.60300000000001,177.60300000000001,-1,0.083577882352941182,174.99433753605783,2.2592426252727653e-11,0.47759581801470585,0.47760335294117645,7861174272000,7745.8302364910796,14352384,174.99433753605783,in_range,4,8,2688,2692,2685,13801,69,68,69,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:43,"conv2d_5060ti_20260729_100925_session2",3,3,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.0158714769999999,1.0158533935546874,1.0158714769999999,177.99700000000001,177.99700000000001,-1,0.083763294117647061,175.21606229721914,2.2642545991378324e-11,0.47804865579044115,0.4780571656470588,7861174272000,7738.4928985589904,14352384,175.21606229721914,in_range,4,8,2685,2685,2685,13801,70,69,70,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:44,"conv2d_5060ti_20260729_100925_session2",4,4,4,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.016629883,1.0166151123046876,1.016629883,178.28700000000001,178.28700000000001,-1,0.083899764705882354,175.37060731865188,2.2679436154344552e-11,0.47840711167279415,0.47841406258823532,7861174272000,7732.6946814498506,14352384,175.37060731865188,in_range,4,8,2685,2685,2685,13801,71,70,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:45,"conv2d_5060ti_20260729_100925_session2",5,5,5,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.017491903,1.0174770507812501,1.017491903,178.49299999999999,178.49299999999999,-1,0.083996705882352946,175.42449180551364,2.2705640890796422e-11,0.47881272977941181,0.47881971905882353,7861174272000,7726.1440599214984,14352384,175.42449180551364,in_range,4,8,2685,2685,2685,13801,72,71,72,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:46,"conv2d_5060ti_20260729_100925_session2",6,6,6,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.018557009,1.0185418701171876,1.018557009,196.70400000000001,196.70400000000001,-1,0.092566588235294123,193.12026549512458,2.5022215917617048e-11,0.47931382123161764,0.47932094541176468,7861174272000,7718.0668783852143,14352384,193.12026549512458,in_range,4,8,2681,2685,2677,13801,73,72,73,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:47,"conv2d_5060ti_20260729_100925_session2",7,7,7,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.0193884980000001,1.0193731079101562,1.0193884980000001,178.529,178.529,-1,0.084013647058823526,175.13342592178236,2.2710220359302574e-11,0.47970499195772059,0.47971223435294125,7861174272000,7711.7732565227288,14352384,175.13342592178236,in_range,4,8,2677,2677,2677,13801,73,73,73,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:48,"conv2d_5060ti_20260729_100925_session2",8,8,8,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.0200453700000001,1.0200300292968749,1.0200453700000001,178.31700000000001,178.31700000000001,-1,0.083913882352941185,174.81281249284038,2.2683252378099679e-11,0.48001413143382349,0.48002135058823531,7861174272000,7706.8067078562863,14352384,174.81281249284038,in_range,4,8,2673,2677,2670,13801,74,73,74,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:49,"conv2d_5060ti_20260729_100925_session2",9,9,9,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.020823617,1.020807373046875,1.020823617,178.07300000000001,178.07300000000001,-1,0.083799058823529421,174.44051747482249,2.2652213758224645e-11,0.48037994025735292,0.48038758447058821,7861174272000,7700.9379825854949,14352384,174.44051747482249,in_range,4,8,2670,2670,2670,13801,74,74,74,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:50,"conv2d_5060ti_20260729_100925_session2",10,10,10,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2125,1.0215532409999999,1.021537841796875,1.0215532409999999,195.71600000000001,195.71600000000001,-1,0.092101647058823538,191.586685984583,2.4896534948614864e-11,0.48072369025735295,0.48073093694117641,7861174272000,7695.4312903105692,14352384,191.586685984583,in_range,4,8,2670,2670,2670,13801,74,74,74,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:53,"conv2d_5060ti_20260729_100925_session2",11,11,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,3,"shape_id=3;N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2123,1.003070055,1.0030541381835938,1.003070055,179.02500000000001,179.02500000000001,-1,0.084326424870466321,178.47706559239276,2.2794769159105719e-11,0.47247015458482983,0.47247765190767782,7853775519744,7829.8620391180575,20447232,178.47706559239276,in_range,4,8,2655,2655,2655,13801,75,75,75,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:54,"conv2d_5060ti_20260729_100925_session2",12,12,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,3,"shape_id=3;N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2123,1.003424917,1.0034091796875,1.003424917,178.364,178.364,-1,0.084015073009891666,177.75520318278083,2.2710605816476648e-11,0.47263739033796515,0.4726448031088083,7853775519744,7827.0915581916106,20447232,177.75520318278083,in_range,4,8,2651,2655,2647,13801,75,75,75,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T10:11:55,"conv2d_5060ti_20260729_100925_session2",13,13,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,3,"shape_id=3;N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=0",2123,1.003584802,1.0035692749023437,1.003584802,177.61500000000001,177.61500000000001,-1,0.083662270372114933,176.98055973549907,2.2615237671803167e-11,0.47271280023661977,0.47272011398963731,7853775519744,7825.8429349665403,20447232,176.98055973549907,in_range,4,8,2647,2647,2647,13801,75,75,75,"0x0",-1,-1,-1.000000,-1,t
