problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
8000000,16T,16,1.1125812330261629,5.056892149884463,1.12159925766136,4.908949418862254,True,False,True
8000000,20T,20,2.3805579703287822,3.5816076255631852,2.440313039154451,4.161557331055234,True,True,True
16000000,1T,1,0.9901502826981502,3.2968027855538375,0.9773502767814042,3.035829280494748,True,True,True
16000000,2T,2,0.899391555159412,5.15834033801045,0.8898023415886808,5.086376653111697,True,False,True
16000000,4T,4,0.6481762288213445,2.520480594230836,0.6445380332683245,3.0336810284490543,True,True,True
16000000,8T,8,0.30250803143804483,2.2020512718562233,0.30303891819891654,2.018214127481079,True,True,True
16000000,10T,10,0.1179770618223561,1.2301643643530564,0.11802011103669659,1.150953696432222,True,True,True
16000000,16T,16,0.6278626211079527,2.900920119214756,0.6251989652296475,3.3601095381686035,True,True,True
16000000,20T,20,0.4600053359033447,2.1851262754331113,0.45878832301305683,2.173208615628852,True,True,True
32000000,1T,1,0.3694834182898939,1.9162795038172962,0.36893766576985954,1.8643684023939087,True,True,True
32000000,2T,2,0.33885973686861975,3.3409385950605075,0.3393492607446361,3.247522900525996,True,True,True
32000000,4T,4,0.48877541579065137,1.479760603879438,0.4888904284792826,1.6030807653837975,True,True,True
32000000,8T,8,0.2180280520753428,1.6006545298703454,0.21794103720546537,1.614227349909742,True,True,True
32000000,10T,10,0.06302172519259161,1.6660161853129658,0.06303508980098874,1.6973111188062324,True,True,True
32000000,16T,16,0.25111974122275516,1.3750930350869641,0.2512202664390269,1.2357101889000588,True,True,True
32000000,20T,20,0.5073600371735729,1.8929982826627074,0.5067011415917083,1.8077533215913457,True,True,True
64000000,1T,1,0.5573875019986807,2.4577455195628923,0.5565956877038313,2.551503668202871,True,True,True
64000000,2T,2,0.6882553844528728,5.704390133402223,0.6885103684766037,5.902137135513906,True,False,True
64000000,4T,4,0.17277157624030043,1.2053679230043137,0.1727866508098411,1.3159419534598709,True,True,True
64000000,8T,8,0.08061712028407599,3.2440090124422594,0.08056261371613725,3.2378569983940264,True,True,True
64000000,10T,10,0.033686842272951274,3.109137715335945,0.0336854948640199,3.1107685991262186,True,True,True
64000000,16T,16,0.309876263188728,6.746158267601422,0.31023675554542407,6.580826126509034,True,False,True
64000000,20T,20,0.56046129752246,1.7719623110012999,0.5596041765222194,1.5294161228842182,True,True,True
128000000,1T,1,0.09165187375035819,2.1293006623834962,0.09163142308113749,2.0829956351210925,True,True,True
128000000,2T,2,0.17398323982135905,1.1549726848991653,0.17405104547857733,1.0701523685383083,True,True,True
128000000,4T,4,0.1878212817357043,3.316959983826537,0.18743500974807958,3.233118180975008,True,True,True
128000000,8T,8,0.177100418672676,1.083087117323762,0.17741072240513642,1.0428351291939475,True,True,True
128000000,10T,10,0.1155287241652084,2.5661370086834023,0.11552899433185347,2.5188245542011263,True,True,True
128000000,16T,16,0.09929197537414396,1.0101418103458268,0.09931898333972297,1.0260076251245525,True,True,True
128000000,20T,20,0.5137578210716022,5.875437186035419,0.5123066941994061,6.375482920740792,True,False,True
256000000,1T,1,0.22607043204970248,1.2635651897564766,0.2261073126251626,1.0619027512496377,True,True,True
256000000,2T,2,0.39093715917953387,1.3884598510071142,0.3906812766838544,1.509046206066946,True,True,True
256000000,4T,4,0.44200236062447845,5.818707752746008,0.44153520879423064,6.041548062492481,True,False,True
256000000,8T,8,0.18303354117340628,4.294593141164457,0.18270427786597288,4.227114730850948,True,True,True
256000000,10T,10,0.06016123450564123,4.914693391464254,0.060166717058219056,4.884223818119803,True,True,True
256000000,16T,16,0.02586058746536171,3.5272813178749898,0.02586359377821339,3.539180141368111,True,True,True
256000000,20T,20,0.09027363152268723,2.693654143487064,0.09018624324409254,2.6605867993120027,True,True,True
