problem_size,metric,lower_is_better,exact_configuration,exact_num_threads,leader_configurations,leader_count,selection_status,gap_to_second_pct,ci_separated_from_all,selected_runtime_per_op_s_median,selected_runtime_per_op_s_ci95_low,selected_runtime_per_op_s_ci95_high,selected_runtime_per_op_s_session_cv_pct,selected_primary_energy_per_op_j_median,selected_primary_energy_per_op_j_ci95_low,selected_primary_energy_per_op_j_ci95_high,selected_primary_energy_per_op_j_session_cv_pct,selected_total_energy_per_op_j_median,selected_total_energy_per_op_j_ci95_low,selected_total_energy_per_op_j_ci95_high,selected_total_energy_per_op_j_session_cv_pct,selected_primary_power_w_median,selected_primary_power_w_ci95_low,selected_primary_power_w_ci95_high,selected_primary_power_w_session_cv_pct,selected_edp_primary_j_s_median,selected_edp_primary_j_s_ci95_low,selected_edp_primary_j_s_ci95_high,selected_edp_primary_j_s_session_cv_pct,selected_throughput_gflops_exact_median,selected_throughput_gflops_exact_ci95_low,selected_throughput_gflops_exact_ci95_high,selected_throughput_gflops_exact_session_cv_pct,selected_primary_efficiency_gflop_per_j_median,selected_primary_efficiency_gflop_per_j_ci95_low,selected_primary_efficiency_gflop_per_j_ci95_high,selected_primary_efficiency_gflop_per_j_session_cv_pct,selected_logical_bandwidth_gb_s_median,selected_logical_bandwidth_gb_s_ci95_low,selected_logical_bandwidth_gb_s_ci95_high,selected_logical_bandwidth_gb_s_session_cv_pct,selected_logical_gb_per_j_median,selected_logical_gb_per_j_ci95_low,selected_logical_gb_per_j_ci95_high,selected_logical_gb_per_j_session_cv_pct,selected_temp_c_median,selected_temp_c_ci95_low,selected_temp_c_ci95_high,selected_temp_c_session_cv_pct,selected_clock_before_mhz_median,selected_clock_before_mhz_ci95_low,selected_clock_before_mhz_ci95_high,selected_clock_before_mhz_session_cv_pct,policy,platform
1000000,runtime_per_op_s,True,10T,10,"10T,20T",2,tie_or_uncertain,4.883694756360923,False,5.226265657620041e-05,5.098217568947906e-05,5.714782857142858e-05,4.708360959891862,0.007769234462831627,0.007158390858018386,0.008433641942857143,5.8610247567053,0.007769234462831627,0.007158392007150152,0.008433642799999998,5.861023598616702,147.64017935406372,140.47364133913945,149.30843148836982,2.489296554597761,4.074631879433806e-07,3.6485041685002913e-07,4.818465595409387e-07,10.541531831612078,38.26824221548318,34.99695551770097,39.22939928320319,4.480328734796555,0.2574256205456684,0.2371455040736667,0.27939240042090707,5.823887387282463,229.60945329289905,209.9817331062058,235.37639569921913,4.480328734796554,1.5445537232740103,1.422873024442,1.6763544025254422,5.8238873872824595,90.0,76.0,90.0,7.026705383399495,2519.0,2399.5,2520.0,2.148406378022358,runtime_opt,INTEL
2000000,runtime_per_op_s,True,10T,10,"10T,16T,20T",3,tie_or_uncertain,8.293355082416799,False,0.00024243718228031952,0.00023980385813563386,0.0002806352298206278,6.974147338396085,0.032021430858806404,0.031530157320872276,0.03390820123318386,2.9184909669776347,0.032563354560892765,0.03202194080996885,0.034441132567264575,2.896440677182608,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,7.785906335977752e-06,7.562599026450435e-06,9.519455014496538e-06,10.080964961832525,16.499120414524434,14.253378020836022,16.68029902446808,6.385543485671547,0.12491634448712312,0.11796556205686756,0.12686270961807175,2.8321687472468566,98.99472248714659,85.52026812501612,100.08179414680848,6.385543485671555,0.7494980669227387,0.7077933723412054,0.7611762577084306,2.832168747246853,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.1100290220409517,runtime_opt,INTEL
4000000,runtime_per_op_s,True,10T,10,"4T,8T,10T,16T",4,tie_or_uncertain,0.22338636721208616,False,0.0013120183486238532,0.0012314225092250925,0.0013369118825100133,3.1662465127501975,0.15123435872395832,0.14299963776137758,0.1581782730307076,4.309356696859024,0.15398880729166667,0.1456951291512915,0.16128533778371162,4.322746278572223,116.143859610261,109.76791395838728,118.26791980468029,2.795446300077279,0.00019712511379635616,0.00017614789395504628,0.00021166030583248246,6.997243895904619,6.097475732541708,5.983939660103611,6.49655171118679,3.274294401986802,0.05289803290122277,0.05057593185790786,0.055944209288800055,4.310971725211905,36.58485439525025,35.903637960621666,38.97931026712074,3.2742944019868054,0.3173881974073366,0.30345559114744713,0.33566525573280026,4.310971725211905,82.0,72.0,84.0,5.938973326524041,2519.0,2400.0,2520.0,2.1393601552129775,runtime_opt,INTEL
8000000,runtime_per_op_s,True,8T,8,"4T,8T",2,tie_or_uncertain,0.8758646387857061,False,0.0031249561128526646,0.0030976795665634675,0.0031531218354430377,0.6948318369936878,0.32856880218068535,0.30150768788819876,0.33009421473354233,3.7411370722377457,0.33540294548286603,0.307924849378882,0.33676256896551726,3.7083152356968623,104.4471294283994,96.9151119515509,105.56294566569173,3.3959176530765496,0.0010300974472819656,0.0009377271785436375,0.001038669033578453,4.146638138045762,5.1200719207363345,5.074337160098314,5.165156582242307,0.6946867268619034,0.04869605780820815,0.04847101015355014,0.05306664985795956,3.9090339734652377,30.720431524418004,30.446022960589886,30.990939493453844,0.6946867268618997,0.29217634684924887,0.29082606092130087,0.3183998991477574,3.9090339734652453,81.0,68.0,82.5,7.5632752146738325,2296.5,2199.0,2325.0,2.2202203674884893,runtime_opt,INTEL
16000000,runtime_per_op_s,True,4T,4,"4T,8T",2,tie_or_uncertain,0.28404350020101443,False,0.006736372483221476,0.006702375838926175,0.006814013605442177,0.6481762288213445,0.5116990067114094,0.48671966326530614,0.5195897281879194,2.520480594230836,0.5241689194630872,0.4992755510204082,0.532628768456376,2.4779446972135184,76.33324721853103,71.33264776500553,76.99995763491641,3.0336810284490543,0.0034300296841032387,0.00332171751876681,0.0035055223938927974,2.0963100940517796,4.7503311444452745,4.696204579527864,4.77442637792381,0.6445380332683326,0.06253681157241466,0.061587218838411485,0.06574629092539842,2.56862610698003,28.501986866671643,28.177227477167182,28.64655826754285,0.6445380332683245,0.37522086943448796,0.3695233130304689,0.39447774555239057,2.5686261069800316,80.5,69.0,82.0,6.782078185109454,1849.0,1846.0,1849.5,0.07977864980932937,runtime_opt,INTEL
32000000,runtime_per_op_s,True,4T,4,"4T,8T",2,tie_or_uncertain,0.5422603651184854,False,0.013826082191780822,0.013744821917808219,0.013901979166666665,0.48877541579065137,1.0465228287671233,1.0233717602739725,1.0635131369863013,1.479760603879438,1.0707865342465754,1.0472608150684932,1.0879594931506849,1.4840997333840367,76.00532763302465,74.02940601386968,77.21781934791838,1.6030807653837975,0.014489703375695988,0.014172256084743854,0.01467765554314196,1.4286159981905076,4.628932583848432,4.603661066840305,4.656298995723619,0.4888904284792761,0.06115493117114293,0.06017792344463538,0.06253836860649101,1.4898898204571853,27.773595503090586,27.621966401041828,27.937793974341716,0.4888904284792826,0.36692958702685763,0.36106754066781227,0.3752302116389461,1.4898898204571913,80.0,74.0,83.0,4.2336867289601035,1846.5,1720.0,1854.0,3.9395779535993998,runtime_opt,INTEL
64000000,runtime_per_op_s,True,4T,4,"4T,8T,10T",3,tie_or_uncertain,0.3668491024062748,True,0.028092083333333333,0.02803013888888889,0.028159333333333335,0.17277157624030043,2.1382840833333336,2.0920992361111113,2.16172575,1.2053679230043137,2.1865885416666666,2.139628263888889,2.2076495416666666,1.1588161199722793,76.13078106385102,74.25771956797362,76.81949654406243,1.3159419534598709,0.06006381134001852,0.058866875076126556,0.06070793142810262,1.1157134010218772,4.556443861714323,4.545562180492451,4.5665132429408,0.17278665080984443,0.05986111046780035,0.059211952531212066,0.06118256633256307,1.2165696997328717,27.338663170285937,27.273373082954702,27.3990794576448,0.1727866508098411,0.3591666628068021,0.3552717151872724,0.3670953979953784,1.2165696997328674,80.0,76.0,81.0,2.6116424878246494,1837.5,1784.5,1840.0,1.3083300029983618,runtime_opt,INTEL
128000000,runtime_per_op_s,True,4T,4,"4T,8T,10T,16T",4,tie_or_uncertain,0.8602728282621319,True,0.05666161111111111,0.05662300000000001,0.05688963888888889,0.1878212817357043,4.328580166666667,4.018508805555555,4.349794888888889,3.316959983826537,4.422804333333334,4.110324111111111,4.442803944444444,3.255135017113749,76.2781890967982,70.98650944256376,76.77883658721149,3.233118180975008,0.245646991816875,0.22748566099179937,0.24643977340474382,3.399708409400732,4.518050140501403,4.4999407369219355,4.521130991280511,0.18743500974807986,0.05914184077543512,0.0588533777759151,0.0637052531938293,3.4694669208806572,27.108300843008422,26.999644421531613,27.126785947683068,0.18743500974807958,0.3548510446526107,0.3531202666554907,0.3822315191629759,3.4694669208806634,80.0,70.0,82.0,6.206774003893369,1816.0,1712.5,1852.0,3.8311975925146307,runtime_opt,INTEL
256000000,runtime_per_op_s,True,8T,8,"4T,8T,10T,16T,20T",5,tie_or_uncertain,0.3301548978325686,False,0.1159725,0.115885,0.11640955555555556,0.18303354117340628,12.165764055555556,11.061040722222224,12.2797605,4.294593141164457,12.379323333333332,11.269175166666667,12.492407555555555,4.2377077588051755,104.79389566120398,95.40089571361021,105.84356584330814,4.227114730850948,1.4117735702919012,1.2824473667813088,1.4291940571901232,4.357599838580947,4.414839733324418,4.398265667342084,4.41817318903885,0.18270427786597165,0.04208533988015897,0.04169462456537997,0.04628899197076709,4.540538567049061,26.48903839994651,26.389594004052505,26.5090391342331,0.18270427786597288,0.25251203928095384,0.2501677473922798,0.2777339518246026,4.540538567049068,80.0,65.0,82.0,9.071570894853725,2311.0,2262.0,2386.0,2.2042833750399176,runtime_opt,INTEL
1000000,primary_energy_per_op_j,True,10T,10,"10T,20T",2,tie_or_uncertain,4.406818352876352,False,5.226265657620041e-05,5.098217568947906e-05,5.714782857142858e-05,4.708360959891862,0.007769234462831627,0.007158390858018386,0.008433641942857143,5.8610247567053,0.007769234462831627,0.007158392007150152,0.008433642799999998,5.861023598616702,147.64017935406372,140.47364133913945,149.30843148836982,2.489296554597761,4.074631879433806e-07,3.6485041685002913e-07,4.818465595409387e-07,10.541531831612078,38.26824221548318,34.99695551770097,39.22939928320319,4.480328734796555,0.2574256205456684,0.2371455040736667,0.27939240042090707,5.823887387282463,229.60945329289905,209.9817331062058,235.37639569921913,4.480328734796554,1.5445537232740103,1.422873024442,1.6763544025254422,5.8238873872824595,90.0,76.0,90.0,7.026705383399495,2519.0,2399.5,2520.0,2.148406378022358,energy_opt,INTEL
