source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
stream_intel_20260720_234432_session5.csv,5,567,1000000,4T,4,7,0.00012610772862823062,0.011444282430417495,t,True,False
stream_intel_20260720_234432_session5.csv,5,429,2000000,16T,16,9,0.0003645587059251182,0.040773465648854965,t,False,True
stream_intel_20260720_234432_session5.csv,5,311,2000000,20T,20,1,0.0004043989490703314,0.04716367380759903,t,True,False
stream_intel_20260720_234432_session5.csv,5,313,2000000,20T,20,3,0.00040553920776071137,0.04720798221503638,t,True,False
stream_intel_20260720_234432_session5.csv,5,315,2000000,20T,20,5,0.0004055262732417138,0.04720852465642684,t,True,False
stream_intel_20260720_234432_session5.csv,5,318,2000000,20T,20,8,0.0004051996766370251,0.047329879547291835,t,True,True
stream_intel_20260720_234432_session5.csv,5,319,2000000,20T,20,9,0.00040460670978173,0.0472831038803557,t,False,True
stream_intel_20260720_234432_session5.csv,5,320,2000000,20T,20,10,0.00040461277283751013,0.047292158043654005,t,False,True
stream_intel_20260720_234432_session5.csv,5,473,2000000,8T,8,3,0.0003741882923191648,0.04009628560775541,t,True,False
stream_intel_20260720_234432_session5.csv,5,478,2000000,8T,8,8,0.000373248322147651,0.04017764280387771,t,False,True
stream_intel_20260720_234432_session5.csv,5,480,2000000,8T,8,10,0.00037299067859806117,0.04018055592841163,t,False,True
stream_intel_20260720_234432_session5.csv,5,65,4000000,16T,16,5,0.0012895765765765764,0.14209427155727156,t,True,False
stream_intel_20260720_234432_session5.csv,5,131,4000000,1T,1,1,0.0026706346666666666,0.12363509866666668,t,False,True
stream_intel_20260720_234432_session5.csv,5,134,4000000,1T,1,4,0.002671904,0.12309424799999999,t,False,True
stream_intel_20260720_234432_session5.csv,5,135,4000000,1T,1,5,0.0026721786666666666,0.123105152,t,False,True
stream_intel_20260720_234432_session5.csv,5,136,4000000,1T,1,6,0.0026702666666666664,0.12296729599999999,t,False,True
stream_intel_20260720_234432_session5.csv,5,391,4000000,20T,20,1,0.00145810998552822,0.17245558465991317,t,True,False
stream_intel_20260720_234432_session5.csv,5,508,4000000,4T,4,8,0.0013561478968792402,0.10239519810040705,t,False,True
stream_intel_20260720_234432_session5.csv,5,1,4000000,8T,8,1,0.0013205118733509234,0.13957021635883904,t,True,False
stream_intel_20260720_234432_session5.csv,5,3,4000000,8T,8,3,0.0013233891820580474,0.14152003430079158,t,True,False
stream_intel_20260720_234432_session5.csv,5,7,4000000,8T,8,7,0.0013209828496042215,0.14000655936675463,t,True,False
stream_intel_20260720_234432_session5.csv,5,413,8000000,10T,10,3,0.003245873786407767,0.3789953527508091,t,True,False
stream_intel_20260720_234432_session5.csv,5,597,8000000,20T,20,7,0.0033514013377926423,0.3996937190635451,t,True,False
stream_intel_20260720_234432_session5.csv,5,74,8000000,2T,2,4,0.003771862453531599,0.22837005204460967,t,True,False
stream_intel_20260720_234432_session5.csv,5,75,8000000,2T,2,5,0.0037508475836431224,0.22744749442379184,t,True,False
stream_intel_20260720_234432_session5.csv,5,76,8000000,2T,2,6,0.0037543531598513012,0.22884857620817844,t,True,False
stream_intel_20260720_234432_session5.csv,5,11,8000000,4T,4,1,0.003154141955835962,0.23798451419558359,t,False,True
stream_intel_20260720_234432_session5.csv,5,13,8000000,4T,4,3,0.0031527097791798106,0.23834282965299683,t,False,True
stream_intel_20260720_234432_session5.csv,5,15,8000000,4T,4,5,0.003163867507886435,0.2452041640378549,t,False,True
stream_intel_20260720_234432_session5.csv,5,341,16000000,16T,16,1,0.006984583333333332,0.7793249722222222,t,True,False
stream_intel_20260720_234432_session5.csv,5,481,16000000,1T,1,1,0.012421024691358024,0.5740763703703704,t,False,True
stream_intel_20260720_234432_session5.csv,5,482,16000000,1T,1,2,0.012414259259259259,0.5737425679012346,t,False,True
stream_intel_20260720_234432_session5.csv,5,489,16000000,1T,1,9,0.012450037037037037,0.5984248148148149,t,True,False
stream_intel_20260720_234432_session5.csv,5,490,16000000,1T,1,10,0.012409925925925925,0.572814975308642,t,False,True
stream_intel_20260720_234432_session5.csv,5,149,16000000,4T,4,9,0.006723657718120805,0.5112734026845638,t,True,True
stream_intel_20260720_234432_session5.csv,5,310,16000000,8T,8,10,0.006802939189189189,0.714010527027027,t,True,False
stream_intel_20260720_234432_session5.csv,5,152,32000000,10T,10,2,0.014248788732394364,1.6494786056338029,t,False,True
stream_intel_20260720_234432_session5.csv,5,159,32000000,10T,10,9,0.014254957746478874,1.684549661971831,t,False,True
stream_intel_20260720_234432_session5.csv,5,51,32000000,1T,1,1,0.025154149999999997,1.17744905,t,True,False
stream_intel_20260720_234432_session5.csv,5,52,32000000,1T,1,2,0.025177025,1.225739975,t,True,True
stream_intel_20260720_234432_session5.csv,5,53,32000000,1T,1,3,0.025132175,1.20450895,t,False,True
stream_intel_20260720_234432_session5.csv,5,610,32000000,20T,20,10,0.015003373134328358,1.8283061641791043,t,True,False
stream_intel_20260720_234432_session5.csv,5,431,32000000,2T,2,1,0.01616041935483871,0.9662322903225806,t,True,False
stream_intel_20260720_234432_session5.csv,5,432,32000000,2T,2,2,0.016149225806451614,0.9810224516129032,t,True,False
stream_intel_20260720_234432_session5.csv,5,436,32000000,2T,2,6,0.01618017741935484,1.0068934193548387,t,True,False
stream_intel_20260720_234432_session5.csv,5,117,32000000,4T,4,7,0.013966205479452055,1.062230575342466,t,True,False
stream_intel_20260720_234432_session5.csv,5,118,32000000,4T,4,8,0.013946465753424658,1.0741031232876712,t,True,False
stream_intel_20260720_234432_session5.csv,5,119,32000000,4T,4,9,0.014006342465753423,1.0638300136986303,t,True,False
stream_intel_20260720_234432_session5.csv,5,120,32000000,4T,4,10,0.013949917808219177,1.068701123287671,t,True,False
stream_intel_20260720_234432_session5.csv,5,331,32000000,8T,8,1,0.013979652777777777,1.4841719861111111,t,True,False
stream_intel_20260720_234432_session5.csv,5,332,32000000,8T,8,2,0.014030777777777777,1.4833429305555557,t,True,False
stream_intel_20260720_234432_session5.csv,5,333,32000000,8T,8,3,0.01397223611111111,1.4821891944444445,t,True,False
stream_intel_20260720_234432_session5.csv,5,335,32000000,8T,8,5,0.013909513888888888,1.4740698472222222,t,False,True
stream_intel_20260720_234432_session5.csv,5,338,32000000,8T,8,8,0.01389713888888889,1.474375875,t,False,True
stream_intel_20260720_234432_session5.csv,5,367,64000000,16T,16,7,0.028945657142857146,3.1965232857142856,t,True,False
stream_intel_20260720_234432_session5.csv,5,368,64000000,16T,16,8,0.028956857142857142,3.1872965428571427,t,True,False
stream_intel_20260720_234432_session5.csv,5,81,64000000,1T,1,1,0.05025755,2.31712665,t,True,False
stream_intel_20260720_234432_session5.csv,5,459,64000000,20T,20,9,0.02990420588235294,3.6085507647058823,t,True,False
stream_intel_20260720_234432_session5.csv,5,220,64000000,4T,4,10,0.02811425,2.1895390833333335,t,False,True
stream_intel_20260720_234432_session5.csv,5,537,64000000,8T,8,7,0.028277777777777777,2.9961182777777777,t,True,False
stream_intel_20260720_234432_session5.csv,5,538,64000000,8T,8,8,0.028306444444444443,2.9895875555555556,t,True,False
stream_intel_20260720_234432_session5.csv,5,110,128000000,10T,10,10,0.057334500000000004,6.821078333333333,t,False,True
stream_intel_20260720_234432_session5.csv,5,360,128000000,1T,1,10,0.10067390000000001,4.8416197,t,True,False
stream_intel_20260720_234432_session5.csv,5,267,128000000,2T,2,7,0.0661485,3.9929898125,t,True,False
stream_intel_20260720_234432_session5.csv,5,269,128000000,2T,2,9,0.0662075,3.9466833125,t,True,False
stream_intel_20260720_234432_session5.csv,5,270,128000000,2T,2,10,0.065535125,3.9345755,t,True,False
stream_intel_20260720_234432_session5.csv,5,541,128000000,4T,4,1,0.05665816666666666,4.286637222222222,t,True,True
stream_intel_20260720_234432_session5.csv,5,547,128000000,4T,4,7,0.056667777777777775,4.330087388888889,t,True,False
stream_intel_20260720_234432_session5.csv,5,582,256000000,10T,10,2,0.11643433333333333,13.598455666666666,t,True,False
stream_intel_20260720_234432_session5.csv,5,583,256000000,10T,10,3,0.11651299999999999,13.755105333333333,t,True,False
stream_intel_20260720_234432_session5.csv,5,590,256000000,10T,10,10,0.11642333333333332,13.630139444444445,t,True,False
stream_intel_20260720_234432_session5.csv,5,441,256000000,1T,1,1,0.20064600000000002,9.649487,t,False,True
stream_intel_20260720_234432_session5.csv,5,442,256000000,1T,1,2,0.20082,9.7129024,t,True,True
stream_intel_20260720_234432_session5.csv,5,204,256000000,20T,20,4,0.11796899999999999,14.426341111111112,t,False,True
stream_intel_20260720_234432_session5.csv,5,530,256000000,2T,2,10,0.13463925,7.9401195,t,False,True
stream_intel_20260720_234432_session5.csv,5,377,256000000,4T,4,7,0.11628433333333334,8.728093222222222,t,False,True
stream_intel_20260720_234432_session5.csv,5,378,256000000,4T,4,8,0.11634222222222222,8.769563,t,False,True
