platform,campaign,session_number,file,rows,sha256,source_path,source_sha256,runner_path,runner_sha256
INTEL,20260721_164732,1,reduction_intel_20260721_164732_session1.csv,630,4bae6f2a036f63045e926777ea6184ad013511d9f216270dd2a84b1bff3ae6ce,/home/rock/projects/energy/new/INTEL/scripts/REDUCTION/main_reduction_intel.cpp,b0ece22c5eda5ca42ba9dadfb87bc42d73ec070c55b75e2d1a7b1082132ab468,/home/rock/projects/energy/new/INTEL/scripts/02_run_CPU_Intel_REDUCTION_only.sh,fc83509a1a4517deb118f3679cdf479873431327c1137de5be0e97dc7bcf2b84
INTEL,20260721_164732,2,reduction_intel_20260721_164732_session2.csv,630,7dcbb0bc4ee03fd1c1f43539934ce357f74a84b4b58ff43275ffa30442488f02,/home/rock/projects/energy/new/INTEL/scripts/REDUCTION/main_reduction_intel.cpp,b0ece22c5eda5ca42ba9dadfb87bc42d73ec070c55b75e2d1a7b1082132ab468,/home/rock/projects/energy/new/INTEL/scripts/02_run_CPU_Intel_REDUCTION_only.sh,fc83509a1a4517deb118f3679cdf479873431327c1137de5be0e97dc7bcf2b84
INTEL,20260721_164732,3,reduction_intel_20260721_164732_session3.csv,630,1e031db3de2353deb7bf944f5206e29b40316172f05a5c017940e59c8e4ca8bf,/home/rock/projects/energy/new/INTEL/scripts/REDUCTION/main_reduction_intel.cpp,b0ece22c5eda5ca42ba9dadfb87bc42d73ec070c55b75e2d1a7b1082132ab468,/home/rock/projects/energy/new/INTEL/scripts/02_run_CPU_Intel_REDUCTION_only.sh,fc83509a1a4517deb118f3679cdf479873431327c1137de5be0e97dc7bcf2b84
INTEL,20260721_164732,4,reduction_intel_20260721_164732_session4.csv,630,6773e37f1fea4f8845adcff3f485578b917eef2f66054d5818bb1aeaffd56ad3,/home/rock/projects/energy/new/INTEL/scripts/REDUCTION/main_reduction_intel.cpp,b0ece22c5eda5ca42ba9dadfb87bc42d73ec070c55b75e2d1a7b1082132ab468,/home/rock/projects/energy/new/INTEL/scripts/02_run_CPU_Intel_REDUCTION_only.sh,fc83509a1a4517deb118f3679cdf479873431327c1137de5be0e97dc7bcf2b84
INTEL,20260721_164732,5,reduction_intel_20260721_164732_session5.csv,630,06b33503a1919e53efd867e47a2c40fe74803fc072b671c6a35741747f2390ba,/home/rock/projects/energy/new/INTEL/scripts/REDUCTION/main_reduction_intel.cpp,b0ece22c5eda5ca42ba9dadfb87bc42d73ec070c55b75e2d1a7b1082132ab468,/home/rock/projects/energy/new/INTEL/scripts/02_run_CPU_Intel_REDUCTION_only.sh,fc83509a1a4517deb118f3679cdf479873431327c1137de5be0e97dc7bcf2b84
