platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,primary_power_w,total_power_w,edp_primary_j_s,edp_total_j_s,throughput_gflops_exact,primary_efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches,working_set_bytes,operational_intensity_flop_per_byte
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,1,1000000,1T,1,0.0001464645680819912,0.0001464645680819912,0.007133320497803807,0.007133320497803807,0.0,48.70684378742599,48.70684378742599,1.044704550673778e-06,1.044704550673778e-06,6.827583034526547,0.14018702876832428,27.310386758825082,0.5607492365706489,85.0,1364.0,1364.5,0.22061568472591758,6830.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2,1000000,1T,1,0.00014649451032059727,0.00014649451032059727,0.007731627140974967,0.007731627140974967,0.0,52.77029163264764,52.77029163264764,1.1327975948678322e-06,1.1327975948678322e-06,6.826187533038134,0.12933879928367134,27.304804741707407,0.5173562318461145,95.0,1364.0,1364.0,0.036656891495601175,6831.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,3,1000000,1T,1,0.0001464603895153024,0.0001464603895153024,0.007707731073363596,0.007707731073363596,0.0,52.61858039552635,52.61858039552635,1.1290521392128971e-06,1.1290521392128971e-06,6.827777842272476,0.12974026486230833,27.31116599136726,0.5189620973723901,96.0,1374.5,1365.0,-0.7581227436823105,6829.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4,1000000,1T,1,0.0001463853526485221,0.0001463853526485221,0.007788290166812994,0.007788290166812994,0.0,53.195678291417615,53.195678291417615,1.140270519537249e-06,1.140270519537249e-06,6.831277733102799,0.12841355686405706,27.32516558268771,0.5136552547657105,98.0,1364.5,1365.0,0.0,6834.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,5,1000000,1T,1,0.00014639382408897995,0.00014639382408897995,0.007882273232840627,0.007882273232840627,0.0,53.83601976820337,53.83601976820337,1.1540643534451218e-06,1.1540643534451218e-06,6.83088247482088,0.12686682768576601,27.323584546397967,0.5074683256787006,98.0,1362.0,1364.5,0.22075055187637968,6833.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,1,1000000,2T,2,8.228296997120527e-05,8.228296997120527e-05,0.005610595310571781,0.005610595310571781,0.0,68.21738106450186,68.21738106450186,4.614835837472277e-07,4.6148373935618713e-07,12.15317107609247,0.17823516706048712,48.612781529835715,0.7129420941247109,91.0,1662.0,1675.0,0.6145447200836422,12155.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2,1000000,2T,2,8.171700434746945e-05,8.171700434746945e-05,0.005582860060700517,0.005582860060700517,0.0,68.33051272051306,68.33051272051306,4.5614068145411267e-07,4.5614068145411267e-07,12.237342948713334,0.17911972636874252,48.94946969369482,0.7164803384342141,90.5,1632.5,1630.0,0.43800170690445894,12191.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,3,1000000,2T,2,8.29580816022511e-05,8.29580816022511e-05,0.0057573638996937845,0.0057573638996937845,0.0,69.21640070736333,69.21640070736333,4.789042598008536e-07,4.789042598008536e-07,12.054319064354196,0.17369301417098976,48.21737269206574,0.6947734462294619,95.5,1615.0,1634.5,0.030599755201958383,12083.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4,1000000,2T,2,8.211022521782015e-05,8.211022521782015e-05,0.0061411890925530165,0.0061411890925530165,0.0,74.7953040385578,74.7953040385578,5.041372965316743e-07,5.041372965316743e-07,12.178739086180128,0.16283475258702954,48.715053774730634,0.6513403130274416,98.0,1676.5,1668.0,0.4486901221004493,12166.0,4000004.0,0.2499995000005
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,5,1000000,2T,2,8.363926499032882e-05,8.363926499032882e-05,0.005866379236397275,0.005866379867126398,0.0,70.13914418058334,70.13915171493245,4.906974366783499e-07,4.906974894790923e-07,11.956104523720807,0.17046276776119756,47.824513743815075,0.6818524347482962,96.5,1619.5,1520.0,-0.18484288354898337,11891.0,4000004.0,0.2499995000005
