timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-13T14:24:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,37203,1.00,0.4523,0.4523,39.778,88.0,1,reduction,cublas,fp32,1000000,37203,1758,0.4523,39.778,88.0,49.5,297624000000,658.06,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,363,400,2925,9801,46,0,
2025-10-13T14:24:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1758,1.00,0.4523,1.0350,51.218,49.5,1,reduction,cublas,fp32,1000000,37203,1758,0.4523,39.778,88.0,49.5,7032000000,6.79,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,363,400,2925,9801,46,0,
2025-10-13T14:24:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,59660,1.00,0.9161,0.9161,86.793,94.7,1,reduction,cublas,fp32,1500000,59660,1194,0.9161,86.793,94.7,48.9,715920000000,781.52,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,338,418,2925,9801,49,0,
2025-10-13T14:24:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1194,1.00,0.9161,1.0448,51.129,48.9,1,reduction,cublas,fp32,1500000,59660,1194,0.9161,86.793,94.7,48.9,7164000000,6.86,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,338,418,2925,9801,49,0,
2025-10-13T14:24:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,51674,1.00,0.9470,0.9470,93.456,98.7,1,reduction,cublas,fp32,2000000,51674,907,0.9470,93.456,98.7,55.0,826784000000,873.09,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,328,394,2925,9801,51,0,
2025-10-13T14:24:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,907,1.00,0.9470,1.0521,57.897,55.0,1,reduction,cublas,fp32,2000000,51674,907,0.9470,93.456,98.7,55.0,7256000000,6.90,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,328,394,2925,9801,51,0,
2025-10-13T14:24:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,37245,1.00,0.9117,0.9117,94.655,103.8,1,reduction,cublas,fp32,3000000,37245,607,0.9117,94.655,103.8,50.2,893880000000,980.41,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,414,417,2925,9801,52,0,
2025-10-13T14:24:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,607,1.00,0.9117,1.0509,52.775,50.2,1,reduction,cublas,fp32,3000000,37245,607,0.9117,94.655,103.8,50.2,7284000000,6.93,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,414,417,2925,9801,52,0,
2025-10-13T14:24:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,8874,1.00,0.9917,0.9917,82.369,83.1,1,reduction,cublas,fp32,4000000,8874,443,0.9917,82.369,83.1,49.2,283968000000,286.35,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,339,1179,2925,9801,51,0,
2025-10-13T14:24:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,443,1.00,0.9917,1.0490,51.651,49.2,1,reduction,cublas,fp32,4000000,8874,443,0.9917,82.369,83.1,49.2,7088000000,6.76,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,339,1179,2925,9801,51,0,
2025-10-13T14:25:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,6302,1.00,1.0339,1.0339,85.140,82.3,0,reduction,cublas,fp32,6000000,6302,295,1.0339,85.140,82.3,49.2,302496000000,292.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,412,1172,2925,9801,52,0,
