timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-12T18:04:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,725,1.00,0.2249,0.2249,7.802,34.7,1,reduction,openblas,fp32,1000000,725,166,0.2249,7.802,34.7,34.4,5800000000,25.79,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,166,1.00,0.2249,0.1044,3.593,34.4,1,reduction,openblas,fp32,1000000,725,166,0.2249,7.802,34.7,34.4,664000000,6.36,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1959,1.00,0.9168,0.9168,31.782,34.7,1,reduction,openblas,fp32,1500000,1959,152,0.9168,31.782,34.7,35.1,23508000000,25.64,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,152,1.00,0.9168,0.1517,5.318,35.1,1,reduction,openblas,fp32,1500000,1959,152,0.9168,31.782,34.7,35.1,912000000,6.01,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,998,1.00,0.6436,0.6436,22.328,34.7,1,reduction,openblas,fp32,2000000,998,183,0.6436,22.328,34.7,34.2,15968000000,24.81,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,183,1.00,0.6436,0.2836,9.705,34.2,1,reduction,openblas,fp32,2000000,998,183,0.6436,22.328,34.7,34.2,1464000000,5.16,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:48,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,694,1.00,0.7663,0.7663,26.854,35.0,1,reduction,openblas,fp32,3000000,694,190,0.7663,26.854,35.0,33.7,16656000000,21.74,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:48,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,190,1.00,0.7663,0.4646,15.647,33.7,1,reduction,openblas,fp32,3000000,694,190,0.7663,26.854,35.0,33.7,2280000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,493,1.00,0.7922,0.7922,26.818,33.9,1,reduction,openblas,fp32,4000000,493,191,0.7922,26.818,33.9,33.7,15776000000,19.91,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:04:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,191,1.00,0.7922,0.6375,21.459,33.7,1,reduction,openblas,fp32,4000000,493,191,0.7922,26.818,33.9,33.7,3056000000,4.79,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
2025-10-12T18:05:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,371,1.00,0.9714,0.9714,32.504,33.5,1,reduction,openblas,fp32,6000000,371,111,0.9714,32.504,33.5,33.5,17808000000,18.33,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,NA,NA,NA,0,0,NA,NA,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed
