schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T09:09:39,"conv2d_3090_20260729_090932_quickcheck",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=2432",3149,1.0156763879999999,1.0155642700195313,1.0156763879999999,325.89299999999997,325.89299999999997,-1,0.10349094950778023,320.86302669861811,2.797524391328403e-11,0.32250373770070861,0.32253934201333756,11649335427072,11470.800786293868,14352384,320.86302669861811,in_range,4,16,1875,1875,1875,9501,59,59,59,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:41,"conv2d_3090_20260729_090932_quickcheck",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,4,"shape_id=4;N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1;Hout=7;Wout=7;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=2432",3149,1.035790013,1.0356910400390624,1.035790013,358.80799999999999,358.80799999999999,-1,0.11394347411876786,346.40998223256668,3.080072698105702e-11,0.32889521754177914,0.32892664750714512,11649335427072,11247.886654144108,14352384,346.40998223256668,in_range,4,16,1875,1875,1875,9501,59,59,59,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:43,"conv2d_3090_20260729_090932_quickcheck",3,3,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2038,1.026767489,1.0266347656249999,1.026767489,368.755,368.755,-1,0.18093964671246321,359.14167905641585,2.3956336788740345e-11,0.50374620491903832,0.50381132924435723,15392795787264,14993.448792758441,122065664,359.14167905641585,in_range,4,16,1672,1665,1680,9501,60,59,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:44,"conv2d_3090_20260729_090932_quickcheck",4,4,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2038,1.0227987160000001,1.0226872558593749,1.0227987160000001,335.58300000000003,335.58300000000003,-1,0.16466290480863593,328.1026801758324,2.1801302676779577e-11,0.50180925213904559,0.50186394308145243,15392795787264,15051.322580850263,122065664,328.1026801758324,in_range,4,16,1665,1680,1650,9501,60,60,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:47,"conv2d_3090_20260729_090932_quickcheck",5,5,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,2,"shape_id=2;N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=5760",3293,1.0036963400000001,1.0036613159179688,1.0036963400000001,335.88900000000001,335.88900000000001,-1,0.10200091102338293,334.65201238055721,2.7572462894852453e-11,0.30478630911569049,0.30479694503492261,12182045589504,12137.605979525131,38830080,334.65201238055721,in_range,4,16,1740,1740,1740,9501,60,60,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:48,"conv2d_3090_20260729_090932_quickcheck",6,6,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,2,"shape_id=2;N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1;Hout=28;Wout=28;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=5760",3293,1.020866067,1.0207528686523437,1.020866067,338.65199999999999,338.65199999999999,-1,0.10283996355906468,331.73009755842924,2.779927209366062e-11,0.309976577179576,0.31001095262678408,12182045589504,11934.373111865394,38830080,331.73009755842924,in_range,4,16,1740,1740,1740,9501,60,60,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:50,"conv2d_3090_20260729_090932_quickcheck",7,7,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880",3225,1.082494515,1.082366943359375,1.082494515,375.72300000000001,375.72300000000001,-1,0.11650325581395349,347.08998040512012,1.5746338272034377e-11,0.33561765685562017,0.33565721395348841,23860976025600,22045.181786078912,51527680,347.08998040512012,in_range,4,16,1605,1590,1620,9501,60,60,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:51,"conv2d_3090_20260729_090932_quickcheck",8,8,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,1,"shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880",3225,1.086232393,1.0861148681640624,1.086232393,343.60000000000002,343.60000000000002,-1,0.10654263565891474,316.32273371173534,1.4400081523545304e-11,0.33677980408187985,0.33681624589147285,23860976025600,21969.109092424002,51527680,316.32273371173534,in_range,4,16,1627,1620,1635,9501,60,60,60,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:55,"conv2d_3090_20260729_090932_quickcheck",9,9,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,3,"shape_id=3;N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=2304",3984,1.005465169,1.0053457641601562,1.005465169,334.12200000000001,334.12200000000001,-1,0.083865963855421694,332.30589213976043,2.2670299248744486e-11,0.25234582433738861,0.25237579543172695,14738314493952,14659.945880673267,20447232,332.30589213976043,in_range,4,16,1725,1725,1725,9501,61,61,61,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:09:56,"conv2d_3090_20260729_090932_quickcheck",10,10,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,3,"shape_id=3;N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1;Hout=14;Wout=14;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=2304",3984,1.013838139,1.0138142700195312,1.013838139,331.78199999999998,331.78199999999998,-1,0.083278614457831315,327.2534216628045,2.2511529397486375e-11,0.25447145331815541,0.25447744452811244,14738314493952,14537.489686023127,20447232,327.2534216628045,in_range,4,16,1725,1725,1725,9501,61,61,61,"0x4",-1,-1,-1.000000,-1,t
