schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T09:34:43,"conv2d_3090_20260729_093014_session3",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.0056942849999999,1.0056775512695313,1.0056942849999999,336.31799999999998,336.31799999999998,-1,0.15745224719101122,334.41375278372993,2.0846614494865407e-11,0.47082282362805772,0.47083065777153554,16132979294208,16041.900581197528,122065664,334.41375278372993,in_range,4,16,1635,1605,1665,9501,53,52,53,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:45,"conv2d_3090_20260729_093014_session3",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.002675054,1.0026608886718751,1.002675054,334.24799999999999,334.24799999999999,-1,0.15648314606741573,333.35625401926075,2.0718305894063869e-11,0.46941052840443592,0.46941716011235957,16132979294208,16090.165156015757,122065664,333.35625401926075,in_range,4,16,1657,1665,1650,9501,53,53,53,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:46,"conv2d_3090_20260729_093014_session3",3,3,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.00971912,1.0097039184570313,1.00971912,364.233,364.233,-1,0.17052106741573034,360.72705050885838,2.2576921060747008e-11,0.47270782699299219,0.47271494382022472,16132979294208,15977.930757029691,122065664,360.72705050885838,in_range,4,16,1635,1650,1620,9501,54,53,54,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:47,"conv2d_3090_20260729_093014_session3",4,4,4,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.004536364,1.0045214843750001,1.004536364,339.334,339.334,-1,0.15886423220973783,337.80160894205318,2.1033560746081561e-11,0.47028159380852064,0.47028855992509366,16132979294208,16060.362615584796,122065664,337.80160894205318,in_range,4,16,1635,1620,1650,9501,54,54,54,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:48,"conv2d_3090_20260729_093014_session3",5,5,5,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.0046042449999999,1.0045900878906251,1.0046042449999999,335.35899999999998,335.35899999999998,-1,0.15700327715355805,333.82200171770131,2.0787171041643825e-11,0.47031371155928142,0.4703203394194756,16132979294208,16059.265852486174,122065664,333.82200171770131,in_range,4,16,1650,1650,1650,9501,55,54,55,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:49,"conv2d_3090_20260729_093014_session3",6,6,6,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.0058013669999999,1.0057861328125,1.0058013669999999,335.52499999999998,335.52499999999998,-1,0.15708099250936328,333.58972358604876,2.0797460523640469e-11,0.47087365768375467,0.47088078979400744,16132979294208,16040.168747500053,122065664,333.58972358604876,in_range,4,16,1650,1650,1650,9501,55,55,55,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:50,"conv2d_3090_20260729_093014_session3",7,7,7,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.0056036820000001,1.0055894775390626,1.0056036820000001,337.19600000000003,337.19600000000003,-1,0.15786329588014983,335.31699021762336,2.0901037176751279e-11,0.47078159060817537,0.47078824063670416,16132979294208,16043.305597916131,122065664,335.31699021762336,in_range,4,16,1650,1650,1650,9501,56,55,56,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:51,"conv2d_3090_20260729_093014_session3",8,8,8,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.0059812020000001,1.00596533203125,1.0059812020000001,334.99599999999998,334.99599999999998,-1,0.15683333333333332,333.00423440715542,2.0764670547880079e-11,0.4709575524490871,0.47096498220973787,16132979294208,16037.311406778015,122065664,333.00423440715542,in_range,4,16,1650,1650,1650,9501,56,56,56,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:52,"conv2d_3090_20260729_093014_session3",9,9,9,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.006170936,1.00615576171875,1.006170936,337.714,337.714,-1,0.1581058052434457,335.64276994778947,2.0933145319367315e-11,0.47104670492450845,0.47105380898876403,16132979294208,16034.276111135207,122065664,335.64276994778947,in_range,4,16,1650,1650,1650,9501,56,56,56,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:34:53,"conv2d_3090_20260729_093014_session3",10,10,10,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,5,"shape_id=5;N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3;Hout=112;Wout=112;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=76416",2136,1.006765221,1.0067415161132813,1.006765221,334.24299999999999,334.24299999999999,-1,0.15648080524344568,331.99696714592807,2.0717995969907344e-11,0.47132093450996321,0.47133203230337078,16132979294208,16024.946856758683,122065664,331.99696714592807,in_range,4,16,1642,1650,1635,9501,56,56,56,"0x4",-1,-1,-1.000000,-1,t
