schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-29T09:36:55,"conv2d_3090_20260729_093014_session4",1,1,1,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.0157799540000001,1.0157638549804688,1.0157799540000001,382.005,382.005,-1,0.27521974063400578,376.07062287035444,2.0923947545491142e-11,0.73181833932310436,0.73182993804034591,18256832233472,17973.500576886585,205783040,376.07062287035444,in_range,4,16,1492,1455,1530,9501,52,52,52,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:36:57,"conv2d_3090_20260729_093014_session4",2,2,2,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.0167504190000001,1.0167357788085938,1.0167504190000001,346.87700000000001,346.87700000000001,-1,0.2499113832853026,341.16238706954493,1.8999845951590506e-11,0.73251857262866982,0.7325291203170029,18256832233472,17956.319246348612,205783040,341.16238706954493,in_range,4,16,1530,1530,1530,9501,53,52,53,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:36:58,"conv2d_3090_20260729_093014_session4",3,3,3,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.0190625010000001,1.0190448608398437,1.0190625010000001,346.31200000000001,346.31200000000001,-1,0.24950432276657061,339.83391564321727,1.8968898633196236e-11,0.73418217639758188,0.73419488544668599,18256832233472,17915.631524235028,205783040,339.83391564321727,in_range,4,16,1522,1530,1515,9501,53,53,53,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:36:59,"conv2d_3090_20260729_093014_session4",4,4,4,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.0203087740000001,1.0202941284179687,1.0203087740000001,346.90100000000001,346.90100000000001,-1,0.24992867435158503,339.9960961229566,1.9001160527947076e-11,0.73508222508499188,0.73509277665706063,18256832233472,17893.695283516317,205783040,339.9960961229566,in_range,4,16,1507,1515,1500,9501,54,53,54,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:00,"conv2d_3090_20260729_093014_session4",5,5,5,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.021927086,1.0219130249023438,1.021927086,380.20699999999999,380.20699999999999,-1,0.27392435158501438,372.04904851695062,2.0825463866778054e-11,0.73624857701897972,0.73625870749279543,18256832233472,17865.348408898753,205783040,372.04904851695062,in_range,4,16,1507,1500,1515,9501,54,54,54,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:01,"conv2d_3090_20260729_093014_session4",6,6,6,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.0223797880000001,1.0223646850585937,1.0223797880000001,346.88400000000001,346.88400000000001,-1,0.2499164265129683,339.29074505530031,1.9000229369694505e-11,0.73657398058976487,0.73658486167146975,18256832233472,17857.455857276276,205783040,339.29074505530031,in_range,4,16,1515,1515,1515,9501,55,54,55,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:02,"conv2d_3090_20260729_093014_session4",7,7,7,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.023948109,1.0239324951171875,1.023948109,346.85399999999998,346.85399999999998,-1,0.24989481268011526,338.74177504829004,1.8998586149248789e-11,0.73770352674148953,0.73771477593659951,18256832233472,17830.113137861234,205783040,338.74177504829004,in_range,4,16,1515,1515,1515,9501,55,55,55,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:03,"conv2d_3090_20260729_093014_session4",8,8,8,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.025583433,1.0255677490234374,1.025583433,344.70600000000002,344.70600000000002,-1,0.24834726224783862,336.10722337009514,1.8880931565335715e-11,0.73888166356155438,0.73889296325648413,18256832233472,17801.68326359371,205783040,336.10722337009514,in_range,4,16,1507,1515,1500,9501,55,55,55,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:04,"conv2d_3090_20260729_093014_session4",9,9,9,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.024976667,1.0249615478515626,1.024976667,382.94999999999999,382.94999999999999,-1,0.27590057636887605,373.61826110720625,2.0975708989531111e-11,0.73844491920141386,0.73845581195965415,18256832233472,17812.21185491341,205783040,373.61826110720625,in_range,4,16,1492,1500,1485,9501,56,55,56,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-29T09:37:05,"conv2d_3090_20260729_093014_session4",10,10,10,"CONV2D","cudnn_convolution_fwd_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,6,"shape_id=6;N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=implicit_precomp_gemm;workspace_bytes=19968",1388,1.026417454,1.0264023437500001,1.026417454,344.12099999999998,344.12099999999998,-1,0.24792579250720459,335.26417410279151,1.88488887666443e-11,0.73948295659221897,0.73949384293948117,18256832233472,17787.208246982336,205783040,335.26417410279151,in_range,4,16,1485,1485,1485,9501,56,56,56,"0x4",-1,-1,-1.000000,-1,t
