STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session4 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=1000000 threads=16 rep=9 batches=45341 time=0.998 s | package=177.561 J | dram=NA | total=177.561 J | power=177.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=45341 time=0.997 s | package=177.532 J | dram=NA | total=177.532 J | power=178.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=16000000 threads=32 rep=1 batches=266 time=1.000 s | package=155.995 J | dram=NA | total=155.995 J | power=155.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=2 batches=266 time=1.001 s | package=155.878 J | dram=NA | total=155.878 J | power=155.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=3 batches=266 time=1.001 s | package=155.845 J | dram=NA | total=155.845 J | power=155.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=4 batches=266 time=1.002 s | package=155.791 J | dram=NA | total=155.791 J | power=155.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=5 batches=266 time=1.002 s | package=155.775 J | dram=NA | total=155.775 J | power=155.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=6 batches=266 time=1.005 s | package=156.374 J | dram=NA | total=156.374 J | power=155.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=7 batches=266 time=1.003 s | package=156.252 J | dram=NA | total=156.252 J | power=155.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=8 batches=266 time=1.003 s | package=156.005 J | dram=NA | total=156.005 J | power=155.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=9 batches=266 time=1.002 s | package=155.925 J | dram=NA | total=155.925 J | power=155.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=32 rep=10 batches=266 time=1.002 s | package=155.931 J | dram=NA | total=155.931 J | power=155.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=256000000 threads=10 rep=1 batches=14 time=1.056 s | package=136.448 J | dram=NA | total=136.448 J | power=129.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=2 batches=14 time=1.057 s | package=136.190 J | dram=NA | total=136.190 J | power=128.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=3 batches=14 time=1.056 s | package=136.000 J | dram=NA | total=136.000 J | power=128.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=4 batches=14 time=1.056 s | package=135.833 J | dram=NA | total=135.833 J | power=128.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=5 batches=14 time=1.056 s | package=135.673 J | dram=NA | total=135.673 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=6 batches=14 time=1.056 s | package=135.583 J | dram=NA | total=135.583 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=7 batches=14 time=1.056 s | package=135.757 J | dram=NA | total=135.757 J | power=128.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=8 batches=14 time=1.056 s | package=136.031 J | dram=NA | total=136.031 J | power=128.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=9 batches=14 time=1.056 s | package=135.989 J | dram=NA | total=135.989 J | power=128.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=10 batches=14 time=1.056 s | package=136.028 J | dram=NA | total=136.028 J | power=128.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=16000000 threads=64 rep=1 batches=257 time=1.003 s | package=161.476 J | dram=NA | total=161.476 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=2 batches=257 time=1.006 s | package=161.678 J | dram=NA | total=161.678 J | power=160.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=3 batches=257 time=1.006 s | package=161.856 J | dram=NA | total=161.856 J | power=160.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=4 batches=257 time=1.005 s | package=161.854 J | dram=NA | total=161.854 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=5 batches=257 time=1.004 s | package=161.984 J | dram=NA | total=161.984 J | power=161.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=6 batches=257 time=1.005 s | package=161.922 J | dram=NA | total=161.922 J | power=161.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=7 batches=257 time=1.003 s | package=161.842 J | dram=NA | total=161.842 J | power=161.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=8 batches=257 time=1.005 s | package=161.920 J | dram=NA | total=161.920 J | power=161.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=9 batches=257 time=1.004 s | package=161.726 J | dram=NA | total=161.726 J | power=161.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=10 batches=257 time=1.003 s | package=161.623 J | dram=NA | total=161.623 J | power=161.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=32000000 threads=2 rep=1 batches=88 time=1.004 s | package=82.720 J | dram=NA | total=82.720 J | power=82.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=2 batches=88 time=1.009 s | package=82.943 J | dram=NA | total=82.943 J | power=82.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=3 batches=88 time=1.004 s | package=82.385 J | dram=NA | total=82.385 J | power=82.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=4 batches=88 time=1.003 s | package=82.229 J | dram=NA | total=82.229 J | power=82.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=5 batches=88 time=1.005 s | package=82.366 J | dram=NA | total=82.366 J | power=81.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=6 batches=88 time=1.003 s | package=82.060 J | dram=NA | total=82.060 J | power=81.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=7 batches=88 time=1.010 s | package=81.857 J | dram=NA | total=81.857 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=8 batches=88 time=1.012 s | package=81.656 J | dram=NA | total=81.656 J | power=80.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=9 batches=88 time=1.014 s | package=81.595 J | dram=NA | total=81.595 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=10 batches=88 time=1.005 s | package=82.050 J | dram=NA | total=82.050 J | power=81.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=27 time=1.016 s | package=103.359 J | dram=NA | total=103.359 J | power=101.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=27 time=1.016 s | package=103.521 J | dram=NA | total=103.521 J | power=101.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=27 time=1.016 s | package=103.538 J | dram=NA | total=103.538 J | power=101.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=27 time=1.016 s | package=103.603 J | dram=NA | total=103.603 J | power=102.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=27 time=1.018 s | package=107.344 J | dram=NA | total=107.344 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=27 time=1.016 s | package=109.447 J | dram=NA | total=109.447 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=27 time=1.017 s | package=109.571 J | dram=NA | total=109.571 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=27 time=1.017 s | package=109.627 J | dram=NA | total=109.627 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=27 time=1.017 s | package=109.587 J | dram=NA | total=109.587 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=27 time=1.017 s | package=109.848 J | dram=NA | total=109.848 J | power=108.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=1000000 threads=2 rep=1 batches=15220 time=0.996 s | package=94.645 J | dram=NA | total=94.645 J | power=95.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=2 batches=15220 time=1.007 s | package=95.285 J | dram=NA | total=95.285 J | power=94.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=3 batches=15220 time=1.009 s | package=95.566 J | dram=NA | total=95.566 J | power=94.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=4 batches=15220 time=1.003 s | package=94.214 J | dram=NA | total=94.214 J | power=93.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=15220 time=1.007 s | package=94.479 J | dram=NA | total=94.479 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=15220 time=1.003 s | package=94.228 J | dram=NA | total=94.228 J | power=94.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=15220 time=1.003 s | package=94.163 J | dram=NA | total=94.163 J | power=93.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=15220 time=1.003 s | package=94.175 J | dram=NA | total=94.175 J | power=93.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=15220 time=1.005 s | package=94.282 J | dram=NA | total=94.282 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=15220 time=1.007 s | package=94.396 J | dram=NA | total=94.396 J | power=93.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=14847 time=1.012 s | package=127.673 J | dram=NA | total=127.673 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=14847 time=1.021 s | package=128.672 J | dram=NA | total=128.672 J | power=126.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=14847 time=1.022 s | package=128.364 J | dram=NA | total=128.364 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=14847 time=1.022 s | package=128.523 J | dram=NA | total=128.523 J | power=125.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=14847 time=1.006 s | package=127.064 J | dram=NA | total=127.064 J | power=126.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=14847 time=1.014 s | package=127.692 J | dram=NA | total=127.692 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=14847 time=1.006 s | package=127.336 J | dram=NA | total=127.336 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=14847 time=1.022 s | package=128.429 J | dram=NA | total=128.429 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=14847 time=1.015 s | package=128.838 J | dram=NA | total=128.838 J | power=127.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=14847 time=1.012 s | package=128.537 J | dram=NA | total=128.537 J | power=127.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=2000000 threads=32 rep=1 batches=31319 time=0.997 s | package=225.391 J | dram=NA | total=225.391 J | power=226.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=2 batches=31319 time=1.007 s | package=227.726 J | dram=NA | total=227.726 J | power=226.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=3 batches=31319 time=1.028 s | package=230.452 J | dram=NA | total=230.452 J | power=224.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=4 batches=31319 time=1.033 s | package=230.859 J | dram=NA | total=230.859 J | power=223.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=5 batches=31319 time=1.025 s | package=229.934 J | dram=NA | total=229.934 J | power=224.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=6 batches=31319 time=1.011 s | package=228.442 J | dram=NA | total=228.442 J | power=226.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=7 batches=31319 time=1.039 s | package=232.983 J | dram=NA | total=232.983 J | power=224.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=8 batches=31319 time=1.028 s | package=231.249 J | dram=NA | total=231.249 J | power=225.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=9 batches=31319 time=1.017 s | package=229.425 J | dram=NA | total=229.425 J | power=225.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=10 batches=31319 time=1.010 s | package=228.567 J | dram=NA | total=228.567 J | power=226.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=16000000 threads=20 rep=1 batches=239 time=1.003 s | package=130.968 J | dram=NA | total=130.968 J | power=130.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=2 batches=239 time=1.003 s | package=130.565 J | dram=NA | total=130.565 J | power=130.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=3 batches=239 time=1.004 s | package=129.901 J | dram=NA | total=129.901 J | power=129.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=4 batches=239 time=1.003 s | package=129.288 J | dram=NA | total=129.288 J | power=128.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=5 batches=239 time=1.003 s | package=129.142 J | dram=NA | total=129.142 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=6 batches=239 time=1.004 s | package=128.946 J | dram=NA | total=128.946 J | power=128.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=7 batches=239 time=1.003 s | package=130.117 J | dram=NA | total=130.117 J | power=129.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=8 batches=239 time=1.004 s | package=130.554 J | dram=NA | total=130.554 J | power=130.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=9 batches=239 time=1.003 s | package=130.850 J | dram=NA | total=130.850 J | power=130.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=10 batches=239 time=1.003 s | package=130.456 J | dram=NA | total=130.456 J | power=130.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=4000000 threads=8 rep=1 batches=13780 time=0.995 s | package=183.176 J | dram=NA | total=183.176 J | power=184.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=2 batches=13780 time=0.999 s | package=183.583 J | dram=NA | total=183.583 J | power=183.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=3 batches=13780 time=1.007 s | package=184.437 J | dram=NA | total=184.437 J | power=183.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=4 batches=13780 time=0.997 s | package=183.194 J | dram=NA | total=183.194 J | power=183.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=5 batches=13780 time=1.007 s | package=184.417 J | dram=NA | total=184.417 J | power=183.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=6 batches=13780 time=1.007 s | package=184.312 J | dram=NA | total=184.312 J | power=183.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=7 batches=13780 time=1.011 s | package=184.573 J | dram=NA | total=184.573 J | power=182.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=8 batches=13780 time=1.006 s | package=184.102 J | dram=NA | total=184.102 J | power=183.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=9 batches=13780 time=1.002 s | package=184.049 J | dram=NA | total=184.049 J | power=183.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=10 batches=13780 time=0.992 s | package=183.153 J | dram=NA | total=183.153 J | power=184.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=32000000 threads=4 rep=1 batches=106 time=1.003 s | package=89.636 J | dram=NA | total=89.636 J | power=89.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=2 batches=106 time=1.003 s | package=89.612 J | dram=NA | total=89.612 J | power=89.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=3 batches=106 time=1.003 s | package=89.468 J | dram=NA | total=89.468 J | power=89.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=4 batches=106 time=1.003 s | package=89.806 J | dram=NA | total=89.806 J | power=89.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=5 batches=106 time=1.002 s | package=89.334 J | dram=NA | total=89.334 J | power=89.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=6 batches=106 time=1.003 s | package=89.369 J | dram=NA | total=89.369 J | power=89.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=7 batches=106 time=1.002 s | package=89.205 J | dram=NA | total=89.205 J | power=89.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=8 batches=106 time=1.003 s | package=89.279 J | dram=NA | total=89.279 J | power=89.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=9 batches=106 time=1.004 s | package=89.333 J | dram=NA | total=89.333 J | power=89.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=10 batches=106 time=1.004 s | package=89.341 J | dram=NA | total=89.341 J | power=89.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=8000000 threads=64 rep=1 batches=9296 time=1.001 s | package=262.516 J | dram=NA | total=262.516 J | power=262.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=2 batches=9296 time=1.006 s | package=263.574 J | dram=NA | total=263.574 J | power=262.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=3 batches=9296 time=1.009 s | package=264.040 J | dram=NA | total=264.040 J | power=261.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=4 batches=9296 time=1.005 s | package=263.828 J | dram=NA | total=263.828 J | power=262.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=5 batches=9296 time=1.005 s | package=264.491 J | dram=NA | total=264.491 J | power=263.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=6 batches=9296 time=1.007 s | package=264.457 J | dram=NA | total=264.457 J | power=262.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=7 batches=9296 time=1.009 s | package=264.678 J | dram=NA | total=264.678 J | power=262.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=8 batches=9296 time=1.008 s | package=264.856 J | dram=NA | total=264.856 J | power=262.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=9 batches=9296 time=1.007 s | package=264.646 J | dram=NA | total=264.646 J | power=262.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=10 batches=9296 time=1.009 s | package=264.939 J | dram=NA | total=264.939 J | power=262.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=103 time=1.001 s | package=138.027 J | dram=NA | total=138.027 J | power=137.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=103 time=1.001 s | package=137.712 J | dram=NA | total=137.712 J | power=137.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=103 time=1.001 s | package=137.540 J | dram=NA | total=137.540 J | power=137.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=103 time=1.001 s | package=136.975 J | dram=NA | total=136.975 J | power=136.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=103 time=1.001 s | package=136.920 J | dram=NA | total=136.920 J | power=136.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=103 time=1.001 s | package=136.818 J | dram=NA | total=136.818 J | power=136.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=103 time=1.001 s | package=136.861 J | dram=NA | total=136.861 J | power=136.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=103 time=1.000 s | package=136.514 J | dram=NA | total=136.514 J | power=136.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=103 time=1.001 s | package=136.399 J | dram=NA | total=136.399 J | power=136.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=103 time=1.001 s | package=136.494 J | dram=NA | total=136.494 J | power=136.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=64000000 threads=64 rep=1 batches=51 time=1.012 s | package=161.322 J | dram=NA | total=161.322 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=2 batches=51 time=1.012 s | package=161.365 J | dram=NA | total=161.365 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=3 batches=51 time=1.012 s | package=161.405 J | dram=NA | total=161.405 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=4 batches=51 time=1.012 s | package=161.627 J | dram=NA | total=161.627 J | power=159.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=5 batches=51 time=1.012 s | package=161.459 J | dram=NA | total=161.459 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=6 batches=51 time=1.012 s | package=161.377 J | dram=NA | total=161.377 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=7 batches=51 time=1.012 s | package=161.530 J | dram=NA | total=161.530 J | power=159.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=8 batches=51 time=1.012 s | package=161.545 J | dram=NA | total=161.545 J | power=159.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=9 batches=51 time=1.012 s | package=161.776 J | dram=NA | total=161.776 J | power=159.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=10 batches=51 time=1.012 s | package=161.585 J | dram=NA | total=161.585 J | power=159.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=16000000 threads=1 rep=1 batches=110 time=1.004 s | package=75.992 J | dram=NA | total=75.992 J | power=75.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=2 batches=110 time=1.006 s | package=75.989 J | dram=NA | total=75.989 J | power=75.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=3 batches=110 time=1.006 s | package=75.876 J | dram=NA | total=75.876 J | power=75.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=4 batches=110 time=1.018 s | package=76.657 J | dram=NA | total=76.657 J | power=75.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=5 batches=110 time=1.014 s | package=76.223 J | dram=NA | total=76.223 J | power=75.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=6 batches=110 time=1.016 s | package=76.340 J | dram=NA | total=76.340 J | power=75.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=7 batches=110 time=1.022 s | package=76.674 J | dram=NA | total=76.674 J | power=75.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=8 batches=110 time=1.017 s | package=76.300 J | dram=NA | total=76.300 J | power=75.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=9 batches=110 time=1.012 s | package=75.894 J | dram=NA | total=75.894 J | power=75.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=10 batches=110 time=1.015 s | package=76.055 J | dram=NA | total=76.055 J | power=75.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=4000000 threads=16 rep=1 batches=21544 time=1.010 s | package=255.936 J | dram=NA | total=255.936 J | power=253.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=2 batches=21544 time=1.007 s | package=255.544 J | dram=NA | total=255.544 J | power=253.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=3 batches=21544 time=1.015 s | package=256.268 J | dram=NA | total=256.268 J | power=252.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=4 batches=21544 time=1.018 s | package=257.076 J | dram=NA | total=257.076 J | power=252.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=5 batches=21544 time=1.008 s | package=255.449 J | dram=NA | total=255.449 J | power=253.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=6 batches=21544 time=1.005 s | package=254.882 J | dram=NA | total=254.882 J | power=253.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=7 batches=21544 time=1.011 s | package=255.811 J | dram=NA | total=255.811 J | power=252.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=8 batches=21544 time=1.012 s | package=255.770 J | dram=NA | total=255.770 J | power=252.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=9 batches=21544 time=1.015 s | package=256.308 J | dram=NA | total=256.308 J | power=252.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=10 batches=21544 time=1.012 s | package=255.930 J | dram=NA | total=255.930 J | power=253.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=209 time=1.003 s | package=94.380 J | dram=NA | total=94.380 J | power=94.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=209 time=1.006 s | package=94.321 J | dram=NA | total=94.321 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=209 time=1.005 s | package=94.030 J | dram=NA | total=94.030 J | power=93.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=209 time=1.005 s | package=93.883 J | dram=NA | total=93.883 J | power=93.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=209 time=1.005 s | package=93.833 J | dram=NA | total=93.833 J | power=93.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=209 time=1.005 s | package=93.670 J | dram=NA | total=93.670 J | power=93.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=209 time=1.004 s | package=93.604 J | dram=NA | total=93.604 J | power=93.2 W | runtime=in_range | checksum=OK
