STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session1 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=32000000 threads=1 rep=10 batches=56 time=1.021 s | package=75.356 J | dram=NA | total=75.356 J | power=73.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=986 time=1.003 s | package=73.518 J | dram=NA | total=73.518 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=986 time=1.002 s | package=73.378 J | dram=NA | total=73.378 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=986 time=1.001 s | package=73.339 J | dram=NA | total=73.339 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=986 time=1.002 s | package=73.366 J | dram=NA | total=73.366 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=986 time=1.001 s | package=73.333 J | dram=NA | total=73.333 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=986 time=0.999 s | package=73.261 J | dram=NA | total=73.261 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=986 time=1.001 s | package=73.391 J | dram=NA | total=73.391 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=8 batches=986 time=1.002 s | package=73.659 J | dram=NA | total=73.659 J | power=73.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=9 batches=986 time=1.002 s | package=73.320 J | dram=NA | total=73.320 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=10 batches=986 time=1.000 s | package=73.269 J | dram=NA | total=73.269 J | power=73.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=256000000 threads=2 rep=1 batches=12 time=1.055 s | package=85.500 J | dram=NA | total=85.500 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=2 batches=12 time=1.058 s | package=85.742 J | dram=NA | total=85.742 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=3 batches=12 time=1.056 s | package=85.619 J | dram=NA | total=85.619 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=4 batches=12 time=1.056 s | package=85.811 J | dram=NA | total=85.811 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=5 batches=12 time=1.055 s | package=85.774 J | dram=NA | total=85.774 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=6 batches=12 time=1.055 s | package=85.708 J | dram=NA | total=85.708 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=7 batches=12 time=1.055 s | package=85.584 J | dram=NA | total=85.584 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=8 batches=12 time=1.056 s | package=85.638 J | dram=NA | total=85.638 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=9 batches=12 time=1.055 s | package=85.581 J | dram=NA | total=85.581 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=10 batches=12 time=1.056 s | package=85.648 J | dram=NA | total=85.648 J | power=81.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=4000000 threads=64 rep=1 batches=15318 time=1.005 s | package=241.275 J | dram=NA | total=241.275 J | power=240.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=2 batches=15318 time=1.014 s | package=241.876 J | dram=NA | total=241.876 J | power=238.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=3 batches=15318 time=1.012 s | package=241.896 J | dram=NA | total=241.896 J | power=239.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=4 batches=15318 time=1.010 s | package=242.027 J | dram=NA | total=242.027 J | power=239.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=5 batches=15318 time=1.009 s | package=242.257 J | dram=NA | total=242.257 J | power=240.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=6 batches=15318 time=1.013 s | package=242.402 J | dram=NA | total=242.402 J | power=239.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=7 batches=15318 time=1.015 s | package=242.563 J | dram=NA | total=242.563 J | power=239.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=8 batches=15318 time=1.017 s | package=242.828 J | dram=NA | total=242.828 J | power=238.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=9 batches=15318 time=1.014 s | package=242.609 J | dram=NA | total=242.609 J | power=239.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=10 batches=15318 time=1.017 s | package=242.953 J | dram=NA | total=242.953 J | power=238.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=1000000 threads=32 rep=1 batches=34624 time=0.978 s | package=174.304 J | dram=NA | total=174.304 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=2 batches=34624 time=0.981 s | package=174.515 J | dram=NA | total=174.515 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=3 batches=34624 time=0.984 s | package=174.916 J | dram=NA | total=174.916 J | power=177.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=4 batches=34624 time=0.978 s | package=173.899 J | dram=NA | total=173.899 J | power=177.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=5 batches=34624 time=0.979 s | package=174.183 J | dram=NA | total=174.183 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=6 batches=34624 time=0.983 s | package=174.868 J | dram=NA | total=174.868 J | power=177.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=7 batches=34624 time=0.980 s | package=174.462 J | dram=NA | total=174.462 J | power=178.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=8 batches=34624 time=0.978 s | package=174.190 J | dram=NA | total=174.190 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=9 batches=34624 time=0.979 s | package=174.321 J | dram=NA | total=174.321 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=10 batches=34624 time=0.973 s | package=173.514 J | dram=NA | total=173.514 J | power=178.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=53 time=1.003 s | package=124.776 J | dram=NA | total=124.776 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=53 time=1.003 s | package=124.974 J | dram=NA | total=124.974 J | power=124.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=53 time=1.003 s | package=124.705 J | dram=NA | total=124.705 J | power=124.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=53 time=1.003 s | package=124.585 J | dram=NA | total=124.585 J | power=124.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=53 time=1.003 s | package=124.307 J | dram=NA | total=124.307 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=53 time=1.003 s | package=124.154 J | dram=NA | total=124.154 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=53 time=1.004 s | package=124.567 J | dram=NA | total=124.567 J | power=124.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=53 time=1.003 s | package=124.101 J | dram=NA | total=124.101 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=53 time=1.002 s | package=123.949 J | dram=NA | total=123.949 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=53 time=1.002 s | package=123.960 J | dram=NA | total=123.960 J | power=123.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=5725 time=1.034 s | package=77.164 J | dram=NA | total=77.164 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=5725 time=1.003 s | package=75.151 J | dram=NA | total=75.151 J | power=74.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=5725 time=1.008 s | package=75.347 J | dram=NA | total=75.347 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=5725 time=1.031 s | package=77.118 J | dram=NA | total=77.118 J | power=74.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=5725 time=1.005 s | package=74.984 J | dram=NA | total=74.984 J | power=74.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=5725 time=1.006 s | package=75.063 J | dram=NA | total=75.063 J | power=74.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=5725 time=0.999 s | package=74.780 J | dram=NA | total=74.780 J | power=74.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=5725 time=1.016 s | package=75.694 J | dram=NA | total=75.694 J | power=74.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=5725 time=1.000 s | package=74.699 J | dram=NA | total=74.699 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=5725 time=0.996 s | package=74.395 J | dram=NA | total=74.395 J | power=74.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=8000000 threads=8 rep=1 batches=4158 time=1.003 s | package=147.992 J | dram=NA | total=147.992 J | power=147.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=2 batches=4158 time=1.003 s | package=147.735 J | dram=NA | total=147.735 J | power=147.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=3 batches=4158 time=1.002 s | package=148.028 J | dram=NA | total=148.028 J | power=147.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=4 batches=4158 time=1.010 s | package=148.866 J | dram=NA | total=148.866 J | power=147.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=5 batches=4158 time=1.009 s | package=149.026 J | dram=NA | total=149.026 J | power=147.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=6 batches=4158 time=1.010 s | package=148.907 J | dram=NA | total=148.907 J | power=147.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=7 batches=4158 time=1.010 s | package=148.984 J | dram=NA | total=148.984 J | power=147.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=8 batches=4158 time=1.009 s | package=148.568 J | dram=NA | total=148.568 J | power=147.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=9 batches=4158 time=1.015 s | package=149.131 J | dram=NA | total=149.131 J | power=146.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=10 batches=4158 time=1.016 s | package=149.203 J | dram=NA | total=149.203 J | power=146.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=54 time=1.010 s | package=92.399 J | dram=NA | total=92.399 J | power=91.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=54 time=1.010 s | package=92.259 J | dram=NA | total=92.259 J | power=91.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=54 time=1.010 s | package=91.686 J | dram=NA | total=91.686 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=54 time=1.009 s | package=91.226 J | dram=NA | total=91.226 J | power=90.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=54 time=1.010 s | package=91.239 J | dram=NA | total=91.239 J | power=90.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=54 time=1.009 s | package=91.222 J | dram=NA | total=91.222 J | power=90.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=54 time=1.009 s | package=91.099 J | dram=NA | total=91.099 J | power=90.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=54 time=1.010 s | package=91.188 J | dram=NA | total=91.188 J | power=90.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=54 time=1.009 s | package=91.072 J | dram=NA | total=91.072 J | power=90.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=54 time=1.009 s | package=91.099 J | dram=NA | total=91.099 J | power=90.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=4000000 threads=20 rep=1 batches=22698 time=1.024 s | package=274.611 J | dram=NA | total=274.611 J | power=268.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=2 batches=22698 time=1.023 s | package=273.715 J | dram=NA | total=273.715 J | power=267.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=3 batches=22698 time=1.031 s | package=274.534 J | dram=NA | total=274.534 J | power=266.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=4 batches=22698 time=1.037 s | package=275.031 J | dram=NA | total=275.031 J | power=265.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=5 batches=22698 time=1.046 s | package=275.797 J | dram=NA | total=275.797 J | power=263.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=6 batches=22698 time=1.040 s | package=276.064 J | dram=NA | total=276.064 J | power=265.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=7 batches=22698 time=1.027 s | package=274.422 J | dram=NA | total=274.422 J | power=267.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=8 batches=22698 time=1.026 s | package=274.454 J | dram=NA | total=274.454 J | power=267.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=9 batches=22698 time=1.027 s | package=274.508 J | dram=NA | total=274.508 J | power=267.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=10 batches=22698 time=1.040 s | package=275.654 J | dram=NA | total=275.654 J | power=265.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=16000000 threads=1 rep=1 batches=110 time=1.009 s | package=73.021 J | dram=NA | total=73.021 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=2 batches=110 time=1.009 s | package=72.726 J | dram=NA | total=72.726 J | power=72.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=3 batches=110 time=1.012 s | package=72.917 J | dram=NA | total=72.917 J | power=72.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=4 batches=110 time=1.008 s | package=72.494 J | dram=NA | total=72.494 J | power=71.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=5 batches=110 time=1.008 s | package=72.432 J | dram=NA | total=72.432 J | power=71.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=6 batches=110 time=1.010 s | package=72.450 J | dram=NA | total=72.450 J | power=71.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=7 batches=110 time=1.011 s | package=72.617 J | dram=NA | total=72.617 J | power=71.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=8 batches=110 time=1.015 s | package=72.737 J | dram=NA | total=72.737 J | power=71.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=9 batches=110 time=1.008 s | package=72.271 J | dram=NA | total=72.271 J | power=71.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=10 batches=110 time=1.009 s | package=72.248 J | dram=NA | total=72.248 J | power=71.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=128000000 threads=1 rep=1 batches=15 time=1.067 s | package=78.125 J | dram=NA | total=78.125 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=2 batches=15 time=1.072 s | package=78.843 J | dram=NA | total=78.843 J | power=73.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=3 batches=15 time=1.069 s | package=78.317 J | dram=NA | total=78.317 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=4 batches=15 time=1.068 s | package=78.277 J | dram=NA | total=78.277 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=5 batches=15 time=1.068 s | package=78.311 J | dram=NA | total=78.311 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=6 batches=15 time=1.069 s | package=78.320 J | dram=NA | total=78.320 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=7 batches=15 time=1.067 s | package=78.255 J | dram=NA | total=78.255 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=8 batches=15 time=1.071 s | package=78.466 J | dram=NA | total=78.466 J | power=73.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=9 batches=15 time=1.072 s | package=78.498 J | dram=NA | total=78.498 J | power=73.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=10 batches=15 time=1.070 s | package=78.295 J | dram=NA | total=78.295 J | power=73.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=52 time=1.002 s | package=105.122 J | dram=NA | total=105.122 J | power=105.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=52 time=1.002 s | package=105.419 J | dram=NA | total=105.419 J | power=105.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=52 time=1.001 s | package=105.529 J | dram=NA | total=105.529 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=52 time=1.001 s | package=105.515 J | dram=NA | total=105.515 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=52 time=1.001 s | package=105.579 J | dram=NA | total=105.579 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=52 time=1.002 s | package=105.686 J | dram=NA | total=105.686 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=52 time=1.001 s | package=105.833 J | dram=NA | total=105.833 J | power=105.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=8 batches=52 time=1.001 s | package=105.716 J | dram=NA | total=105.716 J | power=105.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=52 time=1.001 s | package=105.749 J | dram=NA | total=105.749 J | power=105.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=52 time=1.001 s | package=105.826 J | dram=NA | total=105.826 J | power=105.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=256000000 threads=20 rep=1 batches=12 time=1.018 s | package=126.994 J | dram=NA | total=126.994 J | power=124.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=2 batches=12 time=1.018 s | package=127.083 J | dram=NA | total=127.083 J | power=124.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=3 batches=12 time=1.017 s | package=127.177 J | dram=NA | total=127.177 J | power=125.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=4 batches=12 time=1.018 s | package=127.369 J | dram=NA | total=127.369 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=5 batches=12 time=1.019 s | package=127.166 J | dram=NA | total=127.166 J | power=124.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=6 batches=12 time=1.018 s | package=127.253 J | dram=NA | total=127.253 J | power=125.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=7 batches=12 time=1.019 s | package=127.311 J | dram=NA | total=127.311 J | power=125.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=8 batches=12 time=1.019 s | package=127.233 J | dram=NA | total=127.233 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=9 batches=12 time=1.018 s | package=127.204 J | dram=NA | total=127.204 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=10 batches=12 time=1.018 s | package=127.215 J | dram=NA | total=127.215 J | power=125.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=442 time=1.001 s | package=72.779 J | dram=NA | total=72.779 J | power=72.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=442 time=1.002 s | package=72.811 J | dram=NA | total=72.811 J | power=72.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=442 time=0.999 s | package=72.635 J | dram=NA | total=72.635 J | power=72.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=442 time=0.999 s | package=72.454 J | dram=NA | total=72.454 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=442 time=0.999 s | package=72.436 J | dram=NA | total=72.436 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=442 time=0.998 s | package=72.394 J | dram=NA | total=72.394 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=442 time=1.000 s | package=72.406 J | dram=NA | total=72.406 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=442 time=1.003 s | package=72.570 J | dram=NA | total=72.570 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=442 time=1.000 s | package=72.370 J | dram=NA | total=72.370 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=442 time=1.001 s | package=72.515 J | dram=NA | total=72.515 J | power=72.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=45 time=1.016 s | package=82.800 J | dram=NA | total=82.800 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=45 time=1.019 s | package=83.029 J | dram=NA | total=83.029 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=45 time=1.015 s | package=82.882 J | dram=NA | total=82.882 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=45 time=1.020 s | package=83.103 J | dram=NA | total=83.103 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=45 time=1.017 s | package=82.860 J | dram=NA | total=82.860 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=45 time=1.018 s | package=83.007 J | dram=NA | total=83.007 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=45 time=1.019 s | package=83.084 J | dram=NA | total=83.084 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=45 time=1.018 s | package=82.999 J | dram=NA | total=82.999 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=45 time=1.016 s | package=82.891 J | dram=NA | total=82.891 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=45 time=1.017 s | package=82.935 J | dram=NA | total=82.935 J | power=81.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=4000000 threads=32 rep=1 batches=23533 time=1.006 s | package=276.286 J | dram=NA | total=276.286 J | power=274.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=2 batches=23533 time=1.017 s | package=279.544 J | dram=NA | total=279.544 J | power=275.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=3 batches=23533 time=1.026 s | package=280.780 J | dram=NA | total=280.780 J | power=273.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=4 batches=23533 time=1.018 s | package=278.274 J | dram=NA | total=278.274 J | power=273.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=5 batches=23533 time=1.016 s | package=278.864 J | dram=NA | total=278.864 J | power=274.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=6 batches=23533 time=1.019 s | package=279.923 J | dram=NA | total=279.923 J | power=274.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=7 batches=23533 time=1.014 s | package=279.522 J | dram=NA | total=279.522 J | power=275.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=8 batches=23533 time=1.027 s | package=281.671 J | dram=NA | total=281.671 J | power=274.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=9 batches=23533 time=1.022 s | package=280.983 J | dram=NA | total=280.983 J | power=274.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=32 rep=10 batches=23533 time=1.022 s | package=280.386 J | dram=NA | total=280.386 J | power=274.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=256000000 threads=64 rep=1 batches=13 time=1.019 s | package=162.345 J | dram=NA | total=162.345 J | power=159.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=2 batches=13 time=1.020 s | package=161.999 J | dram=NA | total=161.999 J | power=158.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=3 batches=13 time=1.020 s | package=161.604 J | dram=NA | total=161.604 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=4 batches=13 time=1.021 s | package=161.662 J | dram=NA | total=161.662 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=5 batches=13 time=1.020 s | package=161.588 J | dram=NA | total=161.588 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=6 batches=13 time=1.020 s | package=161.714 J | dram=NA | total=161.714 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=7 batches=13 time=1.022 s | package=161.793 J | dram=NA | total=161.793 J | power=158.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=8 batches=13 time=1.020 s | package=161.650 J | dram=NA | total=161.650 J | power=158.4 W | runtime=in_range | checksum=OK
