STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session2 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=1000000 threads=32 rep=10 batches=35774 time=1.003 s | package=179.376 J | dram=NA | total=179.376 J | power=178.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=4000000 threads=64 rep=1 batches=15219 time=1.000 s | package=241.248 J | dram=NA | total=241.248 J | power=241.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=2 batches=15219 time=1.005 s | package=241.753 J | dram=NA | total=241.753 J | power=240.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=3 batches=15219 time=1.004 s | package=242.084 J | dram=NA | total=242.084 J | power=241.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=4 batches=15219 time=1.004 s | package=241.980 J | dram=NA | total=241.980 J | power=241.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=5 batches=15219 time=1.006 s | package=242.101 J | dram=NA | total=242.101 J | power=240.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=6 batches=15219 time=1.009 s | package=242.321 J | dram=NA | total=242.321 J | power=240.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=7 batches=15219 time=1.008 s | package=242.301 J | dram=NA | total=242.301 J | power=240.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=8 batches=15219 time=1.008 s | package=242.436 J | dram=NA | total=242.436 J | power=240.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=9 batches=15219 time=1.006 s | package=242.130 J | dram=NA | total=242.130 J | power=240.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=10 batches=15219 time=1.010 s | package=242.618 J | dram=NA | total=242.618 J | power=240.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=105 time=1.005 s | package=127.313 J | dram=NA | total=127.313 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=105 time=1.006 s | package=126.931 J | dram=NA | total=126.931 J | power=126.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=105 time=1.006 s | package=126.504 J | dram=NA | total=126.504 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=105 time=1.006 s | package=126.749 J | dram=NA | total=126.749 J | power=126.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=105 time=1.006 s | package=126.352 J | dram=NA | total=126.352 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=105 time=1.006 s | package=126.086 J | dram=NA | total=126.086 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=105 time=1.006 s | package=126.019 J | dram=NA | total=126.019 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=105 time=1.006 s | package=125.922 J | dram=NA | total=125.922 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=105 time=1.006 s | package=125.807 J | dram=NA | total=125.807 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=105 time=1.006 s | package=125.781 J | dram=NA | total=125.781 J | power=125.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=256000000 threads=20 rep=1 batches=12 time=1.017 s | package=136.097 J | dram=NA | total=136.097 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=2 batches=12 time=1.016 s | package=135.915 J | dram=NA | total=135.915 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=3 batches=12 time=1.016 s | package=135.939 J | dram=NA | total=135.939 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=4 batches=12 time=1.016 s | package=135.881 J | dram=NA | total=135.881 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=5 batches=12 time=1.017 s | package=136.001 J | dram=NA | total=136.001 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=6 batches=12 time=1.016 s | package=135.876 J | dram=NA | total=135.876 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=7 batches=12 time=1.017 s | package=135.987 J | dram=NA | total=135.987 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=8 batches=12 time=1.017 s | package=136.019 J | dram=NA | total=136.019 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=9 batches=12 time=1.017 s | package=135.959 J | dram=NA | total=135.959 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=10 batches=12 time=1.017 s | package=136.069 J | dram=NA | total=136.069 J | power=133.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=26746 time=1.009 s | package=124.553 J | dram=NA | total=124.553 J | power=123.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=26746 time=1.009 s | package=124.439 J | dram=NA | total=124.439 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=26746 time=1.013 s | package=124.749 J | dram=NA | total=124.749 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=26746 time=1.004 s | package=123.945 J | dram=NA | total=123.945 J | power=123.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=26746 time=0.997 s | package=123.378 J | dram=NA | total=123.378 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=26746 time=1.009 s | package=124.355 J | dram=NA | total=124.355 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=26746 time=1.008 s | package=124.199 J | dram=NA | total=124.199 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=26746 time=1.019 s | package=124.345 J | dram=NA | total=124.345 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=26746 time=1.008 s | package=123.311 J | dram=NA | total=123.311 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=26746 time=1.006 s | package=123.257 J | dram=NA | total=123.257 J | power=122.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=8000000 threads=10 rep=1 batches=1734 time=1.000 s | package=117.344 J | dram=NA | total=117.344 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=2 batches=1734 time=1.000 s | package=117.421 J | dram=NA | total=117.421 J | power=117.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=3 batches=1734 time=1.000 s | package=117.462 J | dram=NA | total=117.462 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=4 batches=1734 time=1.000 s | package=117.451 J | dram=NA | total=117.451 J | power=117.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=5 batches=1734 time=1.000 s | package=117.464 J | dram=NA | total=117.464 J | power=117.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=6 batches=1734 time=0.999 s | package=117.291 J | dram=NA | total=117.291 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=7 batches=1734 time=1.000 s | package=117.361 J | dram=NA | total=117.361 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=8 batches=1734 time=1.000 s | package=117.398 J | dram=NA | total=117.398 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=9 batches=1734 time=1.000 s | package=117.455 J | dram=NA | total=117.455 J | power=117.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=10 batches=1734 time=1.000 s | package=117.383 J | dram=NA | total=117.383 J | power=117.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=28569 time=1.019 s | package=193.972 J | dram=NA | total=193.972 J | power=190.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=28569 time=1.029 s | package=194.802 J | dram=NA | total=194.802 J | power=189.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=28569 time=1.030 s | package=194.796 J | dram=NA | total=194.796 J | power=189.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=28569 time=1.016 s | package=193.214 J | dram=NA | total=193.214 J | power=190.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=28569 time=1.015 s | package=193.411 J | dram=NA | total=193.411 J | power=190.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=28569 time=1.021 s | package=194.016 J | dram=NA | total=194.016 J | power=190.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=28569 time=1.011 s | package=192.838 J | dram=NA | total=192.838 J | power=190.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=28569 time=1.020 s | package=194.114 J | dram=NA | total=194.114 J | power=190.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=28569 time=1.012 s | package=192.945 J | dram=NA | total=192.945 J | power=190.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=28569 time=1.018 s | package=193.578 J | dram=NA | total=193.578 J | power=190.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=282 time=1.001 s | package=104.920 J | dram=NA | total=104.920 J | power=104.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=282 time=1.001 s | package=104.864 J | dram=NA | total=104.864 J | power=104.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=282 time=1.001 s | package=104.583 J | dram=NA | total=104.583 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=282 time=1.000 s | package=104.488 J | dram=NA | total=104.488 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=282 time=1.001 s | package=104.616 J | dram=NA | total=104.616 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=282 time=1.001 s | package=104.567 J | dram=NA | total=104.567 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=282 time=1.000 s | package=104.521 J | dram=NA | total=104.521 J | power=104.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=282 time=1.001 s | package=104.490 J | dram=NA | total=104.490 J | power=104.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=282 time=1.000 s | package=104.449 J | dram=NA | total=104.449 J | power=104.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=282 time=1.001 s | package=104.612 J | dram=NA | total=104.612 J | power=104.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=94 time=1.007 s | package=125.976 J | dram=NA | total=125.976 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=94 time=1.008 s | package=126.263 J | dram=NA | total=126.263 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=94 time=1.008 s | package=128.295 J | dram=NA | total=128.295 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=94 time=1.007 s | package=128.212 J | dram=NA | total=128.212 J | power=127.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=94 time=1.007 s | package=128.178 J | dram=NA | total=128.178 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=94 time=1.007 s | package=128.230 J | dram=NA | total=128.230 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=94 time=1.008 s | package=128.246 J | dram=NA | total=128.246 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=94 time=1.007 s | package=128.242 J | dram=NA | total=128.242 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=94 time=1.007 s | package=128.309 J | dram=NA | total=128.309 J | power=127.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=94 time=1.008 s | package=128.361 J | dram=NA | total=128.361 J | power=127.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=209 time=1.004 s | package=98.266 J | dram=NA | total=98.266 J | power=97.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=209 time=1.008 s | package=98.483 J | dram=NA | total=98.483 J | power=97.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=209 time=1.006 s | package=98.322 J | dram=NA | total=98.322 J | power=97.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=209 time=1.007 s | package=98.336 J | dram=NA | total=98.336 J | power=97.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=209 time=1.006 s | package=98.218 J | dram=NA | total=98.218 J | power=97.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=209 time=1.008 s | package=98.312 J | dram=NA | total=98.312 J | power=97.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=209 time=1.005 s | package=98.164 J | dram=NA | total=98.164 J | power=97.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=8 batches=209 time=1.007 s | package=98.259 J | dram=NA | total=98.259 J | power=97.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=209 time=1.007 s | package=98.232 J | dram=NA | total=98.232 J | power=97.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=209 time=1.006 s | package=98.187 J | dram=NA | total=98.187 J | power=97.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=4000000 threads=20 rep=1 batches=21859 time=1.015 s | package=267.029 J | dram=NA | total=267.029 J | power=263.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=2 batches=21859 time=1.015 s | package=266.270 J | dram=NA | total=266.270 J | power=262.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=3 batches=21859 time=1.025 s | package=268.614 J | dram=NA | total=268.614 J | power=262.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=4 batches=21859 time=1.032 s | package=268.872 J | dram=NA | total=268.872 J | power=260.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=5 batches=21859 time=1.033 s | package=268.743 J | dram=NA | total=268.743 J | power=260.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=6 batches=21859 time=1.035 s | package=269.324 J | dram=NA | total=269.324 J | power=260.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=7 batches=21859 time=1.022 s | package=267.939 J | dram=NA | total=267.939 J | power=262.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=8 batches=21859 time=1.015 s | package=267.079 J | dram=NA | total=267.079 J | power=263.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=9 batches=21859 time=1.027 s | package=269.249 J | dram=NA | total=269.249 J | power=262.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=10 batches=21859 time=1.039 s | package=270.462 J | dram=NA | total=270.462 J | power=260.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=256000000 threads=32 rep=1 batches=13 time=1.006 s | package=155.105 J | dram=NA | total=155.105 J | power=154.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=2 batches=13 time=1.006 s | package=154.695 J | dram=NA | total=154.695 J | power=153.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=3 batches=13 time=1.005 s | package=154.485 J | dram=NA | total=154.485 J | power=153.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=4 batches=13 time=1.005 s | package=154.312 J | dram=NA | total=154.312 J | power=153.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=5 batches=13 time=1.005 s | package=153.952 J | dram=NA | total=153.952 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=6 batches=13 time=1.005 s | package=153.995 J | dram=NA | total=153.995 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=7 batches=13 time=1.005 s | package=153.876 J | dram=NA | total=153.876 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=8 batches=13 time=1.005 s | package=153.985 J | dram=NA | total=153.985 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=9 batches=13 time=1.006 s | package=153.944 J | dram=NA | total=153.944 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=32 rep=10 batches=13 time=1.005 s | package=154.044 J | dram=NA | total=154.044 J | power=153.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=103 time=1.002 s | package=135.683 J | dram=NA | total=135.683 J | power=135.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=103 time=1.002 s | package=135.785 J | dram=NA | total=135.785 J | power=135.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=103 time=1.002 s | package=135.973 J | dram=NA | total=135.973 J | power=135.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=103 time=1.002 s | package=135.893 J | dram=NA | total=135.893 J | power=135.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=103 time=1.002 s | package=135.956 J | dram=NA | total=135.956 J | power=135.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=103 time=1.003 s | package=135.996 J | dram=NA | total=135.996 J | power=135.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=103 time=1.002 s | package=135.965 J | dram=NA | total=135.965 J | power=135.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=103 time=1.002 s | package=136.191 J | dram=NA | total=136.191 J | power=135.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=103 time=1.002 s | package=136.126 J | dram=NA | total=136.126 J | power=135.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=103 time=1.002 s | package=135.938 J | dram=NA | total=135.938 J | power=135.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=32000000 threads=32 rep=1 batches=102 time=1.005 s | package=153.613 J | dram=NA | total=153.613 J | power=152.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=2 batches=102 time=1.005 s | package=154.099 J | dram=NA | total=154.099 J | power=153.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=3 batches=102 time=1.004 s | package=153.543 J | dram=NA | total=153.543 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=4 batches=102 time=1.005 s | package=153.713 J | dram=NA | total=153.713 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=5 batches=102 time=1.005 s | package=153.761 J | dram=NA | total=153.761 J | power=153.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=6 batches=102 time=1.005 s | package=153.622 J | dram=NA | total=153.622 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=7 batches=102 time=1.005 s | package=153.830 J | dram=NA | total=153.830 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=8 batches=102 time=1.005 s | package=153.989 J | dram=NA | total=153.989 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=9 batches=102 time=1.005 s | package=153.740 J | dram=NA | total=153.740 J | power=153.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=10 batches=102 time=1.005 s | package=153.723 J | dram=NA | total=153.723 J | power=153.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=4000000 threads=8 rep=1 batches=13839 time=1.017 s | package=185.481 J | dram=NA | total=185.481 J | power=182.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=2 batches=13839 time=1.020 s | package=185.824 J | dram=NA | total=185.824 J | power=182.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=3 batches=13839 time=1.012 s | package=185.678 J | dram=NA | total=185.678 J | power=183.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=4 batches=13839 time=1.004 s | package=184.505 J | dram=NA | total=184.505 J | power=183.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=5 batches=13839 time=1.005 s | package=184.558 J | dram=NA | total=184.558 J | power=183.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=6 batches=13839 time=1.012 s | package=185.149 J | dram=NA | total=185.149 J | power=182.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=7 batches=13839 time=1.023 s | package=186.061 J | dram=NA | total=186.061 J | power=181.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=8 batches=13839 time=1.024 s | package=186.099 J | dram=NA | total=186.099 J | power=181.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=9 batches=13839 time=1.012 s | package=185.595 J | dram=NA | total=185.595 J | power=183.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=10 batches=13839 time=1.010 s | package=185.195 J | dram=NA | total=185.195 J | power=183.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=54 time=1.010 s | package=90.779 J | dram=NA | total=90.779 J | power=89.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=54 time=1.010 s | package=90.701 J | dram=NA | total=90.701 J | power=89.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=54 time=1.012 s | package=90.798 J | dram=NA | total=90.798 J | power=89.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=54 time=1.011 s | package=90.762 J | dram=NA | total=90.762 J | power=89.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=54 time=1.010 s | package=90.468 J | dram=NA | total=90.468 J | power=89.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=54 time=1.010 s | package=90.543 J | dram=NA | total=90.543 J | power=89.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=54 time=1.011 s | package=90.566 J | dram=NA | total=90.566 J | power=89.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=54 time=1.012 s | package=90.606 J | dram=NA | total=90.606 J | power=89.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=54 time=1.010 s | package=90.419 J | dram=NA | total=90.419 J | power=89.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=54 time=1.011 s | package=90.332 J | dram=NA | total=90.332 J | power=89.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=443 time=1.001 s | package=71.080 J | dram=NA | total=71.080 J | power=71.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=443 time=1.001 s | package=71.010 J | dram=NA | total=71.010 J | power=70.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=443 time=1.002 s | package=71.024 J | dram=NA | total=71.024 J | power=70.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=443 time=1.005 s | package=71.205 J | dram=NA | total=71.205 J | power=70.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=443 time=1.003 s | package=71.037 J | dram=NA | total=71.037 J | power=70.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=443 time=1.002 s | package=71.045 J | dram=NA | total=71.045 J | power=70.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=443 time=1.001 s | package=70.820 J | dram=NA | total=70.820 J | power=70.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=443 time=1.001 s | package=70.837 J | dram=NA | total=70.837 J | power=70.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=443 time=1.001 s | package=70.917 J | dram=NA | total=70.917 J | power=70.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=443 time=1.003 s | package=71.056 J | dram=NA | total=71.056 J | power=70.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=128000000 threads=20 rep=1 batches=24 time=1.023 s | package=125.486 J | dram=NA | total=125.486 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=2 batches=24 time=1.023 s | package=125.344 J | dram=NA | total=125.344 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=3 batches=24 time=1.024 s | package=125.463 J | dram=NA | total=125.463 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=4 batches=24 time=1.024 s | package=125.517 J | dram=NA | total=125.517 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=5 batches=24 time=1.023 s | package=125.557 J | dram=NA | total=125.557 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=6 batches=24 time=1.023 s | package=125.678 J | dram=NA | total=125.678 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=7 batches=24 time=1.023 s | package=125.955 J | dram=NA | total=125.955 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=8 batches=24 time=1.023 s | package=127.284 J | dram=NA | total=127.284 J | power=124.4 W | runtime=in_range | checksum=OK
