timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2026-02-20T08:17:50,1,1,RTX 3090,,1,4096,1.404050,1.388523,1.410968,481.941000,1.176614e-01,341.567704,1.590287e-11,0.338995,0.342786,3.030529e+13,21825.55,341.57,f,4,16,1470,9501,54,0x4
2026-02-20T08:17:52,2,2,RTX 3090,,1,4096,1.378862,1.374458,1.381854,482.318000,1.177534e-01,349.036859,1.591531e-11,0.335561,0.336636,3.030529e+13,22048.90,349.04,f,4,16,1455,9501,54,0x4
2026-02-20T08:17:53,3,3,RTX 3090,,1,4096,1.381416,1.377012,1.384629,485.714000,1.185825e-01,350.789932,1.602737e-11,0.336185,0.337260,3.030529e+13,22008.01,350.79,f,4,16,1470,9501,54,0x4
2026-02-20T08:17:54,4,4,RTX 3090,,1,4096,1.382100,1.377389,1.385166,482.391000,1.177712e-01,348.255118,1.591772e-11,0.336277,0.337427,3.030529e+13,22001.99,348.26,f,4,16,1455,9501,54,0x4
2026-02-20T08:17:56,5,5,RTX 3090,,1,4096,1.381183,1.376747,1.383977,486.091000,1.186746e-01,351.227644,1.603981e-11,0.336120,0.337203,3.030529e+13,22012.23,351.23,f,4,16,1425,9501,55,0x4
2026-02-20T08:17:57,6,6,RTX 3090,,1,4096,1.381430,1.376948,1.384565,485.230000,1.184644e-01,350.456613,1.601140e-11,0.336169,0.337263,3.030529e+13,22009.04,350.46,f,4,16,1470,9501,55,0x4
2026-02-20T08:17:59,7,7,RTX 3090,,1,4096,1.382260,1.377842,1.388200,451.262000,1.101714e-01,325.069780,1.489054e-11,0.336387,0.337466,3.030529e+13,21994.75,325.07,f,4,16,1470,9501,55,0x4
2026-02-20T08:18:00,8,8,RTX 3090,,1,4096,1.383901,1.379445,1.391573,484.191000,1.182107e-01,347.945137,1.597711e-11,0.336779,0.337866,3.030529e+13,21969.19,347.95,f,4,16,1470,9501,55,0x4
2026-02-20T08:18:01,9,9,RTX 3090,,1,4096,1.384335,1.379917,1.387360,487.283000,1.189656e-01,351.230280,1.607914e-11,0.336894,0.337972,3.030529e+13,21961.67,351.23,f,4,16,1455,9501,56,0x4
2026-02-20T08:18:03,10,10,RTX 3090,,1,4096,1.385496,1.380841,1.388291,482.829000,1.178782e-01,347.786535,1.593217e-11,0.337119,0.338256,3.030529e+13,21946.99,347.79,f,4,16,1455,9501,55,0x4
2026-02-20T08:18:04,11,11,RTX 3090,,1,4096,1.386909,1.382445,1.389730,484.504000,1.182871e-01,348.631695,1.598744e-11,0.337511,0.338601,3.030529e+13,21921.51,348.63,f,4,16,1455,9501,56,0x4
2026-02-20T08:18:06,12,12,RTX 3090,,1,4096,1.389304,1.384854,1.395483,479.963000,1.171785e-01,343.940468,1.583760e-11,0.338099,0.339185,3.030529e+13,21883.38,343.94,f,4,16,1455,9501,56,0x4
2026-02-20T08:18:07,13,13,RTX 3090,,1,4096,1.387857,1.383376,1.394337,481.419000,1.175339e-01,345.267424,1.588564e-11,0.337738,0.338832,3.030529e+13,21906.77,345.27,f,4,16,1470,9501,56,0x4
