timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-09T17:04:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,1.0485,1.0485,62.805,59.9,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:04:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,1.0308,1.0308,61.718,59.9,0,NA,NA,NA,NA,61.0,NA
2025-10-09T17:04:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9189,0.9189,55.294,60.2,1,NA,NA,NA,NA,61.0,NA
2025-10-09T17:04:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9190,0.9190,55.256,60.1,1,NA,NA,NA,NA,63.0,NA
2025-10-09T17:04:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,0.9588,0.9588,57.962,60.5,1,NA,NA,NA,NA,63.0,NA
2025-10-09T17:04:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9276,1.9276,114.710,59.5,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:04:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9292,1.9292,113.869,59.0,0,NA,NA,NA,NA,61.0,NA
2025-10-09T17:04:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9270,1.9270,111.830,58.0,0,NA,NA,NA,NA,61.0,NA
2025-10-09T17:04:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9280,1.9280,111.590,57.9,0,NA,NA,NA,NA,61.0,NA
2025-10-09T17:04:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9278,1.9278,111.475,57.8,0,NA,NA,NA,NA,61.0,NA
2025-10-09T17:05:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.9407,1.9407,213.363,109.9,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:05:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.9343,1.9343,212.634,109.9,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:05:09,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.9293,1.9293,211.901,109.8,0,NA,NA,NA,NA,63.0,NA
2025-10-09T17:05:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.9413,1.9413,212.887,109.7,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:05:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,131072,1.0,1.9416,1.9416,213.214,109.8,0,NA,NA,NA,NA,62.0,NA
2025-10-09T17:05:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5565,1.5565,180.822,116.2,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:19,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5568,1.5568,181.063,116.3,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:21,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5559,1.5559,181.064,116.4,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:22,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5589,1.5589,176.982,113.5,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,160,e2e,65536,1.0,1.5556,1.5556,181.023,116.4,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:27,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.1136,1.1136,129.723,116.5,0,NA,NA,NA,NA,64.0,NA
2025-10-09T17:05:28,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.1162,1.1162,129.959,116.4,0,NA,NA,NA,NA,65.0,NA
2025-10-09T17:05:29,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.1108,1.1108,132.410,119.2,0,NA,NA,NA,NA,65.0,NA
2025-10-09T17:05:31,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,192,e2e,32768,1.0,1.1164,1.1164,129.876,116.3,0,NA,NA,NA,NA,64.0,NA
