timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2026-02-18T16:10:14,1,1,RTX 3090,,1000000,65536,1.014127,1.013066,1.019658,380.949000,5.812820e-03,373.604603,2.906410e-09,0.015458,0.015474,1.310720e+11,129.38,373.60,f,4,16,1965,9501,55,0x4
2026-02-18T16:10:15,2,2,RTX 3090,,1000000,65536,1.014102,1.013097,1.016875,346.116000,5.281311e-03,340.372369,2.640656e-09,0.015459,0.015474,1.310720e+11,129.38,340.37,f,4,16,1965,9501,55,0x4
2026-02-18T16:10:16,3,3,RTX 3090,,1000000,65536,1.014155,1.013151,1.018049,345.829000,5.276932e-03,339.697834,2.638466e-09,0.015459,0.015475,1.310720e+11,129.37,339.70,f,4,16,1965,9501,55,0x4
2026-02-18T16:10:17,4,4,RTX 3090,,1000000,65536,1.014237,1.013200,1.018697,345.944000,5.278687e-03,339.594671,2.639343e-09,0.015460,0.015476,1.310720e+11,129.36,339.59,f,4,16,1950,9501,55,0x4
2026-02-18T16:10:18,5,5,RTX 3090,,1000000,65536,1.014260,1.013217,1.019538,346.474000,5.286774e-03,339.834262,2.643387e-09,0.015460,0.015476,1.310720e+11,129.36,339.83,f,4,16,1950,9501,55,0x4
2026-02-18T16:10:19,6,6,RTX 3090,,1000000,65536,1.014290,1.013291,1.019535,346.764000,5.291199e-03,340.119699,2.645599e-09,0.015462,0.015477,1.310720e+11,129.35,340.12,f,4,16,1965,9501,56,0x4
2026-02-18T16:10:21,7,7,RTX 3090,,1000000,65536,1.014231,1.013214,1.019547,348.156000,5.312439e-03,341.480955,2.656219e-09,0.015460,0.015476,1.310720e+11,129.36,341.48,f,4,16,1950,9501,55,0x4
2026-02-18T16:10:22,8,8,RTX 3090,,1000000,65536,1.014224,1.013191,1.021043,346.888000,5.293091e-03,339.738894,2.646545e-09,0.015460,0.015476,1.310720e+11,129.37,339.74,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:23,9,9,RTX 3090,,1000000,65536,1.014275,1.013247,1.018471,345.947000,5.278732e-03,339.672861,2.639366e-09,0.015461,0.015477,1.310720e+11,129.36,339.67,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:24,10,10,RTX 3090,,1000000,65536,1.014256,1.013233,1.019110,346.611000,5.288864e-03,340.111482,2.644432e-09,0.015461,0.015476,1.310720e+11,129.36,340.11,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:25,11,11,RTX 3090,,1000000,65536,1.014283,1.013289,1.019900,380.733000,5.809525e-03,373.304302,2.904762e-09,0.015462,0.015477,1.310720e+11,129.35,373.30,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:26,12,12,RTX 3090,,1000000,65536,1.014177,1.013189,1.019327,348.178000,5.312775e-03,341.576299,2.656387e-09,0.015460,0.015475,1.310720e+11,129.37,341.58,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:27,13,13,RTX 3090,,1000000,65536,1.014268,1.013282,1.020626,346.646000,5.289398e-03,339.640551,2.644699e-09,0.015461,0.015476,1.310720e+11,129.35,339.64,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:28,14,14,RTX 3090,,1000000,65536,1.014398,1.013364,1.018645,346.341000,5.284744e-03,340.001533,2.642372e-09,0.015463,0.015478,1.310720e+11,129.34,340.00,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:29,15,15,RTX 3090,,1000000,65536,1.014385,1.013374,1.019285,346.780000,5.291443e-03,340.218891,2.645721e-09,0.015463,0.015478,1.310720e+11,129.34,340.22,f,4,16,1935,9501,56,0x4
2026-02-18T16:10:30,16,16,RTX 3090,,1000000,65536,1.014395,1.013392,1.019755,346.959000,5.294174e-03,340.237525,2.647087e-09,0.015463,0.015478,1.310720e+11,129.34,340.24,f,4,16,1935,9501,57,0x4
2026-02-18T16:10:31,17,17,RTX 3090,,1000000,65536,1.014411,1.013416,1.019398,348.069000,5.311111e-03,341.445526,2.655556e-09,0.015463,0.015479,1.310720e+11,129.34,341.45,f,4,16,1950,9501,57,0x4
2026-02-18T16:10:32,18,18,RTX 3090,,1000000,65536,1.014882,1.013850,1.018988,345.730000,5.275421e-03,339.287444,2.637711e-09,0.015470,0.015486,1.310720e+11,129.28,339.29,f,4,16,1935,9501,57,0x4
2026-02-18T16:10:33,19,19,RTX 3090,,1000000,65536,1.015306,1.014194,1.018021,344.953000,5.263565e-03,338.846490,2.631783e-09,0.015475,0.015492,1.310720e+11,129.24,338.85,f,4,16,1935,9501,57,0x4
