timestamp,price_eur_kwh,ci_g_per_kwh,cheapest_flag,greenest_flag,overlap_flag,hour
2024-09-03 17:00:00,0.12393,488.71,False,False,False,17
2024-09-03 18:00:00,0.30001,499.17,False,False,False,18
2024-09-03 19:00:00,0.65637,509.2,False,False,False,19
2024-09-03 20:00:00,0.52032,520.27,False,False,False,20
2024-09-03 21:00:00,0.21697,528.03,False,False,False,21
2024-09-03 22:00:00,0.1331999999999999,521.37,False,False,False,22
2024-09-03 23:00:00,0.11756,521.09,False,False,False,23
2024-09-04 00:00:00,0.10817,525.05,False,False,False,0
2024-09-04 01:00:00,0.10102,522.64,False,False,False,1
2024-09-04 02:00:00,0.09903,526.98,False,False,False,2
2024-09-04 03:00:00,0.09998,526.47,False,False,False,3
2024-09-04 04:00:00,0.09906,506.09,False,False,False,4
2024-09-04 05:00:00,0.10937,479.64,False,False,False,5
2024-09-04 06:00:00,0.14402,449.14,False,False,False,6
2024-09-04 07:00:00,0.18116,416.64,False,False,False,7
2024-09-04 08:00:00,0.1558899999999999,380.9,False,False,False,8
2024-09-04 09:00:00,0.12529,346.59,False,False,False,9
2024-09-04 10:00:00,0.10721,323.05,False,False,False,10
2024-09-04 11:00:00,0.09606,310.37,False,False,False,11
2024-09-04 12:00:00,0.092,303.17,False,False,False,12
2024-09-04 13:00:00,0.09049,318.9,False,False,False,13
2024-09-04 14:00:00,0.0892,355.11,False,False,False,14
2024-09-04 15:00:00,0.09272,378.91,False,False,False,15
2024-09-04 16:00:00,0.10185,415.6,False,False,False,16
2024-09-04 17:00:00,0.12397,435.86,False,False,False,17
2024-09-04 18:00:00,0.1556999999999999,438.31,False,False,False,18
2024-09-04 19:00:00,0.3200699999999999,437.18,False,False,False,19
2024-09-04 20:00:00,0.1892299999999999,444.28,False,False,False,20
2024-09-04 21:00:00,0.1304199999999999,434.28,False,False,False,21
2024-09-04 22:00:00,0.10859,430.55,False,False,False,22
2024-09-04 23:00:00,0.09958,429.43,False,False,False,23
2024-09-05 00:00:00,0.10127,405.83,False,False,False,0
2024-09-05 01:00:00,0.0945999999999999,393.59,False,False,False,1
2024-09-05 02:00:00,0.09,376.45,False,False,False,2
2024-09-05 03:00:00,0.0871099999999999,361.85,False,False,False,3
2024-09-05 04:00:00,0.08092,350.76,False,False,False,4
2024-09-05 05:00:00,0.0847,328.12,False,False,False,5
2024-09-05 06:00:00,0.10905,296.06,False,False,False,6
2024-09-05 07:00:00,0.1135999999999999,250.05,False,False,False,7
2024-09-05 08:00:00,0.11904,221.73,False,False,False,8
2024-09-05 09:00:00,0.09768,202.03,False,True,False,9
2024-09-05 10:00:00,0.07104,186.33,False,True,False,10
2024-09-05 11:00:00,0.00011,180.44,True,True,True,11
2024-09-05 12:00:00,-0.0030499999999999,181.53,True,True,True,12
2024-09-05 13:00:00,-0.0116999999999999,184.31,True,True,True,13
2024-09-05 14:00:00,-0.01968,198.4,True,True,True,14
2024-09-05 15:00:00,-0.0070199999999999,243.95,True,False,False,15
2024-09-05 16:00:00,-1e-05,274.52,True,False,False,16
2024-09-05 17:00:00,0.03613,278.33,True,False,False,17
2024-09-05 18:00:00,0.08495,280.26,False,False,False,18
2024-09-05 19:00:00,0.09974,280.63,False,False,False,19
2024-09-05 20:00:00,0.09293,285.86,False,False,False,20
2024-09-05 21:00:00,0.0800999999999999,296.43,False,False,False,21
2024-09-05 22:00:00,0.08003,291.78,False,False,False,22
2024-09-05 23:00:00,0.06461,317.14,False,False,False,23
2024-09-06 00:00:00,0.06479,316.55,False,False,False,0
2024-09-06 01:00:00,0.061,311.7,False,False,False,1
2024-09-06 02:00:00,0.05122,320.38,False,False,False,2
2024-09-06 03:00:00,0.04858,317.74,False,False,False,3
2024-09-06 04:00:00,0.05775,311.1,False,False,False,4
2024-09-06 05:00:00,0.06986,317.87,False,False,False,5
2024-09-06 06:00:00,0.09329,305.06,False,False,False,6
2024-09-06 07:00:00,0.11948,289.25,False,False,False,7
2024-09-06 08:00:00,0.12037,265.84,False,False,False,8
2024-09-06 09:00:00,0.10009,256.61,False,False,False,9
2024-09-06 10:00:00,0.08,249.52,False,False,False,10
2024-09-06 11:00:00,0.05951,255.76,False,False,False,11
2024-09-06 12:00:00,0.03154,264.37,True,False,False,12
2024-09-06 13:00:00,0.01248,270.05,True,False,False,13
2024-09-06 14:00:00,0.01453,292.77,True,False,False,14
2024-09-06 15:00:00,0.03006,300.34,True,False,False,15
2024-09-06 16:00:00,0.07118,347.47,False,False,False,16
2024-09-06 17:00:00,0.08756,372.62,False,False,False,17
2024-09-06 18:00:00,0.10027,371.29,False,False,False,18
2024-09-06 19:00:00,0.129,373.29,False,False,False,19
2024-09-06 20:00:00,0.13649,370.42,False,False,False,20
2024-09-06 21:00:00,0.09976,370.02,False,False,False,21
2024-09-06 22:00:00,0.09536,378.25,False,False,False,22
2024-09-06 23:00:00,0.0928799999999999,394.79,False,False,False,23
2024-09-07 00:00:00,0.10247,408.16,False,False,False,0
2024-09-07 01:00:00,0.0969,410.14,False,False,False,1
2024-09-07 02:00:00,0.0963,412.62,False,False,False,2
2024-09-07 03:00:00,0.09531,409.01,False,False,False,3
2024-09-07 04:00:00,0.09829,405.09,False,False,False,4
2024-09-07 05:00:00,0.10102,381.74,False,False,False,5
2024-09-07 06:00:00,0.10388,334.99,False,False,False,6
2024-09-07 07:00:00,0.10471,292.76,False,False,False,7
2024-09-07 08:00:00,0.09544,236.95,False,False,False,8
2024-09-07 09:00:00,0.08419,200.86,False,True,False,9
2024-09-07 10:00:00,0.05152,185.43,False,True,False,10
2024-09-07 11:00:00,0.01417,179.9,True,True,True,11
2024-09-07 12:00:00,0.00548,183.06,True,True,True,12
2024-09-07 13:00:00,0.00102,194.66,True,True,True,13
2024-09-07 14:00:00,0.00044,232.3,True,False,False,14
2024-09-07 15:00:00,0.00841,327.75,True,False,False,15
2024-09-07 16:00:00,0.04962,405.02,False,False,False,16
2024-09-07 17:00:00,0.1014,435.09,False,False,False,17
2024-09-07 18:00:00,0.12857,421.81,False,False,False,18
2024-09-07 19:00:00,0.1504,408.21,False,False,False,19
2024-09-07 20:00:00,0.133,394.2,False,False,False,20
2024-09-07 21:00:00,0.1019,397.51,False,False,False,21
2024-09-07 22:00:00,0.09232,398.09,False,False,False,22
2024-09-07 23:00:00,0.08924,402.67,False,False,False,23
2024-09-08 00:00:00,0.09391,403.71,False,False,False,0
2024-09-08 01:00:00,0.08646,410.1,False,False,False,1
2024-09-08 02:00:00,0.08368,409.34,False,False,False,2
2024-09-08 03:00:00,0.082,400.1,False,False,False,3
2024-09-08 04:00:00,0.08239,388.94,False,False,False,4
2024-09-08 05:00:00,0.0851,359.58,False,False,False,5
2024-09-08 06:00:00,0.08336,303.12,False,False,False,6
2024-09-08 07:00:00,0.0820699999999999,235.18,False,False,False,7
2024-09-08 08:00:00,0.07673,217.15,False,False,False,8
2024-09-08 09:00:00,0.04058,209.0,False,True,False,9
2024-09-08 10:00:00,0.0082899999999999,206.05,True,True,True,10
2024-09-08 11:00:00,0.00044,194.1,True,True,True,11
2024-09-08 12:00:00,4e-05,196.84,True,True,True,12
2024-09-08 13:00:00,1e-05,199.75,True,True,True,13
2024-09-08 14:00:00,0.00116,267.94,True,False,False,14
2024-09-08 15:00:00,0.00317,345.52,True,False,False,15
2024-09-08 16:00:00,0.05862,404.15,False,False,False,16
2024-09-08 17:00:00,0.0959899999999999,443.85,False,False,False,17
2024-09-08 18:00:00,0.11955,453.2,False,False,False,18
2024-09-08 19:00:00,0.12415,455.13,False,False,False,19
2024-09-08 20:00:00,0.12812,458.02,False,False,False,20
2024-09-08 21:00:00,0.1172,461.96,False,False,False,21
2024-09-08 22:00:00,0.1057999999999999,467.11,False,False,False,22
2024-09-08 23:00:00,0.09713,455.22,False,False,False,23
2024-09-09 00:00:00,0.08641,450.6,False,False,False,0
2024-09-09 01:00:00,0.08576,452.88,False,False,False,1
2024-09-09 02:00:00,0.0841,457.63,False,False,False,2
2024-09-09 03:00:00,0.08203,454.43,False,False,False,3
2024-09-09 04:00:00,0.08511,443.24,False,False,False,4
2024-09-09 05:00:00,0.08579,434.97,False,False,False,5
2024-09-09 06:00:00,0.1184699999999999,429.61,False,False,False,6
2024-09-09 07:00:00,0.14062,406.85,False,False,False,7
2024-09-09 08:00:00,0.15957,388.28,False,False,False,8
2024-09-09 09:00:00,0.12968,352.68,False,False,False,9
2024-09-09 10:00:00,0.11087,324.27,False,False,False,10
2024-09-09 11:00:00,0.10074,302.22,False,False,False,11
2024-09-09 12:00:00,0.09498,292.46,False,False,False,12
2024-09-09 13:00:00,0.08917,293.07,False,False,False,13
2024-09-09 14:00:00,0.08206,307.48,False,False,False,14
2024-09-09 15:00:00,0.08398,334.9,False,False,False,15
2024-09-09 16:00:00,0.07868,364.32,False,False,False,16
2024-09-09 17:00:00,0.0928,382.01,False,False,False,17
2024-09-09 18:00:00,0.11315,383.21,False,False,False,18
2024-09-09 19:00:00,0.11456,364.81,False,False,False,19
2024-09-09 20:00:00,0.11153,357.72,False,False,False,20
2024-09-09 21:00:00,0.09602,329.79,False,False,False,21
2024-09-09 22:00:00,0.08794,274.63,False,False,False,22
2024-09-09 23:00:00,0.07952,240.46,False,False,False,23
2024-09-10 00:00:00,0.06734,235.35,False,False,False,0
2024-09-10 01:00:00,0.0597899999999999,233.67,False,False,False,1
2024-09-10 02:00:00,0.06147,241.95,False,False,False,2
2024-09-10 03:00:00,0.06136,276.11,False,False,False,3
2024-09-10 04:00:00,0.0673,310.35,False,False,False,4
2024-09-10 05:00:00,0.08092,316.38,False,False,False,5
2024-09-10 06:00:00,0.10312,297.59,False,False,False,6
2024-09-10 07:00:00,0.1299,261.27,False,False,False,7
2024-09-10 08:00:00,0.11494,205.86,False,True,False,8
2024-09-10 09:00:00,0.1,194.54,False,True,False,9
2024-09-10 10:00:00,0.05992,181.54,False,True,False,10
2024-09-10 11:00:00,0.0095199999999999,166.93,True,True,True,11
2024-09-10 12:00:00,4e-05,158.45,True,True,True,12
2024-09-10 13:00:00,-7.000000000000001e-05,165.42,True,True,True,13
2024-09-10 14:00:00,-0.00016,182.23,True,True,True,14
2024-09-10 15:00:00,-4e-05,200.21,True,True,True,15
2024-09-10 16:00:00,0.00022,210.23,True,True,True,16
2024-09-10 17:00:00,0.02177,209.74,True,True,True,17
2024-09-10 18:00:00,0.0804,218.97,False,False,False,18
2024-09-10 19:00:00,0.0929099999999999,218.56,False,False,False,19
2024-09-10 20:00:00,0.08325,218.38,False,False,False,20
2024-09-10 21:00:00,0.08202,225.2,False,False,False,21
2024-09-10 22:00:00,0.0766299999999999,218.94,False,False,False,22
2024-09-10 23:00:00,0.0643799999999999,214.45,False,False,False,23
2024-09-11 00:00:00,0.04,212.52,False,False,False,0
2024-09-11 01:00:00,0.0399099999999999,211.1,False,True,False,1
2024-09-11 02:00:00,0.03299,217.94,True,False,False,2
2024-09-11 03:00:00,0.0337299999999999,234.24,True,False,False,3
2024-09-11 04:00:00,0.03893,270.31,False,False,False,4
2024-09-11 05:00:00,0.06156,283.09,False,False,False,5
2024-09-11 06:00:00,0.08679,288.38,False,False,False,6
2024-09-11 07:00:00,0.09755,261.27,False,False,False,7
2024-09-11 08:00:00,0.11072,231.96,False,False,False,8
2024-09-11 09:00:00,0.0975999999999999,230.38,False,False,False,9
2024-09-11 10:00:00,0.07681,229.14,False,False,False,10
2024-09-11 11:00:00,0.06751,248.38,False,False,False,11
2024-09-11 12:00:00,0.06245,266.14,False,False,False,12
2024-09-11 13:00:00,0.06385,283.48,False,False,False,13
2024-09-11 14:00:00,0.069,313.58,False,False,False,14
2024-09-11 15:00:00,0.06905,369.06,False,False,False,15
2024-09-11 16:00:00,0.07675,402.32,False,False,False,16
2024-09-11 17:00:00,0.10139,418.09,False,False,False,17
2024-09-11 18:00:00,0.11514,416.65,False,False,False,18
2024-09-11 19:00:00,0.14286,422.96,False,False,False,19
2024-09-11 20:00:00,0.13836,412.21,False,False,False,20
2024-09-11 21:00:00,0.11514,411.32,False,False,False,21
2024-09-11 22:00:00,0.1029699999999999,398.51,False,False,False,22
2024-09-11 23:00:00,0.10149,388.14,False,False,False,23
2024-09-12 00:00:00,0.09006,378.68,False,False,False,0
2024-09-12 01:00:00,0.0841,378.8,False,False,False,1
2024-09-12 02:00:00,0.08393,391.79,False,False,False,2
2024-09-12 03:00:00,0.08345,415.71,False,False,False,3
2024-09-12 04:00:00,0.08502,424.54,False,False,False,4
2024-09-12 05:00:00,0.08692,414.86,False,False,False,5
2024-09-12 06:00:00,0.10796,406.5,False,False,False,6
2024-09-12 07:00:00,0.13494,389.41,False,False,False,7
2024-09-12 08:00:00,0.13594,356.66,False,False,False,8
2024-09-12 09:00:00,0.10336,311.35,False,False,False,9
2024-09-12 10:00:00,0.085,295.26,False,False,False,10
2024-09-12 11:00:00,0.08041,296.67,False,False,False,11
2024-09-12 12:00:00,0.07862,318.2,False,False,False,12
2024-09-12 13:00:00,0.07823,347.39,False,False,False,13
2024-09-12 14:00:00,0.08011,372.31,False,False,False,14
2024-09-12 15:00:00,0.08493,410.33,False,False,False,15
2024-09-12 16:00:00,0.09167,455.33,False,False,False,16
2024-09-12 17:00:00,0.1097399999999999,476.05,False,False,False,17
2024-09-12 18:00:00,0.1451899999999999,481.39,False,False,False,18
2024-09-12 19:00:00,0.30001,483.51,False,False,False,19
2024-09-12 20:00:00,0.25002,489.82,False,False,False,20
2024-09-12 21:00:00,0.125,486.55,False,False,False,21
2024-09-12 22:00:00,0.09947,474.68,False,False,False,22
2024-09-12 23:00:00,0.09204,457.69,False,False,False,23
2024-09-13 00:00:00,0.09997,445.98,False,False,False,0
2024-09-13 01:00:00,0.0915199999999999,428.41,False,False,False,1
2024-09-13 02:00:00,0.08731,418.22,False,False,False,2
2024-09-13 03:00:00,0.08676,421.3,False,False,False,3
2024-09-13 04:00:00,0.08463,407.66,False,False,False,4
2024-09-13 05:00:00,0.08792,402.48,False,False,False,5
2024-09-13 06:00:00,0.10049,376.56,False,False,False,6
2024-09-13 07:00:00,0.11996,343.52,False,False,False,7
2024-09-13 08:00:00,0.13224,306.8,False,False,False,8
2024-09-13 09:00:00,0.11624,264.23,False,False,False,9
2024-09-13 10:00:00,0.10254,221.31,False,False,False,10
2024-09-13 11:00:00,0.0949899999999999,211.56,False,False,False,11
2024-09-13 12:00:00,0.08855,196.12,False,True,False,12
2024-09-13 13:00:00,0.0775,200.16,False,True,False,13
2024-09-13 14:00:00,0.0669599999999999,210.86,False,True,False,14
2024-09-13 15:00:00,0.0722,227.84,False,False,False,15
2024-09-13 16:00:00,0.0742999999999999,239.49,False,False,False,16
2024-09-13 17:00:00,0.0798499999999999,259.25,False,False,False,17
2024-09-13 18:00:00,0.09647,258.88,False,False,False,18
2024-09-13 19:00:00,0.1,250.69,False,False,False,19
2024-09-13 20:00:00,0.09425,242.79,False,False,False,20
2024-09-13 21:00:00,0.0845699999999999,231.52,False,False,False,21
2024-09-13 22:00:00,0.0793,221.18,False,False,False,22
2024-09-13 23:00:00,0.06099,219.71,False,False,False,23
2024-09-14 00:00:00,0.05561,225.36,False,False,False,0
2024-09-14 01:00:00,0.05001,227.63,False,False,False,1
2024-09-14 02:00:00,0.04333,224.82,False,False,False,2
2024-09-14 03:00:00,0.04518,223.25,False,False,False,3
2024-09-14 04:00:00,0.0467,227.32,False,False,False,4
2024-09-14 05:00:00,0.04427,239.0,False,False,False,5
2024-09-14 06:00:00,0.05535,239.01,False,False,False,6
2024-09-14 07:00:00,0.065,211.84,False,False,False,7
2024-09-14 08:00:00,0.07554,190.13,False,True,False,8
2024-09-14 09:00:00,0.0665999999999999,180.15,False,True,False,9
2024-09-14 10:00:00,0.04102,176.99,False,True,False,10
2024-09-14 11:00:00,0.00808,170.53,True,True,True,11
2024-09-14 12:00:00,0.00086,170.24,True,True,True,12
2024-09-14 13:00:00,-6e-05,172.81,True,True,True,13
2024-09-14 14:00:00,-0.00046,184.46,True,True,True,14
2024-09-14 15:00:00,-7.000000000000001e-05,209.34,True,True,True,15
2024-09-14 16:00:00,0.00954,249.31,True,False,False,16
2024-09-14 17:00:00,0.06509,302.19,False,False,False,17
2024-09-14 18:00:00,0.09439,313.07,False,False,False,18
2024-09-14 19:00:00,0.12658,315.63,False,False,False,19
2024-09-14 20:00:00,0.11785,322.97,False,False,False,20
2024-09-14 21:00:00,0.10309,325.29,False,False,False,21
2024-09-14 22:00:00,0.09375,323.02,False,False,False,22
2024-09-14 23:00:00,0.08476,339.02,False,False,False,23
2024-09-15 00:00:00,0.07811,344.57,False,False,False,0
2024-09-15 01:00:00,0.07007,349.08,False,False,False,1
2024-09-15 02:00:00,0.0665999999999999,347.26,False,False,False,2
2024-09-15 03:00:00,0.06715,348.71,False,False,False,3
2024-09-15 04:00:00,0.06366,345.47,False,False,False,4
2024-09-15 05:00:00,0.06561,329.84,False,False,False,5
2024-09-15 06:00:00,0.06918,291.32,False,False,False,6
2024-09-15 07:00:00,0.08542,228.69,False,False,False,7
2024-09-15 08:00:00,0.07696,193.59,False,True,False,8
2024-09-15 09:00:00,0.05407,179.82,False,True,False,9
2024-09-15 10:00:00,0.01092,177.44,True,True,True,10
2024-09-15 11:00:00,7.000000000000001e-05,179.02,True,True,True,11
2024-09-15 12:00:00,0.0,179.36,True,True,True,12
2024-09-15 13:00:00,-1e-05,188.47,True,True,True,13
2024-09-15 14:00:00,-0.00041,197.27,True,True,True,14
2024-09-15 15:00:00,-0.00027,254.3,True,False,False,15
2024-09-15 16:00:00,0.0197,302.44,True,False,False,16
2024-09-15 17:00:00,0.08225,352.49,False,False,False,17
2024-09-15 18:00:00,0.1128,370.36,False,False,False,18
2024-09-15 19:00:00,0.13316,382.89,False,False,False,19
2024-09-15 20:00:00,0.1235999999999999,385.82,False,False,False,20
2024-09-15 21:00:00,0.11268,407.75,False,False,False,21
2024-09-15 22:00:00,0.10711,421.7,False,False,False,22
2024-09-15 23:00:00,0.0925999999999999,431.28,False,False,False,23
2024-09-16 00:00:00,0.0929899999999999,434.77,False,False,False,0
2024-09-16 01:00:00,0.08814,432.26,False,False,False,1
2024-09-16 02:00:00,0.08726,433.61,False,False,False,2
2024-09-16 03:00:00,0.08493,426.2,False,False,False,3
2024-09-16 04:00:00,0.08434,410.82,False,False,False,4
2024-09-16 05:00:00,0.08831,394.59,False,False,False,5
2024-09-16 06:00:00,0.11097,380.37,False,False,False,6
2024-09-16 07:00:00,0.13,371.63,False,False,False,7
2024-09-16 08:00:00,0.14606,362.63,False,False,False,8
2024-09-16 09:00:00,0.1264,349.01,False,False,False,9
2024-09-16 10:00:00,0.11263,338.52,False,False,False,10
2024-09-16 11:00:00,0.10502,339.76,False,False,False,11
2024-09-16 12:00:00,0.09602,344.16,False,False,False,12
2024-09-16 13:00:00,0.08689,345.83,False,False,False,13
2024-09-16 14:00:00,0.08086,356.33,False,False,False,14
2024-09-16 15:00:00,0.07537,376.58,False,False,False,15
2024-09-16 16:00:00,0.0762999999999999,400.18,False,False,False,16
2024-09-16 17:00:00,0.08698,401.69,False,False,False,17
2024-09-16 18:00:00,0.10787,392.31,False,False,False,18
2024-09-16 19:00:00,0.1125699999999999,397.38,False,False,False,19
2024-09-16 20:00:00,0.10901,399.33,False,False,False,20
2024-09-16 21:00:00,0.0901,399.24,False,False,False,21
2024-09-16 22:00:00,0.07881,404.45,False,False,False,22
2024-09-16 23:00:00,0.08153,407.01,False,False,False,23
2024-09-17 00:00:00,0.08554,405.26,False,False,False,0
2024-09-17 01:00:00,0.0823,405.71,False,False,False,1
2024-09-17 02:00:00,0.08051,410.31,False,False,False,2
2024-09-17 03:00:00,0.07984,418.15,False,False,False,3
2024-09-17 04:00:00,0.08004,408.52,False,False,False,4
2024-09-17 05:00:00,0.0915199999999999,394.03,False,False,False,5
2024-09-17 06:00:00,0.10832,389.62,False,False,False,6
2024-09-17 07:00:00,0.13394,380.93,False,False,False,7
2024-09-17 08:00:00,0.13752,348.89,False,False,False,8
2024-09-17 09:00:00,0.1089099999999999,304.09,False,False,False,9
2024-09-17 10:00:00,0.09652,248.94,False,False,False,10
2024-09-17 11:00:00,0.08239,214.58,False,False,False,11
2024-09-17 12:00:00,0.05981,201.72,False,True,False,12
2024-09-17 13:00:00,0.04177,211.42,False,False,False,13
2024-09-17 14:00:00,0.02564,253.74,True,False,False,14
2024-09-17 15:00:00,0.04444,322.74,False,False,False,15
2024-09-17 16:00:00,0.07429,377.19,False,False,False,16
2024-09-17 17:00:00,0.0935,385.91,False,False,False,17
2024-09-17 18:00:00,0.11299,376.28,False,False,False,18
2024-09-17 19:00:00,0.13253,375.6,False,False,False,19
2024-09-17 20:00:00,0.1112399999999999,383.33,False,False,False,20
2024-09-17 21:00:00,0.09612,398.29,False,False,False,21
2024-09-17 22:00:00,0.0899399999999999,404.26,False,False,False,22
2024-09-17 23:00:00,0.08384,413.99,False,False,False,23
2024-09-18 00:00:00,0.08516,416.1,False,False,False,0
2024-09-18 01:00:00,0.08094,425.59,False,False,False,1
2024-09-18 02:00:00,0.0837099999999999,436.35,False,False,False,2
2024-09-18 03:00:00,0.08367,444.41,False,False,False,3
2024-09-18 04:00:00,0.08251,431.61,False,False,False,4
2024-09-18 05:00:00,0.08992,420.16,False,False,False,5
2024-09-18 06:00:00,0.10509,408.23,False,False,False,6
2024-09-18 07:00:00,0.14192,379.06,False,False,False,7
2024-09-18 08:00:00,0.13307,319.31,False,False,False,8
2024-09-18 09:00:00,0.10244,248.85,False,False,False,9
2024-09-18 10:00:00,0.079,185.03,False,True,False,10
2024-09-18 11:00:00,0.05532,175.47,False,True,False,11
2024-09-18 12:00:00,0.00549,173.69,True,True,True,12
2024-09-18 13:00:00,0.0,179.39,True,True,True,13
2024-09-18 14:00:00,-8.999999999999999e-05,213.9,True,False,False,14
2024-09-18 15:00:00,0.00104,286.24,True,False,False,15
2024-09-18 16:00:00,0.0400499999999999,347.43,False,False,False,16
2024-09-18 17:00:00,0.08752,352.95,False,False,False,17
2024-09-18 18:00:00,0.11391,343.48,False,False,False,18
2024-09-18 19:00:00,0.1299199999999999,334.49,False,False,False,19
2024-09-18 20:00:00,0.1082,338.82,False,False,False,20
2024-09-18 21:00:00,0.09325,342.91,False,False,False,21
2024-09-18 22:00:00,0.08992,354.72,False,False,False,22
2024-09-18 23:00:00,0.0794899999999999,359.57,False,False,False,23
2024-09-19 00:00:00,0.0764,382.27,False,False,False,0
2024-09-19 01:00:00,0.07753,399.2,False,False,False,1
2024-09-19 02:00:00,0.07803,397.7,False,False,False,2
2024-09-19 03:00:00,0.0773499999999999,397.14,False,False,False,3
2024-09-19 04:00:00,0.07926,380.81,False,False,False,4
2024-09-19 05:00:00,0.08999,367.39,False,False,False,5
2024-09-19 06:00:00,0.11347,350.56,False,False,False,6
2024-09-19 07:00:00,0.14324,318.4,False,False,False,7
2024-09-19 08:00:00,0.12412,268.48,False,False,False,8
2024-09-19 09:00:00,0.09764,216.3,False,False,False,9
2024-09-19 10:00:00,0.07481,181.7,False,True,False,10
2024-09-19 11:00:00,0.0504099999999999,172.38,False,True,False,11
2024-09-19 12:00:00,0.00497,165.91,True,True,True,12
2024-09-19 13:00:00,-6e-05,167.25,True,True,True,13
2024-09-19 14:00:00,-8.999999999999999e-05,186.79,True,True,True,14
2024-09-19 15:00:00,0.01091,263.29,True,False,False,15
2024-09-19 16:00:00,0.05855,316.6,False,False,False,16
2024-09-19 17:00:00,0.0910499999999999,324.07,False,False,False,17
2024-09-19 18:00:00,0.11453,318.22,False,False,False,18
2024-09-19 19:00:00,0.1343,311.7,False,False,False,19
2024-09-19 20:00:00,0.1135,325.11,False,False,False,20
