setup_id,cpu_type,pattern,gpu_name,pcie_gen_current,threads,impl,dtype,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,seconds_per_pass_median,energy_per_pass_j_median,gflops_median,joule_per_gflop_median,bw_gb_s_median,gb_per_s_kernel_median,j_per_gb_kernel_median,passes_e2e_median,matrix_size,effective_size,nrows_first,ncols_first,nnz_first,avg_nnz_per_row_median,n_measurements,workload,source_file,nrows
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.7662e-06,5.2924e-06,0.1236,1.119e-06,0.0783099722,9.3e-07,2.727e-07,0.06508,7.41e-07,0.0518570417,1.7521e-06,1.05717e-05,0.12261,1.3577e-06,0.0950131389,1.4289999999999999e-05,0.956,0.0,0.0002113236689574,,,14.34,14.3432,3.7519,243437.0,,1048576,1024,1024,4992,,50,SPMV,SPMV_amd_cpu_1.csv,1024.0
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.9002e-06,5.6937e-06,0.1236,1.2039e-06,0.0783099722,1.0005e-06,2.933e-07,0.06508,7.972e-07,0.0518570417,1.8849e-06,1.13733e-05,0.12261,1.4607e-06,0.0950131389,1.5373472222222222e-05,1.031,0.0,0.0007693895708506,,,15.86,15.861,3.3844,71933.0,,16777216,4096,4096,20224,,50,SPMV,SPMV_amd_cpu_1.csv,4096.0
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.8595e-06,5.5718e-06,0.1236,1.1781e-06,0.0783099722,9.791e-07,2.87e-07,0.06508,7.802e-07,0.0518570417,1.8446e-06,1.11298e-05,0.12261,1.4294e-06,0.0950131389,1.5044305555555557e-05,1.0041,0.0001,0.0030430104506124003,,,16.19,16.1905,3.3315,17798.0,,268435456,16384,16384,81408,,50,SPMV,SPMV_amd_cpu_1.csv,16384.0
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.8928e-06,5.6718e-06,0.1236,1.1993e-06,0.0783099722,9.966e-07,2.922e-07,0.06508,7.941e-07,0.0518570417,1.8777e-06,1.13294e-05,0.12261,1.455e-06,0.0950131389,1.531416666666667e-05,1.0236,0.0002,0.0121890338271059,,,16.18,16.1806,3.3287,4523.0,,4294967296,65536,65536,326656,,50,SPMV,SPMV_amd_cpu_1.csv,65536.0
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.8849e-06,5.648e-06,0.1236,1.1942e-06,0.0783099722,9.925e-07,2.91e-07,0.06508,7.908e-07,0.0518570417,1.8698e-06,1.12821e-05,0.12261,1.449e-06,0.0950131389,1.525013888888889e-05,1.0164,0.0004,0.02411089152393495,,,16.41,16.4141,3.2907,2277.0,,17172529936,131044,131044,653772,,50,SPMV,SPMV_amd_cpu_1.csv,131044.0
AMD_CPU-only_1t,AMD,STENCIL_5PT_2D,,,1,omp,fp32,1.8081e-06,5.4179e-06,0.1236,1.1456e-06,0.0783099722,9.52e-07,2.791e-07,0.06508,7.586e-07,0.0518570417,1.7936e-06,1.08222e-05,0.12261,1.3899e-06,0.0950131389,1.462861111111111e-05,0.9686,0.0009,0.0509313346228239,,,15.655,15.6546,3.4733,1034.0,,68719476736,262144,262144,1308672,,50,SPMV,SPMV_amd_cpu_1.csv,262144.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.8321e-06,5.4899e-06,0.1236,1.1608e-06,0.0783099722,9.647e-07,2.828e-07,0.06508,7.687e-07,0.0518570417,1.8175e-06,1.09661e-05,0.12261,1.4084e-06,0.0950131389,1.4823055555555555e-05,0.9979,0.0,0.00025007263695575,,,14.37,14.3708,3.7211,213390.0,,1000000,1000,1000,6400,,50,SPMV,SPMV_amd_cpu_1.csv,1000.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.8988e-06,5.6897e-06,0.1236,1.203e-06,0.0783099722,9.998e-07,2.931e-07,0.06508,7.967e-07,0.0518570417,1.8836e-06,1.13652e-05,0.12261,1.4596e-06,0.0950131389,1.53625e-05,1.0351,0.0,0.00105674978503865,,,14.29,14.2898,3.739,52335.0,,16777216,4096,4096,27136,,50,SPMV,SPMV_amd_cpu_1.csv,4096.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.9523e-06,5.8499e-06,0.1236,1.2369e-06,0.0783099722,1.028e-06,3.014e-07,0.06508,8.191e-07,0.0518570417,1.9367e-06,1.16853e-05,0.12261,1.5008e-06,0.0950131389,1.5795277777777777e-05,1.0552,0.0001,0.0040200070696359,,,14.68,14.6779,3.6712,14145.0,,244140625,15625,15625,105625,,50,SPMV,SPMV_amd_cpu_1.csv,15625.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.8414e-06,5.5175e-06,0.1236,1.1666e-06,0.0783099722,9.695e-07,2.842e-07,0.06508,7.726e-07,0.0518570417,1.8266e-06,1.10214e-05,0.12261,1.4155e-06,0.0950131389,1.4897777777777777e-05,0.9919,0.0003,0.01613963286187175,,,15.18,15.1802,3.5619,3323.0,,4096000000,64000,64000,438400,,50,SPMV,SPMV_amd_cpu_1.csv,64000.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.7931e-06,5.373e-06,0.1236,1.1361e-06,0.0783099722,9.441e-07,2.768e-07,0.06508,7.523e-07,0.0518570417,1.7788e-06,1.07326e-05,0.12261,1.3784e-06,0.0950131389,1.45075e-05,0.969,0.0006,0.0330132743362831,,,15.39,15.389,3.5024,1582.0,,17596287801,132651,132651,912951,,50,SPMV,SPMV_amd_cpu_1.csv,132651.0
AMD_CPU-only_1t,AMD,STENCIL_7PT_3D,,,1,omp,fp32,1.9472e-06,5.8348e-06,0.1236,1.2337e-06,0.0783099722,1.0253e-06,3.006e-07,0.06508,8.17e-07,0.0518570417,1.9316e-06,1.1655e-05,0.12261,1.4969e-06,0.0950131389,1.5754305555555554e-05,1.0257,0.0014,0.0769545454545454,,,13.42,13.4213,4.1201,737.0,,68719476736,262144,262144,1810432,,50,SPMV,SPMV_amd_cpu_1.csv,262144.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.7911e-06,6.0861e-06,0.11268,1.2447e-06,0.0783099722,1.0235e-06,2.799e-07,0.06439,8.243e-07,0.0518570417,1.7825e-06,1.18419e-05,0.11214,1.5102e-06,0.0950131389,1.589513888888889e-05,1.0146,0.0,9.737116156236281e-05,,,23.72,23.7178,2.3779,587674.0,,1048576,1024,1024,3070,,50,SPMV,SPMV_amd_cpu_2.csv,1024.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.8297e-06,6.2173e-06,0.11268,1.2716e-06,0.0783099722,1.0456e-06,2.859e-07,0.06439,8.42e-07,0.0518570417,1.8209e-06,1.20971e-05,0.11214,1.5428e-06,0.0950131389,1.6237777777777778e-05,1.0045,0.0,0.0002939984207693,,,32.43,32.4282,1.7946,198831.0,,16777216,4096,4096,12286,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.9382e-06,6.586e-06,0.11268,1.347e-06,0.0783099722,1.1076e-06,3.029e-07,0.06439,8.92e-07,0.0518570417,1.9289e-06,1.28146e-05,0.11214,1.6343e-06,0.0950131389,1.7200833333333333e-05,1.0501,0.0,0.00110185234612715,,,35.07,35.0728,1.6813,56199.0,,268435456,16384,16384,49150,,50,SPMV,SPMV_amd_cpu_2.csv,16384.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.9489e-06,6.6226e-06,0.11268,1.3545e-06,0.0783099722,1.1137e-06,3.046e-07,0.06439,8.969e-07,0.0518570417,1.9396e-06,1.28857e-05,0.11214,1.6434e-06,0.0950131389,1.7296250000000002e-05,1.0412,0.0001,0.0043843472750316,,,35.76,35.7581,1.6725,14202.0,,4294967296,65536,65536,196606,,50,SPMV,SPMV_amd_cpu_2.csv,65536.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.9442e-06,6.6063e-06,0.11268,1.3511e-06,0.0783099722,1.111e-06,3.038e-07,0.06439,8.947e-07,0.0518570417,1.9348e-06,1.2854e-05,0.11214,1.6393e-06,0.0950131389,1.725375e-05,1.0412,0.0001,0.008836747759282951,,,35.39,35.3922,1.6855,7029.0,,17179869184,131072,131072,393214,,50,SPMV,SPMV_amd_cpu_2.csv,131072.0
AMD_CPU-only_2t,AMD,BAND_TRIDIAG,,,2,omp,fp32,1.9667e-06,6.6828e-06,0.11268,1.3668e-06,0.0783099722,1.1238e-06,3.074e-07,0.06439,9.051e-07,0.0518570417,1.9572e-06,1.30028e-05,0.11214,1.6583e-06,0.0950131389,1.7453472222222223e-05,1.0464,0.0003,0.01805012927319735,,,34.88,34.8823,1.7214,3481.0,,68719476736,262144,262144,786430,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.7838e-06,6.0614e-06,0.11268,1.2397e-06,0.0783099722,1.0193e-06,2.788e-07,0.06439,8.209e-07,0.0518570417,1.7753e-06,1.17939e-05,0.11214,1.5041e-06,0.0950131389,1.5830694444444443e-05,1.0036,0.0,0.0001927614466959,,,24.135,24.1354,2.3529,295653.0,,1048576,1024,1024,8192,,50,SPMV,SPMV_amd_cpu_2.csv,1024.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.8428e-06,6.2618e-06,0.11268,1.2807e-06,0.0783099722,1.053e-06,2.88e-07,0.06439,8.481e-07,0.0518570417,1.8339e-06,1.21838e-05,0.11214,1.5538e-06,0.0950131389,1.635402777777778e-05,1.0272,0.0,0.0006793577346472,,,27.645,27.6458,2.0732,86662.0,,16777216,4096,4096,32768,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.824e-06,6.1979e-06,0.11268,1.2676e-06,0.0783099722,1.0423e-06,2.851e-07,0.06439,8.394e-07,0.0518570417,1.8152e-06,1.20594e-05,0.11214,1.538e-06,0.0950131389,1.6187083333333333e-05,1.0052,0.0,0.0026486750602245,,,28.69,28.6881,2.0208,22001.0,,268435456,16384,16384,131072,,50,SPMV,SPMV_amd_cpu_2.csv,16384.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.8435e-06,6.2642e-06,0.11268,1.2812e-06,0.0783099722,1.0534e-06,2.881e-07,0.06439,8.484e-07,0.0518570417,1.8347e-06,1.21885e-05,0.11214,1.5545e-06,0.0950131389,1.6360416666666667e-05,1.0113,0.0002,0.0105949811117107,,,28.82,28.8195,2.0208,5559.0,,4294967296,65536,65536,524288,,50,SPMV,SPMV_amd_cpu_2.csv,65536.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.7884e-06,6.077e-06,0.11268,1.2429e-06,0.0783099722,1.022e-06,2.795e-07,0.06439,8.231e-07,0.0518570417,1.7798e-06,1.18243e-05,0.11214,1.508e-06,0.0950131389,1.5871527777777778e-05,0.973,0.0004,0.0216102496217851,,,28.49,28.4923,2.0609,2644.0,,17179869184,131072,131072,1048576,,50,SPMV,SPMV_amd_cpu_2.csv,131072.0
AMD_CPU-only_2t,AMD,BLOCK_DIAGONAL,,,2,omp,fp32,1.8803e-06,6.3893e-06,0.11268,1.3068e-06,0.0783099722,1.0745e-06,2.939e-07,0.06439,8.653e-07,0.0518570417,1.8713e-06,1.24319e-05,0.11214,1.5855e-06,0.0950131389,1.6687083333333335e-05,0.9996,0.0009,0.052420157068062745,,,24.045,24.043,2.4996,1146.0,,68719476736,262144,262144,2097152,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.0167e-06,6.0428e-06,0.1236,1.2777e-06,0.0783099722,1.0619e-06,3.113e-07,0.06508,8.461e-07,0.0518570417,2.0005e-06,1.20707e-05,0.12261,1.5502e-06,0.0950131389,1.631611111111111e-05,1.014,0.0,0.00042145066046735,,,24.82,24.8201,2.3339,139371.0,,1048576,1024,1024,20524,,50,SPMV,SPMV_amd_cpu_2.csv,1024.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.0247e-06,6.067e-06,0.1236,1.2828e-06,0.0783099722,1.0661e-06,3.126e-07,0.06508,8.495e-07,0.0518570417,2.0085e-06,1.2119e-05,0.12261,1.5564e-06,0.0950131389,1.638138888888889e-05,1.0103,0.0,0.0017235503857843501,,,24.32,24.3195,2.4002,34216.0,,16777216,4096,4096,81568,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.1017e-06,6.2975e-06,0.1236,1.3316e-06,0.0783099722,1.1066e-06,3.244e-07,0.06508,8.818e-07,0.0518570417,2.0848e-06,1.25794e-05,0.12261,1.6156e-06,0.0950131389,1.7003749999999998e-05,1.0253,0.0001,0.00733183614804165,,,23.49,23.4875,2.5419,8349.0,,268435456,16384,16384,327780,,50,SPMV,SPMV_amd_cpu_2.csv,16384.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.1675e-06,6.4947e-06,0.1236,1.3733e-06,0.0783099722,1.1413e-06,3.346e-07,0.06508,9.094e-07,0.0518570417,2.1501e-06,1.29732e-05,0.12261,1.6662e-06,0.0950131389,1.7536111111111112e-05,1.038,0.0006,0.0366395821242019,,,19.17,19.1656,3.1735,1723.0,,4294967296,65536,65536,1312115,,50,SPMV,SPMV_amd_cpu_2.csv,65536.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.0459e-06,6.1303e-06,0.1236,1.2962e-06,0.0783099722,1.0772e-06,3.158e-07,0.06508,8.584e-07,0.0518570417,2.0295e-06,1.22454e-05,0.12261,1.5727e-06,0.0950131389,1.6552361111111113e-05,1.0084,0.0021,0.12518592436974785,,,10.89,10.8865,5.4283,476.0,,17172529936,131044,131044,2620623,,50,SPMV,SPMV_amd_cpu_2.csv,131044.0
AMD_CPU-only_2t,AMD,IRREGULAR_20,,,2,omp,fp32,2.0638e-06,6.825e-06,0.11268,1.3959e-06,0.0783099722,1.1477e-06,3.21e-07,0.06439,9.243e-07,0.0518570417,2.054e-06,1.32795e-05,0.11214,1.6936e-06,0.0950131389,1.782486111111111e-05,1.096,0.0052,0.3041208530805687,,,8.88,8.8815,6.5922,211.0,,68719476736,262144,262144,5242378,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_2t,AMD,RMAT_POWERLAW,,,2,omp,fp32,1.8424e-06,6.2605e-06,0.11268,1.2804e-06,0.0783099722,1.0528e-06,2.879e-07,0.06439,8.479e-07,0.0518570417,1.8336e-06,1.21813e-05,0.11214,1.5535e-06,0.0950131389,1.6350694444444445e-05,1.0545,0.0444,2.4784375,,,6.04,6.0373,9.2485,24.0,,1099511627776,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_2.csv,1048576.0
AMD_CPU-only_2t,AMD,RMAT_POWERLAW_PERM,,,2,omp,fp32,1.9437e-06,6.6047e-06,0.11268,1.3508e-06,0.0783099722,1.1107e-06,3.038e-07,0.06439,8.945e-07,0.0518570417,1.9344e-06,1.2851e-05,0.11214,1.639e-06,0.0950131389,1.724972222222222e-05,1.0545,0.0301,1.7742571428571428,,,8.9,8.8959,6.6207,35.0,,1099511627776,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_2.csv,1048576.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,1.7527e-06,5.9557e-06,0.11268,1.2181e-06,0.0783099722,1.0016e-06,2.739e-07,0.06439,8.066e-07,0.0518570417,1.7443e-06,1.15883e-05,0.11214,1.4779e-06,0.0950131389,1.5554722222222223e-05,0.971,0.0,0.00039966454928265,,,27.65,27.6511,2.0857,140110.0,,1000000,1000,1000,21952,,50,SPMV,SPMV_amd_cpu_2.csv,1000.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,1.8278e-06,6.2108e-06,0.11268,1.2703e-06,0.0783099722,1.0445e-06,2.856e-07,0.06439,8.412e-07,0.0518570417,1.819e-06,1.20845e-05,0.11214,1.5412e-06,0.0950131389,1.6220833333333332e-05,1.0026,0.0,0.0016529849690038,,,29.75,29.7467,1.958,35327.0,,16777216,4096,4096,97336,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,1.8865e-06,6.4105e-06,0.11268,1.3111e-06,0.0783099722,1.078e-06,2.948e-07,0.06439,8.682e-07,0.0518570417,1.8775e-06,1.24732e-05,0.11214,1.5908e-06,0.0950131389,1.67425e-05,1.0229,0.0001,0.00654145864988055,,,30.285,30.2837,1.9456,9214.0,,244140625,15625,15625,389017,,50,SPMV,SPMV_amd_cpu_2.csv,15625.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,1.9371e-06,6.5823e-06,0.11268,1.3462e-06,0.0783099722,1.1069e-06,3.027e-07,0.06439,8.915e-07,0.0518570417,1.9278e-06,1.28073e-05,0.11214,1.6334e-06,0.0950131389,1.7190972222222223e-05,1.0477,0.0005,0.03008629071463295,,,27.815,27.8172,2.1235,2057.0,,4096000000,64000,64000,1643032,,50,SPMV,SPMV_amd_cpu_2.csv,64000.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,2.1157e-06,7.1892e-06,0.11268,1.4704e-06,0.0783099722,1.209e-06,3.306e-07,0.06439,9.737e-07,0.0518570417,2.1056e-06,1.39882e-05,0.11214,1.784e-06,0.0950131389,1.877611111111111e-05,1.0945,0.0013,0.0772502857142857,,,23.72,23.7166,2.604,875.0,,17596287801,132651,132651,3442951,,50,SPMV,SPMV_amd_cpu_2.csv,132651.0
AMD_CPU-only_2t,AMD,STENCIL_27PT_3D,,,2,omp,fp32,2.1439e-06,7.2851e-06,0.11268,1.49e-06,0.0783099722,1.2251e-06,3.351e-07,0.06439,9.867e-07,0.0518570417,2.1337e-06,1.41749e-05,0.11214,1.8078e-06,0.0950131389,1.9026666666666665e-05,1.0922,0.0025,0.1592930232558139,,,23.25,23.2545,2.6969,430.0,,68719476736,262144,262144,6859000,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,1.9294e-06,5.7812e-06,0.1236,1.2224e-06,0.0783099722,1.0159e-06,2.978e-07,0.06508,8.095e-07,0.0518570417,1.9139e-06,1.15481e-05,0.12261,1.4831e-06,0.0950131389,1.5609722222222222e-05,0.9926,0.0,0.00013596101781435002,,,23.455,23.4532,2.4139,413317.0,,1048576,1024,1024,4992,,50,SPMV,SPMV_amd_cpu_2.csv,1024.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,2.1378e-06,6.4059e-06,0.1236,1.3545e-06,0.0783099722,1.1256e-06,3.3e-07,0.06508,8.969e-07,0.0518570417,2.1207e-06,1.27959e-05,0.12261,1.6434e-06,0.0950131389,1.729638888888889e-05,1.0794,0.0,0.00046700016499909996,,,28.08,28.0801,2.0543,133334.0,,16777216,4096,4096,20224,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,2.0158e-06,6.0402e-06,0.1236,1.2772e-06,0.0783099722,1.0614e-06,3.112e-07,0.06508,8.457e-07,0.0518570417,1.9996e-06,1.20654e-05,0.12261,1.5496e-06,0.0950131389,1.6309027777777778e-05,1.0092,0.0,0.0016938578270151,,,31.37,31.3721,1.8544,34662.0,,268435456,16384,16384,81408,,50,SPMV,SPMV_amd_cpu_2.csv,16384.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,2.1023e-06,6.2995e-06,0.1236,1.332e-06,0.0783099722,1.1069e-06,3.245e-07,0.06508,8.82e-07,0.0518570417,2.0855e-06,1.25833e-05,0.12261,1.6161e-06,0.0950131389,1.7009027777777778e-05,1.0417,0.0001,0.0066571537290715,,,32.33,32.3332,1.818,9198.0,,4294967296,65536,65536,326656,,50,SPMV,SPMV_amd_cpu_2.csv,65536.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,2.0387e-06,6.1088e-06,0.1236,1.2917e-06,0.0783099722,1.0734e-06,3.147e-07,0.06508,8.553e-07,0.0518570417,2.0223e-06,1.22024e-05,0.12261,1.5672e-06,0.0950131389,1.649416666666667e-05,1.007,0.0002,0.01316607538802655,,,32.815,32.8162,1.797,4510.0,,17172529936,131044,131044,653772,,50,SPMV,SPMV_amd_cpu_2.csv,131044.0
AMD_CPU-only_2t,AMD,STENCIL_5PT_2D,,,2,omp,fp32,2.1402e-06,6.4128e-06,0.1236,1.3559e-06,0.0783099722,1.1269e-06,3.304e-07,0.06508,8.979e-07,0.0518570417,2.123e-06,1.28097e-05,0.12261,1.6452e-06,0.0950131389,1.7315138888888887e-05,1.0455,0.0005,0.02815469738030705,,,31.05,31.0525,1.92,2214.0,,68719476736,262144,262144,1308672,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.8205e-06,6.1862e-06,0.11268,1.2652e-06,0.0783099722,1.0403e-06,2.845e-07,0.06439,8.378e-07,0.0518570417,1.8118e-06,1.20366e-05,0.11214,1.5351e-06,0.0950131389,1.615652777777778e-05,1.0187,0.0,0.0001575431145396,,,24.355,24.3557,2.3443,369191.0,,1000000,1000,1000,6400,,50,SPMV,SPMV_amd_cpu_2.csv,1000.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.8402e-06,6.2532e-06,0.11268,1.2789e-06,0.0783099722,1.0516e-06,2.876e-07,0.06439,8.469e-07,0.0518570417,1.8314e-06,1.2167e-05,0.11214,1.5517e-06,0.0950131389,1.6331527777777777e-05,1.0136,0.0,0.00060066918675925,,,27.29,27.2938,2.1253,97880.0,,16777216,4096,4096,27136,,50,SPMV,SPMV_amd_cpu_2.csv,4096.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.8632e-06,6.3312e-06,0.11268,1.2949e-06,0.0783099722,1.0647e-06,2.912e-07,0.06439,8.575e-07,0.0518570417,1.8543e-06,1.23188e-05,0.11214,1.5711e-06,0.0950131389,1.653527777777778e-05,1.0189,0.0,0.0021675345009649002,,,29.515,29.5143,1.9795,27463.0,,244140625,15625,15625,105625,,50,SPMV,SPMV_amd_cpu_2.csv,15625.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.8162e-06,6.1714e-06,0.11268,1.2622e-06,0.0783099722,1.0378e-06,2.838e-07,0.06439,8.358e-07,0.0518570417,1.8075e-06,1.2008e-05,0.11214,1.5314e-06,0.0950131389,1.6118055555555555e-05,0.9846,0.0001,0.008794331615641051,,,30.365,30.3645,1.9408,6598.0,,4096000000,64000,64000,438400,,50,SPMV,SPMV_amd_cpu_2.csv,64000.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.902e-06,6.463e-06,0.11268,1.3218e-06,0.0783099722,1.0869e-06,2.972e-07,0.06439,8.753e-07,0.0518570417,1.8929e-06,1.25752e-05,0.11214,1.6038e-06,0.0950131389,1.6879444444444445e-05,1.0306,0.0003,0.0181553630116522,,,30.61,30.6122,1.9261,3347.0,,17596287801,132651,132651,912951,,50,SPMV,SPMV_amd_cpu_2.csv,132651.0
AMD_CPU-only_2t,AMD,STENCIL_7PT_3D,,,2,omp,fp32,1.9869e-06,6.7515e-06,0.11268,1.3808e-06,0.0783099722,1.1354e-06,3.105e-07,0.06439,9.144e-07,0.0518570417,1.9774e-06,1.31366e-05,0.11214,1.6754e-06,0.0950131389,1.7633055555555557e-05,1.0578,0.0007,0.0425177494976557,,,26.36,26.3622,2.2764,1493.0,,68719476736,262144,262144,1810432,,50,SPMV,SPMV_amd_cpu_2.csv,262144.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,1.9626e-06,6.669e-06,0.11268,1.364e-06,0.0783099722,1.1215e-06,3.067e-07,0.06439,9.032e-07,0.0518570417,1.9532e-06,1.2976e-05,0.11214,1.6549e-06,0.0950131389,1.74175e-05,1.0292,0.0,7.613301635020969e-05,,,32.77,32.7679,1.8593,823598.0,,1048576,1024,1024,3070,,50,SPMV,SPMV_amd_cpu_4.csv,1024.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,2.1027e-06,7.1452e-06,0.11268,1.4614e-06,0.0783099722,1.2016e-06,3.286e-07,0.06439,9.677e-07,0.0518570417,2.0927e-06,1.39025e-05,0.11214,1.7731e-06,0.0950131389,1.8661111111111112e-05,1.0218,0.0,0.00019524812904160002,,,55.17,55.1692,1.1918,344075.0,,16777216,4096,4096,12286,,50,SPMV,SPMV_amd_cpu_4.csv,4096.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,2.1851e-06,7.4252e-06,0.11268,1.5186e-06,0.0783099722,1.2487e-06,3.415e-07,0.06439,1.0056e-06,0.0518570417,2.1747e-06,1.44474e-05,0.11214,1.8425e-06,0.0950131389,1.93925e-05,1.0191,0.0,0.0006593721075199501,,,68.09,68.0865,1.0061,105878.0,,268435456,16384,16384,49150,,50,SPMV,SPMV_amd_cpu_4.csv,16384.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,2.2577e-06,7.6717e-06,0.11268,1.569e-06,0.0783099722,1.2901e-06,3.528e-07,0.06439,1.039e-06,0.0518570417,2.2469e-06,1.49271e-05,0.11214,1.9037e-06,0.0950131389,2.0036388888888888e-05,1.0349,0.0,0.00259922164967025,,,70.295,70.294,0.9915,27751.0,,4294967296,65536,65536,196606,,50,SPMV,SPMV_amd_cpu_4.csv,65536.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,2.1384e-06,7.6615e-06,0.10711,1.5591e-06,0.0783099722,1.2126e-06,3.551e-07,0.06074,1.0325e-06,0.0518570417,2.1386e-06,1.48143e-05,0.10712,1.8917e-06,0.0950131389,1.990972222222222e-05,1.0211,0.0001,0.00526828371922085,,,69.855,69.8553,1.0048,13605.0,,17179869184,131072,131072,393214,,50,SPMV,SPMV_amd_cpu_4.csv,131072.0
AMD_CPU-only_4t,AMD,BAND_TRIDIAG,,,4,omp,fp32,2.217e-06,7.9857e-06,0.10711,1.6209e-06,0.0783099722,1.2572e-06,3.701e-07,0.06074,1.0733e-06,0.0518570417,2.2172e-06,1.53628e-05,0.10712,1.9666e-06,0.0950131389,2.0697916666666667e-05,1.0594,0.0002,0.01063249143835615,,,69.36,69.3606,1.014,7008.0,,68719476736,262144,262144,786430,,50,SPMV,SPMV_amd_cpu_4.csv,262144.0
