timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2025-11-03T19:16:05,1,1,RTX 5050,,64,131072,1.279212,1.279178,1.281708,71.842000,5.481110e-04,56.051779,1.045439e-09,0.009759,0.009760,6.871948e+10,53.72,56.05,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:06,2,2,RTX 5050,,64,131072,1.282283,1.282268,1.283425,71.440000,5.450439e-04,55.663558,1.039589e-09,0.009783,0.009783,6.871948e+10,53.59,55.66,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:07,3,3,RTX 5050,,64,131072,1.281261,1.281244,1.282396,65.879000,5.026169e-04,51.371790,9.586656e-10,0.009775,0.009775,6.871948e+10,53.63,51.37,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:09,4,4,RTX 5050,,64,131072,1.280211,1.280197,1.282414,71.215000,5.433273e-04,55.532001,1.036315e-09,0.009767,0.009767,6.871948e+10,53.68,55.53,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:10,5,5,RTX 5050,,64,131072,1.279816,1.279802,1.280922,72.101000,5.500870e-04,56.288343,1.049208e-09,0.009764,0.009764,6.871948e+10,53.70,56.29,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:11,6,6,RTX 5050,,64,131072,1.277058,1.277032,1.278222,71.909000,5.486221e-04,56.257047,1.046414e-09,0.009743,0.009743,6.871948e+10,53.81,56.26,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:12,7,7,RTX 5050,,64,131072,1.285438,1.285423,1.286563,71.872000,5.483398e-04,55.863561,1.045875e-09,0.009807,0.009807,6.871948e+10,53.46,55.86,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:14,8,8,RTX 5050,,64,131072,1.275855,1.275839,1.276984,71.532000,5.457458e-04,56.016370,1.040928e-09,0.009734,0.009734,6.871948e+10,53.86,56.02,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:15,9,9,RTX 5050,,64,131072,1.277301,1.277286,1.278440,66.123000,5.044785e-04,51.721610,9.622163e-10,0.009745,0.009745,6.871948e+10,53.80,51.72,f,4,8,2925,9801,50,0x0
2025-11-03T19:16:16,10,10,RTX 5050,,64,131072,1.283715,1.283701,1.284858,71.507000,5.455551e-04,55.653637,1.040564e-09,0.009794,0.009794,6.871948e+10,53.53,55.65,f,4,8,2925,9801,50,0x0
