platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,working_set_bytes,operational_intensity_flop_per_byte,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_session_cv_pct,runtime_per_op_s_robust_cv_pct,primary_energy_per_op_j_median,primary_energy_per_op_j_ci95_low,primary_energy_per_op_j_ci95_high,primary_energy_per_op_j_session_cv_pct,primary_energy_per_op_j_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_session_cv_pct,total_energy_per_op_j_robust_cv_pct,primary_power_w_median,primary_power_w_ci95_low,primary_power_w_ci95_high,primary_power_w_session_cv_pct,primary_power_w_robust_cv_pct,edp_primary_j_s_median,edp_primary_j_s_ci95_low,edp_primary_j_s_ci95_high,edp_primary_j_s_session_cv_pct,edp_primary_j_s_robust_cv_pct,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_session_cv_pct,throughput_gflops_exact_robust_cv_pct,primary_efficiency_gflop_per_j_median,primary_efficiency_gflop_per_j_ci95_low,primary_efficiency_gflop_per_j_ci95_high,primary_efficiency_gflop_per_j_session_cv_pct,primary_efficiency_gflop_per_j_robust_cv_pct,logical_bandwidth_gb_s_median,logical_bandwidth_gb_s_ci95_low,logical_bandwidth_gb_s_ci95_high,logical_bandwidth_gb_s_session_cv_pct,logical_bandwidth_gb_s_robust_cv_pct,logical_gb_per_j_median,logical_gb_per_j_ci95_low,logical_gb_per_j_ci95_high,logical_gb_per_j_session_cv_pct,logical_gb_per_j_robust_cv_pct,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_session_cv_pct,temp_c_robust_cv_pct,clock_before_mhz_median,clock_before_mhz_ci95_low,clock_before_mhz_ci95_high,clock_before_mhz_session_cv_pct,clock_before_mhz_robust_cv_pct,strict_pareto,practical_pareto_2pct
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,1T,1,5,12000000.0,0.16666666666666666,0.0001817408497333088,0.00016927980328980839,0.00019193407335907337,4.679865627905615,5.015121056074527,0.013177951811660843,0.012524088265219602,0.013944711776061776,3.9062625291578508,3.025077233613022,0.013177951811660843,0.012524088265219602,0.013944711776061776,3.9062625291578508,3.025077233613022,73.98323400814641,72.44472468938645,74.70076085683581,1.3592278853537096,1.4379005191227123,2.3949821241445435e-06,2.1200760218859113e-06,2.676465328269387e-06,8.536214650623585,5.788781349178048,11.004726525837675,10.420244660859488,11.81476131965739,4.66732526812147,5.190114829333744,0.1517692825594838,0.14342354550403144,0.15969236541811482,3.920094224603933,2.963929113136842,66.02835915502604,62.52146796515694,70.88856791794433,4.667325268121464,5.190114829333793,0.9106156953569029,0.8605412730241886,0.9581541925086889,3.9200942246039365,2.9639291131368686,60.0,59.0,62.0,2.1658479751503816,2.4709999999999996,1827.0,1807.0,1833.5,0.6449460254154638,0.5274712643678161,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,2T,2,5,12000000.0,0.16666666666666666,6.597086070959265e-05,6.583224308235756e-05,6.800193862127883e-05,1.3893788385003565,0.3115231360151937,0.006260377739255576,0.006198343462549277,0.006369565748833541,1.0214984125846533,0.9086443655764094,0.006260377739255576,0.006198343462549277,0.006369565748833541,1.0214984125846533,0.9086443655764094,94.83553466144883,93.91700178145842,95.10832887171019,0.5883345195531896,0.4264695692150616,4.115043543162362e-07,4.08470058014124e-07,4.3283301669656075e-07,2.35390600193499,1.0932199502449014,30.31643411528549,29.41092758555159,30.380395998472885,1.3649443759201243,0.31280027081357936,0.3194695888313352,0.3139954763966126,0.3226669750699578,1.0173921945335715,0.9027214834213043,181.89860469171293,176.46556551330957,182.2823759908373,1.3649443759201165,0.31280027081356776,1.916817532988011,1.8839728583796753,1.9360018504197467,1.0173921945335804,0.9027214834212958,68.0,67.0,68.0,0.8102404696821984,0.0,1867.0,1833.0,1946.0,2.2314963421038887,0.23823245848955543,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,4T,4,5,12000000.0,0.16666666666666666,3.757998674862885e-05,3.731910911472955e-05,3.770685336125028e-05,0.4521497768247544,0.5005122570443624,0.0045918014311954695,0.004569267493650385,0.004646383870485306,0.6357404890466748,0.6746590648660334,0.0045918014311954695,0.004569267493650385,0.004646383870485306,0.6357404890466748,0.6746590648660334,122.75535166240917,121.9996291872061,123.25652277602313,0.42330400098916654,0.5391324419084856,1.7294589330306791e-07,1.7149939942800404e-07,1.752457444207496e-07,0.8436368063647445,0.9083178914796841,53.2198165310277,53.040764816803815,53.5918605367806,0.453025229080338,0.49880305647722345,0.4355589877063575,0.4304424145892881,0.43770693173195063,0.6336694336449479,0.6715501352172921,319.3188991861662,318.2445889008229,321.55116322068363,0.4530252290803358,0.49880305647721024,2.613353926238145,2.5826544875357285,2.6262415903917034,0.6336694336449471,0.6715501352173048,67.0,61.0,67.5,4.08414242465715,1.1064179104477612,1983.0,1949.0,1995.5,0.8841663357512572,0.1121482602118003,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,8T,8,5,12000000.0,0.16666666666666666,2.4319669148858758e-05,2.4239636928453545e-05,2.4740931889220037e-05,0.8631900755274964,0.4879004284412214,0.003858504936085575,0.003847321363896302,0.003898328596350948,0.5563784254809536,0.4297199149014779,0.003858504936085575,0.003847321363896302,0.003898328596350948,0.5563784254809536,0.4297199149014779,158.57122506213784,157.34683487686624,159.32290489172254,0.45047493700215524,0.08462872160969048,9.383761550240923e-08,9.331672875931081e-08,9.648481310865846e-08,1.4284247406837691,0.822982000536762,82.23804186840515,80.83783023233602,82.50951877186486,0.8570978405219236,0.4894227147497347,0.5183356398099324,0.5130404034787105,0.5198422039332564,0.5549690838162287,0.430923864324533,493.428251210431,485.02698139401605,495.0571126311891,0.8570978405219303,0.4894227147496919,3.110013838859594,3.0782424208722627,3.119053223599539,0.5549690838162336,0.4309238643245542,66.0,64.0,67.0,1.9728931563330467,2.246363636363636,2204.0,2170.0,2206.0,0.687806314284267,0.1345372050816697,False,True
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,10T,10,5,12000000.0,0.16666666666666666,2.264302467186866e-05,2.2384571912969763e-05,2.2895552764403508e-05,0.8011683839471395,0.20939111149801848,0.0038193342316539623,0.003805506444671463,0.0038460212360151656,0.38993969420136815,0.3504652687248952,0.0038193342316539623,0.003805506444671463,0.0038460212360151656,0.38993969420136815,0.3504652687248952,168.782750899182,167.97832372401336,169.824636344706,0.3891824938771442,0.03917848531022482,8.644432814835109e-08,8.518466477754615e-08,8.804977867771084e-08,1.1886175698414536,0.7285676916704342,88.32743262539293,87.3552484464258,89.34741672819871,0.8011549204208929,0.20910911103098084,0.5236514744026035,0.520020650099293,0.5255542681772065,0.3891816842647236,0.34963659744501074,529.9645957523576,524.1314906785549,536.0845003691921,0.8011549204208811,0.20910911103098084,3.141908846415621,3.1201239005957575,3.153325609063239,0.3891816842647293,0.3496365974450003,64.0,63.0,65.5,1.614987644340165,2.3165625,2299.0,2270.0,2444.5,3.0279560210400667,0.9673336233144844,True,True
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,16T,16,5,12000000.0,0.16666666666666666,2.1910510621626327e-05,2.130687980829865e-05,2.1991949890827288e-05,1.3032231028316812,0.32997003208229575,0.0039046152236151474,0.0038340479673771386,0.003920210482785999,0.881498260737606,0.2056435995187658,0.0039046152236151474,0.0038340479673771386,0.003920210482785999,0.881498260737606,0.2056435995187658,178.24501032846356,178.0957266678293,180.1252863532187,0.48377992466297853,0.1241706316763146,8.551711241080551e-08,8.15177268337315e-08,8.615681283244312e-08,2.2498095338459443,0.5958191355966271,91.28043779846283,90.94236916750387,93.86639537103044,1.325040943951801,0.32930143891755054,0.5122150865027104,0.5101766894621714,0.5216420730134326,0.8909319675088185,0.20550339472651072,547.682626790777,545.6542150050232,563.1983722261825,1.3250409439517945,0.3293014389175659,3.073290519016263,3.061060136773029,3.1298524380805954,0.8909319675088173,0.2055033947265428,65.0,64.0,68.0,2.4972153077743133,2.280923076923077,2538.0,2458.0,2610.0,2.292986770636986,2.1906028368794326,True,True
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,20T,20,5,12000000.0,0.16666666666666666,2.2649725834957174e-05,1.342772e-05,2.3032038004322765e-05,19.864727443627473,2.5025292863660673,0.00411176945212308,0.002957877205,0.00414424466355183,13.244825422616799,1.1709739328746687,0.00411176945212308,0.002957877205,0.00414424466355183,13.244825422616799,1.1709739328746687,181.735034845886,179.29735047964215,220.31520179700811,9.21502863622645,1.3504525926441437,9.313045600633483e-08,3.969231654562316e-08,9.488368596772023e-08,29.057953614068342,2.791072708344929,88.30130155331096,86.835599483993,148.9456487931697,26.921943942217872,2.4609488758881626,0.486408605743997,0.48260076653368655,0.6761606503477184,16.049993183605,1.1606501913285643,529.8078093198658,521.0135969039579,893.6738927590181,26.92194394221785,2.46094887588817,2.918451634463982,2.8956045992021195,4.056963902086311,16.049993183605004,1.1606501913285419,67.0,66.0,69.5,2.456759103966963,2.2128358208955223,2677.5,2501.0,2749.0,3.517775575742601,1.0520784313725489,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,32T,32,5,12000000.0,0.16666666666666666,2.867405740011255e-05,2.812249119472242e-05,2.933496346924346e-05,1.9460774334750308,2.8518881883391716,0.005077921215531795,0.005017371345110974,0.005205809815242494,1.7838892752588136,1.767873782904035,0.005077921215531795,0.005017371345110974,0.005205809815242494,1.7838892752588136,1.767873782904035,177.77384073829188,176.98353411875772,178.2406869458169,0.27805364566997187,0.29911581068209,1.4579162831741103e-07,1.410814419877232e-07,1.527499263407956e-07,3.7441130173086505,4.789933642274306,69.74951865907464,68.17803005219663,71.11747864630178,1.9440578143946186,2.907744047634496,0.3938621435499342,0.38418615479491935,0.3986152693273359,1.7771525768250487,1.7892007122238922,418.49711195444786,409.06818031317977,426.7048718778108,1.9440578143946365,2.9077440476345258,2.363172861299605,2.305116928769516,2.391691615964015,1.7771525768250493,1.7892007122238995,58.5,57.5,60.0,1.9576300056498872,2.534358974358974,3029.0,2993.5,3039.5,0.5982978877643467,0.5139418950148564,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,64T,64,5,12000000.0,0.16666666666666666,5.731218128688478e-05,7.774320001326019e-06,5.803044961413712e-05,69.36412172826041,1.858077284920946,0.009505415372715292,0.0015848508284850796,0.009533887344816016,64.63569363170753,0.4440894393494972,0.009505415372715292,0.0015848508284850796,0.009533887344816016,64.63569363170753,0.4440894393494972,165.84106753551117,164.35634843261658,206.87219800866396,12.178602247283772,1.3273217392188863,5.447006876562695e-07,1.2334613205781675e-08,5.533622329832728e-07,86.43296131693369,2.3575529447318586,34.89659593453059,34.464668460671774,257.25729871834153,96.30490037555174,1.8350663025828762,0.21040638444022927,0.20977804453683846,1.2619490233503727,88.44026438287653,0.44275117565734023,209.3795756071835,206.78801076403067,1543.543792310049,96.30490037555172,1.8350663025828464,1.2624383066413754,1.2586682672210308,7.571694140102236,88.44026438287655,0.44275117565730765,59.5,58.0,65.0,4.745571725741286,3.737647058823529,4140.0,3890.5,4173.0,2.8447058555845826,1.1817826086956522,False,False
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2000000,1T,1,5,24000000.0,0.16666666666666666,0.0010158356997971604,0.0010020523429710867,0.0010266871134020617,0.9944411966128438,1.448326043282515,0.07396880940343782,0.07241726030927835,0.0767542981557377,2.332735510067876,2.548918983060763,0.07396880940343782,0.07241726030927835,0.0767542981557377,2.332735510067876,2.548918983060763,72.91477854635401,70.59331076213147,74.80891010545464,2.0820802802832605,0.7449491983354521,7.495528841818856e-05,7.28855752459471e-05,7.883866980684219e-05,2.927378953900938,1.2262815583228357,3.937644869514424,3.896028259425997,3.9918074709424785,0.998041353956048,1.434307787229445,0.05407685076762705,0.05211434762155105,0.05523547155172737,2.2997204600205547,2.5934974368953045,23.625869217086546,23.376169556555983,23.95084482565487,0.9980413539560451,1.4343077872294618,0.3244611046057623,0.31268608572930634,0.33141282931036425,2.29972046002055,2.5934974368952988,55.0,49.0,62.0,8.472120632999985,4.043454545454545,1814.0,1795.0,1829.0,0.7184354626142877,0.8173098125689084,False,False
