problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
4000000,4T,4,9.391572512933182,10.232671421348414,9.702524506870395,4.3682542009500995,False,False,False
4000000,8T,8,0.8897606310552102,0.6049382666782092,0.8928422207985562,0.3129803172423542,True,True,True
4000000,10T,10,5.774307038517333,2.795249049085757,5.415238199667368,2.8533358026858977,False,True,False
4000000,16T,16,0.6807641015600752,0.22621564496078825,0.6814323498136811,0.5287238567931603,True,True,True
4000000,20T,20,1.3027467295676438,0.5964325241378493,1.2863714646714195,0.6855021134048273,True,True,True
4000000,32T,32,23.949323714865724,22.687572968081053,35.27763228260958,2.0129436625602115,False,False,False
4000000,64T,64,0.13640286752526892,0.41587074410220254,0.13632961027929996,0.30577347369394015,True,True,True
8000000,1T,1,0.495762116423606,1.8429174085234237,0.49700825279367566,1.6597320563207945,True,True,True
8000000,2T,2,0.6446829407370496,1.014976507967081,0.6439640715680341,0.5694673014800288,True,True,True
8000000,4T,4,3.7316495338133686,6.8455970154458115,3.8812686642851126,3.743700617737853,True,False,True
8000000,8T,8,7.007997983921788,5.196847938987613,7.013693596692335,6.152214970914195,False,False,False
8000000,10T,10,2.236321872921076,4.938041344822241,2.2275307927575456,4.575088866121465,True,True,True
8000000,16T,16,26.548298827325013,14.16482877834156,24.83379943856984,12.05955108364127,False,False,False
8000000,20T,20,4.517312773470334,4.064907783844706,4.315350288041717,0.8429308764971739,True,True,True
8000000,32T,32,8.989984029146802,6.27150594980462,8.34107299987091,3.2440507788382678,False,False,False
8000000,64T,64,8.108579599872497,11.273810078778407,7.768734131039355,6.622343399563535,False,False,False
16000000,1T,1,0.24954681708483892,2.235315721583465,0.2492781569462572,2.0542543541290383,True,True,True
16000000,2T,2,0.6763797120539271,0.5060884809580872,0.6711247093370278,0.9029095008048321,True,True,True
16000000,4T,4,0.29918019094091436,3.10583560539832,0.2982797989667833,3.315909890855994,True,True,True
16000000,8T,8,0.8791965347876894,5.836818089830231,0.8806925030236827,6.645146992387849,True,False,True
16000000,10T,10,2.2361912723334387,5.363871003873812,2.196351131737554,6.3110285689675365,True,False,True
16000000,16T,16,0.3334430851368977,2.173219159933441,0.33282785528785386,2.112061458503141,True,True,True
16000000,20T,20,0.864197793207539,5.144851209727949,0.8694833884811723,4.541253505150313,True,False,True
16000000,32T,32,0.8651761547805283,0.8402717803163272,0.8658957300140695,0.5898663681560216,True,True,True
16000000,64T,64,1.0079904750175224,0.8182243877812875,1.0058131182755636,0.35812220476225215,True,True,True
32000000,1T,1,0.2001756930620396,0.7816719642735583,0.20045310953713805,0.729024067082736,True,True,True
32000000,2T,2,0.40083018877932414,1.003478118385307,0.40084527392804753,0.7115681290089939,True,True,True
32000000,4T,4,0.26634955792820664,4.176533583420309,0.2657906026013063,4.172702856381223,True,True,True
32000000,8T,8,0.8832873721397899,9.175860499654114,0.8743983590682746,9.648084967158791,True,False,True
32000000,10T,10,0.12275756036462342,7.837281171408823,0.12293352605600134,7.910200129880356,True,False,True
32000000,16T,16,0.2895707938944819,4.4633781544429,0.28915602874526564,4.655098360778602,True,True,True
32000000,20T,20,0.28612341512904854,1.6280623345448257,0.28690863109607917,1.688881064054452,True,True,True
32000000,32T,32,0.0995898789456959,0.1643840062412596,0.09954182867406532,0.12199729331026665,True,True,True
32000000,64T,64,0.16008101107002057,0.33067823892402654,0.16002731199609918,0.3592493246611784,True,True,True
64000000,1T,1,0.42078451290529817,1.7949330646864932,0.4202811999967023,2.221801887944869,True,True,True
64000000,2T,2,0.2807955568830007,0.9741810939713097,0.2805281498398317,0.8633834493940671,True,True,True
64000000,4T,4,0.22327598047551284,1.2274739134466253,0.22304349571960297,1.0939683895548324,True,True,True
64000000,8T,8,0.2938195782853944,9.792454064764804,0.2933800086660949,9.838190939453074,True,False,True
64000000,10T,10,0.21046614925928583,8.890795207615708,0.2102774070848066,9.0333504461653,True,False,True
64000000,16T,16,0.16289515009807065,4.433896960336824,0.16265502091973796,4.542234870858113,True,True,True
64000000,20T,20,0.17825082019074753,3.2712929115310194,0.178403648488264,3.3624261797726076,True,True,True
64000000,32T,32,0.14731812705925737,0.2997129571008615,0.1475307087879496,0.3866638594534072,True,True,True
64000000,64T,64,0.014069828487394737,0.30261642657814497,0.01406891620800415,0.29510658863306516,True,True,True
128000000,1T,1,0.2405281547510268,0.885435406966306,0.24001017549443288,0.808053225221538,True,True,True
128000000,2T,2,0.5331658389744899,2.125577295502082,0.5299150867562379,2.241971910413496,True,True,True
128000000,4T,4,0.24669079578933314,1.2161090553949625,0.24635805168589786,1.2238854099870693,True,True,True
128000000,8T,8,0.20350028572111697,8.822783814199093,0.20331027333840213,9.011185915320667,True,False,True
128000000,10T,10,0.15718219468318514,7.738836645426739,0.15702088258027078,7.851374680462985,True,False,True
128000000,16T,16,0.09489696157273719,4.368277607427067,0.0948826094556096,4.437299202280498,True,True,True
128000000,20T,20,0.07492745158429659,5.167185518606483,0.07492367518629531,5.166238535747793,True,False,True
128000000,32T,32,0.060862559437274026,0.6433069156874847,0.06083857858757139,0.6355397164407286,True,True,True
128000000,64T,64,0.053150325248323874,0.6114590040696404,0.05314285990489913,0.6488721868069115,True,True,True
256000000,1T,1,0.2574787343001483,1.541745612167057,0.2576196658975969,1.6803020099109007,True,True,True
256000000,2T,2,0.09020920808330658,0.7035762672064582,0.09027907217514354,0.6403675627876757,True,True,True
256000000,4T,4,0.04066143197491646,0.9556313386122232,0.040656197617932745,0.9330761875281636,True,True,True
256000000,8T,8,0.07908883793791036,8.451382615322672,0.07909356569930023,8.51964598730666,True,False,True
256000000,10T,10,0.07011124296643131,7.122830828662033,0.07014755677524358,7.177058655559835,True,False,True
256000000,16T,16,0.01987659207548794,3.5564485377617028,0.01987214699716982,3.572731821903651,True,True,True
256000000,20T,20,0.09321980022087421,3.103008535925063,0.09326659469914711,3.1823452987315926,True,True,True
256000000,32T,32,0.04603410950616773,0.2511358279238399,0.046025834095138655,0.1968494795029448,True,True,True
256000000,64T,64,0.0799705694077977,0.36606763230849426,0.08003024264877283,0.3793821411664387,True,True,True
