source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
stream_amd_20260721_095517_session1.csv,1,221,1000000,1T,1,1,0.00018052558951965066,0.01347848541484716,t,False,True
stream_amd_20260721_095517_session1.csv,1,224,1000000,1T,1,4,0.0001800012227074236,0.013470452751091704,t,False,True
stream_amd_20260721_095517_session1.csv,1,411,1000000,64T,64,1,5.5956660328822286e-05,0.009329904373112626,t,True,False
stream_amd_20260721_095517_session1.csv,1,412,1000000,64T,64,2,5.617783245721955e-05,0.009356117380606196,t,True,False
stream_amd_20260721_095517_session1.csv,1,413,1000000,64T,64,3,5.6067106587630016e-05,0.0093443799351303,t,True,False
stream_amd_20260721_095517_session1.csv,1,480,1000000,8T,8,10,2.4008577451479247e-05,0.003827341620023745,t,True,True
stream_amd_20260721_095517_session1.csv,1,421,2000000,10T,10,1,3.6444379880152534e-05,0.006883981260214273,t,True,True
stream_amd_20260721_095517_session1.csv,1,60,2000000,16T,16,10,3.1398964655480184e-05,0.007053830997857907,t,False,True
stream_amd_20260721_095517_session1.csv,1,178,2000000,1T,1,8,0.0010164381338742393,0.0747045294117647,t,False,True
stream_amd_20260721_095517_session1.csv,1,761,2000000,2T,2,1,0.0002010972553699284,0.01721916288782816,t,True,True
stream_amd_20260721_095517_session1.csv,1,769,2000000,2T,2,9,0.00020150218774860778,0.017252385640413682,t,True,True
stream_amd_20260721_095517_session1.csv,1,160,4000000,4T,4,10,0.00020628104712041884,0.024557915602094242,t,True,False
stream_amd_20260721_095517_session1.csv,1,360,8000000,10T,10,10,0.0005586384872080089,0.06467028642936597,t,True,False
stream_amd_20260721_095517_session1.csv,1,583,8000000,32T,32,3,9.888328600802898e-05,0.026368363849995104,t,False,True
stream_amd_20260721_095517_session1.csv,1,50,8000000,4T,4,10,0.0019548174757281554,0.17865986213592233,t,True,True
stream_amd_20260721_095517_session1.csv,1,392,16000000,10T,10,2,0.0035518268551236747,0.42014234628975267,t,True,False
stream_amd_20260721_095517_session1.csv,1,393,16000000,10T,10,3,0.003542526501766784,0.41844789752650174,t,True,False
stream_amd_20260721_095517_session1.csv,1,394,16000000,10T,10,4,0.003542342756183746,0.4178739752650177,t,True,False
stream_amd_20260721_095517_session1.csv,1,787,16000000,16T,16,7,0.00392091015625,0.4913893125,t,True,False
stream_amd_20260721_095517_session1.csv,1,268,16000000,1T,1,8,0.009230172727272728,0.6612413545454545,t,True,False
stream_amd_20260721_095517_session1.csv,1,114,16000000,32T,32,4,0.003772582706766917,0.5785173383458647,t,False,True
stream_amd_20260721_095517_session1.csv,1,716,16000000,8T,8,6,0.0039733055555555554,0.4176652261904762,t,True,False
stream_amd_20260721_095517_session1.csv,1,434,32000000,32T,32,4,0.009857568627450979,1.506474245098039,t,True,False
stream_amd_20260721_095517_session1.csv,1,121,32000000,4T,4,1,0.009449613207547171,0.9338976981132076,t,False,True
stream_amd_20260721_095517_session1.csv,1,122,32000000,4T,4,2,0.009462849056603773,0.9339975943396226,t,False,True
stream_amd_20260721_095517_session1.csv,1,123,32000000,4T,4,3,0.009466490566037735,0.9278815943396226,t,False,True
stream_amd_20260721_095517_session1.csv,1,31,32000000,8T,8,1,0.009787786407766992,0.9899708834951456,t,False,True
stream_amd_20260721_095517_session1.csv,1,32,32000000,8T,8,2,0.009773650485436892,0.9963967281553398,t,False,True
stream_amd_20260721_095517_session1.csv,1,33,32000000,8T,8,3,0.009770543689320389,0.9957557475728156,t,False,True
stream_amd_20260721_095517_session1.csv,1,34,32000000,8T,8,4,0.009776203883495146,0.9962576310679612,t,False,True
stream_amd_20260721_095517_session1.csv,1,731,64000000,1T,1,1,0.03609282142857143,2.724063071428571,t,False,True
stream_amd_20260721_095517_session1.csv,1,733,64000000,1T,1,3,0.03592667857142857,2.7032647499999998,t,True,False
stream_amd_20260721_095517_session1.csv,1,461,64000000,20T,20,1,0.021365382978723403,2.7085923617021277,t,False,True
stream_amd_20260721_095517_session1.csv,1,462,64000000,20T,20,2,0.02135678723404255,2.706861063829787,t,False,True
stream_amd_20260721_095517_session1.csv,1,463,64000000,20T,20,3,0.02136357446808511,2.707677531914894,t,False,True
stream_amd_20260721_095517_session1.csv,1,241,64000000,4T,4,1,0.01869964814814815,1.7110883518518518,t,False,True
