source_file,session_number,sequence_index,repetition,problem_size,num_threads,runtime_per_op_s,package_energy_per_op_j,package_avg_power_w,temp_c,runtime_outlier,energy_outlier
gemm_amd_20260719_085402_session3.csv,3,754,4,256,1,0.0002933057343475717,0.02233863604447045,76.1616069121882,76,True,False
gemm_amd_20260719_085402_session3.csv,3,755,5,256,1,0.00029306026916325336,0.022308410181392627,76.12226060218833,76,True,False
gemm_amd_20260719_085402_session3.csv,3,757,7,256,1,0.00029362200117027503,0.022389110883557637,76.2514756875249,76,True,False
gemm_amd_20260719_085402_session3.csv,3,758,8,256,1,0.00029322088940901114,0.02233181041544763,76.16036654297571,76,True,False
gemm_amd_20260719_085402_session3.csv,3,759,9,256,1,0.0002934625511995319,0.022338470743124634,76.1203453449711,76,True,False
gemm_amd_20260719_085402_session3.csv,3,760,10,256,1,0.00029252486834406083,0.022168873902867176,75.78457868680302,77,True,False
gemm_amd_20260719_085402_session5.csv,5,24,4,256,1,0.0003065653038046564,0.02314321919363998,75.49197155196286,78,True,False
gemm_amd_20260719_085402_session1.csv,1,733,3,256,2,0.00016048422517785338,0.014709667646149088,91.65802825696669,76,True,True
gemm_amd_20260719_085402_session1.csv,1,734,4,256,2,0.00015864274667491495,0.014620300030931023,92.15864158536299,76,True,False
gemm_amd_20260719_085402_session2.csv,2,483,3,256,2,0.00016362222222222225,0.015067162037037037,92.08505930553669,77,True,True
gemm_amd_20260719_085402_session3.csv,3,650,10,256,2,0.00016182263044149428,0.014840329268292684,91.70737879988974,75,True,True
gemm_amd_20260719_085402_session5.csv,5,120,10,256,2,0.00018712697185276832,0.016554021497061554,88.46411253897847,78,True,True
gemm_amd_20260719_085402_session2.csv,2,792,2,256,4,9.266408859201969e-05,0.010939936368430304,118.06015183073264,85,True,True
gemm_amd_20260719_085402_session3.csv,3,225,5,256,4,0.0001010542602062928,0.011645252925370546,115.23762483242027,81,True,True
gemm_amd_20260719_085402_session2.csv,2,332,2,256,8,8.562674428559198e-05,0.011811993579316839,137.94747981915728,74,True,False
gemm_amd_20260719_085402_session4.csv,4,731,1,256,8,8.513013115312553e-05,0.011658324391074774,136.94709773328879,72,True,False
gemm_amd_20260719_085402_session1.csv,1,340,10,256,10,9.732741519539774e-05,0.013746036996627653,141.2349949809173,71,False,True
gemm_amd_20260719_085402_session4.csv,4,181,1,256,10,0.00010536771347547527,0.014600088646150613,138.5632103476255,70,True,True
gemm_amd_20260719_085402_session4.csv,4,182,2,256,10,0.0001053039596681021,0.014576053460770927,138.4188543974211,70,True,True
gemm_amd_20260719_085402_session4.csv,4,183,3,256,10,0.00010522770717361622,0.014480649616636906,137.61251675611578,70,True,True
gemm_amd_20260719_085402_session4.csv,4,184,4,256,10,0.00010505839722718202,0.014480165738892973,137.82968445235792,70,True,True
gemm_amd_20260719_085402_session4.csv,4,185,5,256,10,0.00010496628505409097,0.014452864404999474,137.69053937225328,70,True,True
gemm_amd_20260719_085402_session4.csv,4,186,6,256,10,0.00010493172986030879,0.014458686587543327,137.79136784261127,69,True,True
gemm_amd_20260719_085402_session4.csv,4,187,7,256,10,0.00010487354269509505,0.01445517529671253,137.8343376721706,69,True,True
gemm_amd_20260719_085402_session4.csv,4,188,8,256,10,0.00010481083919756328,0.014446539124041593,137.834399902195,69,True,True
gemm_amd_20260719_085402_session4.csv,4,189,9,256,10,0.00010418926583342086,0.014359532822182542,137.8216144179454,69,True,True
gemm_amd_20260719_085402_session4.csv,4,190,10,256,10,0.00010551423169835102,0.014528857998109443,137.6957189968953,69,True,True
gemm_amd_20260719_085402_session5.csv,5,131,1,256,10,9.534709246901811e-05,0.01358614938036225,142.4914911251951,78,True,True
gemm_amd_20260719_085402_session5.csv,5,132,2,256,10,9.50653956148713e-05,0.013553436987607246,142.5696164197843,76,True,True
gemm_amd_20260719_085402_session5.csv,5,133,3,256,10,9.505252621544329e-05,0.01355343117254528,142.5888580996308,75,True,True
gemm_amd_20260719_085402_session5.csv,5,134,4,256,10,9.507359389895138e-05,0.013551834127740706,142.54046336088044,73,True,True
gemm_amd_20260719_085402_session5.csv,5,135,5,256,10,9.49928503336511e-05,0.013540000095328885,142.53704408038337,72,True,True
gemm_amd_20260719_085402_session5.csv,5,136,6,256,10,9.513965681601526e-05,0.013559317731172546,142.52014548879527,72,True,True
gemm_amd_20260719_085402_session5.csv,5,137,7,256,10,9.50811248808389e-05,0.013551403527168732,142.52464455118854,72,True,True
gemm_amd_20260719_085402_session5.csv,5,138,8,256,10,9.548455672068637e-05,0.0136040590085796,142.47391909012583,72,True,True
gemm_amd_20260719_085402_session5.csv,5,139,9,256,10,9.508284080076263e-05,0.013553821067683509,142.54749809257694,72,True,True
gemm_amd_20260719_085402_session5.csv,5,140,10,256,10,9.507845567206863e-05,0.013549607244995234,142.50975312145005,72,True,True
gemm_amd_20260719_085402_session3.csv,3,32,2,256,32,8.385425332354621e-05,0.017742608677921864,211.5886550138746,69,True,True
gemm_amd_20260719_085402_session1.csv,1,786,6,512,2,0.0013624489337822673,0.12182238945005612,89.41427926540148,78,True,True
gemm_amd_20260719_085402_session5.csv,5,609,9,512,2,0.0012748662983425414,0.11559160662983425,90.66959161138337,76,True,True
gemm_amd_20260719_085402_session2.csv,2,315,5,512,4,0.0006204360073484384,0.07691971769748929,123.97687559466705,87,True,False
gemm_amd_20260719_085402_session2.csv,2,316,6,512,4,0.0006205058175137783,0.07700807899571341,124.10532959105328,87,True,False
gemm_amd_20260719_085402_session2.csv,2,319,9,512,4,0.0006195125535823637,0.07684373545621556,124.03902876844488,86,True,False
gemm_amd_20260719_085402_session3.csv,3,41,1,512,4,0.000619457249070632,0.07706540706319702,124.40795095838784,88,True,False
gemm_amd_20260719_085402_session3.csv,3,42,2,512,4,0.0006217484510532837,0.07693324659231722,123.73693325972445,88,True,False
gemm_amd_20260719_085402_session3.csv,3,44,4,512,4,0.0006398389095415118,0.07882943618339529,123.202004454343,87,True,True
gemm_amd_20260719_085402_session3.csv,3,48,8,512,4,0.000638412019826518,0.07855114250309789,123.04145295454082,87,True,False
gemm_amd_20260719_085402_session4.csv,4,22,2,512,10,0.0005187426139208814,0.08267377265898848,159.37339721158494,81,True,False
gemm_amd_20260719_085402_session1.csv,1,671,1,512,20,0.0003426596984235778,0.07615011069225497,222.23246866377096,70,True,False
gemm_amd_20260719_085402_session2.csv,2,421,1,512,20,0.00034490185950413225,0.0762971611570248,221.2141194794303,72,True,False
gemm_amd_20260719_085402_session2.csv,2,428,8,512,20,0.00034428202479338843,0.07630927720385675,221.6475787536445,73,True,False
gemm_amd_20260719_085402_session2.csv,2,429,9,512,20,0.00034408677685950415,0.07626069249311294,221.63215102058788,72,True,False
gemm_amd_20260719_085402_session2.csv,2,430,10,512,20,0.0003447045454545455,0.07640634228650138,221.65748405129955,73,True,False
gemm_amd_20260719_085402_session2.csv,2,531,1,512,32,0.00031658370183196467,0.07835636007580543,247.50598221697206,71,True,False
gemm_amd_20260719_085402_session2.csv,2,532,2,512,32,0.0003166977258370183,0.07844957075173721,247.71119067684623,69,True,False
gemm_amd_20260719_085402_session2.csv,2,533,3,512,32,0.000316916614024005,0.07855808780795957,247.8825165095609,69,True,False
gemm_amd_20260719_085402_session2.csv,2,534,4,512,32,0.00031666519267214147,0.07851841029690461,247.9540287782701,69,True,False
gemm_amd_20260719_085402_session2.csv,2,535,5,512,32,0.0003162596336070751,0.07855526847757423,248.3885394465873,71,True,False
gemm_amd_20260719_085402_session2.csv,2,536,6,512,32,0.0003161734049273531,0.07859689766266582,248.5879471131513,70,True,False
gemm_amd_20260719_085402_session2.csv,2,537,7,512,32,0.0003161655085281112,0.07854104674668351,248.41750484525167,70,True,False
gemm_amd_20260719_085402_session2.csv,2,538,8,512,32,0.00031611591914087176,0.07865014181933039,248.80158529530198,69,True,False
gemm_amd_20260719_085402_session2.csv,2,539,9,512,32,0.00031653916614024003,0.07869673973468098,248.61612132956415,70,True,False
gemm_amd_20260719_085402_session2.csv,2,540,10,512,32,0.00031650915982312064,0.07868699999999999,248.60891875601257,69,True,False
gemm_amd_20260719_085402_session3.csv,3,121,1,512,32,0.0003399647338080705,0.08201874499830451,241.25662706123148,80,True,False
gemm_amd_20260719_085402_session3.csv,3,122,2,512,32,0.0003399576127500848,0.081983495083079,241.15799149156888,78,True,False
gemm_amd_20260719_085402_session3.csv,3,123,3,512,32,0.0003400013563919973,0.08211138487622924,241.50310971571733,77,True,False
gemm_amd_20260719_085402_session3.csv,3,124,4,512,32,0.00033985113597829775,0.08208676195320447,241.5374064203404,75,True,False
gemm_amd_20260719_085402_session3.csv,3,125,5,512,32,0.00033976873516446257,0.08211337165140725,241.67430123216278,73,True,False
gemm_amd_20260719_085402_session3.csv,3,126,6,512,32,0.00033996032553407934,0.08220532824686334,241.80859374610367,73,True,False
gemm_amd_20260719_085402_session3.csv,3,127,7,512,32,0.0003407572058324856,0.08236572126144456,241.7138063455512,73,True,False
gemm_amd_20260719_085402_session3.csv,3,128,8,512,32,0.0003399701593760597,0.08218100576466598,241.73005629520873,73,True,False
gemm_amd_20260719_085402_session3.csv,3,129,9,512,32,0.00033990267887419465,0.08218569311631062,241.79183697086813,73,True,False
gemm_amd_20260719_085402_session3.csv,3,130,10,512,32,0.0003398362156663276,0.08221105595116988,241.91375774937958,73,True,False
gemm_amd_20260719_085402_session3.csv,3,58,8,512,64,0.0005380473036896878,0.1360181196783349,252.79955636908403,77,True,True
gemm_amd_20260719_085402_session3.csv,3,580,10,1024,4,0.004865328638497653,0.6090803051643192,125.18790618682542,89,True,True
gemm_amd_20260719_085402_session5.csv,5,421,1,1024,4,0.004673859813084112,0.6020129485981308,128.80423732711063,92,False,True
gemm_amd_20260719_085402_session3.csv,3,553,3,1024,8,0.003444986710963455,0.5463804152823921,158.6016031770371,83,False,True
gemm_amd_20260719_085402_session3.csv,3,555,5,1024,8,0.003418215946843854,0.5471882757475084,160.08007810411874,80,False,True
gemm_amd_20260719_085402_session3.csv,3,96,6,1024,16,0.001936383429672447,0.45934526589595376,237.21813503312993,80,False,True
gemm_amd_20260719_085402_session3.csv,3,11,1,1024,20,0.0020454192229038856,0.49301191002044986,241.0322072364803,69,False,True
gemm_amd_20260719_085402_session3.csv,3,12,2,1024,20,0.0020511513292433537,0.4934870306748466,240.59025954798193,70,False,True
gemm_amd_20260719_085402_session3.csv,3,13,3,1024,20,0.0020536503067484662,0.4954077280163599,241.2327582687319,71,False,True
gemm_amd_20260719_085402_session3.csv,3,14,4,1024,20,0.002053631901840491,0.49598387934560323,241.51547261273853,73,False,True
gemm_amd_20260719_085402_session3.csv,3,15,5,1024,20,0.0020590531697341516,0.49530032719836403,240.5476140581223,72,False,True
gemm_amd_20260719_085402_session3.csv,3,16,6,1024,20,0.0020622719836400818,0.49602462985685075,240.52338090794694,72,False,True
gemm_amd_20260719_085402_session3.csv,3,17,7,1024,20,0.0020382188139059306,0.49634679754601224,243.51987831710792,82,False,True
gemm_amd_20260719_085402_session3.csv,3,405,5,1024,32,0.0019230999999999999,0.5011020481481481,260.5699381977787,65,True,False
gemm_amd_20260719_085402_session3.csv,3,291,1,1024,64,0.0019183992322456813,0.5500443704414588,286.72049133254495,76,True,True
gemm_amd_20260719_085402_session3.csv,3,292,2,1024,64,0.001917932821497121,0.5502909289827255,286.9187715100331,75,True,True
gemm_amd_20260719_085402_session3.csv,3,293,3,1024,64,0.0019192802303262956,0.5508266276391555,286.9964578051793,76,True,True
gemm_amd_20260719_085402_session3.csv,3,294,4,1024,64,0.0019204664107485606,0.5509035604606526,286.85925324042563,81,True,True
gemm_amd_20260719_085402_session3.csv,3,295,5,1024,64,0.0019225738963531667,0.5520028694817659,287.1165943368066,77,True,True
gemm_amd_20260719_085402_session3.csv,3,296,6,1024,64,0.0019225950095969288,0.5519069001919386,287.0635247865569,77,True,True
gemm_amd_20260719_085402_session3.csv,3,297,7,1024,64,0.0019228637236084452,0.5515431074856045,286.8342154016921,80,True,True
gemm_amd_20260719_085402_session3.csv,3,298,8,1024,64,0.001921084452975048,0.5514007504798464,287.02577319072617,78,True,True
gemm_amd_20260719_085402_session3.csv,3,299,9,1024,64,0.0019219692898272554,0.5514796468330134,286.93468191813815,79,True,True
gemm_amd_20260719_085402_session3.csv,3,300,10,1024,64,0.0019223838771593091,0.5514904222648752,286.8784059299374,79,True,True
gemm_amd_20260719_085402_session4.csv,4,640,10,1024,64,0.0018897681660899656,0.5348151262975779,283.00568074661766,81,True,True
gemm_amd_20260719_085402_session3.csv,3,611,1,2048,1,0.1423205,11.775321375,82.73805512909244,87,False,True
gemm_amd_20260719_085402_session3.csv,3,612,2,2048,1,0.141755875,11.583084,81.71149167538911,85,False,True
gemm_amd_20260719_085402_session4.csv,4,545,5,2048,2,0.0699082,6.848651933333333,97.96636064629517,79,True,False
gemm_amd_20260719_085402_session4.csv,4,546,6,2048,2,0.06978440000000001,6.833761133333334,97.92677351002993,78,True,False
gemm_amd_20260719_085402_session4.csv,4,548,8,2048,2,0.06990193333333333,6.857184200000001,98.09720379693837,78,True,False
gemm_amd_20260719_085402_session4.csv,4,549,9,2048,2,0.0698574,6.8494912,98.04961535928908,78,True,False
gemm_amd_20260719_085402_session4.csv,4,550,10,2048,2,0.06979026666666667,6.8393822,97.99908392192226,78,True,False
gemm_amd_20260719_085402_session5.csv,5,760,10,2048,2,0.07542846666666667,7.271783733333334,96.40635763509268,82,True,True
gemm_amd_20260719_085402_session1.csv,1,654,4,2048,8,0.023718644444444444,4.041106044444445,170.37677064175486,88,True,True
gemm_amd_20260719_085402_session3.csv,3,102,2,2048,8,0.023124045454545453,3.959502659090909,171.22880453050644,84,True,False
gemm_amd_20260719_085402_session3.csv,3,105,5,2048,8,0.023964045454545457,4.130459909090909,172.36071083763744,83,True,True
gemm_amd_20260719_085402_session1.csv,1,221,1,2048,10,0.021103224489795916,3.9271818775510208,186.09392509897899,81,True,True
gemm_amd_20260719_085402_session2.csv,2,194,4,2048,10,0.02083489795918367,3.914518367346939,187.88277125309773,81,False,True
gemm_amd_20260719_085402_session2.csv,2,195,5,2048,10,0.020859408163265307,3.915651510204082,187.71632826571675,80,False,True
gemm_amd_20260719_085402_session1.csv,1,621,1,2048,16,0.011515022727272728,3.083158056818182,267.75093109593985,81,True,True
gemm_amd_20260719_085402_session1.csv,1,622,2,2048,16,0.011550465909090908,3.089088215909091,267.4427369616141,82,True,False
gemm_amd_20260719_085402_session1.csv,1,623,3,2048,16,0.011563625,3.0919320909090913,267.3843272251644,82,True,False
gemm_amd_20260719_085402_session1.csv,1,624,4,2048,16,0.011783147727272729,3.1190348068181817,264.7030215533162,83,True,False
gemm_amd_20260719_085402_session1.csv,1,625,5,2048,16,0.011586852272727273,3.092820352272727,266.92498354816337,84,True,False
gemm_amd_20260719_085402_session1.csv,1,626,6,2048,16,0.011586522727272728,3.0885373636363638,266.5629228315814,86,True,False
gemm_amd_20260719_085402_session1.csv,1,627,7,2048,16,0.011593522727272727,3.0925545454545453,266.7484782843084,85,True,False
gemm_amd_20260719_085402_session1.csv,1,628,8,2048,16,0.011633420454545455,3.0964538409090907,266.16882395058906,88,True,False
gemm_amd_20260719_085402_session1.csv,1,629,9,2048,16,0.011699420454545455,3.1045801136363638,265.36187204300137,87,True,False
gemm_amd_20260719_085402_session1.csv,1,630,10,2048,16,0.011615988636363638,3.0970150795454545,266.61657276852924,86,True,False
gemm_amd_20260719_085402_session3.csv,3,679,9,2048,16,0.012263988095238095,3.1840089166666665,259.6226359599097,86,True,False
gemm_amd_20260719_085402_session1.csv,1,3,3,2048,20,0.0133468625,3.5187356875,263.6376667175525,73,True,True
gemm_amd_20260719_085402_session3.csv,3,369,9,4096,8,0.15755871428571427,29.409827714285715,186.65948023004577,87,True,True
gemm_amd_20260719_085402_session3.csv,3,547,7,4096,10,0.136080625,28.248045125,207.58315245098262,87,True,False
gemm_amd_20260719_085402_session2.csv,2,395,5,4096,16,0.087499,24.111926307692308,275.56802143672854,82,True,True
gemm_amd_20260719_085402_session4.csv,4,660,10,4096,16,0.09481276923076923,25.232315384615386,266.12781790184056,92,True,True
gemm_amd_20260719_085402_session1.csv,1,705,5,4096,20,0.08184438461538461,23.031425153846154,281.4050745457844,84,True,True
gemm_amd_20260719_085402_session1.csv,1,696,6,4096,32,0.05937673684210526,16.503381263157895,277.94355400573323,74,True,True
gemm_amd_20260719_085402_session3.csv,3,570,10,4096,64,0.061334352941176465,14.936506764705882,243.525953213054,68,True,False
gemm_amd_20260719_085402_session1.csv,1,432,2,8192,2,4.56451,447.969143,98.14178148366418,80,True,False
gemm_amd_20260719_085402_session1.csv,1,436,6,8192,2,4.715843,459.473889,97.43197324423227,79,True,True
gemm_amd_20260719_085402_session5.csv,5,168,8,8192,4,2.489195,283.534715,113.9061885468997,90,True,True
gemm_amd_20260719_085402_session2.csv,2,211,1,8192,10,1.002808,219.03274,218.41941827348805,89,False,True
gemm_amd_20260719_085402_session2.csv,2,212,2,8192,10,1.005482,219.579877,218.38270302203324,90,False,True
gemm_amd_20260719_085402_session2.csv,2,213,3,8192,10,1.004569,218.856342,217.86093538622035,90,False,True
gemm_amd_20260719_085402_session2.csv,2,214,4,8192,10,1.005109,218.837026,217.72467065761026,91,False,True
gemm_amd_20260719_085402_session2.csv,2,215,5,8192,10,1.005313,218.921067,217.7640864089095,91,False,True
gemm_amd_20260719_085402_session2.csv,2,216,6,8192,10,1.005813,218.67018,217.40639661646844,90,False,True
gemm_amd_20260719_085402_session2.csv,2,217,7,8192,10,1.005903,218.958281,217.6733551843468,91,False,True
gemm_amd_20260719_085402_session2.csv,2,218,8,8192,10,1.005759,218.860691,217.6074894681529,90,False,True
gemm_amd_20260719_085402_session2.csv,2,219,9,8192,10,1.005672,218.771538,217.53766436770638,90,False,True
gemm_amd_20260719_085402_session2.csv,2,220,10,8192,10,1.005812,218.988217,217.72281201655977,91,False,True
gemm_amd_20260719_085402_session4.csv,4,673,3,8192,10,1.0010035,217.364545,217.14663834841738,91,False,True
gemm_amd_20260719_085402_session4.csv,4,680,10,8192,10,1.0120515,217.715792,215.12323434133538,91,False,True
gemm_amd_20260719_085402_session5.csv,5,231,1,8192,10,1.014728,217.4161855,214.26055603077867,87,False,True
gemm_amd_20260719_085402_session1.csv,1,258,8,8192,16,0.6812195,186.352225,273.55679777223054,88,True,True
gemm_amd_20260719_085402_session5.csv,5,797,7,16384,2,35.451523,3382.234817,95.4044997446231,75,False,True
gemm_amd_20260719_085402_session5.csv,5,799,9,16384,2,35.42794,3380.931495,95.431218834626,75,False,True
gemm_amd_20260719_085402_session1.csv,1,601,1,16384,4,19.507478,2425.054032,124.31407237778252,87,True,False
gemm_amd_20260719_085402_session3.csv,3,301,1,16384,8,10.0156,1864.060767,186.1157361516035,90,True,True
gemm_amd_20260719_085402_session3.csv,3,493,3,16384,10,8.306352,1754.874992,211.2690374787873,88,True,True
gemm_amd_20260719_085402_session5.csv,5,762,2,16384,16,5.276532,1480.609665,280.6028021814328,92,True,False
gemm_amd_20260719_085402_session5.csv,5,766,6,16384,16,5.280158,1481.114262,280.5056708530313,93,True,False
gemm_amd_20260719_085402_session3.csv,3,724,4,16384,32,3.549044,1009.519281,284.44822915692225,87,False,True
gemm_amd_20260719_085402_session3.csv,3,725,5,16384,32,3.514192,1000.052195,284.57528643853266,87,True,True
gemm_amd_20260719_085402_session3.csv,3,727,7,16384,32,3.551798,1011.337302,284.739532484674,85,False,True
gemm_amd_20260719_085402_session3.csv,3,729,9,16384,32,3.548777,1011.453598,285.0146960488078,87,False,True
gemm_amd_20260719_085402_session2.csv,2,203,3,16384,64,3.983248,1010.518359,253.69205206404422,83,False,True
