session_number,problem_size,num_threads,runtime_per_op_s,time_per_op_ms_e2e,package_energy_per_op_j,package_avg_power_w,gflops_per_s,edp_package_j_s,temp_c,sm_clock_mhz,batches
1,2048,4,0.03738270370370371,37.382704000000004,4.790577148148148,128.30000705468387,459.57,0.17883365761368586,89.0,,27.0
1,2048,8,0.022648744444444445,22.648753,3.922351,173.28965712153047,758.5350000000001,0.08883632015041777,84.5,,45.0
1,2048,10,0.020607326530612247,20.607327,3.8540096530612247,187.06921518151296,833.6800000000001,0.07939403847112829,78.0,,49.0
1,2048,16,0.0115901875,11.5901885,3.0926874488636362,266.68252552641883,1482.275,0.035844826967963136,84.5,,88.0
1,2048,20,0.012520125,12.520126000000001,3.4001020625000002,271.4104850669187,1372.1799999999998,0.04255448315421406,75.0,,80.0
1,2048,32,0.008760847826086956,8.760845,2.51485082173913,287.01840660274127,1960.9850000000001,0.022032226205995046,71.0,,115.0
1,2048,64,0.008329082644628099,8.3290805,2.0539827190082645,246.61553108284068,2062.6400000000003,0.017104383011377906,67.0,,121.0
1,4096,1,1.0969085,1096.9082505000001,86.4025375,78.7859751370362,125.295,94.7730082741045,77.0,,1.0
1,4096,2,0.551253,551.252873,53.7606895,97.54603167995134,249.32,29.664035610365623,78.5,,2.0
1,4096,4,0.288347625,288.34766249999996,37.3112075,129.43697572486096,476.64,10.748135612383624,83.5,,4.0
1,4096,8,0.15062857142857144,150.62857,28.598926071428572,189.8633696359346,912.44,4.310519308487347,85.0,,7.0
1,4096,10,0.133145625,133.14561149999997,28.063006625,210.6472096688895,1032.245,3.7384621566427105,88.0,,8.0
1,4096,16,0.0816133076923077,81.6132985,23.230627153846154,284.9192041114823,1684.025,1.8963241147397043,91.0,,13.0
1,4096,20,0.07878330769230768,78.783327,22.461525384615385,284.9879262292103,1744.52,1.76987079980137,84.0,,13.0
1,4096,32,0.05539981578947368,55.3998095,15.669283421052631,282.3050145827477,2480.855,0.8674796077369944,75.0,,19.0
1,4096,64,0.06054188235294118,60.5418945,14.598327088235294,241.2573722782118,2270.145,0.8844995437841869,62.5,,17.0
1,8192,1,8.719505,8719.504582000001,677.3559925,77.66652380715743,126.1,5907.694601362532,74.0,,1.0
1,8192,2,4.416148,4416.1478805,436.62361450000003,98.81786737756586,248.97500000000002,1928.1945087199088,80.0,,1.0
1,8192,4,2.322616,2322.6159355,301.0901345,129.640989090197,473.39,699.2800304001055,87.0,,1.0
1,8192,8,1.1832325,1183.2327585,226.735421,191.71936426166346,929.245,268.4060131065585,87.0,,1.0
1,8192,10,0.99718975,997.189862,215.186576,215.73947431204317,1102.61,214.60570661162836,85.5,,2.0
1,8192,16,0.622141,622.1410475,176.14189575,283.02764971025874,1767.3000000000002,109.58510189668688,87.5,,2.0
1,8192,20,0.55404975,554.0497829999999,157.39321975000001,284.05258435202927,1984.5,87.20368160922112,88.5,,2.0
1,8192,32,0.46077999999999997,460.7799385,130.99046416666664,284.2280647963556,2386.195,60.35857772214533,78.5,,3.0
1,8192,64,0.490435,490.43492349999997,116.891187,238.3263602726077,2241.91,57.321049020204,64.5,,2.0
1,16384,1,71.717308,71717.30794900001,5529.4109705,77.10004515266701,122.65,396554.78656183014,71.0,,1.0
1,16384,2,36.0888635,36088.863467999996,3514.03021,97.34788360929448,243.735,126815.26614763845,74.0,,1.0
1,16384,4,18.9410375,18941.037645,2434.545569,128.51406013191672,464.39,46142.12264863645,86.0,,1.0
1,16384,8,9.67928,9679.279867500001,1835.383073,189.66272979759742,908.755,17765.1869412478,88.0,,1.0
1,16384,10,8.034961500000001,8034.961290499999,1729.6469795,215.33831237080773,1094.73,13899.61081964073,90.0,,1.0
1,16384,16,5.061024,5061.024004,1436.1458155,283.6777423887936,1738.005,7271.153268518501,88.5,,1.0
1,16384,20,4.4751195,4475.119506499999,1273.230336,284.6610068957643,1965.5549999999998,5695.720027699257,85.0,,1.0
1,16384,32,3.6672485000000004,3667.2485724999997,1045.817841,285.17224328388306,2398.5550000000003,3835.2742898046054,84.0,,1.0
1,16384,64,3.6976104999999997,3697.6104065,920.8666840000001,249.0165898311977,2378.8599999999997,3406.0035178617627,79.0,,1.0
2,64,1,6.141290389648509e-06,0.006141,0.0004423055151285375,72.04670089818529,85.375,2.7163263941047747e-09,68.0,,163532.0
2,64,2,6.154820336814653e-06,0.006155,0.0004493803465328265,73.02168540834401,85.185,2.765516845880937e-09,72.5,,162582.0
2,64,4,6.141934057294482e-06,0.006142,0.000446565236352022,72.7075937837028,85.36,2.7405870147657234e-09,71.0,,162808.0
2,64,8,6.1604774698891475e-06,0.0061605,0.00045221805237044186,73.37484949787037,85.105,2.7867532362489014e-09,73.0,,162649.0
2,64,10,6.186053845487936e-06,0.0061860000000000005,0.0004566349630847998,73.88870308817619,84.75,2.825336793693121e-09,75.0,,161722.0
2,64,16,6.153620165038298e-06,0.0061535,0.00045122575807138494,73.34049008196304,85.2,2.775858710043229e-09,73.0,,162023.0
2,64,20,6.187697034134039e-06,0.0061875,0.000456893932275891,73.81567281010092,84.72999999999999,2.8303501854710737e-09,75.0,,161774.0
2,64,32,6.164494883652286e-06,0.0061645,0.0004507866569095292,73.09487876654364,85.05,2.7826103914602046e-09,73.0,,162616.0
2,64,64,6.176278920229012e-06,0.006176,0.00045424738156772063,73.5986783027813,84.88499999999999,2.8042700268721954e-09,74.0,,161738.0
2,128,1,3.985329892369864e-05,0.0398535,0.002986075421117913,75.03636430064819,105.24000000000001,1.189424038379704e-07,77.0,,24993.0
2,128,2,2.514937415171166e-05,0.025149499999999998,0.0022271713668124467,88.53225878833399,166.78,5.599104980874005e-08,78.5,,39786.0
2,128,4,1.4397475029735036e-05,0.0143975,0.0016181205952739207,112.42009865792487,291.32000000000005,2.329685306454899e-08,79.0,,69783.0
2,128,8,1.942036651636027e-05,0.0194205,0.0022838174644467567,117.59377857675895,215.975,4.435133993845283e-08,67.0,,51894.0
2,128,10,1.7958447037701974e-05,0.0179585,0.002148489111310592,119.62277352934353,233.555,3.858352735048042e-08,72.0,,55700.0
2,128,16,1.9366507654108584e-05,0.019366500000000002,0.0023006022209622868,118.83645683184238,216.575,4.455477953489283e-08,71.0,,51149.0
2,128,20,1.8798546500765982e-05,0.0187985,0.00223167548481112,118.78916097497705,223.115,4.193235676106962e-08,67.0,,53526.0
2,128,32,1.8065214257397195e-05,0.018065,0.002172224736007496,120.27937203478729,232.18,3.9256474322291235e-08,67.5,,55494.0
2,128,64,1.80499161217433e-05,0.01805,0.0021564039280130556,119.41240942990075,232.375,3.892291417969704e-08,65.0,,87627.0
2,256,1,0.0002987185914652342,0.2987185,0.022613100417785734,75.70589109074737,112.325,6.757304459699715e-06,77.0,,3351.0
2,256,2,0.00015531913580246916,0.15531899999999998,0.014482839429012346,92.99962435650363,216.03500000000003,2.2494646646009326e-06,77.5,,6480.0
2,256,4,8.797525927227984e-05,0.08797550000000001,0.010535274169449816,119.69546634275164,381.405,9.268443487132679e-07,84.0,,11378.0
2,256,8,8.63703450047085e-05,0.08637,0.011851578032702679,137.15742108445977,388.495,1.0246721451800984e-06,73.5,,11681.0
2,256,10,0.00010031602763721292,0.100316,0.014077980196574542,140.45764396520832,334.49,1.4129643116988489e-06,70.5,,10276.0
2,256,16,7.063734392735529e-05,0.07063749999999999,0.012078499538876276,170.97275454451983,475.025,8.528004993398196e-07,69.0,,14096.0
2,256,20,9.581109516977523e-05,0.095811,0.017999240841702534,187.8201124207486,350.21500000000003,1.7245484624774803e-06,71.0,,10455.0
2,256,32,7.319983755914967e-05,0.0731995,0.015970231972596935,218.21171195196445,458.395,1.1690187477611566e-06,67.0,,14159.0
2,256,64,7.001337535014006e-05,0.0700135,0.01551589387254902,221.47590113797162,479.255,1.0862259897552307e-06,78.5,,14280.0
2,512,1,0.0022418537946428574,2.2418535000000004,0.17140944419642856,76.4690355005738,119.735,0.0003842810909172439,77.0,,448.0
2,512,2,0.0011474707233065443,1.147471,0.10754676693455797,93.77266088281411,233.935,0.00012340676356793528,78.0,,871.0
2,512,4,0.0006160572565829762,0.6160574999999999,0.07662373698714023,124.31172958104713,435.735,4.7204625093535464e-05,87.0,,1633.0
2,512,8,0.0004905852999016716,0.4905855,0.07460095673549656,151.9775949805703,547.175,3.659883364285828e-05,78.0,,2034.0
2,512,10,0.0004985027349577325,0.49850249999999996,0.08109337916459472,162.67388834468633,538.485,4.042527961689388e-05,79.0,,2011.0
2,512,16,0.0003073389025137952,0.30733900000000003,0.06507588228080932,211.70491642467601,873.4200000000001,1.9991203628007382e-05,73.5,,3262.0
2,512,20,0.00034537448347107434,0.34537450000000003,0.07632824207988981,221.1346047734456,777.23,2.6356854435716397e-05,72.0,,2904.0
2,512,32,0.00031652416298168034,0.316524,0.0785566781427669,248.40302214591946,848.0699999999999,2.485640531125466e-05,69.5,,3166.0
2,512,64,0.00042825559780312634,0.42825599999999997,0.11232164786649768,262.52212616463095,626.81,4.808983553880315e-05,80.0,,2367.0
2,1024,1,0.01753910344827586,17.539105499999998,1.347303370689655,76.7010163899175,122.44,0.023634135402794885,77.0,,58.0
2,1024,2,0.008927950892857143,8.927952,0.8571256428571429,95.86793800094594,240.535,0.007647418059287309,80.0,,112.0
2,1024,4,0.0046922803738317755,4.692279,0.5911867897196261,125.9846516544334,457.66499999999996,0.0027736985233949686,87.0,,214.0
2,1024,8,0.0032874095394736843,3.2874090000000002,0.5328928256578948,162.05635979193784,653.245,0.0017513604931422753,83.0,,304.0
2,1024,10,0.0032704308681672026,3.2704310000000003,0.5589622588424437,170.91513036643556,656.635,0.0018277086717189907,76.5,,311.0
2,1024,16,0.0019108878326996198,1.9108885,0.44889210076045627,234.92802777013537,1123.815,0.0008576660325907018,84.0,,526.0
2,1024,20,0.0018457536764705882,1.8457534999999998,0.4723543731617647,256.00039011557874,1163.47,0.0008727391535696621,80.5,,544.0
2,1024,32,0.0016963254237288134,1.696325,0.4694309898305085,276.6411267664148,1265.96,0.0007965278383605227,74.0,,590.0
2,1024,64,0.0017508977272727272,1.7508975,0.5024086896853146,286.97430344113394,1226.5,0.0008796510299400229,83.0,,572.0
2,2048,1,0.140009125,140.0091725,10.74665475,76.74848710727642,122.70500000000001,1.5073834550659373,77.0,,8.0
2,2048,2,0.0710818,71.081793,6.931907233333334,97.57068361905718,241.69,0.4928730362492133,78.0,,15.0
2,2048,4,0.037722370370370364,37.722374,4.848556148148148,128.5004443381784,455.43,0.18289901511926474,92.5,,27.0
2,2048,8,0.022827136363636362,22.8271395,3.9608710454545455,173.4877506969398,752.605,0.09038824337883987,87.0,,44.0
2,2048,10,0.020823255102040816,20.823256,3.8940233061224494,186.8222967557124,825.0350000000001,0.08106615514248522,81.5,,49.0
2,2048,16,0.012049869047619049,12.0498695,3.1578674285714285,262.15217798225166,1425.73,0.03804629666622357,87.0,,84.0
2,2048,20,0.012182030120481926,12.182031,3.3378074518072287,273.8207338779922,1410.2649999999999,0.040639937070101606,81.0,,83.0
2,2048,32,0.00900963392857143,9.0096345,2.5862208482142854,287.0510934242932,1906.835,0.023301160895097497,80.0,,112.0
2,2048,64,0.008399609243697478,8.399612000000001,2.1143656218487394,251.76342130741637,2045.3200000000002,0.017757188745307465,66.0,,119.0
2,4096,1,1.1036424999999999,1103.642169,87.0900165,78.89712011858583,124.535,96.5446012932195,76.0,,1.0
2,4096,2,0.552107,552.1068975000001,53.13105675,96.23326107072279,248.935,29.334028189951127,76.0,,2.0
2,4096,4,0.29655224999999996,296.55225099999996,38.15085525,128.57378651882442,463.45500000000004,11.30437227544525,88.5,,4.0
2,4096,8,0.1516097857142857,151.6098095,28.778193357142857,189.7458287072104,906.53,4.362879081527959,91.0,,7.0
2,4096,10,0.1329624375,132.962389,27.8513190625,209.55816455023722,1033.67,3.7029316695550465,87.0,,8.0
2,4096,16,0.08208776923076924,82.08776950000001,23.353643615384616,284.2218701150519,1674.295,1.9168140641020148,86.0,,13.0
2,4096,20,0.07828265384615385,78.2826325,22.323471576923076,285.1543240983567,1755.675,1.7475406177425916,85.0,,13.0
2,4096,32,0.05337192105263158,53.3719105,15.125598710526315,283.4165342712746,2575.12,0.8071884266828226,69.0,,19.0
2,4096,64,0.05652872222222222,56.528718,13.953247694444444,246.7180150201771,2431.315,0.7889068157209861,68.0,,18.0
2,8192,1,8.793678,8793.677821000001,681.9898089999999,77.57301192314058,125.035,5992.442678676096,74.0,,1.0
2,8192,2,4.4124855,4412.485337,434.8722095,98.57217404647213,249.18,1919.2039408132396,78.5,,1.0
2,8192,4,2.327302,2327.3017285,302.694772,130.1498173887294,472.44,704.2784020110124,89.0,,1.0
2,8192,8,1.1798834999999999,1179.883296,225.866524,191.30691191711574,931.885,266.3754331529595,82.5,,1.0
2,8192,10,1.005577,1005.577102,218.89087899999998,217.72374133708502,1093.415,220.04830239625346,90.0,,1.0
2,8192,16,0.62900175,629.0018319999999,178.15545175,283.2152503251282,1748.025,112.06370624726776,91.0,,2.0
2,8192,20,0.55775275,557.752759,158.450561,284.03589646524773,1971.325,88.36234755651464,84.0,,2.0
2,8192,32,0.45900966666666665,459.009742,129.79737749999998,283.45142276703245,2395.61,59.55043793361578,74.0,,3.0
2,8192,64,0.489437,489.43699749999996,117.62758025,240.1589660384522,2246.4849999999997,57.65646035702562,67.0,,2.0
2,16384,1,72.40337550000001,72403.375673,5563.803487,76.9063939319859,121.485,402946.0550192606,72.0,,1.0
2,16384,2,35.5206115,35520.611334999994,3486.920658,98.1138968855372,247.635,123902.39915064024,76.0,,1.0
2,16384,4,18.5793985,18579.3988575,2400.495633,129.15278835588475,473.43,44592.3744109128,86.0,,1.0
2,16384,8,9.6804985,9680.4989275,1829.1072825,188.96987599539773,908.64,17706.67201628263,89.0,,1.0
2,16384,10,8.000629,8000.6290935,1722.059237,215.28237279809161,1099.425,13777.106361757033,91.0,,1.0
2,16384,16,5.0454170000000005,5045.416623499999,1432.9972735000001,284.0723912877352,1743.38,7231.495699843241,91.5,,1.0
2,16384,20,4.4457965,4445.79643,1263.7432775,284.0971686360904,1978.52,5614.015309786757,89.0,,1.0
2,16384,32,3.6137620000000004,3613.7622389999997,1029.7980855,285.081529560223,2434.0550000000003,3721.4450180340527,86.0,,1.0
2,16384,64,3.865012,3865.011993,966.8331945,249.96795809931763,2275.825,3732.6934711303625,79.5,,1.0
3,64,1,6.141184371184371e-06,0.006141,0.00044891625763125763,72.99219168599299,85.375,2.75446207694626e-09,72.0,,163800.0
3,64,2,6.14866065369477e-06,0.006149,0.00045029784877910343,73.04132436689089,85.27000000000001,2.767121911710552e-09,73.0,,162094.0
3,64,4,6.145463535076836e-06,0.0061455,0.0004481842777648114,72.88395148631972,85.31,2.75406402324078e-09,72.0,,162814.0
3,64,8,6.116296975252062e-06,0.006116,0.000442727629086465,72.3365127860178,85.72,2.7083410725175724e-09,69.0,,163650.0
3,64,10,6.172419863974154e-06,0.0061725,0.00045452055213397497,73.44997515925976,84.94,2.805289465270151e-09,74.0,,161881.0
3,64,16,6.149821421996392e-06,0.0061495000000000005,0.00044764393632558885,72.78614019277464,85.25,2.7529329016632667e-09,71.0,,162954.0
3,64,20,6.125702909647779e-06,0.0061259999999999995,0.0004464328177641654,72.85723843904583,85.59,2.734714777807354e-09,70.0,,163250.0
3,64,32,6.150055289347586e-06,0.00615,0.00045348293709300894,73.65036937890909,85.25,2.7898041055319375e-09,73.5,,162780.0
3,64,64,6.150360338662764e-06,0.00615,0.00045121404795869845,73.27155422228482,85.25,2.7774314011750026e-09,73.0,,161931.0
3,128,1,3.961713899060659e-05,0.039617,0.00296767521095367,74.83529673259068,105.87,1.1754058271971341e-07,76.5,,25124.0
3,128,2,2.5277929224090057e-05,0.025278000000000002,0.0022292537609167554,88.44757697720928,165.93,5.64733111443646e-08,74.0,,39618.0
3,128,4,1.4749324334303142e-05,0.014749499999999999,0.0016567900562685532,112.32205173443032,284.375,2.4435869846787992e-08,82.5,,67711.0
3,128,8,1.8052558533552026e-05,0.018053,0.0021582215623366556,119.62226166292886,232.34,3.896323006323019e-08,68.0,,55481.0
3,128,10,1.8054094835375332e-05,0.0180545,0.0021646066807618635,119.8531121008543,232.32,3.908001529747071e-08,69.0,,55338.0
3,128,16,1.8310328758611865e-05,0.0183105,0.002196405146104786,119.9099429706159,229.065,4.02169006167336e-08,69.0,,54721.0
3,128,20,1.8096155582440998e-05,0.0180965,0.002181459235450261,120.56623416080387,231.78,3.9469097501418235e-08,70.0,,55379.0
3,128,32,1.98445631200421e-05,0.0198445,0.002311403658370203,116.48344056558363,211.36,4.586730736992782e-08,72.0,,51307.0
3,128,64,1.8193825508210953e-05,0.018194000000000002,0.0021557902137741445,118.48899168554908,230.535,3.9219630727486215e-08,63.0,,55292.0
3,256,1,0.00029314057928613225,0.2931405,0.022278894090111176,75.96983213358709,114.465,6.53600430617534e-06,76.0,,3418.0
3,256,2,0.0001549528403828342,0.1549525,0.01430254368632294,92.00650957206958,216.54500000000002,2.2104908530236424e-06,77.0,,6478.0
3,256,4,8.725188523879692e-05,0.087252,0.010419337999479934,119.41676848613994,384.57,9.091080173520615e-07,82.0,,11537.0
3,256,8,9.127028998723327e-05,0.0912705,0.012350489057085539,135.39936770692762,367.64,1.1269786829841705e-06,70.0,,10966.0
3,256,10,0.00010060289695268645,0.100603,0.014043402165196471,139.52082254550675,333.53499999999997,1.4120363592707652e-06,66.5,,9976.0
3,256,16,6.629204568089767e-05,0.06629199999999999,0.011684935263262732,176.345589113433,506.15999999999997,7.747772361597155e-07,70.5,,15061.0
3,256,20,9.476170093979715e-05,0.094762,0.017719170652275053,186.95116056620333,354.095,1.6790989484205224e-06,79.0,,10747.0
3,256,32,8.2511785335617e-05,0.082512,0.01761536534540413,213.3471012324092,406.65999999999997,1.4531923448394671e-06,66.0,,12261.0
3,256,64,8.95114772628467e-05,0.0895115,0.019218976697678462,214.60187705022346,374.87,1.720052080684644e-06,70.0,,11501.0
3,512,1,0.002214786666666667,2.214787,0.16949718888888887,76.48138220144412,121.2,0.0003756961222040445,77.5,,450.0
3,512,2,0.0011388921232876712,1.138892,0.10750286872146118,94.30312336032435,235.7,0.00012252014501283593,80.0,,876.0
3,512,4,0.0006167462825278811,0.616746,0.07665636679058241,124.16835430128295,435.245,4.7273994923473014e-05,87.0,,1614.0
3,512,8,0.000497605826693227,0.497606,0.07505116135458167,150.81882796329933,539.455,3.7340855706156945e-05,77.0,,2008.0
3,512,10,0.0005027779990044799,0.502778,0.08111905077152812,161.31696350158865,533.905,4.078487694943362e-05,77.5,,2009.0
3,512,16,0.0003065232558139535,0.306523,0.06488084324977347,211.5403552517135,875.765,1.98758411106551e-05,73.0,,3311.0
3,512,20,0.00034933611400764686,0.349336,0.07728867240180744,221.13133684744463,768.415,2.700759479717158e-05,75.0,,2877.0
3,512,32,0.00033995896914208203,0.339959,0.08214718870803661,241.694053788857,789.61,2.7926559744254856e-05,73.0,,2949.0
3,512,64,0.0005089328287606434,0.5089330000000001,0.12890951182592242,252.8896699802547,527.455,6.560688659583316e-05,77.5,,2114.0
3,1024,1,0.01751348245614035,17.5134885,1.3368925789473685,76.22112977610826,122.62,0.023425558150544784,75.0,,57.0
3,1024,2,0.008869447368421053,8.869448,0.8475896622807018,95.40774556042003,242.12,0.007512357056152662,78.0,,114.0
3,1024,4,0.004736192488262911,4.736192,0.5960939929577465,125.79439947329327,453.42,0.0028217987551472593,89.0,,213.0
3,1024,8,0.0033580415282392024,3.3580414999999997,0.5397032126245846,160.85659449080114,639.505,0.0018130474599879856,81.0,,301.0
3,1024,10,0.0032367451612903223,3.236745,0.5565093403225807,171.88267944907142,663.47,0.0018004534837512069,77.5,,310.0
3,1024,16,0.0019323448940269747,1.9323445,0.45083094894026976,233.1547061185783,1111.335,0.00087104140049659,80.0,,519.0
3,1024,20,0.0020482852760736196,2.0482855,0.49439367893660535,241.37411544073524,1048.43,0.0010119399799566537,72.5,,489.0
3,1024,32,0.0018968601851851853,1.8968600000000002,0.49642205277777773,261.6861268852058,1132.125,0.0009413676536255608,66.5,,540.0
3,1024,64,0.0019215268714011518,1.921527,0.5514401986564299,286.9267267140856,1117.59,0.0010596071771417194,77.5,,521.0
3,2048,1,0.141384125,141.38417700000002,11.3502565,80.23594754039256,121.515,1.60562645974625,82.0,,8.0
3,2048,2,0.07132617857142858,71.3261975,7.041657464285714,98.82280521192158,240.865,0.5013629062241021,81.0,,14.0
3,2048,4,0.03714519642857143,37.145199000000005,4.759162839285715,128.16455149669613,462.505,0.1767893940572398,87.0,,28.0
3,2048,8,0.022816056818181815,22.816057999999998,3.9515638295454547,172.8109550463867,752.99,0.09037822867666476,84.0,,44.0
3,2048,10,0.020450509999999998,20.450508,3.8569154,188.63229266366403,840.0699999999999,0.07887588736258719,84.0,,50.0
3,2048,16,0.012024232142857144,12.0242325,3.148085869047619,261.7763927898537,1428.77,0.0378495644533677,85.0,,84.0
3,2048,20,0.01241782098765432,12.4178235,3.387450901234568,272.92315231978506,1383.485,0.04204737225934812,81.0,,81.0
3,2048,32,0.009043189189189189,9.0431915,2.5959941981981984,287.01264372732413,1899.755,0.02347744892238873,76.5,,111.0
3,2048,64,0.008542309322033897,8.542309,2.1518918559322033,252.196976206461,2011.15,0.01837763058455207,75.0,,118.0
3,4096,1,1.1118475,1111.84771,87.549077,78.83119377307892,123.61,97.34280625179949,77.5,,1.0
3,4096,2,0.555494,555.493883,53.915974,96.75219342983242,247.41500000000002,29.88548921879525,78.0,,2.0
