problem_size,metric,num_threads,value,ci95_low,ci95_high,relative_to_min_pct,within_practical_tolerance,ci_overlaps_exact_min,in_leader_set,exact_minimum,selection_status
1024,edp_package_j_s_median,4,0.002757011741876236,0.0027359079643749676,0.0028217987551472593,221.45516286196988,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,2,0.007312947780616228,0.006948575568955113,0.007647418059287309,752.6568037825203,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,1,0.023425558150544784,0.022885950576986773,0.023634135402794885,2631.314667993154,False,False,False,False,tie_or_uncertain
2048,edp_package_j_s_median,64,0.017877733615508012,0.017104383011377906,0.01837763058455207,0.0,True,True,True,True,clear_leader
2048,edp_package_j_s_median,32,0.022032226205995046,0.020923408051936553,0.02347744892238873,23.238362758035635,False,False,False,False,clear_leader
2048,edp_package_j_s_median,16,0.0378495644533677,0.035844826967963136,0.038219985817360434,111.71343788529859,False,False,False,False,clear_leader
2048,edp_package_j_s_median,20,0.04204737225934812,0.040639937070101606,0.04266190121273093,135.19408647455285,False,False,False,False,clear_leader
2048,edp_package_j_s_median,10,0.07939403847112829,0.07887588736258719,0.08106615514248522,344.0945378124331,False,False,False,False,clear_leader
2048,edp_package_j_s_median,8,0.08910497303615555,0.08825488760531258,0.09038824337883987,398.4131375515159,False,False,False,False,clear_leader
2048,edp_package_j_s_median,4,0.17883365761368586,0.1767893940572398,0.18289901511926474,900.3150369046605,False,False,False,False,clear_leader
2048,edp_package_j_s_median,2,0.49703125050641783,0.47905368094432,0.5013629062241021,2680.1692384277885,False,False,False,False,clear_leader
2048,edp_package_j_s_median,1,1.5073834550659373,1.4591279430604844,1.60562645974625,8331.624989413422,False,False,False,False,clear_leader
4096,edp_package_j_s_median,64,0.8068935694201573,0.7889068157209861,0.8844995437841869,0.0,True,True,True,True,tie_or_uncertain
4096,edp_package_j_s_median,32,0.8071884266828226,0.7807706444069824,0.8674796077369944,0.03654227445104574,True,True,True,False,tie_or_uncertain
4096,edp_package_j_s_median,20,1.734897275787207,1.7066704228714031,1.76987079980137,115.00943142153473,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,16,1.9168140641020148,1.8963241147397043,1.9578100312874527,137.5547577457407,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,10,3.7384621566427105,3.7029316695550465,3.801803489058094,363.3153985015906,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,8,4.321786600880634,4.215701655223224,4.437431943653755,435.60801134978897,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,4,10.947151546987563,10.748135612383624,11.30437227544525,1256.7032830431785,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,2,29.35791131902875,28.907804523408124,29.88548921879525,3538.387072551052,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,1,94.7730082741045,89.884600600937,97.34280625179949,11645.416231561918,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,64,57.321049020204,55.166491407489275,57.65646035702562,0.0,True,True,True,True,clear_leader
8192,edp_package_j_s_median,32,61.5301658349761,59.55043793361578,67.24497188132301,7.343056149039606,False,False,False,False,clear_leader
8192,edp_package_j_s_median,20,88.36234755651464,85.84551000605549,94.97325768437476,54.153402749781286,False,False,False,False,clear_leader
8192,edp_package_j_s_median,16,112.06370624726776,109.58510189668688,114.12446827165411,95.50184123072934,False,False,False,False,clear_leader
8192,edp_package_j_s_median,10,214.94152472112427,212.68215856878675,220.04830239625346,274.97835157441665,False,False,False,False,clear_leader
8192,edp_package_j_s_median,8,268.823618010392,266.3754331529595,273.3479808852735,368.978887521126,False,False,False,False,clear_leader
8192,edp_package_j_s_median,4,699.2800304001055,679.8407974865485,709.616408501508,1119.9358566407773,False,False,False,False,clear_leader
8192,edp_package_j_s_median,2,1918.7605033950058,1844.9993435436081,1928.1945087199088,3247.3925132087147,False,False,False,False,clear_leader
8192,edp_package_j_s_median,1,5954.030027757966,5907.694601362532,6315.454705599588,10287.16166143321,False,False,False,False,clear_leader
16384,edp_package_j_s_median,64,3650.454205423579,3406.0035178617627,3732.6934711303625,0.0,True,True,True,True,tie_or_uncertain
16384,edp_package_j_s_median,32,3775.738286032194,3629.0622110159447,3835.2742898046054,3.4320134854034734,False,True,True,False,tie_or_uncertain
16384,edp_package_j_s_median,20,5660.295069622811,5480.846093901209,5816.981467333277,55.057281946261824,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,16,7280.696123772063,7231.495699843241,7513.508383463797,99.44630761166475,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,10,13804.162851865402,13655.777841187173,14052.21917159285,278.1491856919115,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,8,17401.94848644137,17221.233035610912,17765.1869412478,376.70639068932365,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,4,45257.26228688983,44592.3744109128,46784.197422110454,1139.7707172890948,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,2,124583.26635302804,120571.49605623107,128872.75100899093,3312.815483835718,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,1,396554.78656183014,386513.0372720143,404847.2606411609,10763.162890049625,False,False,False,False,tie_or_uncertain
