timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-15T23:48:49,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,0,1,249873,0.9808,70.449,71.8,0,14073846852,14.35,44.9,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,0.9808,1.9569166666666666e-05,0.0002819392251263642,7.831645142399005e-11,3.925193998551264e-06,,,,,,,,14.349354457585644,5.005667657239616
2025-10-15T23:48:50,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,1,1,249873,0.9807,70.388,71.8,0,14073846852,14.35,43.2,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,0.9807,1.9552222222222223e-05,0.0002816951011113646,7.824863919760128e-11,3.924793795247986e-06,,,,,,,,14.350817632303457,5.001333376737529
2025-10-15T23:48:51,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,2,1,249873,0.9793,70.229,71.7,0,14073846852,14.37,43.2,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,0.9793,1.9508055555555555e-05,0.00028105877785915246,7.807188273865346e-11,3.919190949002093e-06,,,,,,,,14.371333454508324,4.99003582592061
2025-10-15T23:48:52,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,3,1,249873,0.9973,71.227,71.4,0,14073846852,14.11,43.0,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,0.9973,1.9785277777777777e-05,0.00028505280682586756,7.918133522940765e-11,3.991227543592144e-06,,,,,,,,14.111949114609446,5.060947497085923
2025-10-15T23:48:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,4,1,249873,1.0109,72.016,71.2,0,14073846852,13.92,42.9,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.0109,2.0004444444444447e-05,0.0002882104108887315,8.005844746909209e-11,4.045655192837961e-06,,,,,,,,13.92209600553962,5.11700892849818
2025-10-15T23:48:54,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,5,1,249873,1.0114,72.092,71.3,0,14073846852,13.92,42.9,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.0114,2.0025555555555554e-05,0.0002885145653992228,8.014293483311744e-11,4.047656209354352e-06,,,,,,,,13.915213419023136,5.122409015681109
2025-10-15T23:48:55,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,6,1,249873,1.0112,71.999,71.2,0,14073846852,13.92,42.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.0112,1.9999722222222222e-05,0.0002881423763271742,8.003954897977061e-11,4.046855802747796e-06,,,,,,,,13.917965636867086,5.115801014259892
2025-10-15T23:48:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,7,1,249873,1.0117,72.073,71.2,0,14073846852,13.91,42.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.0117,2.0020277777777778e-05,0.00028843852677159994,8.01218129921111e-11,4.048856819264187e-06,,,,,,,,13.911087132549174,5.121058993885376
2025-10-15T23:48:57,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,8,1,249873,1.011,71.967,71.2,0,14073846852,13.92,42.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.011,1.9990833333333332e-05,0.0002880143112701252,8.000397535281255e-11,4.046055396141239e-06,,,,,,,,13.92071894362018,5.1135272933407645
2025-10-15T23:48:58,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,1024,1024,4992,16,9,1,249873,1.011,71.982,71.2,0,14073846852,13.92,42.8,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=249873,1.011,1.9995e-05,0.0002880743417656169,8.002065049044915e-11,4.046055396141239e-06,,,,,,,,13.92071894362018,5.114593100021605
