timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2026-02-19T15:32:42,1,1,RTX 3090,,1000000,131072,1.641873,1.640912,1.646516,590.796000,4.507416e-03,358.815756,2.253708e-09,0.012519,0.012527,2.621440e+11,159.76,358.82,f,4,16,1920,9501,53,0x4
2026-02-19T15:32:44,2,2,RTX 3090,,1000000,131072,1.642481,1.641545,1.645924,548.706000,4.186295e-03,333.372652,2.093147e-09,0.012524,0.012531,2.621440e+11,159.69,333.37,f,4,16,1920,9501,53,0x4
2026-02-19T15:32:45,3,3,RTX 3090,,1000000,131072,1.642791,1.641856,1.646800,586.964000,4.478180e-03,356.427027,2.239090e-09,0.012526,0.012533,2.621440e+11,159.66,356.43,f,4,16,1905,9501,53,0x4
2026-02-19T15:32:47,4,4,RTX 3090,,1000000,131072,1.639986,1.639034,1.642622,555.713000,4.239754e-03,338.308486,2.119877e-09,0.012505,0.012512,2.621440e+11,159.94,338.31,f,4,16,1935,9501,54,0x4
2026-02-19T15:32:49,5,5,RTX 3090,,1000000,131072,1.639962,1.639012,1.645032,586.907000,4.477745e-03,356.775523,2.238873e-09,0.012505,0.012512,2.621440e+11,159.94,356.78,f,4,16,1935,9501,54,0x4
2026-02-19T15:32:50,6,6,RTX 3090,,1000000,131072,1.639776,1.638844,1.642307,554.961000,4.234016e-03,337.915546,2.117008e-09,0.012503,0.012510,2.621440e+11,159.96,337.92,f,4,16,1935,9501,54,0x4
2026-02-19T15:32:52,7,7,RTX 3090,,1000000,131072,1.639848,1.638885,1.642324,587.479000,4.482109e-03,357.711953,2.241055e-09,0.012504,0.012511,2.621440e+11,159.95,357.71,f,4,16,1935,9501,54,0x4
2026-02-19T15:32:54,8,8,RTX 3090,,1000000,131072,1.640092,1.639137,1.643665,548.706000,4.186295e-03,333.830832,2.093147e-09,0.012506,0.012513,2.621440e+11,159.93,333.83,f,4,16,1935,9501,55,0x4
2026-02-19T15:32:55,9,9,RTX 3090,,1000000,131072,1.640136,1.639194,1.642670,588.123000,4.487022e-03,358.028741,2.243511e-09,0.012506,0.012513,2.621440e+11,159.92,358.03,f,4,16,1935,9501,55,0x4
2026-02-19T15:32:57,10,10,RTX 3090,,1000000,131072,1.640073,1.639110,1.643402,549.571000,4.192894e-03,334.410574,2.096447e-09,0.012505,0.012513,2.621440e+11,159.93,334.41,f,4,16,1935,9501,55,0x4
2026-02-19T15:32:59,11,11,RTX 3090,,1000000,131072,1.640355,1.639406,1.645423,587.182000,4.479843e-03,356.857717,2.239922e-09,0.012508,0.012515,2.621440e+11,159.90,356.86,f,4,16,1935,9501,55,0x4
2026-02-19T15:33:00,12,12,RTX 3090,,1000000,131072,1.640352,1.639409,1.643061,553.505000,4.222908e-03,336.874277,2.111454e-09,0.012508,0.012515,2.621440e+11,159.90,336.87,f,4,16,1935,9501,55,0x4
2026-02-19T15:33:02,13,13,RTX 3090,,1000000,131072,1.640076,1.639124,1.643613,587.017000,4.478584e-03,357.150405,2.239292e-09,0.012506,0.012513,2.621440e+11,159.93,357.15,f,4,16,1935,9501,56,0x4
2026-02-19T15:33:04,14,14,RTX 3090,,1000000,131072,1.640655,1.639669,1.643518,553.264000,4.221069e-03,336.633885,2.110535e-09,0.012510,0.012517,2.621440e+11,159.88,336.63,f,4,16,1935,9501,56,0x4
2026-02-19T15:33:05,15,15,RTX 3090,,1000000,131072,1.640455,1.639475,1.643200,558.159000,4.258415e-03,339.678158,2.129208e-09,0.012508,0.012516,2.621440e+11,159.90,339.68,f,4,16,1920,9501,56,0x4
