timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-13T11:31:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,7938,1.0,0.9016,0.9016,305.403,338.8,1,reduction,cublas,fp32,0,7938,487,0.9016,305.403,338.8,172.2,762048000000,845.26,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,54,0,,0.03847354497354498,1.0687095825984717e-08,0.00011358024691358025,0,0,,,,
2025-10-13T11:31:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,487,1.0,0.9016,0.9506,163.712,172.2,1,reduction,cublas,fp32,0,7938,487,0.9016,305.403,338.8,172.2,23376000000,24.59,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,54,0,,0.3361642710472279,9.337896417978553e-08,0.0019519507186858316,0,0,0.0,,0.0,0.0
2025-10-13T11:31:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,6811,1.0,1.0168,1.0168,344.6,338.9,0,reduction,cublas,fp32,0,6811,402,1.0168,344.6,338.9,178.1,871808000000,857.42,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,,0.050594626339744535,1.4054062872151259e-08,0.00014928791660549112,0,0,,,,
2025-10-13T11:31:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,402,1.0,1.0168,1.107,197.168,178.1,0,reduction,cublas,fp32,0,6811,402,1.0168,344.6,338.9,178.1,25728000000,23.24,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,,0.4904676616915423,1.3624101713653953e-07,0.0027537313432835823,0,0,0.0,,0.0,0.0
2025-10-13T11:31:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,4669,1.0,1.0324,1.0324,348.992,338.0,0,reduction,cublas,fp32,0,4669,248,1.0324,348.992,338.0,170.1,896448000000,868.27,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,,0.07474662668665667,2.076295185740463e-08,0.00022111801242236025,0,0,,,,
2025-10-13T11:31:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,248,1.0,1.0324,1.0523,178.949,170.1,0,reduction,cublas,fp32,0,4669,248,1.0324,348.992,338.0,170.1,23808000000,22.63,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,,0.7215685483870968,2.0043570788530468e-07,0.0042431451612903225,0,0,0.0,,0.0,0.0
2025-10-13T11:31:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,3542,1.0,1.0376,1.0376,371.124,357.7,0,reduction,cublas,fp32,0,3542,186,1.0376,371.124,357.7,165.8,906752000000,873.85,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.10477809147374366,2.910502540937324e-08,0.00029294184076792773,0,0,,,,
2025-10-13T11:31:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,186,1.0,1.0376,1.0511,174.311,165.8,0,reduction,cublas,fp32,0,3542,186,1.0376,371.124,357.7,165.8,23808000000,22.65,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.9371559139784946,2.603210872162485e-07,0.005651075268817204,0,0,0.0,,0.0,0.0
2025-10-13T11:31:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,2383,1.0,1.0403,1.0403,341.549,328.3,0,reduction,cublas,fp32,0,2383,125,1.0403,341.549,328.3,191.7,915072000000,879.59,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.14332731850608477,3.981314402946799e-08,0.000436550566512799,0,0,,,,
2025-10-13T11:31:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,125,1.0,1.0403,1.0548,202.215,191.7,0,reduction,cublas,fp32,0,2383,125,1.0403,341.549,328.3,191.7,24000000000,22.75,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,1.61772,4.493666666666667e-07,0.0084384,0,0,0.0,,0.0,0.0
2025-10-13T11:32:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,1797,1.0,1.0426,1.0426,340.851,326.9,0,reduction,cublas,fp32,0,1797,94,1.0426,340.851,326.9,188.5,920064000000,882.48,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.18967779632721202,5.2688276757558895e-08,0.000580189204229271,0,0,,,,
2025-10-13T11:32:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,94,1.0,1.0426,1.0572,199.261,188.5,0,reduction,cublas,fp32,0,1797,94,1.0426,340.851,326.9,188.5,24064000000,22.76,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,2.1197978723404254,5.888327423167849e-07,0.011246808510638298,0,0,0.0,,0.0,0.0
2025-10-13T11:32:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,1206,1.0,1.046,1.046,366.223,350.1,0,reduction,cublas,fp32,0,1206,63,1.046,366.223,350.1,180.4,926208000000,885.45,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,400,1965,9501,55,0,,0.30366749585406305,8.435208218168418e-08,0.000867330016583748,0,0,,,,
2025-10-13T11:32:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,63,1.0,1.046,1.0589,191.069,180.4,0,reduction,cublas,fp32,0,1206,63,1.046,366.223,350.1,180.4,24192000000,22.85,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,400,1965,9501,55,0,,3.0328412698412697,8.424559082892415e-07,0.016807936507936508,0,0,0.0,,0.0,0.0
2025-10-13T11:32:26,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,908,1.0,1.0483,1.0483,367.817,350.9,0,reduction,cublas,fp32,0,908,47,1.0483,367.817,350.9,167.4,929792000000,886.94,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,,0.40508480176211453,1.1252355604503182e-07,0.0011545154185022026,0,0,,,,
2025-10-13T11:32:26,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,47,1.0,1.0483,1.0532,176.327,167.4,0,reduction,cublas,fp32,0,908,47,1.0483,367.817,350.9,167.4,24064000000,22.85,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,,3.7516382978723404,1.0421217494089835e-06,0.02240851063829787,0,0,0.0,,0.0,0.0
2025-10-13T11:32:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,728,1.0,1.0496,1.0496,364.128,346.9,0,reduction,cublas,fp32,0,728,38,1.0496,364.128,346.9,183.4,931840000000,887.81,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.5001758241758242,1.3893772893772894e-07,0.001441758241758242,0,0,,,,
2025-10-13T11:32:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,38,1.0,1.0496,1.0657,195.457,183.4,0,reduction,cublas,fp32,0,728,38,1.0496,364.128,346.9,183.4,24320000000,22.82,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,5.143605263157895,1.4287792397660817e-06,0.028044736842105265,0,0,0.0,,0.0,0.0
2025-10-13T11:32:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,607,1.0,1.0494,1.0494,363.631,346.5,0,reduction,cublas,fp32,0,607,32,1.0494,363.631,346.5,182.5,932352000000,888.44,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,0.5990626029654036,1.66406278601501e-07,0.0017288303130148272,0,0,,,,
2025-10-13T11:32:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,32,1.0,1.0494,1.0772,196.537,182.5,0,reduction,cublas,fp32,0,607,32,1.0494,363.631,346.5,182.5,24576000000,22.81,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,55,0,,6.14178125,1.7060503472222223e-06,0.0336625,0,0,0.0,,0.0,0.0
2025-10-13T11:32:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,456,1.0,1.0502,1.0502,365.687,348.2,0,reduction,cublas,fp32,0,456,24,1.0502,365.687,348.2,182.4,933888000000,889.21,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1965,9501,55,0,,0.8019451754385966,2.2276254873294348e-07,0.0023030701754385968,0,0,,,,
2025-10-13T11:32:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,24,1.0,1.0502,1.0762,196.258,182.4,0,reduction,cublas,fp32,0,456,24,1.0502,365.687,348.2,182.4,24576000000,22.84,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1965,9501,55,0,,8.177416666666668,2.27150462962963e-06,0.04484166666666667,0,0,0.0,,0.0,0.0
2025-10-13T11:33:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,305,1.0,1.0545,1.0545,364.366,345.5,0,reduction,cublas,fp32,0,305,16,1.0545,364.366,345.5,180.8,936960000000,888.56,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,,1.1946426229508196,3.318451730418943e-07,0.003457377049180328,0,0,,,,
2025-10-13T11:33:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,16,1.0,1.0545,1.077,194.719,180.8,0,reduction,cublas,fp32,0,305,16,1.0545,364.366,345.5,180.8,24576000000,22.82,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,,12.1699375,3.3805381944444445e-06,0.0673125,0,0,0.0,,0.0,0.0
2025-10-13T10:52:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,35861,1.0,0.5165,0.5165,143.124,277.1,1,reduction,cublas,fp32,0,35861,4273,0.5165,143.124,277.1,192.3,286888000000,555.41,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,51,0,,0.003991076657092663,1.108632404747962e-09,1.4402833161373079e-05,0,0,,,,
2025-10-13T10:52:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,4273,1.0,0.5165,0.7774,149.479,192.3,1,reduction,cublas,fp32,0,35861,4273,0.5165,143.124,277.1,192.3,17092000000,21.99,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,51,0,,0.03498221390124035,9.71728163923343e-09,0.00018193306810203604,0,0,0.0,,0.0,0.0
2025-10-13T10:52:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,44044,1.0,0.8338,0.8338,252.552,302.9,1,reduction,cublas,fp32,0,44044,2913,0.8338,252.552,302.9,193.6,528528000000,633.85,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,51,0,,0.0057340840977204615,1.5928011382556837e-09,1.893106893106893e-05,0,0,,,,
2025-10-13T10:52:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,2913,1.0,0.8338,0.7696,149.008,193.6,1,reduction,cublas,fp32,0,44044,2913,0.8338,252.552,302.9,193.6,17478000000,22.71,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,51,0,,0.05115276347408171,1.4209100965022697e-08,0.00026419498798489527,0,0,0.0,,0.0,0.0
2025-10-13T10:52:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,36581,1.0,0.855,0.855,269.684,315.4,1,reduction,cublas,fp32,0,36581,2240,0.855,269.684,315.4,189.5,585296000000,684.57,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,52,0,,0.007372242420928898,2.0478451169246937e-09,2.3372789152838904e-05,0,0,,,,
2025-10-13T10:52:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,2240,1.0,0.855,0.7747,146.802,189.5,1,reduction,cublas,fp32,0,36581,2240,0.855,269.684,315.4,189.5,17920000000,23.13,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,52,0,,0.06553660714285714,1.8204613095238094e-08,0.00034584821428571434,0,0,0.0,,0.0,0.0
2025-10-13T10:52:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,28045,1.0,0.9078,0.9078,299.089,329.5,1,reduction,cublas,fp32,0,28045,2058,0.9078,299.089,329.5,175.8,673080000000,741.45,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,400,1980,9501,52,0,,0.010664610447495098,2.9623917909708607e-09,3.236940631128543e-05,0,0,,,,
2025-10-13T10:52:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,2058,1.0,0.9078,1.0375,182.342,175.8,1,reduction,cublas,fp32,0,28045,2058,0.9078,299.089,329.5,175.8,24696000000,23.8,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,400,1980,9501,52,0,,0.08860155490767736,2.461154302991038e-08,0.0005041302235179786,0,0,0.0,,0.0,0.0
2025-10-13T10:52:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,21993,1.0,0.9107,0.9107,302.432,332.1,1,reduction,cublas,fp32,0,21993,1567,0.9107,302.432,332.1,194.0,703776000000,772.79,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,52,0,,0.013751284499613515,3.819801249892643e-09,4.140863001864229e-05,0,0,,,,
2025-10-13T10:52:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1567,1.0,0.9107,1.0449,202.679,194.0,1,reduction,cublas,fp32,0,21993,1567,0.9107,302.432,332.1,194.0,25072000000,23.99,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,52,0,,0.12934205488194,3.592834857831667e-08,0.0006668155711550734,0,0,0.0,,0.0,0.0
2025-10-13T10:52:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,16382,1.0,0.9746,0.9746,334.127,342.8,1,reduction,cublas,fp32,0,16382,1061,0.9746,334.127,342.8,186.6,786336000000,806.85,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,52,0,,0.020395983396410695,5.665550943447415e-09,5.9492125503601515e-05,0,0,,,,
2025-10-13T10:52:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1061,1.0,0.9746,1.0608,197.998,186.6,1,reduction,cublas,fp32,0,16382,1061,0.9746,334.127,342.8,186.6,25464000000,24.0,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,52,0,,0.18661451460885956,5.1837365169127654e-08,0.0009998114985862393,0,0,0.0,,0.0,0.0
2025-10-13T10:53:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,12689,1.0,0.984,0.984,336.678,342.2,1,reduction,cublas,fp32,0,12689,799,0.984,336.678,342.2,173.6,812096000000,825.32,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,53,0,,0.026533060130821972,7.370294480783881e-09,7.75474820710852e-05,0,0,,,,
2025-10-13T10:53:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,799,1.0,0.984,1.0469,181.71,173.6,1,reduction,cublas,fp32,0,12689,799,0.984,336.678,342.2,173.6,25568000000,24.42,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,53,0,,0.22742177722152693,6.31727158948686e-08,0.0013102628285356695,0,0,0.0,,0.0,0.0
2025-10-13T10:53:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,8932,1.0,1.0125,1.0125,343.132,338.9,0,reduction,cublas,fp32,0,8932,532,1.0125,343.132,338.9,174.8,857472000000,846.9,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,,0.038416032243618455,1.0671120067671793e-08,0.0001133564711150918,0,0,,,,
2025-10-13T10:53:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,532,1.0,1.0125,1.0403,181.86,174.8,0,reduction,cublas,fp32,0,8932,532,1.0125,343.132,338.9,174.8,25536000000,24.55,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,,0.34184210526315795,9.49561403508772e-08,0.0019554511278195488,0,0,0.0,,0.0,0.0
2025-10-13T10:53:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,6821,1.0,1.0183,1.0183,340.853,334.7,0,reduction,cublas,fp32,0,6821,403,1.0183,340.853,334.7,180.3,873088000000,857.37,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,53,0,,0.04997111860431022,1.3880866278975061e-08,0.0001492889605629673,0,0,,,,
2025-10-13T10:53:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,403,1.0,1.0183,1.1165,201.353,180.3,0,reduction,cublas,fp32,0,6821,403,1.0183,340.853,334.7,180.3,25792000000,23.1,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,400,350,1980,9501,53,0,,0.49963523573200996,1.387875654811139e-07,0.0027704714640198512,0,0,0.0,,0.0,0.0
2025-10-13T10:53:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,4593,1.0,1.0158,1.0158,343.069,337.7,0,reduction,cublas,fp32,0,4593,248,1.0158,343.069,337.7,189.8,881856000000,868.18,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,750,1980,9501,53,0,,0.07469388199433921,2.0748300553983113e-08,0.00022116263879817113,0,0,,,,
2025-10-13T10:53:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,248,1.0,1.0158,1.0518,199.627,189.8,0,reduction,cublas,fp32,0,4593,248,1.0158,343.069,337.7,189.8,23808000000,22.64,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,750,1980,9501,53,0,,0.8049475806451614,2.235965501792115e-07,0.004241129032258065,0,0,0.0,,0.0,0.0
2025-10-13T10:53:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,3537,1.0,1.0364,1.0364,340.901,328.9,0,reduction,cublas,fp32,0,3537,186,1.0364,340.901,328.9,193.8,905472000000,873.71,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,,0.09638139666383941,2.6772610184399836e-08,0.00029301668080294034,0,0,,,,
2025-10-13T10:53:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,186,1.0,1.0364,1.0512,203.67,193.8,0,reduction,cublas,fp32,0,3537,186,1.0364,340.901,328.9,193.8,23808000000,22.65,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,,1.095,3.041666666666667e-07,0.005651612903225806,0,0,0.0,,0.0,0.0
2025-10-13T10:53:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,2384,1.0,1.041,1.041,344.344,330.8,0,reduction,cublas,fp32,0,2384,125,1.041,344.344,330.8,189.5,915456000000,879.37,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,54,0,,0.14443959731543624,4.012211036539895e-08,0.0004366610738255033,0,0,,,,
2025-10-13T10:53:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,125,1.0,1.041,1.0547,199.894,189.5,0,reduction,cublas,fp32,0,2384,125,1.041,344.344,330.8,189.5,24000000000,22.75,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,54,0,,1.5991520000000001,4.4420888888888894e-07,0.0084376,0,0,0.0,,0.0,0.0
