"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-16 00:27:35+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","0","1","265976","1.0134","94,032","92.8","0","14980832224","14.78","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0134","2,612e-05","0.0003535356573525431","9.820434926459531e-11","3.810118206153939e-06","","","","","","","","14.782743461614366","6.276820846398393","DE","0,0929899999999999","2,4288987999999975e-06","0,0783099722222222","2,045456474444444e-06","0,03","7,836e-07","0,0518570416666666","1,3545059283333316e-06","0,09331","2,4372572e-06","0,0950131388888888","2,4817431877777757e-06","0,0929899999999999","2,4288987999999975e-06","0,0783099722222222","2,045456474444444e-06"
"2024-09-16 00:27:36+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","1","1","265976","1.0142","93,905","92.6","0","14980832224","14.77","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0142","2,6084722222222226e-05","0.00035305817066201464","9.807171407278185e-11","3.813125996330496e-06","","","","","","","","14.771082847564584","6.268343346744099","DE","0,0929899999999999","2,425618319444442e-06","0,0783099722222222","2,0426938726466048e-06","0,03","7,825416666666668e-07","0,0518570416666666","1,3526765271412022e-06","0,09331","2,433965430555556e-06","0,0950131388888888","2,4783913353780845e-06","0,0929899999999999","2,425618319444442e-06","0,0783099722222222","2,0426938726466048e-06"
"2024-09-16 00:27:38+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","2","1","265976","1.0142","94,006","92.7","0","14980832224","14.77","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0142","2,6112777777777777e-05","0.000353437904171805","9.817719560327916e-11","3.813125996330496e-06","","","","","","","","14.771082847564584","6.275085295288065","DE","0,0929899999999999","2,428227205555553e-06","0,0783099722222222","2,044890902422839e-06","0,03","7,833833333333333e-07","0,0518570416666666","1,354131405254628e-06","0,09331","2,4365832944444444e-06","0,0950131388888888","2,481056981774689e-06","0,0929899999999999","2,428227205555553e-06","0,0783099722222222","2,044890902422839e-06"
"2024-09-16 00:27:39+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","3","1","265976","1.0121","93,462","92.3","0","14980832224","14.8","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0121","2,596166666666667e-05","0.00035139260685174606","9.760905745881835e-11","3.8052305471170332e-06","","","","","","","","14.801731275565654","6.238772225902742","DE","0,0929899999999999","2,414175383333331e-06","0,0783099722222222","2,033057395509259e-06","0,03","7,788500000000001e-07","0,0518570416666666","1,346295230069443e-06","0,09331","2,422483116666667e-06","0,0950131388888888","2,466699440787035e-06","0,0929899999999999","2,414175383333331e-06","0,0783099722222222","2,033057395509259e-06"
"2024-09-16 00:27:40+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","4","1","265976","1.0148","94,009","92.6","0","14980832224","14.76","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0148","2,6113611111111112e-05","0.0003534491833849671","9.818032871804641e-11","3.815381838962913e-06","","","","","","","","14.762349452108792","6.27528555118541","DE","0,0929899999999999","2,42830469722222e-06","0,0783099722222222","2,044956160733024e-06","0,03","7,834083333333333e-07","0,0518570416666666","1,354174619456017e-06","0,09331","2,436661052777778e-06","0,0950131388888888","2,48113615939043e-06","0,0929899999999999","2,42830469722222e-06","0,0783099722222222","2,044956160733024e-06"
"2024-09-16 00:27:41+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","5","1","265976","1.0133","93,799","92.6","0","14980832224","14.78","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0133","2,605527777777778e-05","0.0003526596384636208","9.796101068433911e-11","3.8097422323818696e-06","","","","","","","","14.784202332971477","6.261267638371224","DE","0,0929899999999999","2,4228802805555534e-06","0,0783099722222222","2,0403880790200616e-06","0,03","7,816583333333334e-07","0,0518570416666666","1,3511496253587947e-06","0,09331","2,431217969444445e-06","0,0950131388888888","2,475593726288578e-06","0,0929899999999999","2,4228802805555534e-06","0,0783099722222222","2,0403880790200616e-06"
"2024-09-16 00:27:42+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","6","1","265976","1.0104","93,562","92.6","0","14980832224","14.83","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0104","2,5989444444444445e-05","0.00035176858062381565","9.771349461772657e-11","3.798838992991849e-06","","","","","","","","14.82663521773555","6.245447422480926","DE","0,0929899999999999","2,4167584388888866e-06","0,0783099722222222","2,0352326725154318e-06","0,03","7,796833333333333e-07","0,0518570416666666","1,3477357034490724e-06","0,09331","2,425075061111111e-06","0,0950131388888888","2,4693386946450594e-06","0,0929899999999999","2,4167584388888866e-06","0,0783099722222222","2,0352326725154318e-06"
"2024-09-16 00:27:43+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","7","1","265976","1.0162","94,096","92.6","0","14980832224","14.74","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0162","2,6137777777777774e-05","0.0003537762805666677","9.827118904629658e-11","3.820645471771889e-06","","","","","","","","14.742011635504822","6.281092972208431","DE","0,0929899999999999","2,4305519555555528e-06","0,0783099722222222","2,046848651728394e-06","0,03","7,841333333333332e-07","0,0518570416666666","1,3554278312962945e-06","0,09331","2,4389160444444444e-06","0,0950131388888888","2,4834323102469113e-06","0,0929899999999999","2,4305519555555528e-06","0,0783099722222222","2,046848651728394e-06"
"2024-09-16 00:27:44+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","8","1","265976","1.0109","93,423","92.4","0","14980832224","14.82","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0109","2,595083333333333e-05","0.00035124597708063887","9.756832696684413e-11","3.800718861852197e-06","","","","","","","","14.8193018340093","6.23616889923725","DE","0,0929899999999999","2,4131679916666637e-06","0,0783099722222222","2,032209037476851e-06","0,03","7,785249999999999e-07","0,0518570416666666","1,345733445451387e-06","0,09331","2,421472258333333e-06","0,0950131388888888","2,465670131782405e-06","0,0929899999999999","2,4131679916666637e-06","0,0783099722222222","2,032209037476851e-06"
"2024-09-16 00:27:45+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","9","1","265976","1.0153","93,926","92.5","0","14980832224","14.76","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0153","2,6090555555555555e-05","0.00035313712515414926","9.809364587615257e-11","3.817261707823263e-06","","","","","","","","14.755079507534717","6.269745138025518","DE","0,0929899999999999","2,4261607611111087e-06","0,0783099722222222","2,0431506808179005e-06","0,03","7,827166666666666e-07","0,0518570416666666","1,3529790265509241e-06","0,09331","2,4345097388888888e-06","0,0950131388888888","2,4789455786882694e-06","0,0929899999999999","2,4261607611111087e-06","0,0783099722222222","2,0431506808179005e-06"
"2024-09-16 00:27:46+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","10","1","265976","1.011","93,649","92.6","0","14980832224","14.82","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,011","2,601361111111111e-05","0.00035209567780551627","9.780435494597674e-11","3.8010948356242666e-06","","","","","","","","14.817836027695353","6.251254843503946","DE","0,0929899999999999","2,41900569722222e-06","0,0783099722222222","2,037125163510802e-06","0,03","7,804083333333332e-07","0,0518570416666666","1,34898891528935e-06","0,09331","2,4273300527777776e-06","0,0950131388888888","2,4716348455015408e-06","0,0929899999999999","2,41900569722222e-06","0,0783099722222222","2,037125163510802e-06"
"2024-09-16 00:27:47+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","11","1","265976","1.0146","93,909","92.6","0","14980832224","14.77","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0146","2,6085833333333334e-05","0.00035307320961289743","9.807589155913817e-11","3.8146298914187743e-06","","","","","","","","14.765259436231027","6.268610354607226","DE","0,0929899999999999","2,4257216416666644e-06","0,0783099722222222","2,042780883726851e-06","0,03","7,82575e-07","0,0518570416666666","1,3527341460763873e-06","0,09331","2,4340691083333336e-06","0,0950131388888888","2,4784969055324053e-06","0,0929899999999999","2,4257216416666644e-06","0,0783099722222222","2,042780883726851e-06"
"2024-09-16 00:27:48+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","12","1","265976","1.0146","94,017","92.7","0","14980832224","14.77","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0146","2,611583333333333e-05","0.0003534792612867326","9.818868369075906e-11","3.8146298914187743e-06","","","","","","","","14.765259436231027","6.2758195669116645","DE","0,0929899999999999","2,428511341666664e-06","0,0783099722222222","2,045130182893518e-06","0,03","7,834749999999999e-07","0,0518570416666666","1,354289857326387e-06","0,09331","2,4368684083333334e-06","0,0950131388888888","2,4813472996990716e-06","0,0929899999999999","2,428511341666664e-06","0,0783099722222222","2,045130182893518e-06"
"2024-09-16 00:27:49+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","13","1","265976","1.0109","93,633","92.6","0","14980832224","14.82","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0109","2,6009166666666665e-05","0.00035203552200198515","9.778764500055143e-11","3.800718861852197e-06","","","","","","","","14.8193018340093","6.250186812051437","DE","0,0929899999999999","2,4185924083333308e-06","0,0783099722222222","2,0367771191898144e-06","0,03","7,802749999999999e-07","0,0518570416666666","1,3487584395486093e-06","0,09331","2,4269153416666667e-06","0,0950131388888888","2,471212564884257e-06","0,0929899999999999","2,4185924083333308e-06","0,0783099722222222","2,0367771191898144e-06"
