"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-15 23:43:09+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","0","1","287082","1.0228","92,356","90.3","0","16169606568","15.81","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0228","2,565444444444444e-05","0.00032170599340954845","8.936277594709679e-11","3.5627451390195133e-06","","","","","","","","15.809157770825188","5.711703597215192","DE","0,0925999999999999","2,3756015555555524e-06","0,0783099722222222","2,0089988318209865e-06","0,0549099999999999","1,4086855444444416e-06","0,0518570416666666","1,3303635944907388e-06","0,0923499999999999","2,3691879444444416e-06","0,0950131388888888","2,437509293117281e-06","0,0925999999999999","2,3756015555555524e-06","0,0783099722222222","2,0089988318209865e-06"
"2024-09-15 23:43:10+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","1","1","287082","1.0181","91,902","90.3","0","16169606568","15.88","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0181","2,552833333333333e-05","0.0003201245637135035","8.892348992041764e-11","3.5463735100075935e-06","","","","","","","","15.882139836951183","5.68362622884567","DE","0,0925999999999999","2,363923666666664e-06","0,0783099722222222","1,9991230742129624e-06","0,0549099999999999","1,4017607833333308e-06","0,0518570416666666","1,3238238453472205e-06","0,0923499999999999","2,357541583333331e-06","0,0950131388888888","2,4255270806018494e-06","0,0925999999999999","2,363923666666664e-06","0,0783099722222222","1,9991230742129624e-06"
"2024-09-15 23:43:11+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","2","1","287082","1.019","91,848","90.1","0","16169606568","15.87","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,019","2,551333333333333e-05","0.00031993646414613244","8.887124004059234e-11","3.54950850279711e-06","","","","","","","","15.868112431795879","5.680286629964713","DE","0,0925999999999999","2,3625346666666636e-06","0,0783099722222222","1,9979484246296287e-06","0,0549099999999999","1,4009371333333307e-06","0,0518570416666666","1,3230459897222205e-06","0,0923499999999999","2,3561563333333306e-06","0,0950131388888888","2,424101883518516e-06","0,0925999999999999","2,3625346666666636e-06","0,0783099722222222","1,9979484246296287e-06"
"2024-09-15 23:43:12+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","3","1","287082","1.0183","91,76","90.1","0","16169606568","15.88","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0183","2,548888888888889e-05","0.0003196299315178242","8.87860920882845e-11","3.5470701750719307e-06","","","","","","","","15.879020492978494","5.674844320677228","DE","0,0925999999999999","2,3602711111111087e-06","0,0783099722222222","1,996034180864197e-06","0,0549099999999999","1,3995948888888865e-06","0,0518570416666666","1,3217783731481467e-06","0,0923499999999999","2,3538988888888868e-06","0,0950131388888888","2,421779340123455e-06","0,0925999999999999","2,3602711111111087e-06","0,0783099722222222","1,996034180864197e-06"
"2024-09-15 23:43:13+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","4","1","287082","1.0186","91,979","90.3","0","16169606568","15.87","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0186","2,554972222222222e-05","0.00032039277976327323","8.8997994378687e-11","3.548115172668436e-06","","","","","","","","15.874343773807189","5.688388249472219","DE","0,0925999999999999","2,365904277777775e-06","0,0783099722222222","2,0007980375077157e-06","0,0549099999999999","1,4029352472222197e-06","0,0518570416666666","1,3249330098495353e-06","0,0923499999999999","2,3595168472222198e-06","0,0950131388888888","2,4275593060725287e-06","0,0925999999999999","2,365904277777775e-06","0,0783099722222222","2,0007980375077157e-06"
"2024-09-15 23:43:14+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","5","1","287082","1.0198","91,855","90.1","0","16169606568","15.86","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0198","2,551527777777778e-05","0.0003199608474233843","8.88780131731623e-11","3.5522951630544585e-06","","","","","","","","15.855664412629928","5.680719540930763","DE","0,0925999999999999","2,36271472222222e-06","0,0783099722222222","1,9981006940200613e-06","0,0549099999999999","1,4010439027777753e-06","0,0518570416666666","1,3231468228587947e-06","0,0923499999999999","2,3563359027777755e-06","0,0950131388888888","2,4242866312885783e-06","0,0925999999999999","2,36271472222222e-06","0,0783099722222222","1,9981006940200613e-06"
"2024-09-15 23:43:15+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","6","1","287082","1.0182","91,836","90.2","0","16169606568","15.88","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0182","2,551e-05","0.0003198946642422722","8.885962895618673e-11","3.546721842539762e-06","","","","","","","","15.880580011785504","5.679544496880056","DE","0,0925999999999999","2,3622259999999978e-06","0,0783099722222222","1,9976873913888886e-06","0,0549099999999999","1,4007540999999976e-06","0,0518570416666666","1,3228731329166652e-06","0,0923499999999999","2,3558484999999976e-06","0,0950131388888888","2,4237851730555534e-06","0,0925999999999999","2,3622259999999978e-06","0,0783099722222222","1,9976873913888886e-06"
"2024-09-15 23:43:16+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","7","1","287082","1.0178","91,728","90.1","0","16169606568","15.89","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0178","2,548e-05","0.0003195184651075302","8.875512919653617e-11","3.5453285124110882e-06","","","","","","","","15.886821151503243","5.6728652991181425","DE","0,0925999999999999","2,3594479999999977e-06","0,0783099722222222","1,995338092222222e-06","0,0549099999999999","1,3991067999999974e-06","0,0518570416666666","1,321317421666665e-06","0,0923499999999999","2,3530779999999977e-06","0,0950131388888888","2,4209347788888867e-06","0,0925999999999999","2,3594479999999977e-06","0,0783099722222222","1,995338092222222e-06"
"2024-09-15 23:43:17+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","8","1","287082","1.0199","92,012","90.2","0","16169606568","15.85","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0199","2,5558888888888888e-05","0.0003205077294988888","8.902992486080244e-11","3.552643495586627e-06","","","","","","","","15.85410978331209","5.690429115455025","DE","0,0925999999999999","2,3667531111111085e-06","0,0783099722222222","2,0015158789197524e-06","0,0549099999999999","1,4034385888888863e-06","0,0518570416666666","1,3254083660648132e-06","0,0923499999999999","2,360363388888886e-06","0,0950131388888888","2,428430259845677e-06","0,0925999999999999","2,3667531111111085e-06","0,0783099722222222","2,0015158789197524e-06"
"2024-09-15 23:43:18+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","9","1","287082","1.0169","91,714","90.2","0","16169606568","15.9","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0169","2,547611111111111e-05","0.00031946969855302664","8.874158293139629e-11","3.542193519621571e-06","","","","","","","","15.900881667813946","5.671999477186043","DE","0,0925999999999999","2,3590878888888862e-06","0,0783099722222222","1,9950335534413575e-06","0,0549099999999999","1,3988932611111086e-06","0,0518570416666666","1,321115755393517e-06","0,0923499999999999","2,3527188611111088e-06","0,0950131388888888","2,4205652833487634e-06","0,0925999999999999","2,3590878888888862e-06","0,0783099722222222","1,9950335534413575e-06"
"2024-09-15 23:43:19+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","10","1","287082","1.0247","92,332","90.1","0","16169606568","15.78","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0247","2,5647777777777777e-05","0.00032162239360182803","8.933955377828556e-11","3.569363457130715e-06","","","","","","","","15.779844411047137","5.710219331045878","DE","0,0925999999999999","2,37498422222222e-06","0,0783099722222222","2,008476765339506e-06","0,0549099999999999","1,4083194777777753e-06","0,0518570416666666","1,330017880879628e-06","0,0923499999999999","2,3685722777777755e-06","0,0950131388888888","2,436875872191356e-06","0,0925999999999999","2,37498422222222e-06","0,0783099722222222","2,008476765339506e-06"
"2024-09-15 23:43:20+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","11","1","287082","1.0169","91,91","90.4","0","16169606568","15.9","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0169","2,5530555555555557e-05","0.0003201524303160769","8.89312306433547e-11","3.542193519621571e-06","","","","","","","","15.900881667813946","5.684120984235441","DE","0,0925999999999999","2,364129444444442e-06","0,0783099722222222","1,9992970963734565e-06","0,0549099999999999","1,401882805555553e-06","0,0518570416666666","1,323939083217591e-06","0,0923499999999999","2,3577468055555534e-06","0,0950131388888888","2,425738220910492e-06","0,0925999999999999","2,364129444444442e-06","0,0783099722222222","1,9992970963734565e-06"
"2024-09-15 23:43:21+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","12","1","287082","1.0164","91,726","90.2","0","16169606568","15.91","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0164","2,5479444444444444e-05","0.0003195114984568869","8.875319401580191e-11","3.540451856960729e-06","","","","","","","","15.908703825265643","5.6727416102707","DE","0,0925999999999999","2,359396555555553e-06","0,0783099722222222","1,9952945866820985e-06","0,0549099999999999","1,399076294444442e-06","0,0518570416666666","1,3212886121990724e-06","0,0923499999999999","2,353026694444442e-06","0,0950131388888888","2,4208819938117263e-06","0,0925999999999999","2,359396555555553e-06","0,0783099722222222","1,9952945866820985e-06"
"2024-09-15 23:43:22+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","13","1","287082","1.0168","91,775","90.3","0","16169606568","15.9","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0168","2,549305555555556e-05","0.00031968218139764946","8.880060594379152e-11","3.541845187089403e-06","","","","","","","","15.90244548387097","5.67577198703305","DE","0,0925999999999999","2,360656944444442e-06","0,0783099722222222","1,9963604724151235e-06","0,0549099999999999","1,3998236805555533e-06","0,0518570416666666","1,3219944441550913e-06","0,0923499999999999","2,3542836805555534e-06","0,0950131388888888","2,4221752282021586e-06","0,0925999999999999","2,360656944444442e-06","0,0783099722222222","1,9963604724151235e-06"
"2024-09-15 23:43:23+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","14","1","287082","1.0154","91,56","90.2","0","16169606568","15.92","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0154","2,5433333333333333e-05","0.0003189332664534872","8.859257401485755e-11","3.536968531639044e-06","","","","","","","","15.924371250738625","5.662475435932945","DE","0,0925999999999999","2,355126666666664e-06","0,0783099722222222","1,9916836268518513e-06","0,0549099999999999","1,3965443333333308e-06","0,0518570416666666","1,3188974263888872e-06","0,0923499999999999","2,348768333333331e-06","0,0950131388888888","2,416500832407405e-06","0,0925999999999999","2,355126666666664e-06","0,0783099722222222","1,9916836268518513e-06"
"2024-09-15 23:43:24+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","15","1","287082","1.0186","91,89","90.2","0","16169606568","15.88","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0186","2,5525e-05","0.00032008276380964326","8.891187883601201e-11","3.548115172668436e-06","","","","","","","","15.874343773807189","5.682884095761012","DE","0,0925999999999999","2,3636149999999978e-06","0,0783099722222222","1,998862040972222e-06","0,0549099999999999","1,4015777499999975e-06","0,0518570416666666","1,323650988541665e-06","0,0923499999999999","2,3572337499999978e-06","0,0950131388888888","2,425210370138887e-06","0,0925999999999999","2,3636149999999978e-06","0,0783099722222222","1,998862040972222e-06"
"2024-09-15 23:43:25+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","16","1","287082","1.0179","91,808","90.2","0","16169606568","15.88","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0179","2,5502222222222222e-05","0.0003197971311332651","8.883253642590697e-11","3.545676844943257e-06","","","","","","","","15.885260406719716","5.6778128530158565","DE","0,0925999999999999","2,361505777777775e-06","0,0783099722222222","1,99707831382716e-06","0,0549099999999999","1,4003270222222197e-06","0,0518570416666666","1,3224698003703687e-06","0,0923499999999999","2,3551302222222198e-06","0,0950131388888888","2,4230461819753064e-06","0,0925999999999999","2,361505777777775e-06","0,0783099722222222","1,99707831382716e-06"
"2024-09-15 23:43:26+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","17","1","287082","1.0175","91,849","90.3","0","16169606568","15.89","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0175","2,551361111111111e-05","0.00031993994747145415","8.887220763095949e-11","3.544283514814583e-06","","","","","","","","15.891505226535626","5.680348474388435","DE","0,0925999999999999","2,3625603888888865e-06","0,0783099722222222","1,997970177399691e-06","0,0549099999999999","1,4009523861111086e-06","0,0518570416666666","1,323060394456017e-06","0,0923499999999999","2,3561819861111088e-06","0,0950131388888888","2,4241282760570967e-06","0,0925999999999999","2,3625603888888865e-06","0,0783099722222222","1,997970177399691e-06"
"2024-09-15 23:43:27+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","18","1","287082","1.0139","91,48","90.2","0","16169606568","15.95","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0139","2,5411111111111117e-05","0.00031865460042775236","8.851516678548676e-11","3.5317435436565163e-06","","","","","","","","15.947930336325081","5.6575278820352315","DE","0,0925999999999999","2,353068888888887e-06","0,0783099722222222","1,9899434052469135e-06","0,0549099999999999","1,395324111111109e-06","0,0518570416666666","1,317745047685184e-06","0,0923499999999999","2,346716111111109e-06","0,0950131388888888","2,4143894293209863e-06","0,0925999999999999","2,353068888888887e-06","0,0783099722222222","1,9899434052469135e-06"
"2024-09-15 23:43:28+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","19","1","287082","1.0195","92,004","90.2","0","16169606568","15.86","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0195","2,555666666666667e-05","0.00032047986289631536","8.902218413786538e-11","3.551250165457953e-06","","","","","","","","15.860330130456104","5.689934360065254","DE","0,0925999999999999","2,366547333333331e-06","0,0783099722222222","2,001341856759259e-06","0,0549099999999999","1,4033165666666644e-06","0,0518570416666666","1,3252931281944429e-06","0,0923499999999999","2,3601581666666644e-06","0,0950131388888888","2,4282191195370353e-06","0,0925999999999999","2,366547333333331e-06","0,0783099722222222","2,001341856759259e-06"
"2024-09-15 23:43:29+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","20","1","287082","1.0235","92,275","90.2","0","16169606568","15.8","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0235","2,5631944444444447e-05","0.00032142384405849203","8.92844011273589e-11","3.5651834667446933e-06","","","","","","","","15.798345449926721","5.706694198893758","DE","0,0925999999999999","2,3735180555555534e-06","0,0783099722222222","2,007236857445987e-06","0,0549099999999999","1,4074500694444421e-06","0,0518570416666666","1,3291968110532393e-06","0,0923499999999999","2,367110069444442e-06","0,0950131388888888","2,4353714974922823e-06","0,0925999999999999","2,3735180555555534e-06","0,0783099722222222","2,007236857445987e-06"
"2024-09-15 23:43:30+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","16","21","1","287082","1.0191","91,87","90.1","0","16169606568","15.87","76","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;","1,0191","2,5519444444444447e-05","0.00032001309730320956","8.889252702866932e-11","3.5498568353292785e-06","","","","","","","","15.866555360612306","5.681647207286584","DE","0,0925999999999999","2,3631005555555535e-06","0,0783099722222222","1,9984269855709876e-06","0,0549099999999999","1,401272694444442e-06","0,0518570416666666","1,3233628938657393e-06","0,0923499999999999","2,356720694444442e-06","0,0950131388888888","2,424682519367282e-06","0,0925999999999999","2,3631005555555535e-06","0,0783099722222222","1,9984269855709876e-06"
