timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-16T00:32:32,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,42,1,8514,0.9834,148.663,151.2,0,124846605576,126.95,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9834,4.129527777777778e-05,0.01746100540286587,4.850279278573853e-09,0.00011550387596899226,,,,,,,,126.95404268456375,1.190765254002055
2025-10-16T00:32:33,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,43,1,8514,0.9837,148.609,151.1,0,124846605576,126.92,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9837,4.128027777777778e-05,0.017454662908151283,4.848517474486467e-09,0.00011553911205073996,,,,,,,,126.91532537968894,1.190332723219573
2025-10-16T00:32:34,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,44,1,8514,0.9829,148.595,151.2,0,124846605576,127.02,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9829,4.127638888888889e-05,0.01745301855766972,4.848060710463811e-09,0.0001154451491660794,,,,,,,,127.01862404720724,1.1902205856092998
2025-10-16T00:32:35,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,45,1,8514,0.9837,148.419,150.9,0,124846605576,126.91,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9837,4.1227500000000005e-05,0.0174323467230444,4.842318534179e-09,0.00011553911205073996,,,,,,,,126.91532537968894,1.188810855651581
2025-10-16T00:32:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,46,1,8514,0.9835,148.57,151.1,0,124846605576,126.94,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9835,4.1269444444444444e-05,0.017450082217524077,4.847245060423355e-09,0.00011551562132957482,,,,,,,,126.94113429181495,1.1900203398766693
2025-10-16T00:32:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,47,1,8514,0.9836,148.365,150.8,0,124846605576,126.92,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9836,4.1212500000000006e-05,0.017426004228329812,4.840556730091614e-09,0.00011552736669015739,,,,,,,,126.92822852379017,1.1883783248690991
2025-10-16T00:32:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,48,1,8514,0.9835,148.601,151.1,0,124846605576,126.94,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9835,4.127805555555556e-05,0.017453723279304674,4.848256466473521e-09,0.00011551562132957482,,,,,,,,126.94113429181495,1.1902686445851312
2025-10-16T00:32:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_5PT_2D,262144,262144,1308672,20,49,1,8514,0.9836,148.144,150.6,0,124846605576,126.93,98,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=8514,0.9836,4.1151111111111115e-05,0.017400046981442333,4.833346383733981e-09,0.00011552736669015739,,,,,,,,126.92822852379017,1.1866081525926453
2025-10-16T00:32:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,0,1,121454,0.5816,61.721,106.1,1,21932163320,37.71,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5816,1.714472222222222e-05,0.0005081841684917746,1.4116226902549295e-10,4.788644260378415e-06,,,,,,,,37.7100469738652,2.8141774753116326
2025-10-16T00:32:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,1,1,121454,0.5787,60.818,105.1,1,21932163320,37.9,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5787,1.689388888888889e-05,0.000500749254861923,1.3909701523942307e-10,4.764766907635813e-06,,,,,,,,37.899020770692935,2.7730050662416823
2025-10-16T00:32:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,2,1,121454,0.5765,60.494,104.9,1,21932163320,38.04,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5765,1.6803888888888888e-05,0.0004980815782106806,1.3835599394741127e-10,4.7466530538310804e-06,,,,,,,,38.04364843018214,2.7582322417248895
2025-10-16T00:32:41,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,3,1,121454,0.577,60.599,105.0,1,21932163320,38.01,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.577,1.6833055555555554e-05,0.000498946103051361,1.3859613973648914e-10,4.750769838786701e-06,,,,,,,,38.010681663778165,2.763019731151628
2025-10-16T00:32:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,4,1,121454,0.5772,60.751,105.2,1,21932163320,38.0,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5772,1.6875277777777776e-05,0.0005001976056778698,1.3894377935496383e-10,4.7524165527689496e-06,,,,,,,,37.99751094941095,2.7699501920360494
2025-10-16T00:32:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,5,1,121454,0.578,60.627,104.9,1,21932163320,37.94,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.578,1.6840833333333333e-05,0.0004991766430088758,1.386601786135766e-10,4.759003408697943e-06,,,,,,,,37.94491923875432,2.7642963949987585
2025-10-16T00:32:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,6,1,121454,0.5787,60.685,104.9,1,21932163320,37.9,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5787,1.6856944444444443e-05,0.0004996541900637279,1.3879283057325773e-10,4.764766907635813e-06,,,,,,,,37.899020770692935,2.7669409129678137
2025-10-16T00:32:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,7,1,121454,0.5786,60.803,105.1,1,21932163320,37.9,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5786,1.6889722222222223e-05,0.0005006257513132543,1.390627086981262e-10,4.763943550644689e-06,,,,,,,,37.90557089526443,2.7723211391807197
2025-10-16T00:32:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,8,1,121454,0.5773,60.464,104.7,1,21932163320,37.99,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5773,1.6795555555555557e-05,0.0004978345711133433,1.382873808648176e-10,4.753239909760074e-06,,,,,,,,37.99092901437727,2.756864387602964
2025-10-16T00:32:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,9,1,121454,0.5779,60.575,104.8,1,21932163320,37.95,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5779,1.682638888888889e-05,0.0004987484973734913,1.3854124927041425e-10,4.758180051706819e-06,,,,,,,,37.95148523966084,2.761925447854088
2025-10-16T00:32:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,10,1,121454,0.5776,60.531,104.8,1,21932163320,37.97,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5776,1.6814166666666666e-05,0.0004983862202973965,1.384406167492768e-10,4.755709980733446e-06,,,,,,,,37.97119688365651,2.7599192618085975
2025-10-16T00:32:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,11,1,121454,0.578,60.561,104.8,1,21932163320,37.95,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.578,1.68225e-05,0.0004986332273947339,1.385092298318705e-10,4.759003408697943e-06,,,,,,,,37.94491923875432,2.761287115930523
2025-10-16T00:32:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,12,1,121454,0.578,60.624,104.9,1,21932163320,37.95,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.578,1.684e-05,0.0004991519422991421,1.3865331730531725e-10,4.759003408697943e-06,,,,,,,,37.94491923875432,2.764159609586566
2025-10-16T00:32:47,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,13,1,121454,0.5771,60.456,104.8,1,21932163320,38.0,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5771,1.6793333333333334e-05,0.0004977687025540534,1.3826908404279263e-10,4.751593195777825e-06,,,,,,,,38.00409516548259,2.756499626503784
2025-10-16T00:32:47,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,14,1,121454,0.5757,60.373,104.9,1,21932163320,38.1,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5757,1.6770277777777777e-05,0.0004970853162514203,1.3807925451428341e-10,4.7400661979020865e-06,,,,,,,,38.09651436512072,2.752715230099791
2025-10-16T00:32:48,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,15,1,121454,0.578,60.628,104.9,1,21932163320,37.94,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.578,1.6841111111111113e-05,0.000499184876578787,1.3866246571632974e-10,4.759003408697943e-06,,,,,,,,37.94491923875432,2.7643419901361557
2025-10-16T00:32:49,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,16,1,121454,0.5769,60.426,104.7,1,21932163320,38.02,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5769,1.6785e-05,0.0004975216954567161,1.382004709601989e-10,4.749946481795577e-06,,,,,,,,38.01727044548449,2.755131772381859
2025-10-16T00:32:49,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,17,1,121454,0.5783,60.723,105.0,1,21932163320,37.92,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5783,1.68675e-05,0.000499967065720355,1.3887974047787637e-10,4.761473479671316e-06,,,,,,,,37.92523486079889,2.768673528188919
2025-10-16T00:32:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,18,1,121454,0.5785,60.521,104.6,1,21932163320,37.91,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5785,1.681138888888889e-05,0.0004983038845982841,1.384177457217456e-10,4.763120193653565e-06,,,,,,,,37.91212328435609,2.7594633104346222
2025-10-16T00:32:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,19,1,121454,0.5801,60.666,104.6,1,21932163320,37.81,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5801,1.6851666666666667e-05,0.0004994977522354142,1.3874937562094838e-10,4.776293905511551e-06,,,,,,,,37.80755614549216,2.766074605357261
2025-10-16T00:32:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,20,1,121454,0.5781,60.337,104.4,1,21932163320,37.94,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5781,1.6760277777777778e-05,0.0004967889077346156,1.3799691881517102e-10,4.759826765689067e-06,,,,,,,,37.93835550942744,2.751073805153481
2025-10-16T00:32:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,21,1,121454,0.5797,60.434,104.2,1,21932163320,37.83,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5797,1.6787222222222222e-05,0.0004975875640160061,1.382187677822239e-10,4.773000477547055e-06,,,,,,,,37.83364381576678,2.755496533481039
2025-10-16T00:32:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,22,1,121454,0.5782,60.477,104.6,1,21932163320,37.93,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5782,1.6799166666666667e-05,0.0004979416075221895,1.3831711320060818e-10,4.760650122680192e-06,,,,,,,,37.93179405050156,2.757457124389132
2025-10-16T00:32:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,23,1,121454,0.5829,60.828,104.3,1,21932163320,37.62,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5829,1.6896666666666667e-05,0.0005008315905610355,1.391198862669543e-10,4.799347901263029e-06,,,,,,,,37.625944964831014,2.7734610176156576
2025-10-16T00:32:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,24,1,121454,0.5816,60.678,104.3,1,21932163320,37.71,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5816,1.6855e-05,0.0004995965550743492,1.3877682085398588e-10,4.788644260378415e-06,,,,,,,,37.7100469738652,2.766621747006031
2025-10-16T00:32:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,25,1,121454,0.5815,60.651,104.3,1,21932163320,37.72,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5815,1.68475e-05,0.0004993742486867456,1.3871506907965155e-10,4.787820903387291e-06,,,,,,,,37.71653193465176,2.7653906782962987
2025-10-16T00:32:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,26,1,121454,0.5823,60.731,104.3,1,21932163320,37.67,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5823,1.6869722222222223e-05,0.0005000329342796449,1.3889803729990137e-10,4.794407759316285e-06,,,,,,,,37.6647146144599,2.7690382892880994
2025-10-16T00:32:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,27,1,121454,0.5795,60.44,104.3,1,21932163320,37.85,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5795,1.678888888888889e-05,0.0004976369654354735,1.3823249039874265e-10,4.7713537635648065e-06,,,,,,,,37.84670115616911,2.755770104305424
2025-10-16T00:32:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,28,1,121454,0.5805,60.605,104.4,1,21932163320,37.78,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5805,1.683472222222222e-05,0.0004989955044708284,1.386098623530079e-10,4.779587333476049e-06,,,,,,,,37.78150442721791,2.763293301976013
2025-10-16T00:32:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,29,1,121454,0.5819,60.815,104.5,1,21932163320,37.69,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5819,1.6893055555555554e-05,0.0005007245541521893,1.3909015393116372e-10,4.791114331351787e-06,,,,,,,,37.6906054648565,2.7728682808294898
2025-10-16T00:32:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,30,1,121454,0.5807,60.505,104.2,1,21932163320,37.77,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5807,1.6806944444444446e-05,0.0004981721474797043,1.3838115207769564e-10,4.781234047458297e-06,,,,,,,,37.76849202686413,2.7587337882362624
2025-10-16T00:32:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,31,1,121454,0.5794,60.393,104.2,1,21932163320,37.86,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5794,1.6775833333333333e-05,0.0004972499876496452,1.3812499656934588e-10,4.770530406573683e-06,,,,,,,,37.853233206765616,2.753627132847741
2025-10-16T00:32:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,32,1,121454,0.5804,60.543,104.3,1,21932163320,37.79,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5804,1.68175e-05,0.0004984850231363314,1.3846806198231428e-10,4.778763976484924e-06,,,,,,,,37.78801399035148,2.7604664034573676
2025-10-16T00:32:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,33,1,121454,0.5788,60.375,104.3,1,21932163320,37.89,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5788,1.6770833333333332e-05,0.0004971017833912427,1.3808382871978966e-10,4.7655902646269365e-06,,,,,,,,37.89247290946786,2.752806420374586
2025-10-16T00:32:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,34,1,121454,0.5804,60.545,104.3,1,21932163320,37.79,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5804,1.6818055555555555e-05,0.0004985014902761539,1.3847263618782055e-10,4.778763976484924e-06,,,,,,,,37.78801399035148,2.7605575937321625
2025-10-16T00:33:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,35,1,121454,0.5805,61.034,105.1,1,21932163320,37.78,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5805,1.6953888888888888e-05,0.0005025277059627514,1.395910294340976e-10,4.779587333476049e-06,,,,,,,,37.78150442721791,2.782853615919544
2025-10-16T00:33:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,36,1,121454,0.5827,60.781,104.3,1,21932163320,37.64,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5827,1.688361111111111e-05,0.000500444612775207,1.390123924375575e-10,4.797701187280781e-06,,,,,,,,37.63885931010812,2.7713180461579747
2025-10-16T00:33:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,37,1,121454,0.5805,60.564,104.3,1,21932163320,37.78,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5805,1.6823333333333332e-05,0.0004986579281044675,1.3851609114012988e-10,4.779587333476049e-06,,,,,,,,37.78150442721791,2.7614239013427153
2025-10-16T00:33:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,38,1,121454,0.5787,60.234,104.1,1,21932163320,37.9,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5787,1.6731666666666668e-05,0.0004959408500337576,1.3776134723159933e-10,4.764766907635813e-06,,,,,,,,37.899020770692935,2.7463775060015374
2025-10-16T00:33:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,39,1,121454,0.5773,60.459,104.7,1,21932163320,37.99,88,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5773,1.679416666666667e-05,0.0004977934032637871,1.3827594535105198e-10,4.753239909760074e-06,,,,,,,,37.99092901437727,2.7566364119159767
2025-10-16T00:33:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,40,1,121454,0.5836,60.792,104.2,1,21932163320,37.58,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5836,1.688666666666667e-05,0.0005005351820442308,1.390375505678419e-10,4.805111400200899e-06,,,,,,,,37.580814461960244,2.771819592669347
2025-10-16T00:33:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,41,1,121454,0.5812,60.405,103.9,1,21932163320,37.73,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5812,1.6779166666666667e-05,0.0004973487904885801,1.3815244180238336e-10,4.785350832413918e-06,,,,,,,,37.73600020646937,2.754174274496511
2025-10-16T00:33:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,IRREGULAR_20,1024,1024,20524,20,42,1,121454,0.5791,60.26,104.0,1,21932163320,37.87,87,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=121454,0.5791,1.6738888888888888e-05,0.0004961549228514499,1.3782081190318055e-10,4.768060335600309e-06,,,,,,,,37.872842894146096,2.7475629795738725
