"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-16 00:27:46+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","10","1","265976","1.011","93,649","92.6","0","14980832224","14.82","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,011","2,601361111111111e-05","0.00035209567780551627","9,780435494597673e-11","3.8010948356242666e-06","","","","","","","","14.817836027695353","6.251254843503946","DE","0,0929899999999999","2,41900569722222e-06","0,0783099722222222","2,037125163510802e-06","0,03","7,804083333333332e-07","0,0518570416666666","1,34898891528935e-06","0,09331","2,4273300527777776e-06","0,0950131388888888","2,4716348455015408e-06","0,0929899999999999","2,41900569722222e-06","0,0783099722222222","2,037125163510802e-06","421,7","1,0969939805555555e-05","17,68","4,5992064444444445e-07","744,73","1,937311660277778e-05","4,124409648071839e-11","4,1244096480718387e-10","1,7291809954448685e-12","1,7291809954448686e-11","7,283783725891725e-11","7,283783725891725e-10"
"2024-09-16 00:27:47+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","11","1","265976","1.0146","93,909","92.6","0","14980832224","14.77","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0146","2,6085833333333334e-05","0.00035307320961289743","9,807589155913815e-11","3.8146298914187743e-06","","","","","","","","14.765259436231027","6.268610354607226","DE","0,0929899999999999","2,4257216416666644e-06","0,0783099722222222","2,042780883726851e-06","0,03","7,82575e-07","0,0518570416666666","1,3527341460763873e-06","0,09331","2,4340691083333336e-06","0,0950131388888888","2,4784969055324053e-06","0,0929899999999999","2,4257216416666644e-06","0,0783099722222222","2,042780883726851e-06","421,7","1,1000395916666666e-05","17,68","4,611975333333333e-07","744,73","1,9426902658333337e-05","4,135860347048855e-11","4,5494463817537406e-10","1,7339817627655624e-12","1,9073799390421185e-11","7,304005872083696e-11","8,034406459292066e-10"
"2024-09-16 00:27:48+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","12","1","265976","1.0146","94,017","92.7","0","14980832224","14.77","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0146","2,611583333333333e-05","0.0003534792612867326","9,818868369075906e-11","3.8146298914187743e-06","","","","","","","","14.765259436231027","6.2758195669116645","DE","0,0929899999999999","2,428511341666664e-06","0,0783099722222222","2,045130182893518e-06","0,03","7,834749999999999e-07","0,0518570416666666","1,354289857326387e-06","0,09331","2,4368684083333334e-06","0,0950131388888888","2,481347299699072e-06","0,0929899999999999","2,428511341666664e-06","0,0783099722222222","2,045130182893518e-06","421,7","1,1013046916666667e-05","17,68","4,617279333333333e-07","744,73","1,944924455833333e-05","4,1406167912393095e-11","4,968740149487171e-10","1,7359759276526201e-12","2,083171113183144e-11","7,312405840501899e-11","8,774887008602279e-10"
"2024-09-16 00:27:49+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","13","1","265976","1.0109","93,633","92.6","0","14980832224","14.82","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0109","2,6009166666666665e-05","0.00035203552200198515","9,778764500055143e-11","3.800718861852197e-06","","","","","","","","14.8193018340093","6.250186812051437","DE","0,0929899999999999","2,4185924083333308e-06","0,0783099722222222","2,0367771191898144e-06","0,03","7,802749999999999e-07","0,0518570416666666","1,3487584395486093e-06","0,09331","2,4269153416666667e-06","0,0950131388888888","2,471212564884257e-06","0,0929899999999999","2,4185924083333308e-06","0,0783099722222222","2,0367771191898144e-06","421,7","1,0968065583333332e-05","17,68","4,598420666666666e-07","744,73","1,9369806691666666e-05","4,123704989673254e-11","5,36081648657523e-10","1,7288855636097492e-12","2,247551232692674e-11","7,282539286126066e-11","9,467301071963885e-10"
"2024-09-16 00:27:50+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","14","1","265976","1.0083","93,212","92.4","0","14980832224","14.86","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0083","2,5892222222222224e-05","0.0003504526724215719","9,734796456154776e-11","3.790943543778386e-06","","","","","","","","14.857514850738868","6.222084234457281","DE","0,0929899999999999","2,4077177444444422e-06","0,0783099722222222","2,027619202993827e-06","0,03","7,767666666666667e-07","0,0518570416666666","1,342694046620369e-06","0,09331","2,416003255555556e-06","0,0950131388888888","2,460101306141973e-06","0,0929899999999999","2,4077177444444422e-06","0,0783099722222222","2,027619202993827e-06","421,7","1,0918750111111112e-05","17,68","4,577744888888889e-07","744,73","1,9282714655555558e-05","4,1051636655604694e-11","5,747229131784657e-10","1,7211120134481643e-12","2,40955681882743e-11","7,249794964792146e-11","1,0149712950709005e-09"
"2024-09-16 00:27:51+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","15","1","265976","1.0149","93,806","92.4","0","14980832224","14.76","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0149","2,6057222222222223e-05","0.00035268595662766563","9,796832128546267e-11","3.815757812734983e-06","","","","","","","","14.76089489013696","6.261734902131696","DE","0,0929899999999999","2,4230610944444423e-06","0,0783099722222222","2,0405403484104934e-06","0,03","7,817166666666667e-07","0,0518570416666666","1,3512504584953687e-06","0,09331","2,431399405555556e-06","0,0950131388888888","2,47577847405864e-06","0,0929899999999999","2,4230610944444423e-06","0,0783099722222222","2,0405403484104934e-06","421,7","1,098833061111111e-05","17,68","4,6069168888888893e-07","744,73","1,9405595105555554e-05","4,131324108607961e-11","6,196986162911942e-10","1,73207992032698e-12","2,59811988049047e-11","7,295994791092262e-11","1,0943992186638393e-09"
"2024-09-16 00:27:52+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","16","1","265976","1.0136","93,618","92.4","0","14980832224","14.78","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0136","2,6005e-05","0.00035197912593617467","9,777197942671518e-11","3.8108701536980782e-06","","","","","","","","14.779826582478295","6.2491855325647085","DE","0,0929899999999999","2,4182049499999974e-06","0,0783099722222222","2,0364508276388885e-06","0,03","7,8015e-07","0,0518570416666666","1,348542368541665e-06","0,09331","2,42652655e-06","0,0950131388888888","2,4708166768055534e-06","0,0929899999999999","2,4182049499999974e-06","0,0783099722222222","2,0364508276388885e-06","421,7","1,0966308499999999e-05","17,68","4,5976839999999996e-07","744,73","1,936670365e-05","4,123044372424579e-11","6,596870995879327e-10","1,7286085962643244e-12","2,765773754022919e-11","7,28137262384576e-11","1,1650196198153215e-09"
"2024-09-16 00:27:53+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","17","1","265976","1.0118","93,441","92.3","0","14980832224","14.81","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0118","2,5955833333333333e-05","0.0003513136523596114","9,75871256554476e-11","3.804102625800824e-06","","","","","","","","14.806120007906701","6.237370434621323","DE","0,0929899999999999","2,413632941666664e-06","0,0783099722222222","2,0326005873379627e-06","0,03","7,78675e-07","0,0518570416666666","1,3459927306597205e-06","0,09331","2,421938808333333e-06","0,0950131388888888","2,46614519747685e-06","0,0929899999999999","2,413632941666664e-06","0,0783099722222222","2,0326005873379627e-06","421,7","1,0945574916666667e-05","17,68","4,5889913333333334e-07","744,73","1,933008775833333e-05","4,115249088890225e-11","6,995923451113383e-10","1,7253403815883135e-12","2,933078648700133e-11","7,26760600893815e-11","1,2354930215194853e-09"
"2024-09-16 00:27:54+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","18","1","265976","1.0107","93,438","92.4","0","14980832224","14.82","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0107","2,5955e-05","0.0003513023731464493","9,758399254068036e-11","3.7999669143080575e-06","","","","","","","","14.822234316810134","6.237170178723978","DE","0,0929899999999999","2,413555449999997e-06","0,0783099722222222","2,0325353290277773e-06","0,03","7,786500000000001e-07","0,0518570416666666","1,3459495164583318e-06","0,09331","2,4218610500000004e-06","0,0950131388888888","2,466066019861109e-06","0,0929899999999999","2,413555449999997e-06","0,0783099722222222","2,0325353290277773e-06","421,7","1,09452235e-05","17,68","4,588844e-07","744,73","1,9329467150000002e-05","4,11511696544049e-11","7,407210537792883e-10","1,7252849881192286e-12","3,1055129786146114e-11","7,267372676482089e-11","1,308127081766776e-09"
"2024-09-16 00:27:55+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","19","1","265976","1.0141","93,509","92.2","0","14980832224","14.77","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0141","2,597472222222222e-05","0.0003515693145246188","9,765814292350522e-11","3.8127500225584263e-06","","","","","","","","14.772539418203333","6.2419095682944885","DE","0,0929899999999999","2,415389419444442e-06","0,0783099722222222","2,03407977570216e-06","0,03","7,792416666666666e-07","0,0518570416666666","1,3469722525578687e-06","0,09331","2,4237013305555555e-06","0,0950131388888888","2,4679398901003063e-06","0,0929899999999999","2,415389419444442e-06","0,0783099722222222","2,03407977570216e-06","421,7","1,0953540361111112e-05","17,68","4,592330888888889e-07","744,73","1,9344154880555555e-05","4,118243887084215e-11","7,824663385460009e-10","1,7265959668875722e-12","3,280532337086387e-11","7,272894877942204e-11","1,3818500268090187e-09"
"2024-09-16 00:27:56+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","20","1","265976","1.014","93,565","92.3","0","14980832224","14.77","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,014","2,5990277777777776e-05","0.00035177985983697775","9,77166277324938e-11","3.8123740487863566e-06","","","","","","","","14.773996276134122","6.245647678378272","DE","0,0929899999999999","2,416835930555553e-06","0,0783099722222222","2,0352979308256167e-06","0,03","7,797083333333333e-07","0,0518570416666666","1,3477789176504613e-06","0,09331","2,4251528194444443e-06","0,0950131388888888","2,4694178722608e-06","0,0929899999999999","2,416835930555553e-06","0,0783099722222222","2,0352979308256167e-06","421,7","1,0960100138888889e-05","17,68","4,595081111111111e-07","744,73","1,9355739569444443e-05","4,1207101914792636e-11","8,241420382958527e-10","1,7276299783104903e-12","3,45525995662098e-11","7,277250417122011e-11","1,4554500834244023e-09"
"2024-09-16 00:27:57+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","21","1","265976","1.0135","93,931","92.7","0","14980832224","14.78","78","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0135","2,609194444444444e-05","0.0003531559238427527","9,809886773409795e-11","3.8104941799260085e-06","","","","","","","","14.78128487814504","6.270078897854426","DE","0,0929899999999999","2,426289913888886e-06","0,0783099722222222","2,043259444668209e-06","0,03","7,827583333333332e-07","0,0518570416666666","1,3530510502199055e-06","0,09331","2,4346393361111107e-06","0,0950131388888888","2,47907754138117e-06","0,0929899999999999","2,426289913888886e-06","0,0783099722222222","2,043259444668209e-06","421,7","1,100297297222222e-05","17,68","4,6130557777777767e-07","744,73","1,943145378611111e-05","4,1368292523469106e-11","8,687341429928512e-10","1,7343879815388517e-12","3,6422147612315887e-11","7,305716976761477e-11","1,5342005651199102e-09"
"2024-09-16 00:27:58+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","20","22","1","265976","1.0113","93,593","92.5","0","14980832224","14.81","77","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=265976","1,0113","2,5998055555555555e-05","0.0003518851324931573","9,774587013698816e-11","3.802222756940476e-06","","","","","","","","14.813440348066843","6.247516733420164","DE","0,0929899999999999","2,4175591861111086e-06","0,0783099722222222","2,035907008387345e-06","0,03","7,799416666666666e-07","0,0518570416666666","1,3481822501967575e-06","0,09331","2,425878563888889e-06","0,0950131388888888","2,4701568633410472e-06","0,0929899999999999","2,4175591861111086e-06","0,0783099722222222","2,035907008387345e-06","421,7","1,0963380027777777e-05","17,68","4,5964562222222223e-07","744,73","1,936153191388889e-05","4,1219433436767904e-11","9,068275356088939e-10","1,7281469840219504e-12","3,801923364848291e-11","7,279428186711919e-11","1,6014742010766222e-09"
