problem_size,sessions,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_session_cv_pct,device_energy_per_op_j_median,device_energy_per_op_j_ci95_low,device_energy_per_op_j_ci95_high,device_energy_per_op_j_session_cv_pct,gflops_per_s_median,gflops_per_s_ci95_low,gflops_per_s_ci95_high,gflops_per_s_session_cv_pct,avg_power_w_median,avg_power_w_ci95_low,avg_power_w_ci95_high,avg_power_w_session_cv_pct,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_session_cv_pct,sm_clock_mhz_median,sm_clock_mhz_ci95_low,sm_clock_mhz_ci95_high,sm_clock_mhz_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,run_runtime_cv_pct,run_energy_cv_pct,in_range_share,batch_median,serious_throttle_rows,stable_runtime,stable_energy,stable_throughput
64,5,5.217029646225186e-06,5.2154067254720225e-06,5.224620282895767e-06,0.07237670389259046,0.0008412728598968373,0.0008382078325822066,0.00084244480400856,0.24978219092951784,100.49677,100.350511,100.52811399999999,0.07239430026343119,161.272674,160.70032500000002,161.535514,0.23188316365763503,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0,4.3884049941422e-09,4.37204280930305e-09,4.400704092119832e-09,0.2837620352027357,0.07484206429957961,2.756952025867979,1.0,191712.0,0,True,True,True
128,5,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869303,0.0009229959547593495,0.0009135889113080094,0.0009327962864666271,0.8803947535261403,812.68536,809.2450455000001,812.779809,0.1909258789346131,178.839948,176.9864725,180.429354,0.8207917867257754,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,0.2940034505771542,2.2003818260069177,1.0,193783.0,0,True,True,True
256,5,7.180509782803805e-06,7.179988369087619e-06,7.2433070467004125e-06,0.4762355759742264,0.001991596186154708,0.001980229761263687,0.002019610399015135,0.7336255165558836,4673.1165359999995,4632.536404,4673.387565999999,0.47563767258160616,277.21135449999997,275.233385,278.8655465,0.5175584818001325,62.0,62.0,65.0,2.244783432338246,1965.0,1950.0,1965.0,0.4193894008462221,1.4299542522828051e-08,1.4218725551522503e-08,1.4626497999058478e-08,1.1319359842437717,0.43358165153738154,2.1018699011910535,1.0,139275.0,0,True,True,True
512,5,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.007213409399005874,0.007133878546900415,0.007248085481284026,0.5992302516610064,11829.8695415,11792.505084,11867.771779,0.26635272173618896,317.8530975,313.706719,319.45391800000004,0.750775633997166,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622,1.6351774961251066e-07,1.622465886162332e-07,1.6441095064942165e-07,0.47767090724597433,0.2518595959289674,2.5432960983989426,1.0,44264.0,0,True,True,True
1024,5,0.00012099057953732413,0.00012091208191953466,0.00012117823878069434,0.0956269250273938,0.03991248336760614,0.039501371333174336,0.04011712312166747,0.6122968447194299,17749.3726375,17721.907495,17760.910389,0.09556827405918464,329.916699,326.149996,331.8857795,0.6614098315543304,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,0.11010747854334314,2.1857979307534214,1.0,8267.0,0,True,True,True
2048,5,0.0007522031602708805,0.0007518487584650113,0.0007534766741911211,0.09038584049457661,0.250474416854778,0.24805209895052474,0.2509823175319789,0.5920147302715522,22839.6607575,22801.1101255,22850.426692,0.09025250833314753,332.7494845,330.004529,333.667254,0.5526603297467291,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0,0.00018857066672158554,0.00018650611684178524,0.00018896016018994855,0.6313674420613324,0.11134234633166258,1.7087007967860268,1.0,1329.0,0,True,True,True
4096,5,0.0055513555555555556,0.005548176795580111,0.005565658333333334,0.14918587228191404,1.7184388888888886,1.7094088397790055,1.7268555555555556,0.3737570365917214,24758.114836,24694.4054045,24772.256440999998,0.14916492524795472,309.6614715,307.8801125,311.126079,0.39306727513631584,64.0,62.0,66.0,2.3248271119422137,1680.0,1676.0,1680.0,0.10653015614577369,0.0095613850675,0.009489006573761484,0.009584638814583334,0.39580934216948804,0.1472322127680266,2.4799289736132497,1.0,180.0,0,True,True,True
8192,5,0.041739020833333335,0.04171006249999999,0.041795979166666664,0.07629847535581219,13.143166666666668,13.074854166666666,13.206083333333334,0.3589434259531408,26342.880118499997,26307.033062000002,26361.1509355,0.07612713750694684,315.195922,313.069397,316.2808735,0.3726805291247151,64.0,64.0,66.0,1.3845622151701487,1605.0,1605.0,1605.0,0.0,0.5482763006675347,0.5463210667395832,0.5512588548602431,0.3279399324171236,0.09453422381524972,2.4707308266834427,1.0,24.0,0,True,True,True
16384,5,0.33249425,0.33150487500000003,0.333069375,0.1846394799062588,103.623875,103.080375,104.28450000000001,0.44640494673583725,26455.120476,26409.4297065,26534.072383500003,0.18467155203329486,311.1984275,310.739581,314.5210985,0.5022087264410979,63.0,62.0,65.0,2.1094980919809334,1597.0,1590.0,1601.0,0.34720880253653513,34.50502702403125,34.18336661315625,34.562527668875,0.46755345532043835,0.21625354917209788,3.2082437817756793,0.0,4.0,0,True,True,True
