"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-13 18:22:22+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1539","1,1539","84,074","72.9","0","stream_triad","openmp","float32","0","29","29","1.1539","84.074","72.9","72.9","124554051584","107.94","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=0;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=675.001;GBps_per_W=1.4815","2,33538888888889e-05","2.899103448275862","8.053065134099617e-07","0.03978965517241379","107.94180742178699","0.6750001218812218","0","0","","","","","DE","0,09647","2,252949661111112e-06","0,07830997222222223","1,8288423901697543e-06","0,09816","2,2924177333333347e-06","0,09501313888888888","2,21892628859568e-06","0,09816","2,2924177333333347e-06","0,09501313888888888","2,21892628859568e-06","0,09647","2,252949661111112e-06","0,07830997222222223","1,8288423901697543e-06"
"2024-09-13 18:22:23+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1531","1,1531","84,015","72.9","0","stream_triad","openmp","float32","0","29","29","1.1531","84.015","72.9","72.9","124554051584","108.02","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=1;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=674.529;GBps_per_W=1.4825","2,33375e-05","2.8970689655172412","8.047413793103448e-07","0.03976206896551724","108.01669550255832","0.6745264319510295","0","0","","","","","DE","0,09647","2,251368625e-06","0,07830997222222223","1,8275589767361114e-06","0,09816","2,290809e-06","0,09501313888888888","2,217369128819444e-06","0,09816","2,290809e-06","0,09501313888888888","2,217369128819444e-06","0,09647","2,251368625e-06","0,07830997222222223","1,8275589767361114e-06"
"2024-09-13 18:22:24+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1521","1,1521","83,993","72.9","0","stream_triad","openmp","float32","0","29","29","1.1521","83.993","72.9","72.9","124554051584","108.11","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=2;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=674.350;GBps_per_W=1.4829","2,33313888888889e-05","2.896310344827586","8.045306513409962e-07","0.03972758620689655","108.11045185660969","0.6743498018075679","0","0","","","","","DE","0,09647","2,250779086111112e-06","0,07830997222222223","1,8270804157947541e-06","0,09816","2,2902091333333342e-06","0,09501313888888888","2,2167884929706797e-06","0,09816","2,2902091333333342e-06","0,09501313888888888","2,2167884929706797e-06","0,09647","2,250779086111112e-06","0,07830997222222223","1,8270804157947541e-06"
"2024-09-13 18:22:26+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1528","1,1528","84,053","72.9","0","stream_triad","openmp","float32","0","29","29","1.1528","84.053","72.9","72.9","124554051584","108.05","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=3;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=674.832;GBps_per_W=1.4818","2,33480555555556e-05","2.8983793103448274","8.051053639846743e-07","0.03975172413793104","108.0448053296322","0.6748315203806449","0","0","","","","","DE","0,09647","2,2523869194444487e-06","0,07830997222222223","1,8283855819984605e-06","0,09816","2,2918451333333375e-06","0,09501313888888888","2,218372045285498e-06","0,09816","2,2918451333333375e-06","0,09501313888888888","2,218372045285498e-06","0,09647","2,2523869194444487e-06","0,07830997222222223","1,8283855819984605e-06"
"2024-09-13 18:22:27+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1533","1,1533","83,486","72.4","0","stream_triad","openmp","float32","0","29","29","1.1533","83.486","72.4","72.4","124554051584","108.0","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=4;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=670.277;GBps_per_W=1.4919","2,31905555555556e-05","2.8788275862068966","7.996743295019157e-07","0.03976896551724138","107.99796374230469","0.6702792798650675","0","0","","","","","DE","0,09647","2,2371928944444486e-06","0,07830997222222223","1,8160517613734605e-06","0,09816","2,2763849333333378e-06","0,09501313888888888","2,203407475910498e-06","0,09816","2,2763849333333378e-06","0,09501313888888888","2,203407475910498e-06","0,09647","2,2371928944444486e-06","0,07830997222222223","1,8160517613734605e-06"
"2024-09-13 18:22:28+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1524","1,1524","82,079","71.2","0","stream_triad","openmp","float32","0","29","29","1.1524","82.079","71.2","71.2","124554051584","108.08","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=5;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=658.980;GBps_per_W=1.5175","2,27997222222222e-05","2.830310344827586","7.861973180076628e-07","0.03973793103448276","108.08230786532454","0.6589829793264125","0","0","","","","","DE","0,09647","2,1994892027777756e-06","0,07830997222222223","1,7854456138966033e-06","0,09816","2,238020733333331e-06","0,09501313888888888","2,166273174128084e-06","0,09816","2,238020733333331e-06","0,09501313888888888","2,166273174128084e-06","0,09647","2,1994892027777756e-06","0,07830997222222223","1,7854456138966033e-06"
"2024-09-13 18:22:29+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1515","1,1515","81,8","71.0","0","stream_triad","openmp","float32","0","29","29","1.1515","81.8","71.0","71.0","124554051584","108.16","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=6;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=656.739;GBps_per_W=1.5227","2,27222222222222e-05","2.820689655172414","7.835249042145594e-07","0.03970689655172414","108.16678383326096","0.6567429879616046","0","0","","","","","DE","0,09647","2,1920127777777757e-06","0,07830997222222223","1,7793765910493813e-06","0,09816","2,2304133333333314e-06","0,09501313888888888","2,1589096558641953e-06","0,09816","2,2304133333333314e-06","0,09501313888888888","2,1589096558641953e-06","0,09647","2,1920127777777757e-06","0,07830997222222223","1,7793765910493813e-06"
"2024-09-13 18:22:30+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1522","1,1522","81,791","71.0","0","stream_triad","openmp","float32","0","29","29","1.1522","81.791","71.0","71.0","124554051584","108.1","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=7;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=656.670;GBps_per_W=1.5228","2,27197222222222e-05","2.8203793103448276","7.834386973180077e-07","0.039731034482758616","108.10106889776083","0.656670730175643","0","0","","","","","DE","0,09647","2,1917716027777758e-06","0,07830997222222223","1,7791808161188255e-06","0,09816","2,230167933333331e-06","0,09501313888888888","2,158672123016973e-06","0,09816","2,230167933333331e-06","0,09501313888888888","2,158672123016973e-06","0,09647","2,1917716027777758e-06","0,07830997222222223","1,7791808161188255e-06"
"2024-09-13 18:22:31+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1538","1,1538","83,591","72.4","0","stream_triad","openmp","float32","0","29","29","1.1538","83.591","72.4","72.4","124554051584","107.95","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=8;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=671.119;GBps_per_W=1.4900","2,32197222222222e-05","2.882448275862069","8.006800766283525e-07","0.03978620689655172","107.95116275264344","0.6711222873679522","0","0","","","","","DE","0,09647","2,240006602777776e-06","0,07830997222222223","1,818335802229937e-06","0,09816","2,279247933333331e-06","0,09501313888888888","2,2061786924614173e-06","0,09816","2,279247933333331e-06","0,09501313888888888","2,2061786924614173e-06","0,09647","2,240006602777776e-06","0,07830997222222223","1,818335802229937e-06"
"2024-09-13 18:22:33+02:00","rock-tobefilledbyoem","","0","kernel","1","1.1","1.1532","1,1532","84,119","72.9","0","stream_triad","openmp","float32","0","29","29","1.1532","84.119","72.9","72.9","124554051584","108.01","steady_clock","rapl_energy_uj_delta","0","cpu:AMD Ryzen Threadripper 3970X 32-Core Processor","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=9;cohort=common;OMP_NUM_THREADS=8;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=675.363;GBps_per_W=1.4807","2,33663888888889e-05","2.900655172413793","8.057375478927203e-07","0.03976551724137931","108.00732881026708","0.6753614108110296","0","0","","","","","DE","0,09647","2,254155536111112e-06","0,07830997222222223","1,8298212648225318e-06","0,09816","2,293644733333334e-06","0,09501313888888888","2,2201139528317905e-06","0,09816","2,293644733333334e-06","0,09501313888888888","2,2201139528317905e-06","0,09647","2,254155536111112e-06","0,07830997222222223","1,8298212648225318e-06"
