timestamp,area,price_eur_kwh
2024-09-24 14:00:00,PL,"0,06295"
2024-09-24 15:00:00,PL,"0,07692"
2024-09-24 16:00:00,PL,"0,08658"
2024-09-24 17:00:00,PL,"0,11018"
2024-09-24 18:00:00,PL,"0,11905"
2024-09-24 19:00:00,PL,"0,13699"
2024-09-24 20:00:00,PL,"0,09479"
2024-09-24 21:00:00,PL,"0,08295"
2024-09-24 22:00:00,PL,"0,07605"
2024-09-24 23:00:00,PL,"0,06043"
2024-09-25 00:00:00,PL,"0,04687"
2024-09-25 01:00:00,PL,"0,04186"
2024-09-25 02:00:00,PL,"0,04010"
2024-09-25 03:00:00,PL,"0,04038"
2024-09-25 04:00:00,PL,"0,05275"
2024-09-25 05:00:00,PL,"0,08051"
2024-09-25 06:00:00,PL,"0,10286"
2024-09-25 07:00:00,PL,"0,08972"
2024-09-25 08:00:00,PL,"0,08723"
2024-09-25 09:00:00,PL,"0,07035"
2024-09-25 10:00:00,PL,"0,04952"
2024-09-25 11:00:00,PL,"0,00855"
2024-09-25 12:00:00,PL,"0,00695"
2024-09-25 13:00:00,PL,"0,01867"
2024-09-25 14:00:00,PL,"0,05491"
2024-09-25 15:00:00,PL,"0,07174"
2024-09-25 16:00:00,PL,"0,09120"
2024-09-25 17:00:00,PL,"0,10549"
2024-09-25 18:00:00,PL,"0,17146"
2024-09-25 19:00:00,PL,"0,19410"
2024-09-25 20:00:00,PL,"0,13576"
2024-09-25 21:00:00,PL,"0,09433"
2024-09-25 22:00:00,PL,"0,09040"
2024-09-25 23:00:00,PL,"0,08177"
2024-09-26 00:00:00,PL,"0,08273"
2024-09-26 01:00:00,PL,"0,07506"
2024-09-26 02:00:00,PL,"0,07121"
2024-09-26 03:00:00,PL,"0,07256"
2024-09-26 04:00:00,PL,"0,07526"
2024-09-26 05:00:00,PL,"0,08642"
2024-09-26 06:00:00,PL,"0,10215"
2024-09-26 07:00:00,PL,"0,09405"
2024-09-26 08:00:00,PL,"0,08388"
2024-09-26 09:00:00,PL,"0,07267"
2024-09-26 10:00:00,PL,"0,05853"
2024-09-26 11:00:00,PL,"0,03544"
2024-09-26 12:00:00,PL,"0,01700"
2024-09-26 13:00:00,PL,"0,01235"
2024-09-26 14:00:00,PL,"0,02820"
2024-09-26 15:00:00,PL,"0,05962"
2024-09-26 16:00:00,PL,"0,07855"
2024-09-26 17:00:00,PL,"0,07492"
2024-09-26 18:00:00,PL,"0,08876"
2024-09-26 19:00:00,PL,"0,10493"
2024-09-26 20:00:00,PL,"0,08966"
2024-09-26 21:00:00,PL,"0,07384"
2024-09-26 22:00:00,PL,"0,07335"
2024-09-26 23:00:00,PL,"0,06383"
2024-09-27 00:00:00,PL,"0,00981"
2024-09-27 01:00:00,PL,"0,00810"
2024-09-27 02:00:00,PL,"0,00554"
2024-09-27 03:00:00,PL,"0,00428"
2024-09-27 04:00:00,PL,"0,01684"
2024-09-27 05:00:00,PL,"0,04928"
2024-09-27 06:00:00,PL,"0,09133"
2024-09-27 07:00:00,PL,"0,10388"
2024-09-27 08:00:00,PL,"0,07629"
2024-09-27 09:00:00,PL,"0,03254"
2024-09-27 10:00:00,PL,"0,00151"
2024-09-27 11:00:00,PL,"-0,00062"
2024-09-27 12:00:00,PL,"-0,00074"
2024-09-27 13:00:00,PL,"-0,00071"
2024-09-27 14:00:00,PL,"-0,00065"
2024-09-27 15:00:00,PL,"0,00119"
2024-09-27 16:00:00,PL,"0,06681"
2024-09-27 17:00:00,PL,"0,09607"
2024-09-27 18:00:00,PL,"0,09338"
2024-09-27 19:00:00,PL,"0,11432"
2024-09-27 20:00:00,PL,"0,08745"
2024-09-27 21:00:00,PL,"0,08383"
2024-09-27 22:00:00,PL,"0,08194"
2024-09-27 23:00:00,PL,"0,05858"
2024-09-28 00:00:00,PL,"0,00177"
2024-09-28 01:00:00,PL,"0,00303"
2024-09-28 02:00:00,PL,"0,00329"
2024-09-28 03:00:00,PL,"0,00316"
2024-09-28 04:00:00,PL,"0,00327"
2024-09-28 05:00:00,PL,"0,00415"
2024-09-28 06:00:00,PL,"0,01196"
2024-09-28 07:00:00,PL,"0,02286"
2024-09-28 08:00:00,PL,"0,02665"
2024-09-28 09:00:00,PL,"0,00140"
2024-09-28 10:00:00,PL,"-0,00063"
2024-09-28 11:00:00,PL,"-0,00070"
2024-09-28 12:00:00,PL,"0,00012"
2024-09-28 13:00:00,PL,"0,00000"
2024-09-28 14:00:00,PL,"0,00000"
2024-09-28 15:00:00,PL,"0,00006"
2024-09-28 16:00:00,PL,"0,06784"
2024-09-28 17:00:00,PL,"0,11113"
2024-09-28 18:00:00,PL,"0,11542"
2024-09-28 19:00:00,PL,"0,11653"
2024-09-28 20:00:00,PL,"0,09986"
2024-09-28 21:00:00,PL,"0,10089"
2024-09-28 22:00:00,PL,"0,09538"
2024-09-28 23:00:00,PL,"0,07676"
2024-09-29 00:00:00,PL,"0,06766"
2024-09-29 01:00:00,PL,"0,06750"
2024-09-29 02:00:00,PL,"0,06260"
2024-09-29 03:00:00,PL,"0,05907"
2024-09-29 04:00:00,PL,"0,06527"
2024-09-29 05:00:00,PL,"0,07351"
2024-09-29 06:00:00,PL,"0,08223"
2024-09-29 07:00:00,PL,"0,08190"
2024-09-29 08:00:00,PL,"0,07954"
2024-09-29 09:00:00,PL,"0,03527"
2024-09-29 10:00:00,PL,"0,00133"
2024-09-29 11:00:00,PL,"0,00000"
2024-09-29 12:00:00,PL,"-0,00001"
2024-09-29 13:00:00,PL,"-0,00050"
2024-09-29 14:00:00,PL,"-0,00045"
2024-09-29 15:00:00,PL,"0,00000"
2024-09-29 16:00:00,PL,"0,08626"
2024-09-29 17:00:00,PL,"0,09272"
2024-09-29 18:00:00,PL,"0,14773"
2024-09-29 19:00:00,PL,"0,17591"
2024-09-29 20:00:00,PL,"0,11091"
2024-09-29 21:00:00,PL,"0,08028"
2024-09-29 22:00:00,PL,"0,07023"
2024-09-29 23:00:00,PL,"0,06659"
2024-09-30 00:00:00,PL,"0,06647"
2024-09-30 01:00:00,PL,"0,07038"
2024-09-30 02:00:00,PL,"0,07344"
2024-09-30 03:00:00,PL,"0,07496"
2024-09-30 04:00:00,PL,"0,05896"
2024-09-30 05:00:00,PL,"0,10304"
2024-09-30 06:00:00,PL,"0,19876"
2024-09-30 07:00:00,PL,"0,20589"
2024-09-30 08:00:00,PL,"0,12084"
2024-09-30 09:00:00,PL,"0,06836"
2024-09-30 10:00:00,PL,"0,06041"
2024-09-30 11:00:00,PL,"0,02087"
2024-09-30 12:00:00,PL,"0,01207"
2024-09-30 13:00:00,PL,"0,05558"
2024-09-30 14:00:00,PL,"0,08451"
2024-09-30 15:00:00,PL,"0,07371"
2024-09-30 16:00:00,PL,"0,13560"
2024-09-30 17:00:00,PL,"0,16374"
2024-09-30 18:00:00,PL,"0,20917"
2024-09-30 19:00:00,PL,"0,24554"
2024-09-30 20:00:00,PL,"0,17198"
2024-09-30 21:00:00,PL,"0,09944"
2024-09-30 22:00:00,PL,"0,08184"
2024-09-30 23:00:00,PL,"0,05865"
