"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-13 11:20:03+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8265","0,8265","79,424","96.1","1","stream_triad","openmp","float32","0","102","102","0.8265","79.424","96.1","96.1","54760833024","66.25","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=0;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1450.382;GBps_per_W=0.6895","2,20622222222222e-05","0.7786666666666667","2,1629629629629634e-07","0.008102941176470589","66.25630129945553","1.4503796895345054","0","0","","","","","DE","0,09499","2,095690488888887e-06","0,0783099722222222","1,7276920093827146e-06","0,11611","2,56164462222222e-06","0,0950131388888888","2,0962009841975286e-06","0,11611","2,56164462222222e-06","0,0950131388888888","2,0962009841975286e-06","0,09499","2,095690488888887e-06","0,0783099722222222","1,7276920093827146e-06","264,23","5,829500977777772e-06","22,62","4,990474666666662e-07","723,06","1,5952310399999983e-05","5,715197037037039e-08","5,715197037037039e-08","4,8926222222222236e-09","4,8926222222222236e-09","1,5639520000000003e-07","1,5639520000000003e-07"
"2024-09-13 11:20:04+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8264","0,8264","79,762","96.5","1","stream_triad","openmp","float32","0","102","102","0.8264","79.762","96.5","96.5","54760833024","66.26","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=1;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1456.550;GBps_per_W=0.6866","2,21561111111111e-05","0.7819803921568628","2,1721677559912854e-07","0.008101960784313725","66.2643187608906","1.456551984244702","0","0","","","","","DE","0,09499","2,104608994444444e-06","0,0783099722222222","1,7350444456635797e-06","0,11611","2,57254606111111e-06","0,0950131388888888","2,1051216622376533e-06","0,11611","2,57254606111111e-06","0,0950131388888888","2,1051216622376533e-06","0,09499","2,104608994444444e-06","0,0783099722222222","1,7350444456635797e-06","264,23","5,854309238888886e-06","22,62","5,011712333333331e-07","723,06","1,6020197699999992e-05","5,7395188616557737e-08","5,7395188616557737e-08","4,913443464052288e-09","4,913443464052288e-09","1,5706076176470588e-07","1,5706076176470588e-07"
"2024-09-13 11:20:04+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8266","0,8266","79,737","96.5","1","stream_triad","openmp","float32","0","102","102","0.8266","79.737","96.5","96.5","54760833024","66.24","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=2;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1456.097;GBps_per_W=0.6868","2,21491666666667e-05","0.781735294117647","2,171486928104575e-07","0.00810392156862745","66.24828577788531","1.4560954535708708","0","0","","","","","DE","0,09499","2,1039493416666696e-06","0,0783099722222222","1,7345006264120398e-06","0,11611","2,5717397416666703e-06","0,0950131388888888","2,104461848773151e-06","0,11611","2,5717397416666703e-06","0,0950131388888888","2,104461848773151e-06","0,09499","2,1039493416666696e-06","0,0783099722222222","1,7345006264120398e-06","264,23","5,852474308333342e-06","22,62","5,010141500000008e-07","723,06","1,6015176450000022e-05","5,73771991013072e-08","5,73771991013072e-08","4,91190343137255e-09","4,91190343137255e-09","1,5701153382352937e-07","1,5701153382352937e-07"
"2024-09-13 11:20:05+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8266","0,8266","79,663","96.4","1","stream_triad","openmp","float32","0","102","102","0.8266","79.663","96.4","96.4","54760833024","66.25","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=3;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1454.740;GBps_per_W=0.6874","2,21286111111111e-05","0.7810098039215686","2,169471677559913e-07","0.00810392156862745","66.24828577788531","1.4547441227763307","0","0","","","","","DE","0,09499","2,1019967694444437e-06","0,0783099722222222","1,7328909214274685e-06","0,11611","2,5693530361111098e-06","0,0950131388888888","2,1025088009182086e-06","0,11611","2,5693530361111098e-06","0,0950131388888888","2,1025088009182086e-06","0,09499","2,1019967694444437e-06","0,0783099722222222","1,7328909214274685e-06","264,23","5,847042913888886e-06","22,62","5,005491833333331e-07","723,06","1,600031354999999e-05","5,7323950136165584e-08","5,7323950136165584e-08","4,907344934640523e-09","4,907344934640523e-09","1,5686581911764703e-07","1,5686581911764703e-07"
"2024-09-13 11:20:06+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8266","0,8266","79,54","96.2","1","stream_triad","openmp","float32","0","102","102","0.8266","79.54","96.2","96.2","54760833024","66.25","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=4;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1452.499;GBps_per_W=0.6885","2,20944444444444e-05","0.7798039215686275","2,1661220043572989e-07","0.00810392156862745","66.24828577788531","1.4524979918610816","0","0","","","","","DE","0,09499","2,098751277777774e-06","0,0783099722222222","1,7302153307098734e-06","0,11611","2,56538594444444e-06","0,0950131388888888","2,0992625186728357e-06","0,11611","2,56538594444444e-06","0,0950131388888888","2,0992625186728357e-06","0,09499","2,098751277777774e-06","0,0783099722222222","1,7302153307098734e-06","264,23","5,838015055555545e-06","22,62","4,997763333333323e-07","723,06","1,5975608999999967e-05","5,7235441721132916e-08","5,7235441721132916e-08","4,89976797385621e-09","4,89976797385621e-09","1,5662361764705885e-07","1,5662361764705885e-07"
"2024-09-13 11:20:07+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8268","0,8268","79,883","96.6","1","stream_triad","openmp","float32","0","102","102","0.8268","79.883","96.6","96.6","54760833024","66.23","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=5;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1458.754;GBps_per_W=0.6855","2,21897222222222e-05","0.7831666666666667","2,175462962962963e-07","0.008105882352941176","66.23226055152395","1.4587615927060444","0","0","","","","","DE","0,09499","2,1078017138888867e-06","0,0783099722222222","1,737676530841048e-06","0,11611","2,5764486472222195e-06","0,0950131388888888","2,1083151594058616e-06","0,11611","2,5764486472222195e-06","0,0950131388888888","2,1083151594058616e-06","0,09499","2,1078017138888867e-06","0,0783099722222222","1,737676530841048e-06","264,23","5,8631903027777726e-06","22,62","5,019315166666662e-07","723,06","1,6044500549999982e-05","5,7482257870370377e-08","5,7482257870370377e-08","4,920897222222222e-09","4,920897222222222e-09","1,57299025e-07","1,57299025e-07"
"2024-09-13 11:20:08+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8265","0,8265","79,863","96.6","1","stream_triad","openmp","float32","0","102","102","0.8265","79.863","96.6","96.6","54760833024","66.26","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=6;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1458.397;GBps_per_W=0.6857","2,21841666666667e-05","0.7829705882352941","2,1749183006535946e-07","0.008102941176470589","66.25630129945553","1.4583963681669796","0","0","","","","","DE","0,09499","2,10727399166667e-06","0,0783099722222222","1,7372414754398177e-06","0,11611","2,575803591666671e-06","0,0950131388888888","2,107787308634262e-06","0,11611","2,575803591666671e-06","0,0950131388888888","2,107787308634262e-06","0,09499","2,10727399166667e-06","0,0783099722222222","1,7372414754398177e-06","264,23","5,861722358333343e-06","22,62","5,018058500000008e-07","723,06","1,604048355000002e-05","5,746786625816994e-08","5,746786625816994e-08","4,919665196078431e-09","4,919665196078431e-09","1,572596426470588e-07","1,572596426470588e-07"
"2024-09-13 11:20:09+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8266","0,8266","79,797","96.5","1","stream_triad","openmp","float32","0","102","102","0.8266","79.797","96.5","96.5","54760833024","66.25","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=7;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1457.185;GBps_per_W=0.6863","2,21658333333333e-05","0.7823235294117646","2,1731209150326798e-07","0.00810392156862745","66.24828577788531","1.4571911271880653","0","0","","","","","DE","0,09499","2,10553250833333e-06","0,0783099722222222","1,7358057926157383e-06","0,11611","2,573674908333329e-06","0,0950131388888888","2,10604540108796e-06","0,11611","2,573674908333329e-06","0,0950131388888888","2,10604540108796e-06","0,09499","2,10553250833333e-06","0,0783099722222222","1,7358057926157383e-06","264,23","5,856878141666658e-06","22,62","5,013911499999993e-07","723,06","1,6027227449999977e-05","5,74203739379085e-08","5,74203739379085e-08","4,915599509803922e-09","4,915599509803922e-09","1,5712968088235293e-07","1,5712968088235293e-07"
"2024-09-13 11:20:09+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8264","0,8264","80,215","97.1","1","stream_triad","openmp","float32","0","102","102","0.8264","80.215","97.1","97.1","54760833024","66.27","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=8;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1464.824;GBps_per_W=0.6827","2,22819444444444e-05","0.786421568627451","2,1845043572984754e-07","0.008101960784313725","66.2643187608906","1.464824320054522","0","0","","","","","DE","0,09499","2,116561902777773e-06","0,0783099722222222","1,74489845050154e-06","0,11611","2,5871565694444398e-06","0,0950131388888888","2,1170774822145016e-06","0,11611","2,5871565694444398e-06","0,0950131388888888","2,1170774822145016e-06","0,09499","2,116561902777773e-06","0,0783099722222222","1,74489845050154e-06","264,23","5,887558180555544e-06","22,62","5,040175833333323e-07","723,06","1,6111182749999966e-05","5,772115863289762e-08","5,772115863289762e-08","4,941348856209152e-09","4,941348856209152e-09","1,5795277205882356e-07","1,5795277205882356e-07"
"2024-09-13 11:20:10+02:00","rock-ms7a95","","0","kernel","1","1.1","0.8265","0,8265","80,256","97.1","1","stream_triad","openmp","float32","0","102","102","0.8265","80.256","97.1","97.1","54760833024","66.26","steady_clock","rapl_energy_uj_delta","0","cpu:Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","0","0","0","0","","","","0","sweep;repeats=50;repeat_idx=9;cohort=common;OMP_NUM_THREADS=20;places=cores;proc_bind=spread;bytes_per_iter=32;nt_store=0;pJ_per_B=1465.579;GBps_per_W=0.6823","2,22933333333333e-05","0.7868235294117647","2,1856209150326802e-07","0.008102941176470589","66.25630129945553","1.4655730303596048","0","0","","","","","DE","0,09499","2,1176437333333303e-06","0,0783099722222222","1,7457903140740716e-06","0,11611","2,588478933333329e-06","0,0950131388888888","2,1181595762962928e-06","0,11611","2,588478933333329e-06","0,0950131388888888","2,1181595762962928e-06","0,09499","2,1176437333333303e-06","0,0783099722222222","1,7457903140740716e-06","264,23","5,890567466666658e-06","22,62","5,042751999999992e-07","723,06","1,6119417599999973e-05","5,7750661437908516e-08","5,7750661437908516e-08","4,943874509803923e-09","4,943874509803923e-09","1,5803350588235295e-07","1,5803350588235295e-07"
