schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-21T11:22:13,"quickcheck_stream_3090",1,1,1,"STREAM","cuda_stream_triad_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,64000000,"elements=64000000",1038,0.998691,0.998591,0.998691,352.178000,352.178000,-1.000000,3.392851638e-01,3.526394538e+02,2.650665342e-09,9.620341924e-01,9.621304711e-01,1.328640000e+11,133.051404,768000000.000000,352.639454,in_range,4,16,1935,1935,1935,9501,58,58,58,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T11:22:14,"quickcheck_stream_3090",2,2,2,"STREAM","cuda_stream_triad_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,64000000,"elements=64000000",1038,0.999837,0.999736,0.999837,350.697000,350.697000,-1.000000,3.378583815e-01,3.507543347e+02,2.639518605e-09,9.631371177e-01,9.632336599e-01,1.328640000e+11,132.899042,768000000.000000,350.754335,in_range,4,16,1927,1935,1920,9501,59,58,59,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T11:22:15,"quickcheck_stream_3090",3,3,3,"STREAM","cuda_stream_triad_fp32",gpu_resident,"NVIDIA GeForce RTX 3090",-1,64000000,"elements=64000000",1038,1.001146,1.001124,1.001146,349.926000,349.926000,-1.000000,3.371156069e-01,3.495255671e+02,2.633715679e-09,9.644738346e-01,9.644948430e-01,1.328640000e+11,132.714850,768000000.000000,349.525567,in_range,4,16,1920,1920,1920,9501,59,59,59,"0x4",-1,-1,-1.000000,-1,t
