platform,platform_label,problem_size,configuration,num_threads,runtime_s_session_cv_pct,energy_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,power_w_session_cv_pct,temperature_c_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
AMD,AMD CPU,64000000,8T,8,0.25191769018149945,6.216075467320181,0.25177558238807746,6.214002452786536,1.025697673230648,True,False,True
AMD,AMD CPU,64000000,10T,10,0.20545240212080018,6.524166419728974,0.20549487210135922,6.602204633628099,2.31083937998413,True,False,True
AMD,AMD CPU,64000000,16T,16,0.5999834262562831,3.1236622376836927,0.6036324251645601,3.3531811353324734,5.163736939783447,True,True,True
AMD,AMD CPU,64000000,20T,20,0.5206536299155802,3.1881037207578204,0.5227328917543795,3.2406914107796023,1.6441676305145512,True,True,True
AMD,AMD CPU,64000000,32T,32,0.18995644222638908,0.20215455105991237,0.18998017587012508,0.21760136941995628,1.6441676305145512,True,True,True
AMD,AMD CPU,64000000,64T,64,0.03823356908011966,0.2275640877007082,0.03823954225207443,0.27659415535184034,1.37083151332637,True,True,True
INTEL,Intel CPU,64000000,1T,1,0.07587556061269794,8.532834869169012,0.07589345429063844,8.495896194503134,14.906517758077126,True,False,True
INTEL,Intel CPU,64000000,2T,2,0.4683494109239649,8.425468345525873,0.466307244727793,8.5484471844684,16.860516335292697,True,False,True
INTEL,Intel CPU,64000000,4T,4,0.12702942144273555,2.115310202693812,0.12709485296987308,1.9462323953861587,3.1493915176053378,True,True,True
INTEL,Intel CPU,64000000,8T,8,0.14137540441808455,3.3434991825869482,0.14156002436857745,3.371116170300887,4.791718635290457,True,True,True
INTEL,Intel CPU,64000000,10T,10,0.0553847772796242,7.26761341392011,0.05535046247675751,7.313767114464806,13.27371397665586,True,False,True
INTEL,Intel CPU,64000000,16T,16,0.15474429317025645,5.790500198838144,0.1546912278374334,5.69512929897421,10.448549187522707,True,False,True
INTEL,Intel CPU,64000000,20T,20,0.0695360613713518,7.5545675209846435,0.06949001518776515,7.5392227176141375,13.75218660089566,True,False,True
3090,RTX 3090,128000000,gpu_resident,-1,0.04046511369629901,0.5236230388606391,0.040443424963411745,0.49883635729589965,2.392074272571467,True,True,True
5060ti,RTX 5060 Ti,128000000,gpu_resident,-1,0.0018914268184428776,0.6019138419985044,0.0018914534628336236,0.602330429834548,3.339320243489881,True,True,True
AMD,AMD CPU,128000000,1T,1,0.2992511437969726,2.501083772096183,0.30011191705173146,2.311039962929583,4.254033549003249,True,True,True
AMD,AMD CPU,128000000,2T,2,0.22967848830314233,3.296504926278839,0.2293366674739167,3.391689047222362,2.1075331332701253,True,True,True
AMD,AMD CPU,128000000,4T,4,0.38796656218898745,0.8707748322036014,0.3878725410004556,0.979976905755367,1.6151737963978292,True,True,True
AMD,AMD CPU,128000000,8T,8,0.12633437440613537,7.95480215998373,0.1263584072782937,7.923070558001063,1.700431922053072,True,False,True
AMD,AMD CPU,128000000,10T,10,0.10407759473024047,8.762118088557363,0.10405028032936352,8.852036208510635,3.400482763588828,True,False,True
AMD,AMD CPU,128000000,16T,16,0.15986943696773745,4.258383578100253,0.16015407976555665,4.3776221375918505,1.6532850110904174,True,True,True
AMD,AMD CPU,128000000,20T,20,0.2549258665127163,1.2068642352222316,0.2546729408728514,1.2924346942992866,2.268046058132572,True,True,True
AMD,AMD CPU,128000000,32T,32,0.17075158914920568,0.21817700936414974,0.1704515031965628,0.2558648338587103,1.2353966726518177,True,True,True
AMD,AMD CPU,128000000,64T,64,0.0550162507543419,0.1683707736326801,0.054992185329012115,0.21262969153418484,2.427294780793203,True,True,True
INTEL,Intel CPU,128000000,1T,1,0.18648345559149007,1.78233254330664,0.1865482456456907,1.6695029670921298,3.6446426267641754,True,True,True
INTEL,Intel CPU,128000000,2T,2,0.46783325429516665,5.040618868588688,0.46753544825972787,5.612260764356605,9.351403543113294,True,False,True
INTEL,Intel CPU,128000000,4T,4,0.09920730046256764,7.293407987142829,0.09931290104765841,7.380481475993794,14.484812776869745,True,False,True
INTEL,Intel CPU,128000000,8T,8,0.0456242454333298,4.766943325452518,0.045620837756971656,4.721276706038884,5.562795272439077,True,True,True
INTEL,Intel CPU,128000000,10T,10,0.014803794804163752,2.1018232619453836,0.014803063675573562,2.134025031027647,3.1120599858248075,True,True,True
INTEL,Intel CPU,128000000,16T,16,0.08934417041140884,6.27615423755627,0.08932875286279597,6.3027364767004475,11.173034331922535,True,False,True
INTEL,Intel CPU,128000000,20T,20,0.004979544449377655,5.285829334183776,0.004979373797997969,5.296461221978879,9.098724077330345,True,False,True
