timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-12T20:44:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,35245,1.00,0.5080,0.5080,149.745,294.8,1,reduction,cublas,fp32,1000000,35245,3071,0.5080,149.745,294.8,158.5,281960000000,555.09,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1980,9501,49,0,
2025-10-12T20:44:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,3071,1.00,0.5080,1.0307,163.319,158.5,1,reduction,cublas,fp32,1000000,35245,3071,0.5080,149.745,294.8,158.5,12284000000,11.92,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1980,9501,49,0,
2025-10-12T20:44:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,42504,1.00,0.8048,0.8048,249.660,310.2,1,reduction,cublas,fp32,1500000,42504,2122,0.8048,249.660,310.2,174.5,510048000000,633.74,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1980,9501,52,0,
2025-10-12T20:44:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,2122,1.00,0.8048,1.0605,185.006,174.5,1,reduction,cublas,fp32,1500000,42504,2122,0.8048,249.660,310.2,174.5,12732000000,12.01,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1980,9501,52,0,
2025-10-12T20:44:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,36952,1.00,0.8626,0.8626,269.383,312.3,1,reduction,cublas,fp32,2000000,36952,1598,0.8626,269.383,312.3,183.2,591232000000,685.37,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
2025-10-12T20:44:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1598,1.00,0.8626,1.0428,191.013,183.2,1,reduction,cublas,fp32,2000000,36952,1598,0.8626,269.383,312.3,183.2,12784000000,12.26,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
2025-10-12T20:44:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,27761,1.00,0.8978,0.8978,294.886,328.5,1,reduction,cublas,fp32,3000000,27761,1081,0.8978,294.886,328.5,159.5,666264000000,742.10,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
2025-10-12T20:44:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1081,1.00,0.8978,1.0435,166.455,159.5,1,reduction,cublas,fp32,3000000,27761,1081,0.8978,294.886,328.5,159.5,12972000000,12.43,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
2025-10-12T20:45:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,20255,1.00,0.8380,0.8380,278.176,331.9,1,reduction,cublas,fp32,4000000,20255,786,0.8380,278.176,331.9,171.8,648160000000,773.42,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
2025-10-12T20:45:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,786,1.00,0.8380,1.0050,172.694,171.8,1,reduction,cublas,fp32,4000000,20255,786,0.8380,278.176,331.9,171.8,12576000000,12.51,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1980,9501,53,0,
