schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T13:18:02,"20260718_092807_session1",1,1,1,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.026099,1.026099,1.026099,102.994915,103.716065,0.721150,1.819580e+00,101.078012,1.383360e-10,18.001740,18.001740,7.497402e+11,730.67,2.057830e+08,101.08,in_range,,,,1719,1720,,77,76,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:03,"20260718_092807_session1",2,2,2,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.024490,1.024490,1.024490,103.051982,103.783857,0.731875,1.820769e+00,101.302972,1.384264e-10,17.973504,17.973504,7.497402e+11,731.82,2.057830e+08,101.30,in_range,,,,1887,1719,,77,77,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:04,"20260718_092807_session1",3,3,3,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.025009,1.025009,1.025009,103.071941,103.791791,0.719850,1.820909e+00,101.259357,1.384370e-10,17.982621,17.982621,7.497402e+11,731.45,2.057830e+08,101.26,in_range,,,,1910,1849,,77,77,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:05,"20260718_092807_session1",4,4,4,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.027522,1.027522,1.027522,103.315471,104.037172,0.721701,1.825214e+00,101.250565,1.387643e-10,18.026700,18.026700,7.497402e+11,729.66,2.057830e+08,101.25,in_range,,,,2039,1799,,77,77,74,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:06,"20260718_092807_session1",5,5,5,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.021809,1.021809,1.021809,102.832318,103.573373,0.741055,1.817077e+00,101.362748,1.381457e-10,17.926475,17.926475,7.497402e+11,733.74,2.057830e+08,101.36,in_range,,,,2163,1719,,77,74,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:07,"20260718_092807_session1",6,6,6,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.024459,1.024459,1.024459,103.116008,103.846660,0.730652,1.821871e+00,101.367291,1.385102e-10,17.972969,17.972969,7.497402e+11,731.84,2.057830e+08,101.37,in_range,,,,2047,1850,,78,77,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:08,"20260718_092807_session1",7,7,7,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.023108,1.023108,1.023108,103.404276,104.104756,0.700480,1.826399e+00,101.753418,1.388544e-10,17.949267,17.949267,7.497402e+11,732.81,2.057830e+08,101.75,in_range,,,,1917,1850,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:09,"20260718_092807_session1",8,8,8,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.027005,1.027005,1.027005,103.985269,104.679553,0.694284,1.836483e+00,101.927017,1.396211e-10,18.017631,18.017631,7.497402e+11,730.03,2.057830e+08,101.93,in_range,,,,1779,1849,,78,78,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:11,"20260718_092807_session1",9,9,9,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.032236,1.032236,1.032236,103.585855,104.289319,0.703464,1.829637e+00,101.032418,1.391006e-10,18.109407,18.109407,7.497402e+11,726.33,2.057830e+08,101.03,in_range,,,,1916,1850,,78,77,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:12,"20260718_092807_session1",10,10,10,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",57,1.028908,1.028908,1.028908,103.769144,104.470710,0.701566,1.832819e+00,101.535483,1.393425e-10,18.051024,18.051024,7.497402e+11,728.68,2.057830e+08,101.54,in_range,,,,1910,1850,,78,78,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:14,"20260718_092807_session1",11,11,1,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.007961,1.007961,1.007961,139.756051,141.243777,1.487726,1.605043e+00,140.128152,1.220255e-10,11.454108,11.454108,1.157494e+12,1148.35,2.057830e+08,140.13,in_range,,,,3124,3134,,75,75,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:15,"20260718_092807_session1",12,12,2,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.009125,1.009125,1.009125,140.170723,141.662397,1.491674,1.609800e+00,140.381472,1.223872e-10,11.467325,11.467325,1.157494e+12,1147.03,2.057830e+08,140.38,in_range,,,,3579,3019,,76,75,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:16,"20260718_092807_session1",13,13,3,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.008567,1.008567,1.008567,140.855963,142.330287,1.474324,1.617390e+00,141.121337,1.229642e-10,11.460986,11.460986,1.157494e+12,1147.66,2.057830e+08,141.12,in_range,,,,3439,3159,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:17,"20260718_092807_session1",14,14,4,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.007477,1.007477,1.007477,141.079961,142.574847,1.494886,1.620169e+00,141.516720,1.231755e-10,11.448603,11.448603,1.157494e+12,1148.90,2.057830e+08,141.52,in_range,,,,3580,3019,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:18,"20260718_092807_session1",15,15,5,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.009167,1.009167,1.009167,141.360417,142.869746,1.509329,1.623520e+00,141.571960,1.234303e-10,11.467806,11.467806,1.157494e+12,1146.98,2.057830e+08,141.57,in_range,,,,3439,3020,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:19,"20260718_092807_session1",16,16,6,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.008811,1.008811,1.008811,140.803961,142.308716,1.504755,1.617144e+00,141.065795,1.229456e-10,11.463761,11.463761,1.157494e+12,1147.38,2.057830e+08,141.07,in_range,,,,3440,3019,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:20,"20260718_092807_session1",17,17,7,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.009649,1.009649,1.009649,140.879400,142.375373,1.495973,1.617902e+00,141.014703,1.230032e-10,11.473286,11.473286,1.157494e+12,1146.43,2.057830e+08,141.01,in_range,,,,3439,3019,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:21,"20260718_092807_session1",18,18,8,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.009126,1.009126,1.009126,140.681708,142.202451,1.520743,1.615937e+00,140.916399,1.228538e-10,11.467345,11.467345,1.157494e+12,1147.03,2.057830e+08,140.92,in_range,,,,3439,3019,,77,76,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:22,"20260718_092807_session1",19,19,9,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.007772,1.007772,1.007772,140.611090,142.123495,1.512405,1.615040e+00,141.027398,1.227855e-10,11.451957,11.451957,1.157494e+12,1148.57,2.057830e+08,141.03,in_range,,,,3439,3019,,77,77,77,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:23,"20260718_092807_session1",20,20,10,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",88,1.008055,1.008055,1.008055,140.453925,141.964356,1.510431,1.613231e+00,140.830005,1.226481e-10,11.455168,11.455168,1.157494e+12,1148.24,2.057830e+08,140.83,in_range,,,,3439,3019,,78,77,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:25,"20260718_092807_session1",21,21,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",47,1.012792,1.012792,1.012792,47.255555,47.255555,0.000000,1.005437e+00,46.658689,2.717856e-10,21.548770,21.548770,1.738707e+11,171.67,1.435238e+07,46.66,in_range,,,,1340,1339,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:26,"20260718_092807_session1",22,22,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",47,1.014067,1.014067,1.014067,47.574707,47.574707,0.000000,1.012228e+00,46.914736,2.736212e-10,21.575903,21.575903,1.738707e+11,171.46,1.435238e+07,46.91,in_range,,,,1636,1339,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:27,"20260718_092807_session1",23,23,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",47,1.018384,1.018384,1.018384,47.666931,47.666931,0.000000,1.014190e+00,46.806431,2.741516e-10,21.667749,21.667749,1.738707e+11,170.73,1.435238e+07,46.81,in_range,,,,1364,1340,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T13:18:28,"20260718_092807_session1",24,24,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",47,1.017619,1.017619,1.017619,47.489075,47.489075,0.000000,1.010406e+00,46.666868,2.731287e-10,21.651461,21.651461,1.738707e+11,170.86,1.435238e+07,46.67,in_range,,,,1281,1339,,80,80,80,,-1,-1,-1.000000,-1,t
