schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T22:14:04,"20260718_092807_session4",13,13,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.000212,1.000212,1.000212,149.259567,149.308129,0.048562,3.580531e-01,149.276440,9.678742e-11,2.398591,2.398591,1.542640e+12,1542.31,2.044723e+07,149.28,in_range,,,,2717,2235,,83,82,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:05,"20260718_092807_session4",14,14,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,0.998226,0.998226,0.998226,148.932358,148.989626,0.057268,3.572893e-01,149.254463,9.658095e-11,2.393826,2.393826,1.542640e+12,1545.38,2.044723e+07,149.25,in_range,,,,2435,2234,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:06,"20260718_092807_session4",15,15,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.006080,1.006080,1.006080,149.356918,149.401578,0.044660,3.582772e-01,148.498743,9.684800e-11,2.412661,2.412661,1.542640e+12,1533.32,2.044723e+07,148.50,in_range,,,,2434,2234,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:07,"20260718_092807_session4",16,16,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.001956,1.001956,1.001956,148.711350,148.757679,0.046329,3.567330e-01,148.467348,9.643060e-11,2.402771,2.402771,1.542640e+12,1539.63,2.044723e+07,148.47,in_range,,,,2434,2515,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:08,"20260718_092807_session4",17,17,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.001330,1.001330,1.001330,149.386764,149.429497,0.042733,3.583441e-01,149.231086,9.686609e-11,2.401270,2.401270,1.542640e+12,1540.59,2.044723e+07,149.23,in_range,,,,2715,2234,,84,83,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:09,"20260718_092807_session4",18,18,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.006390,1.006390,1.006390,150.255170,150.296205,0.041035,3.604226e-01,149.341929,9.742793e-11,2.413405,2.413405,1.542640e+12,1532.85,2.044723e+07,149.34,in_range,,,,2373,2235,,84,84,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:10,"20260718_092807_session4",19,19,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.001724,1.001724,1.001724,150.112043,150.156627,0.044584,3.600878e-01,149.898203,9.733745e-11,2.402216,2.402216,1.542640e+12,1539.98,2.044723e+07,149.90,in_range,,,,2277,2235,,84,83,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:11,"20260718_092807_session4",20,20,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",417,1.006126,1.006126,1.006126,150.352216,150.392057,0.039841,3.606524e-01,149.476321,9.749006e-11,2.412773,2.412773,1.542640e+12,1533.25,2.044723e+07,149.48,in_range,,,,2526,2120,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:15,"20260718_092807_session4",21,21,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.005089,1.005089,1.005089,164.161018,164.698247,0.537229,6.722377e-01,163.864319,9.085826e-11,4.102405,4.102405,1.812694e+12,1803.52,5.152768e+07,163.86,in_range,,,,2249,2249,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:16,"20260718_092807_session4",22,22,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.009243,1.009243,1.009243,165.187077,165.718431,0.531354,6.764018e-01,164.200776,9.142106e-11,4.119358,4.119358,1.812694e+12,1796.09,5.152768e+07,164.20,in_range,,,,2599,2249,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:17,"20260718_092807_session4",23,23,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.004802,1.004802,1.004802,165.342534,165.893503,0.550969,6.771163e-01,165.100748,9.151764e-11,4.101231,4.101231,1.812694e+12,1804.03,5.152768e+07,165.10,in_range,,,,2599,2354,,84,83,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:18,"20260718_092807_session4",24,24,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.011572,1.011572,1.011572,165.552372,166.113576,0.561204,6.780146e-01,164.213228,9.163905e-11,4.128867,4.128867,1.812694e+12,1791.96,5.152768e+07,164.21,in_range,,,,2704,2355,,84,84,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:19,"20260718_092807_session4",25,25,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.004464,1.004464,1.004464,164.670355,165.212510,0.542155,6.743368e-01,164.478251,9.114196e-11,4.099854,4.099854,1.812694e+12,1804.64,5.152768e+07,164.48,in_range,,,,2705,2355,,84,83,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:20,"20260718_092807_session4",26,26,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.006545,1.006545,1.006545,165.260747,165.795467,0.534720,6.767162e-01,164.717438,9.146356e-11,4.108346,4.108346,1.812694e+12,1800.91,5.152768e+07,164.72,in_range,,,,2705,2249,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:21,"20260718_092807_session4",27,27,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.005104,1.005104,1.005104,165.983278,166.528753,0.545475,6.797092e-01,165.683069,9.186808e-11,4.102466,4.102466,1.812694e+12,1803.49,5.152768e+07,165.68,in_range,,,,2599,2354,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:22,"20260718_092807_session4",28,28,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.005771,1.005771,1.005771,165.643436,166.188223,0.544787,6.783193e-01,165.234710,9.168023e-11,4.105186,4.105186,1.812694e+12,1802.29,5.152768e+07,165.23,in_range,,,,2704,2355,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:23,"20260718_092807_session4",29,29,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.004287,1.004287,1.004287,164.903875,165.436667,0.532792,6.752517e-01,164.730481,9.126562e-11,4.099130,4.099130,1.812694e+12,1804.96,5.152768e+07,164.73,in_range,,,,2717,2355,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:24,"20260718_092807_session4",30,30,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",245,1.006837,1.006837,1.006837,165.992861,166.523205,0.530344,6.796866e-01,165.392484,9.186502e-11,4.109537,4.109537,1.812694e+12,1800.39,5.152768e+07,165.39,in_range,,,,2704,2250,,85,84,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:28,"20260718_092807_session4",31,31,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.006277,1.006277,1.006277,107.724456,107.818460,0.094004,5.038246e-01,107.145857,1.361918e-10,4.702231,4.702231,7.916665e+11,786.73,3.883008e+07,107.15,in_range,,,,1849,1719,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:29,"20260718_092807_session4",32,32,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.002928,1.002928,1.002928,107.782744,107.873243,0.090499,5.040806e-01,107.558308,1.362610e-10,4.686580,4.686580,7.916665e+11,789.36,3.883008e+07,107.56,in_range,,,,1760,1849,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:30,"20260718_092807_session4",33,33,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.002935,1.002935,1.002935,107.708831,107.805879,0.097048,5.037658e-01,107.490404,1.361759e-10,4.686612,4.686612,7.916665e+11,789.35,3.883008e+07,107.49,in_range,,,,1895,1850,,85,84,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:31,"20260718_092807_session4",34,34,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.003474,1.003474,1.003474,107.639922,107.735333,0.095411,5.034361e-01,107.362320,1.360868e-10,4.689132,4.689132,7.916665e+11,788.93,3.883008e+07,107.36,in_range,,,,2016,1847,,85,85,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:32,"20260718_092807_session4",35,35,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.008600,1.008600,1.008600,107.638274,107.722745,0.084471,5.033773e-01,106.804227,1.360709e-10,4.713084,4.713084,7.916665e+11,784.92,3.883008e+07,106.80,in_range,,,,1902,1850,,85,85,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:33,"20260718_092807_session4",36,36,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.009771,1.009771,1.009771,107.668791,107.757715,0.088924,5.035407e-01,106.714987,1.361150e-10,4.718557,4.718557,7.916665e+11,784.01,3.883008e+07,106.71,in_range,,,,1896,1975,,84,84,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:34,"20260718_092807_session4",37,37,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.008051,1.008051,1.008051,107.710173,107.801774,0.091601,5.037466e-01,106.940796,1.361707e-10,4.710519,4.710519,7.916665e+11,785.34,3.883008e+07,106.94,in_range,,,,2022,1849,,85,83,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:35,"20260718_092807_session4",38,38,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.008399,1.008399,1.008399,107.975248,108.074009,0.098761,5.050187e-01,107.173867,1.365146e-10,4.712144,4.712144,7.916665e+11,785.07,3.883008e+07,107.17,in_range,,,,1896,1850,,85,85,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:36,"20260718_092807_session4",39,39,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.008668,1.008668,1.008668,107.861418,107.955069,0.093651,5.044629e-01,107.027401,1.363643e-10,4.713400,4.713400,7.916665e+11,784.86,3.883008e+07,107.03,in_range,,,,1890,1849,,85,85,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:37,"20260718_092807_session4",40,40,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",214,1.008116,1.008116,1.008116,107.894194,107.982276,0.088082,5.045901e-01,107.112994,1.363987e-10,4.710820,4.710820,7.916665e+11,785.29,3.883008e+07,107.11,in_range,,,,1897,1849,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:39,"20260718_092807_session4",41,41,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.001610,1.001610,1.001610,173.387191,174.161203,0.774012,3.598372e-01,173.881276,9.726970e-11,2.069442,2.069442,1.790498e+12,1787.62,3.883008e+07,173.88,in_range,,,,3299,3299,,87,86,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:40,"20260718_092807_session4",42,42,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004738,1.004738,1.004738,174.172284,174.934775,0.762491,3.614355e-01,174.109844,9.770174e-11,2.075905,2.075905,1.790498e+12,1782.05,3.883008e+07,174.11,in_range,,,,3999,3300,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:41,"20260718_092807_session4",43,43,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004683,1.004683,1.004683,173.985639,174.762451,0.776812,3.610794e-01,173.947885,9.760550e-11,2.075791,2.075791,1.790498e+12,1782.15,3.883008e+07,173.95,in_range,,,,3999,3300,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:42,"20260718_092807_session4",44,44,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.005062,1.005062,1.005062,174.440837,175.205883,0.765046,3.619956e-01,174.323433,9.785316e-11,2.076575,2.076575,1.790498e+12,1781.48,3.883008e+07,174.32,in_range,,,,4000,3299,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:43,"20260718_092807_session4",45,45,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004589,1.004589,1.004589,174.584331,175.366711,0.782380,3.623279e-01,174.565621,9.794298e-11,2.075597,2.075597,1.790498e+12,1782.32,3.883008e+07,174.57,in_range,,,,4000,3299,,88,87,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:44,"20260718_092807_session4",46,46,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004334,1.004334,1.004334,174.641887,175.404194,0.762307,3.624054e-01,174.647205,9.796391e-11,2.075071,2.075071,1.790498e+12,1782.77,3.883008e+07,174.65,in_range,,,,3999,3299,,88,88,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:45,"20260718_092807_session4",47,47,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004286,1.004286,1.004286,174.904642,175.671631,0.766989,3.629579e-01,174.921956,9.811328e-11,2.074971,2.074971,1.790498e+12,1782.86,3.883008e+07,174.92,in_range,,,,4000,3299,,88,88,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:46,"20260718_092807_session4",48,48,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004809,1.004809,1.004809,174.832744,175.594455,0.761711,3.627985e-01,174.754053,9.807017e-11,2.076052,2.076052,1.790498e+12,1781.93,3.883008e+07,174.75,in_range,,,,3999,3299,,88,88,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T22:14:47,"20260718_092807_session4",49,49,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",484,1.004381,1.004381,1.004381,175.045267,175.802739,0.757472,3.632288e-01,175.035971,9.818650e-11,2.075167,2.075167,1.790498e+12,1782.69,3.883008e+07,175.04,in_range,,,,3999,3299,,88,88,88,,-1,-1,-1.000000,-1,t
