schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T15:55:39,"20260718_092807_session2",75,75,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.008197,1.008197,1.008197,157.183374,157.183695,0.000321,3.939441e-01,155.905674,1.064893e-10,2.526811,2.526811,1.476051e+12,1464.05,1.435238e+07,155.91,in_range,,,,3213,2904,,85,85,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:40,"20260718_092807_session2",76,76,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.002380,1.002380,1.002380,156.783839,156.784007,0.000168,3.929424e-01,156.411760,1.062186e-10,2.512230,2.512230,1.476051e+12,1472.55,1.435238e+07,156.41,in_range,,,,3439,2993,,86,85,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:41,"20260718_092807_session2",77,77,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.002721,1.002721,1.002721,156.970241,156.970440,0.000199,3.934096e-01,156.544421,1.063449e-10,2.513086,2.513086,1.476051e+12,1472.05,1.435238e+07,156.54,in_range,,,,3553,2994,,86,86,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:42,"20260718_092807_session2",78,78,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.003152,1.003152,1.003152,156.961390,156.961451,0.000061,3.933871e-01,156.468246,1.063388e-10,2.514166,2.514166,1.476051e+12,1471.41,1.435238e+07,156.47,in_range,,,,3554,2996,,86,86,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:43,"20260718_092807_session2",79,79,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.002673,1.002673,1.002673,157.111293,157.111416,0.000123,3.937629e-01,156.692580,1.064404e-10,2.512965,2.512965,1.476051e+12,1472.12,1.435238e+07,156.69,in_range,,,,3556,2885,,86,86,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:44,"20260718_092807_session2",80,80,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,4,"N=32;C=256;H=14;W=14;K=512;R=3;S=3;stride=2;pad=1",399,1.002848,1.002848,1.002848,157.188074,157.188150,0.000076,3.939553e-01,156.741728,1.064924e-10,2.513404,2.513404,1.476051e+12,1471.86,1.435238e+07,156.74,in_range,,,,3440,3025,,86,86,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:46,"20260718_092807_session2",81,81,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.000517,1.000517,1.000517,148.666245,150.695913,2.029668,9.359995e-01,150.618025,1.239260e-10,6.214392,6.214392,1.216016e+12,1215.39,1.220657e+08,150.62,in_range,,,,2250,2249,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:47,"20260718_092807_session2",82,82,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006522,1.006522,1.006522,149.099105,151.072591,1.973486,9.383391e-01,150.093640,1.242357e-10,6.251691,6.251691,1.216016e+12,1208.14,1.220657e+08,150.09,in_range,,,,2599,2249,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:48,"20260718_092807_session2",83,83,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.003090,1.003090,1.003090,148.583543,150.585089,2.001546,9.353111e-01,150.121226,1.238348e-10,6.230372,6.230372,1.216016e+12,1212.27,1.220657e+08,150.12,in_range,,,,2739,2355,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:49,"20260718_092807_session2",84,84,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006391,1.006391,1.006391,149.021347,150.992966,1.971619,9.378445e-01,150.034044,1.241702e-10,6.250878,6.250878,1.216016e+12,1208.29,1.220657e+08,150.03,in_range,,,,2704,2355,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:51,"20260718_092807_session2",85,85,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.005458,1.005458,1.005458,149.351241,151.346835,1.995594,9.400425e-01,150.525308,1.244612e-10,6.245079,6.245079,1.216016e+12,1209.42,1.220657e+08,150.53,in_range,,,,2705,2355,,84,83,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:52,"20260718_092807_session2",86,86,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006323,1.006323,1.006323,149.145187,151.147789,2.002602,9.388061e-01,150.198099,1.242976e-10,6.250453,6.250453,1.216016e+12,1208.38,1.220657e+08,150.20,in_range,,,,2740,2478,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:53,"20260718_092807_session2",87,87,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.005977,1.005977,1.005977,149.267257,151.272031,2.004774,9.395778e-01,150.373270,1.243997e-10,6.248304,6.248304,1.216016e+12,1208.79,1.220657e+08,150.37,in_range,,,,2863,2461,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:54,"20260718_092807_session2",88,88,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006462,1.006462,1.006462,149.212203,151.216304,2.004101,9.392317e-01,150.245477,1.243539e-10,6.251314,6.251314,1.216016e+12,1208.21,1.220657e+08,150.25,in_range,,,,2879,2355,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:55,"20260718_092807_session2",89,89,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006291,1.006291,1.006291,149.317733,151.312838,1.995105,9.398313e-01,150.366884,1.244333e-10,6.250254,6.250254,1.216016e+12,1208.41,1.220657e+08,150.37,in_range,,,,2739,2355,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:56,"20260718_092807_session2",90,90,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",161,1.006951,1.006951,1.006951,149.482588,151.494155,2.011567,9.409575e-01,150.448340,1.245824e-10,6.254356,6.254356,1.216016e+12,1207.62,1.220657e+08,150.45,in_range,,,,2740,2354,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:58,"20260718_092807_session2",91,91,1,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.036316,1.036316,1.036316,80.897193,81.088933,0.191740,2.615772e+00,78.247331,1.988676e-10,33.429537,33.429537,4.077535e+11,393.46,2.057830e+08,78.25,in_range,,,,1479,1479,,93,93,91,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:55:59,"20260718_092807_session2",92,92,2,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.032677,1.032677,1.032677,80.702857,80.884605,0.181748,2.609181e+00,78.325138,1.983664e-10,33.312176,33.312176,4.077535e+11,394.85,2.057830e+08,78.33,in_range,,,,1520,1479,,92,91,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:00,"20260718_092807_session2",93,93,3,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.031577,1.031577,1.031577,80.571144,80.771207,0.200063,2.605523e+00,78.298744,1.980883e-10,33.276687,33.276687,4.077535e+11,395.27,2.057830e+08,78.30,in_range,,,,1520,1480,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:01,"20260718_092807_session2",94,94,4,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.037580,1.037580,1.037580,80.759193,80.956731,0.197538,2.611507e+00,78.024539,1.985433e-10,33.470335,33.470335,4.077535e+11,392.98,2.057830e+08,78.02,in_range,,,,1519,1479,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:03,"20260718_092807_session2",95,95,5,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.032284,1.032284,1.032284,80.584083,80.781376,0.197293,2.605851e+00,78.254956,1.981133e-10,33.299499,33.299499,4.077535e+11,395.00,2.057830e+08,78.25,in_range,,,,1520,1480,,93,92,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:04,"20260718_092807_session2",96,96,6,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.039695,1.039695,1.039695,80.422402,80.615947,0.193545,2.600514e+00,77.538045,1.977076e-10,33.538561,33.538561,4.077535e+11,392.19,2.057830e+08,77.54,in_range,,,,1775,1620,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:05,"20260718_092807_session2",97,97,7,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.031746,1.031746,1.031746,80.035440,80.211406,0.175966,2.587465e+00,77.743376,1.967155e-10,33.282124,33.282124,4.077535e+11,395.21,2.057830e+08,77.74,in_range,,,,1674,1479,,93,93,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:06,"20260718_092807_session2",98,98,8,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.034903,1.034903,1.034903,79.968057,80.155344,0.187287,2.585656e+00,77.452064,1.965780e-10,33.383956,33.383956,4.077535e+11,394.00,2.057830e+08,77.45,in_range,,,,1680,1620,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:07,"20260718_092807_session2",99,99,9,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.036421,1.036421,1.036421,79.922342,80.115643,0.193301,2.584376e+00,77.300291,1.964806e-10,33.432935,33.432935,4.077535e+11,393.42,2.057830e+08,77.30,in_range,,,,1674,1479,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:08,"20260718_092807_session2",100,100,10,"CONV2D","brgconv_1x1:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",31,1.040712,1.040712,1.040712,80.312843,80.494867,0.182024,2.596609e+00,77.345941,1.974106e-10,33.571362,33.571362,4.077535e+11,391.80,2.057830e+08,77.35,in_range,,,,1520,1479,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:10,"20260718_092807_session2",101,101,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.012452,1.012452,1.012452,80.982520,80.984157,0.001637,1.327609e+00,79.988123,1.794369e-10,16.597578,16.597578,4.513239e+11,445.77,5.152768e+07,79.99,in_range,,,,1620,1620,,95,95,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:11,"20260718_092807_session2",102,102,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.017976,1.017976,1.017976,81.028052,81.029474,0.001422,1.328352e+00,79.598593,1.795373e-10,16.688135,16.688135,4.513239e+11,443.35,5.152768e+07,79.60,in_range,,,,1660,1480,,95,95,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:12,"20260718_092807_session2",103,103,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.024667,1.024667,1.024667,81.029089,81.031185,0.002096,1.328380e+00,79.080489,1.795411e-10,16.797823,16.797823,4.513239e+11,440.46,5.152768e+07,79.08,in_range,,,,1519,1619,,95,95,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:13,"20260718_092807_session2",104,104,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.006577,1.006577,1.006577,80.565590,80.567319,0.001729,1.320776e+00,80.040897,1.785133e-10,16.501261,16.501261,4.513239e+11,448.37,5.152768e+07,80.04,in_range,,,,1659,1620,,95,95,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:14,"20260718_092807_session2",105,105,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.014673,1.014673,1.014673,81.125952,81.127069,0.001117,1.329952e+00,79.953895,1.797535e-10,16.633986,16.633986,4.513239e+11,444.80,5.152768e+07,79.95,in_range,,,,1660,1620,,96,95,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:15,"20260718_092807_session2",106,106,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.019516,1.019516,1.019516,81.190100,81.190911,0.000811,1.330999e+00,79.636730,1.798950e-10,16.713375,16.713375,4.513239e+11,442.68,5.152768e+07,79.64,in_range,,,,1660,1619,,96,96,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:16,"20260718_092807_session2",107,107,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.011409,1.011409,1.011409,80.664833,80.666363,0.001530,1.322399e+00,79.756402,1.787328e-10,16.580479,16.580479,4.513239e+11,446.23,5.152768e+07,79.76,in_range,,,,1659,1480,,95,95,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:17,"20260718_092807_session2",108,108,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.013968,1.013968,1.013968,81.197790,81.198524,0.000734,1.331123e+00,80.079937,1.799119e-10,16.622432,16.622432,4.513239e+11,445.11,5.152768e+07,80.08,in_range,,,,1520,1620,,96,95,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:18,"20260718_092807_session2",109,109,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.008947,1.008947,1.008947,80.908057,80.908837,0.000780,1.326374e+00,80.191371,1.792700e-10,16.540114,16.540114,4.513239e+11,447.32,5.152768e+07,80.19,in_range,,,,1655,1743,,96,96,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:19,"20260718_092807_session2",110,110,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,1,"N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1",61,1.010447,1.010447,1.010447,80.789527,80.790154,0.000627,1.324429e+00,79.954838,1.790070e-10,16.564711,16.564711,4.513239e+11,446.66,5.152768e+07,79.95,in_range,,,,1783,1479,,95,95,94,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:22,"20260718_092807_session2",111,111,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.003761,1.003761,1.003761,155.635954,155.683552,0.047598,3.724487e-01,155.100242,1.006788e-10,2.401342,2.401342,1.546339e+12,1540.55,2.044723e+07,155.10,in_range,,,,2234,2235,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:23,"20260718_092807_session2",112,112,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.006749,1.006749,1.006749,156.344021,156.388238,0.044217,3.741345e-01,155.339835,1.011345e-10,2.408491,2.408491,1.546339e+12,1535.97,2.044723e+07,155.34,in_range,,,,2460,2235,,92,92,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:24,"20260718_092807_session2",113,113,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.004719,1.004719,1.004719,156.334744,156.380797,0.046053,3.741167e-01,155.646292,1.011297e-10,2.403634,2.403634,1.546339e+12,1539.08,2.044723e+07,155.65,in_range,,,,2359,2230,,93,92,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:25,"20260718_092807_session2",114,114,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.003516,1.003516,1.003516,156.297329,156.346610,0.049281,3.740350e-01,155.798896,1.011076e-10,2.400755,2.400755,1.546339e+12,1540.92,2.044723e+07,155.80,in_range,,,,2430,2234,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:26,"20260718_092807_session2",115,115,5,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.004163,1.004163,1.004163,156.460415,156.517101,0.056686,3.744428e-01,155.868211,1.012178e-10,2.402304,2.402304,1.546339e+12,1539.93,2.044723e+07,155.87,in_range,,,,2349,2119,,93,93,92,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:27,"20260718_092807_session2",116,116,6,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.002825,1.002825,1.002825,156.329739,156.387496,0.057757,3.741328e-01,155.946933,1.011340e-10,2.399103,2.399103,1.546339e+12,1541.98,2.044723e+07,155.95,in_range,,,,2243,2120,,93,92,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:28,"20260718_092807_session2",117,117,7,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.004677,1.004677,1.004677,156.536404,156.595691,0.059287,3.746308e-01,155.866698,1.012687e-10,2.403534,2.403534,1.546339e+12,1539.14,2.044723e+07,155.87,in_range,,,,2288,2235,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:29,"20260718_092807_session2",118,118,8,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.003546,1.003546,1.003546,156.682949,156.738243,0.055294,3.749719e-01,156.184407,1.013608e-10,2.400828,2.400828,1.546339e+12,1540.88,2.044723e+07,156.18,in_range,,,,2336,2120,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:30,"20260718_092807_session2",119,119,9,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.005746,1.005746,1.005746,157.106531,157.156333,0.049802,3.759721e-01,156.258450,1.016312e-10,2.406091,2.406091,1.546339e+12,1537.50,2.044723e+07,156.26,in_range,,,,2179,2120,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:31,"20260718_092807_session2",120,120,10,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",418,1.004110,1.004110,1.004110,157.079737,157.125423,0.045686,3.758981e-01,156.482280,1.016112e-10,2.402177,2.402177,1.546339e+12,1540.01,2.044723e+07,156.48,in_range,,,,2288,2235,,93,93,93,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:33,"20260718_092807_session2",121,121,1,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",399,1.006588,1.006588,1.006588,158.170981,158.641027,0.470046,3.975966e-01,157.602744,1.074767e-10,2.522777,2.522777,1.476051e+12,1466.39,3.883008e+07,157.60,in_range,,,,2895,2879,,89,89,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:34,"20260718_092807_session2",122,122,2,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",399,1.003341,1.003341,1.003341,158.026390,158.518194,0.491804,3.972887e-01,157.990277,1.073934e-10,2.514640,2.514640,1.476051e+12,1471.14,3.883008e+07,157.99,in_range,,,,3432,2880,,89,89,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:35,"20260718_092807_session2",123,123,3,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",399,1.005027,1.005027,1.005027,158.189597,158.667630,0.478033,3.976632e-01,157.873977,1.074947e-10,2.518865,2.518865,1.476051e+12,1468.67,3.883008e+07,157.87,in_range,,,,3439,2879,,89,89,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T15:56:36,"20260718_092807_session2",124,124,4,"CONV2D","brg_conv_fwd:avx512_core",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,2,"N=32;C=64;H=56;W=56;K=128;R=3;S=3;stride=2;pad=1",399,1.004674,1.004674,1.004674,158.321433,158.809763,0.488330,3.980195e-01,158.070945,1.075910e-10,2.517980,2.517980,1.476051e+12,1469.18,3.883008e+07,158.07,in_range,,,,3440,2880,,89,89,89,,-1,-1,-1.000000,-1,t
