"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","rows","cols","nnz","op","sp_algo","num_rhs","backend","library","library_version","matrix_id","pattern","permuted","band_width","block_size","avg_nnz_per_row","std_nnz_per_row","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-15 15:10:59+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","0","1.1","1.0702","1,0702","184,999","172.9","0","spmv","cusparse","fp32","1024","191223","191223","1.0702","184.999","172.9","172.9","9987194844","9.33","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","400","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,138861111111111e-05","0.0009674516140840798","2.687365594678e-10","5.596607102702081e-06","9.33208264249673","18.523619784102014","1024","1024","","","","","DE","-0,00027","-1,3874925e-08","0,0783099722222222","4,02424070864969e-06","0,0","0,0","0,0518570416666666","2,6648613475810152e-06","-0,00451","-2,317626361111111e-07","0,0950131388888888","4,882593244807094e-06","-0,00027","-1,3874925e-08","0,0783099722222222","4,02424070864969e-06"
"2024-09-15 15:11:00+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","1","1.1","1.0726","1,0727","183,058","170.7","0","spmv","cusparse","fp32","1024","191223","191223","1.0726","183.058","170.7","170.7","9987194844","9.31","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","350","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,084944444444445e-05","0.0009573011614711619","2.6591698929754497e-10","5.609680843831547e-06","9.311201607309341","18.32927091734629","1024","1024","","","","","DE","-0,00027","-1,3729350000000002e-08","0,0783099722222222","3,982018581959876e-06","0,0","0,0","0,0518570416666666","2,6369017592824044e-06","-0,00451","-2,2933099444444447e-07","0,0950131388888888","4,831365327422836e-06","-0,00027","-1,3729350000000002e-08","0,0783099722222222","3,982018581959876e-06"
"2024-09-15 15:11:01+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","2","1.1","1.073","1,073","183,677","171.2","0","spmv","cusparse","fp32","1024","191223","191223","1.073","183.677","171.2","171.2","9987194844","9.31","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","400","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,102138888888888e-05","0.0009605382197748178","2.668161721596716e-10","5.611249692767083e-06","9.307730516309414","18.391250282890745","1024","1024","","","","","DE","-0,00027","-1,3775774999999997e-08","0,0783099722222222","3,995483546628085e-06","0,0","0,0","0,0518570416666666","2,6458182895023108e-06","-0,00451","-2,3010646388888884e-07","0,0950131388888888","4,847702308804007e-06","-0,00027","-1,3775774999999997e-08","0,0783099722222222","3,995483546628085e-06"
"2024-09-15 15:11:02+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","3","1.1","1.0737","1,0737","184,51","171.8","0","spmv","cusparse","fp32","1024","191223","191223","1.0737","184.51","171.8","171.8","9987194844","9.3","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","350","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,1252777777777774e-05","0.0009648943903191561","2.680262195330989e-10","5.614910340283334e-06","9.301662330259848","18.474657086604047","1024","1024","","","","","DE","-0,00027","-1,383825e-08","0,0783099722222222","4,013603604089505e-06","0,0","0,0","0,0518570416666666","2,6578174327546262e-06","-0,00451","-2,3115002777777775e-07","0,0950131388888888","4,869687293441354e-06","-0,00027","-1,383825e-08","0,0783099722222222","4,013603604089505e-06"
"2024-09-15 15:11:04+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","4","1.1","1.0734","1,0734","168,926","157.4","0","spmv","cusparse","fp32","1024","191223","191223","1.0734","168.926","157.4","157.4","9987194844","9.3","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","300","400","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","4,692388888888888e-05","0.0008833979176145129","2.453883104484758e-10","5.613341491347798e-06","9.304262012297373","16.914258972476695","1024","1024","","","","","DE","-0,00027","-1,2669449999999997e-08","0,0783099722222222","3,674608435447529e-06","0,0","0,0","0,0518570416666666","2,4333340612731447e-06","-0,00451","-2,1162673888888884e-07","0,0950131388888888","4,458385972206785e-06","-0,00027","-1,2669449999999997e-08","0,0783099722222222","3,674608435447529e-06"
"2024-09-15 15:11:05+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","5","1.1","1.0729","1,0729","185,26","172.7","0","spmv","cusparse","fp32","1024","191223","191223","1.0729","185.26","172.7","172.7","9987194844","9.31","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","350","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,146111111111111e-05","0.0009688165126579961","2.691156979605545e-10","5.610726743121905e-06","9.308598046416256","18.54975324841074","1024","1024","","","","","DE","-0,00027","-1,3894499999999999e-08","0,0783099722222222","4,0299181816358015e-06","0,0","0,0","0,0518570416666666","2,6686209831018487e-06","-0,00451","-2,320896111111111e-07","0,0950131388888888","4,889481697376539e-06","-0,00027","-1,3894499999999999e-08","0,0783099722222222","4,0299181816358015e-06"
"2024-09-15 15:11:06+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","6","1.1","1.0717","1,0717","183,769","171.5","0","spmv","cusparse","fp32","1024","191223","191223","1.0717","183.769","171.5","171.5","9987194844","9.32","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","400","350","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,104694444444444e-05","0.0009610193334483823","2.6694981484677285e-10","5.604451347379761e-06","9.319021035737611","18.400462078739036","1024","1024","","","","","DE","-0,00027","-1,3782674999999999e-08","0,0783099722222222","3,997484801473765e-06","0,0","0,0","0,0518570416666666","2,6471435250115707e-06","-0,00451","-2,3022171944444446e-07","0,0950131388888888","4,850130422353391e-06","-0,00027","-1,3782674999999999e-08","0,0783099722222222","3,997484801473765e-06"
"2024-09-15 15:11:07+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","7","1.1","1.0708","1,0708","183,868","171.7","0","spmv","cusparse","fp32","1024","191223","191223","1.0708","183.868","171.7","171.7","9987194844","9.33","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","300","400","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,107444444444444e-05","0.0009615370535971091","2.67093625999197e-10","5.599744800573152e-06","9.326853608516997","18.41037477209752","1024","1024","","","","","DE","-0,00027","-1,37901e-08","0,0783099722222222","3,999638325709875e-06","0,0","0,0","0,0518570416666666","2,648569593657404e-06","-0,00451","-2,3034574444444445e-07","0,0950131388888888","4,852743283672835e-06","-0,00027","-1,37901e-08","0,0783099722222222","3,999638325709875e-06"
"2024-09-15 15:11:08+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","8","1.1","1.0717","1,0717","181,632","169.5","0","spmv","cusparse","fp32","1024","191223","191223","1.0717","181.632","169.5","169.5","9987194844","9.32","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","350","400","1950","9501","53","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,045333333333333e-05","0.0009498438995309142","2.638455276474762e-10","5.604451347379761e-06","9.319021035737611","18.18648808169783","1024","1024","","","","","DE","-0,00027","-1,3622399999999998e-08","0,0783099722222222","3,95099913185185e-06","0,0","0,0","0,0518570416666666","2,616360608888885e-06","-0,00451","-2,2754453333333332e-07","0,0950131388888888","4,793729567407402e-06","-0,00027","-1,3622399999999998e-08","0,0783099722222222","3,95099913185185e-06"
"2024-09-15 15:11:09+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","1024","kernel","9","1.1","1.0725","1,0725","169,167","157.7","0","spmv","cusparse","fp32","1024","191223","191223","1.0725","169.167","157.7","157.7","9987194844","9.31","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","3","16","300","700","1950","9501","52","0","sweep;repeats=50;passes=191223;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=191223","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","4,699083333333333e-05","0.0008846582262593935","2.4573839618316483e-10","5.60863494454119e-06","9.312069784615385","16.93838987247058","1024","1024","","","","","DE","-0,00027","-1,2687525e-08","0,0783099722222222","3,6798508530324062e-06","0,0","0,0","0,0518570416666666","2,4368056021180526e-06","-0,00451","-2,1192865833333332e-07","0,0950131388888888","4,464746574004625e-06","-0,00027","-1,2687525e-08","0,0783099722222222","3,6798508530324062e-06"
