setup_id,cpu_type,pattern,gpu_name,pcie_gen_current,threads,impl,dtype,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,seconds_per_pass_median,energy_per_pass_j_median,gflops_median,joule_per_gflop_median,bw_gb_s_median,gb_per_s_kernel_median,j_per_gb_kernel_median,passes_e2e_median,nrows_first,ncols_first,nnz_first,avg_nnz_per_row_median,n_measurements,workload,source_file
AMD_CPU-only_4t,AMD,STENCIL_5PT_2D,,,4,omp,fp32,2.1726e-06,7.3825e-06,0.11268,1.5099e-06,0.0783099722,1.2415e-06,3.395e-07,0.06439,9.999e-07,0.0518570417,2.1622e-06,1.43643e-05,0.11214,1.8319e-06,0.0950131389,1.928097222222222e-05,1.0148,0.0,0.0024465118813904,,,61.71,61.7097,1.1103,43595.0,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_4.csv
AMD_CPU-only_4t,AMD,STENCIL_7PT_3D,,,4,omp,fp32,2.23e-06,7.5776e-06,0.11268,1.5498e-06,0.0783099722,1.2743e-06,3.485e-07,0.06439,1.0263e-06,0.0518570417,2.2193e-06,1.4744e-05,0.11214,1.8804e-06,0.0950131389,1.9790555555555554e-05,1.0299,0.0,0.0032857206539743,,,53.405,53.4078,1.2593,33469.0,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_4.csv
AMD_CPU-only_8t,AMD,BAND_TRIDIAG,,,8,omp,fp32,2.5411e-06,9.1532e-06,0.10711,1.8578e-06,0.0783099722,1.441e-06,4.242e-07,0.06074,1.2303e-06,0.0518570417,2.5413e-06,1.76089e-05,0.10712,2.2541e-06,0.0950131389,2.3724027777777777e-05,1.0159,0.0,0.0012074612914174001,,,100.125,100.1181,0.8086,97438.5,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,BLOCK_DIAGONAL,,,8,omp,fp32,2.461e-06,8.8648e-06,0.10711,1.7993e-06,0.0783099722,1.3956e-06,4.108e-07,0.06074,1.1915e-06,0.0518570417,2.4612e-06,1.7054e-05,0.10712,2.1831e-06,0.0950131389,2.2976388888888887e-05,1.0161,0.0,0.0025951248031219,,,100.71,100.7129,0.8214,47762.0,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,IRREGULAR_20,,,8,omp,fp32,2.5344e-06,9.1292e-06,0.10711,1.853e-06,0.0783099722,1.4372e-06,4.231e-07,0.06074,1.227e-06,0.0518570417,2.5347e-06,1.75627e-05,0.10712,2.2482e-06,0.0950131389,2.366180555555555e-05,1.0164,0.0001,0.0086243879108928,,,71.35,71.3516,1.3287,17953.0,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,RMAT_POWERLAW,,,8,omp,fp32,1.9953e-06,7.1871e-06,0.10711,1.4588e-06,0.0783099722,1.1315e-06,3.331e-07,0.06074,9.66e-07,0.0518570417,1.9954e-06,1.38265e-05,0.10712,1.7699e-06,0.0950131389,1.8628055555555556e-05,1.052,0.024,1.527159619450317,,,11.16,11.1612,5.6987,44.0,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,RMAT_POWERLAW_PERM,,,8,omp,fp32,2.2473e-06,9.7002e-06,0.0926,1.8805e-06,0.0783099722,1.3326e-06,4.453e-07,0.05491,1.2453e-06,0.0518570417,2.2412e-06,1.7923e-05,0.09235,2.2816e-06,0.0950131389,2.4013472222222224e-05,1.0522,0.0085,0.6968901374933898,,,31.655,31.6533,2.6006,123.5,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,STENCIL_27PT_3D,,,8,omp,fp32,2.52e-06,9.0773e-06,0.10711,1.8424e-06,0.0783099722,1.4291e-06,4.207e-07,0.06074,1.2201e-06,0.0518570417,2.5203e-06,1.74629e-05,0.10712,2.2354e-06,0.0950131389,2.3527361111111113e-05,1.0244,0.0001,0.00666821403412875,,,95.56,95.5587,0.8681,20465.5,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,STENCIL_5PT_2D,,,8,omp,fp32,2.4826e-06,8.9425e-06,0.10711,1.8151e-06,0.0783099722,1.4078e-06,4.144e-07,0.06074,1.2019e-06,0.0518570417,2.4828e-06,1.72036e-05,0.10712,2.2022e-06,0.0950131389,2.317791666666667e-05,1.0204,0.0,0.0016505485207181998,,,108.83,108.8309,0.7555,70390.5,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_8t,AMD,STENCIL_7PT_3D,,,8,omp,fp32,2.5949e-06,9.3469e-06,0.10711,1.8971e-06,0.0783099722,1.4715e-06,4.332e-07,0.06074,1.2563e-06,0.0518570417,2.5951e-06,1.79816e-05,0.10712,2.3018e-06,0.0950131389,2.4226111111111107e-05,1.0207,0.0,0.00223002975284295,,,104.24,104.2417,0.8113,56428.0,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_8.csv
AMD_CPU-only_10t,AMD,BAND_TRIDIAG,,,10,omp,fp32,2.3865e-06,1.05088e-05,0.0926,2.0183e-06,0.0783099722,1.4152e-06,4.819e-07,0.05491,1.3365e-06,0.0518570417,2.3801e-06,1.93107e-05,0.09235,2.4487e-06,0.0950131389,2.577263888888889e-05,1.014,0.0,0.0011346986450185,,,116.725,116.7246,0.7781,104899.0,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,BLOCK_DIAGONAL,,,10,omp,fp32,2.4067e-06,1.05975e-05,0.0926,2.0353e-06,0.0783099722,1.4271e-06,4.86e-07,0.05491,1.3478e-06,0.0518570417,2.4002e-06,1.94736e-05,0.09235,2.4694e-06,0.0950131389,2.5990138888888888e-05,1.0174,0.0,0.00241080968936785,,,116.69,116.6945,0.7805,55698.0,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,IRREGULAR_20,,,10,omp,fp32,2.5693e-06,1.13134e-05,0.0926,2.1728e-06,0.0783099722,1.5235e-06,5.188e-07,0.05491,1.4388e-06,0.0518570417,2.5623e-06,2.07892e-05,0.09235,2.6362e-06,0.0950131389,2.7745972222222223e-05,1.0308,0.0001,0.00779745299038705,,,86.59,86.5887,1.1783,21296.5,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,RMAT_POWERLAW,,,10,omp,fp32,1.7949e-06,7.9037e-06,0.0926,1.5179e-06,0.0783099722,1.0644e-06,3.625e-07,0.05491,1.0052e-06,0.0518570417,1.7901e-06,1.45236e-05,0.09235,1.8417e-06,0.0950131389,1.9383611111111114e-05,1.0573,0.0238,1.573577777777778,,,11.28,11.2795,5.8724,44.0,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,RMAT_POWERLAW_PERM,,,10,omp,fp32,2.4261e-06,1.06828e-05,0.0926,2.0517e-06,0.0783099722,1.4386e-06,4.899e-07,0.05491,1.3586e-06,0.0518570417,2.4195e-06,1.96305e-05,0.09235,2.4893e-06,0.0950131389,2.6199444444444444e-05,1.0393,0.0076,0.6872262773722628,,,35.32,35.3222,2.5644,137.5,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,STENCIL_27PT_3D,,,10,omp,fp32,2.4768e-06,1.09063e-05,0.0926,2.0946e-06,0.0783099722,1.4687e-06,5.002e-07,0.05491,1.3871e-06,0.0518570417,2.4701e-06,2.00412e-05,0.09235,2.5414e-06,0.0950131389,2.6747638888888892e-05,1.0225,0.0001,0.006190914802198601,,,115.52,115.521,0.8014,25202.5,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,STENCIL_5PT_2D,,,10,omp,fp32,2.4889e-06,1.09596e-05,0.0926,2.1048e-06,0.0783099722,1.4759e-06,5.026e-07,0.05491,1.3938e-06,0.0518570417,2.4822e-06,2.0139e-05,0.09235,2.5538e-06,0.0950131389,2.687819444444445e-05,1.0212,0.0,0.00161705160073635,,,125.98,125.9783,0.7453,80698.5,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_10t,AMD,STENCIL_7PT_3D,,,10,omp,fp32,2.449e-06,1.0784e-05,0.0926,2.0711e-06,0.0783099722,1.4522e-06,4.946e-07,0.05491,1.3715e-06,0.0518570417,2.4424e-06,1.98163e-05,0.09235,2.5129e-06,0.0950131389,2.6447499999999994e-05,1.0183,0.0,0.0020620039260749,,,120.49,120.4868,0.7794,64884.0,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_10.csv
AMD_CPU-only_16t,AMD,BAND_TRIDIAG,,,16,omp,fp32,2.7809e-06,1.26112e-05,0.09299,2.3419e-06,0.0783099722,8.972e-07,5.287e-07,0.03,1.5508e-06,0.0518570417,2.7905e-06,2.22716e-05,0.09331,2.8414e-06,0.0950131389,2.9905555555555558e-05,1.0208,0.0,0.0010587772671123,,,139.76,139.7557,0.7642,116984.5,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,BLOCK_DIAGONAL,,,16,omp,fp32,2.8691e-06,1.30111e-05,0.09299,2.4162e-06,0.0783099722,9.256e-07,5.455e-07,0.03,1.6e-06,0.0518570417,2.879e-06,2.29778e-05,0.09331,2.9315e-06,0.0950131389,3.085388888888889e-05,1.0181,0.0,0.0020402895878983,,,162.88,162.8855,0.6753,71388.0,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,IRREGULAR_20,,,16,omp,fp32,3.4686e-06,1.52736e-05,0.0926,2.9334e-06,0.0783099722,2.0568e-06,7.005e-07,0.05491,1.9425e-06,0.0518570417,3.4593e-06,2.80664e-05,0.09235,3.559e-06,0.0950131389,3.745833333333334e-05,1.0326,0.0,0.0063356299409920505,,,123.925,123.9268,0.9701,32087.5,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,RMAT_POWERLAW,,,16,omp,fp32,1.9359e-06,8.7791e-06,0.09299,1.6303e-06,0.0783099722,6.246e-07,3.681e-07,0.03,1.0796e-06,0.0518570417,1.9426e-06,1.55041e-05,0.09331,1.978e-06,0.0950131389,2.081847222222222e-05,1.036,0.0186,1.351004634227077,,,14.435,14.4341,5.041,55.0,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,RMAT_POWERLAW_PERM,,,16,omp,fp32,2.8003e-06,1.26992e-05,0.09299,2.3583e-06,0.0783099722,9.034e-07,5.324e-07,0.03,1.5616e-06,0.0518570417,2.81e-06,2.2427e-05,0.09331,2.8613e-06,0.0950131389,3.011430555555556e-05,1.0352,0.006,0.6280798816568047,,,44.6,44.5989,2.3435,172.0,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,STENCIL_27PT_3D,,,16,omp,fp32,3.2207e-06,1.46054e-05,0.09299,2.7122e-06,0.0783099722,1.039e-06,6.123e-07,0.03,1.796e-06,0.0518570417,3.2318e-06,2.57934e-05,0.09331,3.2907e-06,0.0950131389,3.463458333333333e-05,1.0221,0.0,0.00518734077858465,,,185.465,185.4689,0.6469,35126.0,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,STENCIL_5PT_2D,,,16,omp,fp32,2.8029e-06,1.23421e-05,0.0926,2.3703e-06,0.0783099722,1.6621e-06,5.66e-07,0.05491,1.5696e-06,0.0518570417,2.7953e-06,2.26795e-05,0.09235,2.8759e-06,0.0950131389,3.026875e-05,1.0162,0.0,0.00144707597331595,,,148.255,148.2528,0.712,92998.5,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_16t,AMD,STENCIL_7PT_3D,,,16,omp,fp32,2.6372e-06,1.19595e-05,0.09299,2.2209e-06,0.0783099722,8.743e-07,5.014e-07,0.03,1.4707e-06,0.0518570417,2.6463e-06,2.11206e-05,0.09331,2.6946e-06,0.0950131389,2.8360138888888888e-05,1.0105,0.0,0.0017750720683796,,,164.925,164.9241,0.6936,83217.5,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_16.csv
AMD_CPU-only_20t,AMD,BAND_TRIDIAG,,,20,omp,fp32,2.8927e-06,1.31179e-05,0.09299,2.436e-06,0.0783099722,9.332e-07,5.5e-07,0.03,1.6131e-06,0.0518570417,2.9026e-06,2.31665e-05,0.09331,2.9556e-06,0.0950131389,3.1107222222222224e-05,1.0198,0.0,0.0010602269338402998,,,131.43,131.4252,0.8267,118558.0,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,BLOCK_DIAGONAL,,,20,omp,fp32,2.9395e-06,1.43834e-05,0.08814,2.6117e-06,0.0783099722,5.066e-07,5.78e-07,0.01303,1.7295e-06,0.0518570417,2.9962e-06,2.5792e-05,0.08984,3.1687e-06,0.0950131389,3.3350555555555557e-05,1.0172,0.0,0.001957624924446,,,186.74,186.7383,0.6523,77654.0,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,IRREGULAR_20,,,20,omp,fp32,3.7302e-06,1.69161e-05,0.09299,3.1413e-06,0.0783099722,1.2034e-06,7.092e-07,0.03,2.0802e-06,0.0518570417,3.743e-06,2.98741e-05,0.09331,3.8114e-06,0.0950131389,4.0114027777777775e-05,1.0362,0.0,0.0058603864578746995,,,155.685,155.6823,1.0254,35437.5,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,RMAT_POWERLAW,,,20,omp,fp32,2.0065e-06,9.818e-06,0.08814,1.7827e-06,0.0783099722,2.966e-07,3.945e-07,0.01303,1.1805e-06,0.0518570417,2.0452e-06,1.76053e-05,0.08984,2.1629e-06,0.0950131389,2.276472222222222e-05,1.1082,0.0187,1.3731803278688524,,,14.345,14.3464,5.1237,57.5,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,RMAT_POWERLAW_PERM,,,20,omp,fp32,2.814e-06,1.37692e-05,0.08814,2.5001e-06,0.0783099722,4.16e-07,5.533e-07,0.01303,1.6556e-06,0.0518570417,2.8683e-06,2.46905e-05,0.08984,3.0334e-06,0.0950131389,3.1926249999999996e-05,1.0148,0.0054,0.6166526732133115,,,49.29,49.2894,2.3011,186.5,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,STENCIL_27PT_3D,,,20,omp,fp32,3.5404e-06,1.60555e-05,0.09299,2.9815e-06,0.0783099722,1.1422e-06,6.731e-07,0.03,1.9744e-06,0.0518570417,3.5526e-06,2.83543e-05,0.09331,3.6175e-06,0.0950131389,3.8073194444444446e-05,1.0136,0.0,0.00483990754066655,,,237.835,237.8352,0.5789,39734.5,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,STENCIL_5PT_2D,,,20,omp,fp32,3.027e-06,1.37273e-05,0.09299,2.5492e-06,0.0783099722,9.766e-07,5.755e-07,0.03,1.6881e-06,0.0518570417,3.0375e-06,2.42427e-05,0.09331,3.0929e-06,0.0950131389,3.255236111111111e-05,1.0128,0.0,0.0013984382895559002,,,152.515,152.5232,0.7339,98704.0,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,STENCIL_7PT_3D,,,20,omp,fp32,3.2483e-06,1.47308e-05,0.09299,2.7355e-06,0.0783099722,1.048e-06,6.176e-07,0.03,1.8115e-06,0.0518570417,3.2595e-06,2.60149e-05,0.09331,3.319e-06,0.0950131389,3.493194444444444e-05,1.0258,0.0,0.0017400550764301,,,181.545,181.5392,0.6894,90792.0,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_20.csv
AMD_CPU-only_32t,AMD,BAND_TRIDIAG,,,32,omp,fp32,3.0266e-06,1.48094e-05,0.08814,2.689e-06,0.0783099722,4.474e-07,5.951e-07,0.01303,1.7807e-06,0.0518570417,3.085e-06,2.65559e-05,0.08984,3.2626e-06,0.0950131389,3.433833333333333e-05,1.0148,0.0,0.00118172671634535,,,148.97,148.9757,0.9192,111299.0,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,BLOCK_DIAGONAL,,,32,omp,fp32,3.4288e-06,1.67774e-05,0.08814,3.0464e-06,0.0783099722,5.069e-07,6.742e-07,0.01303,2.0173e-06,0.0518570417,3.4949e-06,3.00848e-05,0.08984,3.6961e-06,0.0950131389,3.890138888888889e-05,1.0168,0.0,0.001965823465106,,,212.88,212.8869,0.7011,81291.0,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,IRREGULAR_20,,,32,omp,fp32,4.4355e-06,2.17036e-05,0.08814,3.9409e-06,0.0783099722,6.557e-07,8.721e-07,0.01303,2.6096e-06,0.0518570417,4.5211e-06,3.89184e-05,0.08984,4.7814e-06,0.0950131389,5.032375e-05,1.0191,0.0,0.0054051870185228505,,,226.73,226.7294,0.8846,45066.0,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,RMAT_POWERLAW,,,32,omp,fp32,2.2781e-06,1.1147e-05,0.08814,2.024e-06,0.0783099722,3.368e-07,4.479e-07,0.01303,1.3403e-06,0.0518570417,2.322e-06,1.99886e-05,0.08984,2.4557e-06,0.0950131389,2.5846388888888888e-05,1.1258,0.0159,1.3099797297297298,,,16.82,16.8191,4.8885,71.0,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,RMAT_POWERLAW_PERM,,,32,omp,fp32,3.2728e-06,1.60538e-05,0.08814,2.9142e-06,0.0783099722,4.85e-07,6.451e-07,0.01303,1.9298e-06,0.0518570417,3.343e-06,2.87873e-05,0.08984,3.5358e-06,0.0950131389,3.721416666666667e-05,1.0143,0.005,0.6669555392156863,,,53.19,53.1912,2.4887,201.0,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,STENCIL_27PT_3D,,,32,omp,fp32,4.0174e-06,1.96578e-05,0.08814,3.5694e-06,0.0783099722,5.939e-07,7.899e-07,0.01303,2.3637e-06,0.0518570417,4.0949e-06,3.52499e-05,0.08984,4.3307e-06,0.0950131389,4.558013888888889e-05,1.0229,0.0,0.0044039908241336,,,309.46,309.4583,0.5431,49999.0,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,3.1941e-06,1.56291e-05,0.08814,2.8379e-06,0.0783099722,4.722e-07,6.28e-07,0.01303,1.8792e-06,0.0518570417,3.2557e-06,2.80257e-05,0.08984,3.4432e-06,0.0950131389,3.623888888888889e-05,1.0087,0.0,0.0014567919956855,,,189.37,189.3686,0.7795,96839.5,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,3.4501e-06,1.68816e-05,0.08814,3.0653e-06,0.0783099722,5.1e-07,6.783e-07,0.01303,2.0298e-06,0.0518570417,3.5166e-06,3.02716e-05,0.08984,3.7191e-06,0.0950131389,3.914291666666667e-05,1.0196,0.0,0.0017783860342213999,,,189.56,189.5608,0.7743,89064.0,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_32.csv
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,1.2601e-06,6.2786e-06,0.08726,1.1309e-06,0.0783099722,2.166e-07,2.66e-07,0.015,7.489e-07,0.0518570417,1.2949e-06,1.12804e-05,0.08967,1.3721e-06,0.0950131389,1.4441111111111112e-05,0.5472,0.0,0.0023545781949143,,,72.715,72.6406,1.7319,19870.0,1024,1024,3070,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,2.2316e-06,1.11189e-05,0.08726,2.0027e-06,0.0783099722,3.836e-07,4.711e-07,0.015,1.3262e-06,0.0518570417,2.2932e-06,1.99769e-05,0.08967,2.4299e-06,0.0950131389,2.557430555555555e-05,0.9874,0.0,0.00280291123758965,,,90.06,90.0675,1.2738,38587.5,1024,1024,8192,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,3.4621e-06,1.72497e-05,0.08726,3.107e-06,0.0783099722,5.951e-07,7.308e-07,0.015,2.0575e-06,0.0518570417,3.5577e-06,3.09918e-05,0.08967,3.7697e-06,0.0950131389,3.9675555555555554e-05,0.9919,0.0,0.0058613988596908,,,178.305,178.2361,0.9612,16704.5,1024,1024,20524,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,RMAT_POWERLAW,,,64,omp,fp32,2.3305e-06,1.16116e-05,0.08726,2.0915e-06,0.0783099722,4.006e-07,4.919e-07,0.015,1.385e-06,0.0518570417,2.3948e-06,2.08619e-05,0.08967,2.5376e-06,0.0950131389,2.670736111111111e-05,1.0228,0.0163,1.5302602008788448,,,16.41,16.4139,5.7103,64.0,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,RMAT_POWERLAW_PERM,,,64,omp,fp32,3.3081e-06,1.64824e-05,0.08726,2.9688e-06,0.0783099722,5.687e-07,6.983e-07,0.015,1.9659e-06,0.0518570417,3.3994e-06,2.96131e-05,0.08967,3.602e-06,0.0950131389,3.7910555555555554e-05,1.0115,0.0051,0.6942314728921871,,,52.24,52.2348,2.5906,196.0,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,3.1376e-06,1.56332e-05,0.08726,2.8158e-06,0.0783099722,5.394e-07,6.623e-07,0.015,1.8646e-06,0.0518570417,3.2243e-06,2.80874e-05,0.08967,3.4164e-06,0.0950131389,3.5957361111111115e-05,0.9534,0.0,0.00515189334065755,,,240.005,239.898,0.6569,11353.5,1000,1000,21952,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,1.7364e-06,8.6517e-06,0.08726,1.5583e-06,0.0783099722,2.985e-07,3.665e-07,0.015,1.0319e-06,0.0518570417,1.7844e-06,1.55441e-05,0.08967,1.8907e-06,0.0950131389,1.9899444444444444e-05,0.4692,0.0,0.0023947282352274,,,101.69,101.6887,1.4314,14214.0,1024,1024,4992,,300,SPMV,SPMV_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,2.9293e-06,1.45952e-05,0.08726,2.6289e-06,0.0783099722,5.036e-07,6.184e-07,0.015,1.7408e-06,0.0518570417,3.0102e-06,2.62225e-05,0.08967,3.1896e-06,0.0950131389,3.357e-05,0.9987,0.0,0.00272386581457485,,,122.885,122.9004,1.2265,24759.5,1000,1000,6400,,300,SPMV,SPMV_amd_cpu_64.csv
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.73e-08,1.20851e-05,-0.00027,5.0214e-06,0.0783099722,0.0,1.5447e-06,0.0,3.3252e-06,0.0518570417,-2.892e-07,3.48131e-05,-0.00451,6.0924e-06,0.0950131389,6.412194444444445e-05,1.1219,0.0,0.0015783636868947999,,,183.19,183.1807,1.449,148460.0,1024,1024,3070,3.0,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,BLOCK_DIAGONAL,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.28e-08,1.5935e-05,-0.00027,6.6211e-06,0.0783099722,0.0,2.0368e-06,0.0,4.3845e-06,0.0518570417,-3.813e-07,4.59035e-05,-0.00451,8.0333e-06,0.0950131389,8.454930555555555e-05,1.1231,0.0,0.00237398281309315,,,327.4,327.4074,0.9842,134141.0,1024,1024,8192,8.0,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,IRREGULAR_20,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.58e-08,1.80418e-05,-0.00027,7.4965e-06,0.0783099722,0.0,2.3061e-06,0.0,4.9642e-06,0.0518570417,-4.317e-07,5.19726e-05,-0.00451,9.0954e-06,0.0950131389,9.572791666666667e-05,1.1226,0.0,0.00590914464916635,,,340.785,340.7842,0.9176,77267.0,1024,1024,20458,20.005,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,RMAT_POWERLAW,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.89e-08,2.01389e-05,-0.00027,8.3678e-06,0.0783099722,0.0,2.5741e-06,0.0,5.5412e-06,0.0518570417,-4.819e-07,5.80136e-05,-0.00451,1.01526e-05,0.0950131389,0.00010685486111105001,1.1859,0.0005,0.16775217580504787,,,510.91,510.9047,0.6359,2298.0,1048576,1048576,31403992,29.95,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,RMAT_POWERLAW_PERM,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.86e-08,2.01585e-05,-0.00027,8.3582e-06,0.0783099722,0.0,2.5636e-06,0.0,5.5348e-06,0.0518570417,-4.776e-07,5.82055e-05,-0.00451,1.0141e-05,0.0950131389,0.00010673222222215,1.1877,0.0006,0.18707655038759685,,,457.7,457.6901,0.7091,2062.0,1048576,1048576,31403992,29.95,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,STENCIL_27PT_3D,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.43e-08,1.69431e-05,-0.00027,7.0399e-06,0.0783099722,0.0,2.1656e-06,0.0,4.6618e-06,0.0518570417,-4.054e-07,4.88074e-05,-0.00451,8.5415e-06,0.0950131389,8.989791666666667e-05,1.1225,0.0,0.00473788727107535,,,492.715,492.7264,0.6199,87952.0,1000,1000,21952,25.285,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,STENCIL_5PT_2D,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.9e-08,1.32863e-05,-0.00027,5.5205e-06,0.0783099722,0.0,1.6982e-06,0.0,3.6557e-06,0.0518570417,-3.179e-07,3.82734e-05,-0.00451,6.698e-06,0.0950131389,7.049555555555556e-05,1.1218,0.0,0.0018574612927089,,,241.965,241.9619,1.1339,141669.5,1024,1024,4992,4.975,300,SPMV,SPMV_5050_on_intel_pciev3.csv
Intel_3090_PCIe3,Intel,STENCIL_7PT_3D,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.08e-08,1.44888e-05,-0.00027,6.0202e-06,0.0783099722,0.0,1.8519e-06,0.0,3.9866e-06,0.0518570417,-3.467e-07,4.17375e-05,-0.00451,7.3042e-06,0.0950131389,7.687597222222223e-05,1.1191,0.0,0.00210394413910285,,,290.36,290.3736,1.0302,137206.5,1000,1000,6400,6.805,300,SPMV,SPMV_5050_on_intel_pciev3.csv
