timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row
2025-10-15T17:19:47,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,31,1.10,1.1364,1.1365,59.345,52.2,0,spmv,cusparse,fp32,1024,158611,158611,1.1364,59.345,52.2,52.2,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,332,1251,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:48,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,32,1.10,1.1362,1.1363,59.462,52.3,0,spmv,cusparse,fp32,1024,158611,158611,1.1362,59.462,52.3,52.3,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,331,400,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:50,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,33,1.10,1.1358,1.1359,59.702,52.6,0,spmv,cusparse,fp32,1024,158611,158611,1.1358,59.702,52.6,52.6,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,398,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:51,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,34,1.10,1.1370,1.1371,64.958,57.1,0,spmv,cusparse,fp32,1024,158611,158611,1.1370,64.958,57.1,57.1,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,331,397,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:52,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,35,1.10,1.1352,1.1354,65.081,57.3,0,spmv,cusparse,fp32,1024,158611,158611,1.1352,65.081,57.3,57.3,8283935308,7.30,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,362,398,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:53,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,36,1.10,1.1351,1.1352,59.445,52.4,0,spmv,cusparse,fp32,1024,158611,158611,1.1351,59.445,52.4,52.4,8283935308,7.30,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,331,1707,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:54,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,37,1.10,1.1373,1.1374,59.472,52.3,0,spmv,cusparse,fp32,1024,158611,158611,1.1373,59.472,52.3,52.3,8283935308,7.28,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,331,399,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:56,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,38,1.10,1.1360,1.1361,59.791,52.6,0,spmv,cusparse,fp32,1024,158611,158611,1.1360,59.791,52.6,52.6,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,333,382,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:57,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,39,1.10,1.1356,1.1357,64.494,56.8,0,spmv,cusparse,fp32,1024,158611,158611,1.1356,64.494,56.8,56.8,8283935308,7.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,332,386,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T17:19:58,rock-ms7a95,NVIDIA GeForce RTX 5050,1024,kernel,40,1.10,1.1376,1.1378,64.556,56.7,0,spmv,cusparse,fp32,1024,158611,158611,1.1376,64.556,56.7,56.7,8283935308,7.28,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,362,398,2925,9801,51,0,sweep;repeats=50;passes=158611;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=158611,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
