problem_size,sessions,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_session_cv_pct,device_energy_per_op_j_median,device_energy_per_op_j_ci95_low,device_energy_per_op_j_ci95_high,device_energy_per_op_j_session_cv_pct,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_session_cv_pct,efficiency_gflop_per_j_exact_median,efficiency_gflop_per_j_exact_ci95_low,efficiency_gflop_per_j_exact_ci95_high,efficiency_gflop_per_j_exact_session_cv_pct,avg_power_w_median,avg_power_w_ci95_low,avg_power_w_ci95_high,avg_power_w_session_cv_pct,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_session_cv_pct,sm_clock_mhz_median,sm_clock_mhz_ci95_low,sm_clock_mhz_ci95_high,sm_clock_mhz_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,run_runtime_cv_pct,run_energy_cv_pct,in_range_share,batch_median,serious_throttle_rows,stable_runtime,stable_energy,stable_throughput
64,5,5.265390629524527e-06,5.265276790649924e-06,5.266399936827144e-06,0.010729673508934617,0.0009341966020311998,0.0009206785817693665,0.0009366275794162712,0.8245135981158744,99.57247940586151,99.55339632229891,99.57463232222801,0.010729232937940461,0.5612187503193641,0.5597630882950759,0.5694585919527482,0.8269387619534513,177.4047055,174.8181105,177.75053350000002,0.8048885243808118,58.0,56.0,58.0,1.5582355243900974,1950.0,1950.0,1965.0,0.3434820241935161,4.919391837770915e-09,4.848748744884246e-09,4.935406381350505e-09,0.8448032256276664,0.027514469683755715,1.80270060906213,1.0,189943.0,0,True,True,True
128,5,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.001008693082856432,0.0010043627799364,0.0010143157840029103,0.391617082768609,808.6767648689453,807.563619477646,809.5891939781321,0.09771195077640966,4.158157118643787,4.135110126015368,4.176085646041196,0.39167492771929047,194.48846600000002,193.312501,195.55190149999999,0.45080117094061484,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,0.19121639385931677,2.2393863242528025,1.0,192912.0,0,True,True,True
256,5,7.282658879559572e-06,7.281878877013135e-06,7.2832927930552314e-06,0.007207005110056016,0.0021616795683107462,0.002137628505693567,0.002172049196443525,0.622537801118609,4607.442495255722,4607.041479236235,4607.936024038723,0.007207263068452709,15.522399879718318,15.448290764487218,15.697037127151109,0.6261986884157916,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0,1.574294794625371e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227181,0.016899935746553685,1.700131393535722,1.0,137322.0,0,True,True,True
512,5,2.2870950780696337e-05,2.281510320678216e-05,2.2918266480561975e-05,0.16650666548084672,0.007523036158888965,0.006926434718578858,0.0076243319203833405,3.8048630280031053,11736.961075407351,11712.729558536324,11765.691504941713,0.16648922676666014,35.681799357378225,35.20775281803703,38.75521400924661,3.996626651565156,329.034089,302.79810499999996,334.17926,3.8421605190867565,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411656e-07,3.8262132340627457,0.16965160993949052,3.2163373426657946,1.0,43703.0,0,True,True,True
1024,5,0.0001221521401243424,0.00012195585942185438,0.00012251724972763586,0.16976575264806643,0.04052512894326496,0.039891193853427896,0.04113303474155672,1.1010779410642701,17580.401363044977,17528.010642630616,17608.696509013273,0.16956857122291324,52.991446384481726,52.20824735343705,53.83357135875931,1.1039657995302068,332.30662800000005,326.633788,335.7088415,0.9969059223321163,63.0,59.0,65.0,3.9649361777034184,1575.0,1575.0,1593.5,0.5852835208210466,4.94656256546926e-06,4.871840744024166e-06,5.039862339240915e-06,1.2207266912683996,0.1706741387768738,3.97450126162061,1.0,8337.0,0,True,True,True
2048,5,0.0007647087155963302,0.0007633280182232347,0.0007663213740458015,0.17348407613411412,0.2575174506828528,0.25707083333333336,0.2590519877675841,0.32760158920971366,22465.89956863947,22418.62196491116,22506.535610737395,0.17345895407759368,66.71348959793599,66.31838691931522,66.8293209019659,0.3270898611917675,337.199192,336.358858,338.581104,0.25240644015305597,63.0,61.0,64.0,1.744339355111994,1672.0,1665.0,1676.0,0.248236563755644,0.00019715872188744155,0.00019627232680928606,0.00019813932484814693,0.450583021959162,0.1675306550494745,2.298846832137914,1.0,1317.0,0,True,True,True
4096,5,0.005556247222222222,0.005547055248618785,0.005562991666666667,0.10772818346260427,1.798779005524862,1.7928916666666668,1.8130888888888888,0.4610351995479898,24735.932006625262,24705.94279928528,24776.921697029582,0.10771940703239467,76.4068095671483,75.8038404711734,76.65793563916017,0.46029710720257194,324.218193,322.473992,325.87302999999997,0.41589150163316274,63.0,61.0,65.0,2.4034470504125354,1680.0,1672.0,1680.0,0.21316186630121922,0.009979714305943042,0.009968146456296297,0.010087026143564815,0.5237403889210162,0.12808865345513504,1.6928051735741747,1.0,180.0,0,True,True,True
8192,5,0.041750125,0.04170891666666667,0.041805375,0.10713085614942092,13.693624999999999,13.5970625,13.750395833333332,0.4962786561950681,26335.52920516072,26300.724021888782,26361.54862909701,0.1071197070726483,80.29370612768705,79.96218100383756,80.86391504240407,0.4965298881671755,327.740274,325.244533,328.70491649999997,0.4607110304124689,62.0,60.5,63.0,1.8419635300470725,1605.0,1605.0,1605.0,0.0,0.572001785139757,0.5680459060321179,0.5733642549149305,0.44467206012456634,0.3095981120896154,2.1371221838649648,1.0,24.0,0,True,True,True
16384,5,0.33265737500000003,0.332510375,0.333162875,0.07859980867711011,111.70862500000001,111.2755,114.07783333333333,1.0062576229872404,26441.903856982608,26401.78042124876,26453.59009740214,0.07854859658329003,78.74174657428605,77.1060739942101,79.04789059325327,0.9963916798848615,335.95082449999995,334.836341,342.809217,0.9663767836898017,63.0,62.0,64.0,1.5873015873015872,1597.0,1582.0,1597.0,0.40771685856804657,37.246821311125004,36.979984387656245,37.98328352122222,1.0421534965129597,0.17125959112802372,3.012546758585285,0.2,4.0,0,True,True,True
