problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
1000000,gpu_resident,-1,0.0014337653169848405,1.005261268069867,0.0014337455958746365,1.0075384284032671,True,True,True
2000000,gpu_resident,-1,0.0015714278281829348,0.7006948327573634,0.001571429899483826,0.6939359198608969,True,True,True
4000000,gpu_resident,-1,0.12214552883082722,0.4122018909828328,0.12203108654277642,0.4614521414097799,True,True,True
8000000,gpu_resident,-1,0.0398548332501621,0.6650396928036134,0.0398594354447655,0.6681938992187677,True,True,True
16000000,gpu_resident,-1,0.006633760330409758,0.4438103875073213,0.006633235676827456,0.44755927099374,True,True,True
32000000,gpu_resident,-1,0.08005215194015165,0.44988494229180676,0.08005763730132198,0.44548407214907565,True,True,True
64000000,gpu_resident,-1,0.029761533695629738,0.49838966607998486,0.029771713169617818,0.4984432510852849,True,True,True
128000000,gpu_resident,-1,0.007185645977110356,0.6781465656988687,0.007186053246181576,0.6874660870120671,True,True,True
256000000,gpu_resident,-1,0.07103668337130567,0.2786220596328086,0.07098501531649508,0.2958551637426226,True,True,True
