platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,primary_power_w,total_power_w,edp_primary_j_s,edp_total_j_s,throughput_gflops_exact,primary_efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches,working_set_bytes,operational_intensity_flop_per_byte
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,4000000,gpu_resident,-1,9.577781501340483e-05,9.577671390271926e-05,0.01040923018000766,0.01040923018000766,,108.65600512577817,108.65600512577817,9.972029606094534e-07,9.972029606094534e-07,83.5266496618485,0.7685487129436086,501.159897971091,4.611292277661652,56.0,2782.0,2782.0,0.0,10444.0,48000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,4000000,gpu_resident,-1,9.548744630071598e-05,9.548797136038186e-05,0.010446205250596658,0.010446205250596658,,109.3987289840214,109.3987289840214,9.975179091210463e-07,9.975179091210463e-07,83.78064667095407,0.7658284669946063,502.68388002572436,4.594970801967638,58.0,2790.0,2790.0,0.0,10475.0,48000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,4000000,gpu_resident,-1,9.549694569056028e-05,9.54954662594254e-05,0.010423212751741911,0.010423212751741911,,109.15074077040725,109.15074077040725,9.95406359725926e-07,9.95406359725926e-07,83.7723127399318,0.7675180163161459,502.6338764395908,4.605108097896876,57.0,2782.0,2786.0,0.0,10477.0,48000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,4000000,gpu_resident,-1,9.559780324737345e-05,9.559675262655205e-05,0.0105152817574021,0.0105152817574021,,110.00808917732022,110.00808917732022,1.005118375838914e-06,1.005118375838914e-06,83.68393130719423,0.7607976563321087,502.1035878431653,4.564785937992651,58.0,2782.0,2782.0,0.0,10470.0,48000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,4000000,gpu_resident,-1,9.55852901870943e-05,9.558452653684612e-05,0.010417573501336388,0.010417573501336388,,109.01094443153589,109.01094443153589,9.957901573712878e-07,9.957901573712878e-07,83.6948865494102,0.7679331475032922,502.16931929646114,4.607598885019753,57.0,2782.0,2782.0,0.0,10476.0,48000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,8000000,gpu_resident,-1,0.00024290599951420937,0.00024290648530483363,0.02451044449842118,0.02451044449842118,,100.90622096642457,100.90622096642457,5.953665532063745e-06,5.953665532063745e-06,65.86910176011534,0.6527829635449092,395.2146105606921,3.9166977812694554,55.0,2790.0,2790.0,0.0,4117.0,96000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,8000000,gpu_resident,-1,0.00024286102352655834,0.00024286284259034683,0.024450400194033467,0.024450400194033467,,100.69840449525033,100.69840449525033,5.936033058752598e-06,5.936033058752598e-06,65.88130020899075,0.6543860194396178,395.28780125394456,3.926316116637707,55.0,2782.0,2782.0,0.0,4123.0,96000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,8000000,gpu_resident,-1,0.00024271681630672168,0.00024271172045619996,0.02478791555447707,0.02478791555447707,,102.09077214020456,102.09077214020456,6.018181920939153e-06,6.018181920939153e-06,65.92044317637573,0.6454758330916464,395.52265905825436,3.8728549985498786,57.0,2790.0,2790.0,0.0,4121.0,96000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,8000000,gpu_resident,-1,0.0002426877729257642,0.0002426859534206696,0.024663634158175643,0.024663634158175643,,101.58502777795654,101.58502777795654,5.986692619024413e-06,5.986692619024413e-06,65.928331741822,0.6487284777245075,395.569990450932,3.8923708663470444,56.0,2790.0,2790.0,0.0,4122.0,96000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,8000000,gpu_resident,-1,0.00024285599805730937,0.00024285551238465274,0.02482030111704711,0.02482030111704711,,102.19891157121666,102.19891157121666,6.027924740817331e-06,6.027924740817331e-06,65.88266350425616,0.6446338271028077,395.29598102553695,3.867802962616846,57.0,2790.0,2790.0,0.0,4118.0,96000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,16000000,gpu_resident,-1,0.0004848536112457586,0.0004848516723218614,0.04897212796897722,0.04897212796897722,,101.00258301468008,101.00258301468008,2.374463351871219e-05,2.374463351871219e-05,65.9993021768132,0.6534329256389793,395.9958130608792,3.9205975538338755,55.0,2790.0,2790.0,0.0,2063.0,192000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,16000000,gpu_resident,-1,0.00048483882695104217,0.00048484440135724676,0.04947746000969462,0.04947746000969462,,102.04995855201071,102.04995855201071,2.3988437467707118e-05,2.3988437467707118e-05,66.00131470881351,0.6467600592713671,396.0078882528811,3.8805603556282025,56.5,2790.0,2790.0,0.0,2063.0,192000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,16000000,gpu_resident,-1,0.00048484415899175955,0.00048483809985458074,0.04937954435288415,0.04937954435288415,,101.84637164740604,101.84637164740604,2.3941347748538576e-05,2.3941347748538576e-05,66.0005888629129,0.6480416217371303,396.0035331774775,3.8882497304227814,56.0,2790.0,2790.0,0.0,2063.0,192000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,16000000,gpu_resident,-1,0.0004849182832201746,0.00048491270611057224,0.049269641125121236,0.049269641125121236,,101.58943063622361,101.58943063622361,2.3895178559937758e-05,2.3895178559937758e-05,65.99050006466885,0.649487174502362,395.94300038801316,3.8969230470141722,56.0,2790.0,2790.0,0.0,2062.0,192000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,16000000,gpu_resident,-1,0.0004848553078041687,0.00048485361124575864,0.049519631604459526,0.049519631604459526,,102.13551229941544,102.13551229941544,2.40092193216163e-05,2.40092193216163e-05,65.99907124022285,0.6462100065883112,395.99442744133705,3.877260039529867,56.5,2790.0,2790.0,0.0,2063.0,192000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,32000000,gpu_resident,-1,0.0009700838991270611,0.0009700518913676043,0.09708826382153249,0.09708826382153249,,100.08288647923723,100.08288647923723,9.418324459316945e-05,9.418324459316945e-05,65.97367513186369,0.6591941291023954,395.8420507911821,3.9551647746143725,53.5,2790.0,2790.0,0.0,1031.0,384000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,32000000,gpu_resident,-1,0.0009704689621726479,0.0009704742967992241,0.09772987390882638,0.09772987390882638,,100.70416435866989,100.70416435866989,9.484342897622774e-05,9.484342897622774e-05,65.94749808750767,0.6548664550225618,395.68498852504604,3.9291987301353704,55.0,2790.0,2790.0,0.0,1031.0,384000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,32000000,gpu_resident,-1,0.0009713820388349515,0.0009713500000000001,0.09785533980582525,0.09785533980582525,,100.73447387319968,100.73447387319968,9.507045310773872e-05,9.507045310773872e-05,65.8855089463558,0.6540266508142936,395.3130536781348,3.924159904885762,55.0,2790.0,2790.0,0.0,1030.0,384000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,32000000,gpu_resident,-1,0.0009704762366634336,0.0009704616876818623,0.09827546071774976,0.09827546071774976,,101.24430156642123,101.24430156642123,9.538265568162896e-05,9.538265568162896e-05,65.94700379836098,0.6512307551265792,395.68202279016595,3.907384530759475,56.0,2790.0,2790.0,0.0,1031.0,384000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,32000000,gpu_resident,-1,0.0009692320736434109,0.0009692325581395349,0.09798546511627906,0.09798546511627906,,101.09163299838363,101.09163299838363,9.496596114829338e-05,9.496596114829338e-05,66.03165716962012,0.6531581085195,396.18994301772074,3.9189486511169997,55.0,2790.0,2790.0,0.0,1032.0,384000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,64000000,gpu_resident,-1,0.001939483527131783,0.0019394476744186045,0.1977422480620155,0.1977422480620155,,101.8916918024456,101.8916918024456,0.0003837604526189081,0.0003837604526189081,65.99695621539152,0.6473073524729387,395.9817372923492,3.8838441148376317,56.0,2790.0,2790.0,0.0,516.0,768000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,64000000,gpu_resident,-1,0.001940981589147287,0.0019405765503875969,0.19510658914728685,0.19510658914728685,,100.53681036663907,100.53681036663907,0.00037870306351593956,0.00037870306351593956,65.94601555732018,0.6560523380574965,395.6760933439211,3.936314028344979,55.0,2790.0,2790.0,0.0,516.0,768000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,64000000,gpu_resident,-1,0.0019405116279069769,0.0019404631782945737,0.19609689922480622,0.19609689922480622,,101.03495380272314,101.03495380272314,0.00038051235146625807,0.00038051235146625807,65.96198564686924,0.6527385275145552,395.77191388121537,3.9164311650873316,55.0,2790.0,2790.0,0.0,516.0,768000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,64000000,gpu_resident,-1,0.0019404166666666667,0.0019404137596899225,0.19641763565891474,0.19641763565891474,,101.19541584205271,101.19541584205271,0.0003812400799456163,0.0003812400799456163,65.96521365692644,0.6516729963263336,395.7912819415586,3.9100379779580017,56.0,2790.0,2790.0,0.0,516.0,768000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,64000000,gpu_resident,-1,0.0019407868217054263,0.001940794573643411,0.19575678294573642,0.19575678294573642,,100.85793282514284,100.85793282514284,0.00037993186635418546,0.00037993186635418546,65.95263267814086,0.653872625678476,395.7157960688451,3.9232357540708565,55.0,2790.0,2790.0,0.0,516.0,768000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,128000000,gpu_resident,-1,0.003882248062015504,0.003881567829457364,0.3917674418604651,0.3917674418604651,,100.91413228672027,100.91413228672027,0.0015209141208160568,0.0015209141208160568,65.94117534393618,0.6534489823039582,395.64705206361714,3.92069389382375,55.0,2790.0,2790.0,0.0,258.0,1536000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,128000000,gpu_resident,-1,0.00388178488372093,0.003881050387596899,0.39031007751937985,0.39031007751937985,,100.5491260754912,100.5491260754912,0.0015150997582927708,0.0015150997582927708,65.94904346043579,0.6558888222739575,395.6942607626147,3.9353329336437453,55.0,2790.0,2790.0,0.0,258.0,1536000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,128000000,gpu_resident,-1,0.00388247480620155,0.003882,0.39426550387596904,0.39426550387596904,,101.54791695531915,101.54791695531915,0.0015298771592527492,0.0015298771592527492,65.93732420147595,0.6493087238512142,395.6239452088556,3.8958523431072853,56.0,2790.0,2790.0,0.0,258.0,1536000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,128000000,gpu_resident,-1,0.003882236434108527,0.0038815096899224803,0.39726937984496125,0.39726937984496125,,102.36810756662308,102.36810756662308,0.0015422074375262907,0.0015422074375262907,65.94137301373443,0.6443999731861367,395.64823808240664,3.8663998391168204,57.0,2790.0,2790.0,0.0,258.0,1536000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,128000000,gpu_resident,-1,0.0038824612403100776,0.0038821124031007755,0.39260271317829454,0.39260271317829454,,101.14146825348834,101.14146825348834,0.0015236399392464395,0.0015236399392464395,65.93755465920586,0.6520586623913098,395.62532795523515,3.9123519743478594,55.0,2790.0,2790.0,0.0,258.0,1536000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,256000000,gpu_resident,-1,0.0077620465116279075,0.007760844961240311,0.7899728682170541,0.7899728682170541,,101.76637473625264,101.76637473625264,0.006132611453007631,0.006132611453007631,65.96198564686924,0.6481255809274962,395.77191388121537,3.888753485564977,56.0,2790.0,2790.0,0.0,129.0,3072000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,256000000,gpu_resident,-1,0.007761794573643411,0.007760523255813953,0.7845620155038759,0.7845620155038759,,101.06968068425056,101.06968068425056,0.006090229552821344,0.006090229552821344,65.96412661671262,0.6525934281676252,395.78475970027574,3.9155605690057507,55.5,2790.0,2790.0,0.0,129.0,3072000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,256000000,gpu_resident,-1,0.007761701550387597,0.007760507751937984,0.7856279069767442,0.7856279069767442,,101.21806094722388,101.21806094722388,0.006097836717504957,0.006097836717504957,65.96491719050442,0.6517080467308305,395.78950314302654,3.910248280384982,55.0,2790.0,2790.0,0.0,129.0,3072000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,256000000,gpu_resident,-1,0.00777453488372093,0.007774492248062015,0.7856627906976743,0.7856627906976743,,101.07869294507404,101.07869294507404,0.006107476129679707,0.006107476129679707,65.85602970519105,0.651679084017152,395.13617823114623,3.910074504102912,55.0,2790.0,2790.0,0.0,129.0,3072000000.0,0.16666666666666666
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,256000000,gpu_resident,-1,0.007766093023255814,0.007766127906976745,0.7849069767441861,0.7849069767441861,,101.07778078134369,101.07778078134369,0.006096204574755123,0.006096204574755123,65.9276162677211,0.6523066413343253,395.5656976063266,3.913839848005952,56.0,2790.0,2790.0,0.0,129.0,3072000000.0,0.16666666666666666
