platform,campaign,session_number,file,rows,sha256,source_path,source_sha256,runner_path,runner_sha256
5060ti,20260721_114533,1,stream_5060ti_20260721_114533_session1.csv,90,813f3565af446b04d9f879638be4165b490a6112bb506e75bca5fdcef1d921c6,/home/rock/projects/energy/new/5060ti/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/5060ti/scripts/02_run_GPU_5060ti_STREAM_only.sh,7cc112711af84fa9991f290dd9f32a434f8362e1c328c81916f9a854d518cd65
5060ti,20260721_114533,2,stream_5060ti_20260721_114533_session2.csv,90,49e7d8c763d31d9cf192e29088e3322e85831ed5818bae08ac2712445758ce7c,/home/rock/projects/energy/new/5060ti/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/5060ti/scripts/02_run_GPU_5060ti_STREAM_only.sh,7cc112711af84fa9991f290dd9f32a434f8362e1c328c81916f9a854d518cd65
5060ti,20260721_114533,3,stream_5060ti_20260721_114533_session3.csv,90,4aebe018ffa3cdd7f6048aa9017403fd60702f556a8035b06957d8ca361bc5bf,/home/rock/projects/energy/new/5060ti/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/5060ti/scripts/02_run_GPU_5060ti_STREAM_only.sh,7cc112711af84fa9991f290dd9f32a434f8362e1c328c81916f9a854d518cd65
5060ti,20260721_114533,4,stream_5060ti_20260721_114533_session4.csv,90,8bb574ddf38968a77d1446e091d2575c91af224a586bcbc56beb8a83a6f52a5e,/home/rock/projects/energy/new/5060ti/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/5060ti/scripts/02_run_GPU_5060ti_STREAM_only.sh,7cc112711af84fa9991f290dd9f32a434f8362e1c328c81916f9a854d518cd65
5060ti,20260721_114533,5,stream_5060ti_20260721_114533_session5.csv,90,19250dd42894cc569ec1189c2056d095abf891d00d56a1d70ff998d71c632bba,/home/rock/projects/energy/new/5060ti/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/5060ti/scripts/02_run_GPU_5060ti_STREAM_only.sh,7cc112711af84fa9991f290dd9f32a434f8362e1c328c81916f9a854d518cd65
