source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
stream_5060ti_20260721_114533_session1.csv,1,52,1000000,gpu_resident,-1,2,8.18828297715549e-06,0.0011523786129534104,t,True,False
stream_5060ti_20260721_114533_session1.csv,1,54,1000000,gpu_resident,-1,4,8.188274789159094e-06,0.0011493899942684024,t,True,False
stream_5060ti_20260721_114533_session1.csv,1,11,2000000,gpu_resident,-1,1,1.4329478857699639e-05,0.002092679362077118,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,12,2000000,gpu_resident,-1,2,1.4329478857699639e-05,0.002095846050237143,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,13,2000000,gpu_resident,-1,3,1.4329464528793935e-05,0.002095889036954248,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,19,2000000,gpu_resident,-1,9,1.4330037685021993e-05,0.002138044677527977,t,True,False
stream_5060ti_20260721_114533_session1.csv,1,35,4000000,gpu_resident,-1,5,9.582305630026811e-05,0.011378973573343547,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,83,8000000,gpu_resident,-1,3,0.000242905270828273,0.02684090357056109,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,1,32000000,gpu_resident,-1,1,0.0009700232783705141,0.09635014548981571,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,2,32000000,gpu_resident,-1,2,0.0009704927255092143,0.09619204655674103,t,True,True
stream_5060ti_20260721_114533_session1.csv,1,3,32000000,gpu_resident,-1,3,0.0009702473326867119,0.09609117361784675,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,23,64000000,gpu_resident,-1,3,0.001941577519379845,0.2163701550387597,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,47,128000000,gpu_resident,-1,7,0.003882802325581395,0.42960852713178294,t,False,True
stream_5060ti_20260721_114533_session1.csv,1,62,256000000,gpu_resident,-1,2,0.007765496124031008,0.7883953488372093,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,12,1000000,gpu_resident,-1,2,8.190870384017031e-06,0.0011565381151232292,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,15,1000000,gpu_resident,-1,5,8.196118889707689e-06,0.0011609678211741586,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,19,1000000,gpu_resident,-1,9,8.18819290919512e-06,0.0011694014574633587,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,75,2000000,gpu_resident,-1,5,1.4339451776067863e-05,0.0021402799868174066,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,79,2000000,gpu_resident,-1,9,1.433135594434653e-05,0.002158090816604336,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,42,8000000,gpu_resident,-1,2,0.00024269245694882367,0.024448944943002666,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,45,8000000,gpu_resident,-1,5,0.00024270603929177784,0.024444336648071795,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,70,128000000,gpu_resident,-1,10,0.0038777519379844957,0.3892906976744186,t,True,False
stream_5060ti_20260721_114533_session2.csv,2,31,256000000,gpu_resident,-1,1,0.007763488372093023,0.8672945736434109,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,78,4000000,gpu_resident,-1,8,9.548697146129616e-05,0.01144211129140021,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,41,8000000,gpu_resident,-1,1,0.0002428706624605678,0.025045862654695463,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,89,16000000,gpu_resident,-1,9,0.00048484294716432384,0.05433834222006786,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,15,32000000,gpu_resident,-1,5,0.0009713941747572817,0.10725728155339806,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,58,128000000,gpu_resident,-1,8,0.0038818062015503877,0.43327906976744185,t,False,True
stream_5060ti_20260721_114533_session3.csv,3,60,128000000,gpu_resident,-1,10,0.003876686046511628,0.3944457364341085,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,55,1000000,gpu_resident,-1,5,8.188561369032998e-06,0.0011796364529599605,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,56,1000000,gpu_resident,-1,6,8.188184721198724e-06,0.001176009170555965,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,59,1000000,gpu_resident,-1,9,8.197813804961926e-06,0.0011848276426758373,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,37,2000000,gpu_resident,-1,7,1.433824814798894e-05,0.002170470991130407,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,38,2000000,gpu_resident,-1,8,1.4339079224519624e-05,0.0021616157274068977,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,21,8000000,gpu_resident,-1,1,0.0002505337214944202,0.02675909752547307,t,True,True
stream_5060ti_20260721_114533_session4.csv,4,11,16000000,gpu_resident,-1,1,0.00048505625606207566,0.049269156159068864,t,True,False
stream_5060ti_20260721_114533_session4.csv,4,75,64000000,gpu_resident,-1,5,0.0019404186046511626,0.2155562015503876,t,False,True
stream_5060ti_20260721_114533_session4.csv,4,67,128000000,gpu_resident,-1,7,0.0038791550387596904,0.39678682170542634,t,True,False
