"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","pcie_gen_current","pcie_width_current","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","kWh_e2e","energy_batch_j","kWh_batch","seconds_batch","M","K","N","flops_batch","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_price_eur_kwh_batch","de_eur_batch","de_eur_batch_sync","de_eur_job_from_batches","fr_price_eur_kwh_batch","fr_eur_batch","fr_eur_batch_sync","fr_eur_job_from_batches","pl_price_eur_kwh_batch","pl_eur_batch","pl_eur_batch_sync","pl_eur_job_from_batches","price_eur_kwh_batch","eur_batch","eur_batch_sync","eur_job_from_batches"
"2024-09-11 12:35:59+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","64","e2e","250000","1","1.1516","1,1585","185,37","160.0","0","3","16","1965","9501","48","0","5,14916666666667e-05","0.00074148","2,0596666666666667e-10","4.634e-06","64","64","64","524288.0","1.4142608642578123","113.13940440224428","0.7071212775140268","DE","0,06245","3,2156545833333355e-06","0,0783099722222222","4,0323109863425945e-06","0,0516099999999999","2,657484916666663e-06","0,0518570416666666","2,670205503819443e-06","0,06005","3,0920745833333352e-06","0,0950131388888888","4,892384876620369e-06","0,06245","3,2156545833333355e-06","0,0783099722222222","4,0323109863425945e-06","0,06245","1,2862618333333334e-11","1,6129243945370365e-11","3,2156545833333334e-06","0,0516099999999999","1,0629939666666646e-11","1,0680822015277764e-11","2,6574849166666614e-06","0,06005","1,2368298333333333e-11","1,9569539506481463e-11","3,092074583333333e-06","0,06245","1,2862618333333334e-11","1,6129243945370365e-11","3,2156545833333334e-06"
"2024-09-11 12:36:00+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","64","e2e","250000","1","1.1533","1,1571","199,613","172.5","0","3","16","1965","9501","48","0","5,54480555555556e-05","0.000798452","2,2179222222222222e-10","4.6284000000000004e-06","64","64","64","524288.0","1.522926330566406","113.2762941837352","0.6566741691810737","DE","0,06245","3,4627310694444473e-06","0,0783099722222222","4,342135690331793e-06","0,0516099999999999","2,861674147222219e-06","0,0518570416666666","2,8753721272800916e-06","0,06005","3,329655736111114e-06","0,0950131388888888","5,268293803618827e-06","0,06245","3,4627310694444473e-06","0,0783099722222222","4,342135690331793e-06","0,06245","1,3850924277777778e-11","1,7368542761327157e-11","3,4627310694444444e-06","0,0516099999999999","1,1446696588888867e-11","1,1501488509120357e-11","2,8616741472222165e-06","0,06005","1,3318622944444444e-11","2,107317521447529e-11","3,329655736111111e-06","0,06245","1,3850924277777778e-11","1,7368542761327157e-11","3,4627310694444444e-06"
"2024-09-11 12:36:02+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","64","e2e","250000","1","1.1575","1,1629","199,822","171.8","0","3","16","1965","9501","48","0","5,55061111111111e-05","0.000799288","2,2202444444444443e-10","4.6516000000000005e-06","64","64","64","524288.0","1.5245208740234375","112.71132513543726","0.6560612638849666","DE","0,06245","3,4663566388888882e-06","0,0783099722222222","4,34668201927469e-06","0,0516099999999999","2,8646703944444384e-06","0,0518570416666666","2,8783827166435145e-06","0,06005","3,3331419722222217e-06","0,0950131388888888","5,273809844182093e-06","0,06245","3,4663566388888882e-06","0,0783099722222222","4,34668201927469e-06","0,06245","1,3865426555555554e-11","1,738672807709876e-11","3,4663566388888887e-06","0,0516099999999999","1,1458681577777754e-11","1,151353086657406e-11","2,8646703944444384e-06","0,06005","1,3332567888888888e-11","2,1095239376728377e-11","3,333141972222222e-06","0,06245","1,3865426555555554e-11","1,738672807709876e-11","3,4663566388888887e-06"
"2024-09-11 12:36:03+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","64","e2e","250000","1","1.1596","1,1624","185,845","159.9","0","3","16","1965","9501","49","0","5,16236111111111e-05","0.00074338","2,0649444444444444e-10","4.6496e-06","64","64","64","524288.0","1.417884826660156","112.7598072952512","0.7051895390572308","DE","0,06245","3,2238945138888883e-06","0,0783099722222222","4,042643552121911e-06","0,0516099999999999","2,6642945694444388e-06","0,0518570416666666","2,6770477523726813e-06","0,06005","3,0999978472222215e-06","0,0950131388888888","4,9049213324459825e-06","0,06245","3,2238945138888883e-06","0,0783099722222222","4,042643552121911e-06","0,06245","1,2895578055555555e-11","1,617057420848765e-11","3,2238945138888887e-06","0,0516099999999999","1,0657178277777757e-11","1,0708191009490727e-11","2,664294569444439e-06","0,06005","1,2399991388888889e-11","1,9619685329783932e-11","3,0999978472222224e-06","0,06245","1,2895578055555555e-11","1,617057420848765e-11","3,2238945138888887e-06"
"2024-09-11 12:36:04+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","64","e2e","250000","1","1.1574","1,1604","202,73","174.7","0","3","16","1965","9501","49","0","5,63138888888889e-05","0.0008109199999999999","2,2525555555555552e-10","4.641600000000001e-06","64","64","64","524288.0","1.5467071533203123","112.95415374008962","0.6465606968522589","DE","0,06245","3,5168023611111116e-06","0,0783099722222222","4,409939074614197e-06","0,0516099999999999","2,9063598055555503e-06","0,0518570416666666","2,920271682523145e-06","0,06005","3,3816490277777783e-06","0,0950131388888888","5,350559346373453e-06","0,06245","3,5168023611111116e-06","0,0783099722222222","4,409939074614197e-06","0,06245","1,4067209444444441e-11","1,7639756298456783e-11","3,5168023611111103e-06","0,0516099999999999","1,1625439222222198e-11","1,1681086730092576e-11","2,9063598055555494e-06","0,06005","1,3526596111111109e-11","2,1402237385493805e-11","3,381649027777777e-06","0,06245","1,4067209444444441e-11","1,7639756298456783e-11","3,5168023611111103e-06"
"2024-09-11 12:36:07+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","96","e2e","250000","1","1.1738","1,1769","210,634","179.0","0","3","16","1950","9501","51","0","5,85094444444444e-05","0.000842536","2,3403777777777777e-10","4.7076000000000005e-06","96","96","96","1769472.0","0.47615107783564814","375.8756054040275","2.099863717340936","DE","0,06245","3,653914805555553e-06","0,0783099722222222","4,581872969182094e-06","0,0516099999999999","3,0196724277777695e-06","0,0518570416666666","3,034126698449068e-06","0,06005","3,513492138888886e-06","0,0950131388888888","5,5591659713117195e-06","0,06245","3,653914805555553e-06","0,0783099722222222","4,581872969182094e-06","0,06245","1,4615659222222222e-11","1,832749187672839e-11","3,6539148055555555e-06","0,0516099999999999","1,2078689711111087e-11","1,213650679379628e-11","3,019672427777772e-06","0,06005","1,4053968555555554e-11","2,2236663885246893e-11","3,5134921388888886e-06","0,06245","1,4615659222222222e-11","1,832749187672839e-11","3,6539148055555555e-06"
"2024-09-11 12:36:09+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","96","e2e","250000","1","1.1739","1,1767","193,385","164.3","0","3","16","1950","9501","51","0","5,37180555555556e-05","0.00077354","2,1487222222222218e-10","4.7068e-06","96","96","96","1769472.0","0.4371586552372685","375.93949179909913","2.288128373701151","DE","0,06245","3,3546925694444474e-06","0,0783099722222222","4,2066594383873485e-06","0,0516099999999999","2,7723888472222193e-06","0,0518570416666666","2,785659445196758e-06","0,06005","3,2257692361111137e-06","0,0950131388888888","5,103921073341049e-06","0,06245","3,3546925694444474e-06","0,0783099722222222","4,2066594383873485e-06","0,06245","1,3418770277777775e-11","1,6826637753549375e-11","3,3546925694444436e-06","0,0516099999999999","1,1089555388888865e-11","1,1142637780787022e-11","2,7723888472222164e-06","0,06005","1,2903076944444441e-11","2,0415684293364175e-11","3,2257692361111103e-06","0,06245","1,3418770277777775e-11","1,6826637753549375e-11","3,3546925694444436e-06"
"2024-09-11 12:36:10+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","96","e2e","250000","1","1.1734","1,1762","211,368","179.7","0","3","16","1950","9501","51","0","5,87133333333333e-05","0.000845472","2,3485333333333326e-10","4.704799999999999e-06","96","96","96","1769472.0","0.4778103298611111","376.09930283965315","2.092928785974698","DE","0,06245","3,6666476666666646e-06","0,0783099722222222","4,597839502407404e-06","0,0516099999999999","3,0301951333333255e-06","0,0518570416666666","3,04469977305555e-06","0,06005","3,5257356666666644e-06","0,0950131388888888","5,578538094629621e-06","0,06245","3,6666476666666646e-06","0,0783099722222222","4,597839502407404e-06","0,06245","1,4666590666666663e-11","1,839135800962962e-11","3,666647666666666e-06","0,0516099999999999","1,2120780533333307e-11","1,2178799092222203e-11","3,0301951333333268e-06","0,06005","1,4102942666666663e-11","2,2314152378518492e-11","3,5257356666666657e-06","0,06245","1,4666590666666663e-11","1,839135800962962e-11","3,666647666666666e-06"
"2024-09-11 12:36:11+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","96","e2e","250000","1","1.1729","1,1757","211,928","180.3","0","3","16","1950","9501","52","0","5,88688888888889e-05","0.000847712","2,354755555555556e-10","4.7028e-06","96","96","96","1769472.0","0.47907624421296297","376.25924980862465","2.0868510804693545","DE","0,06245","3,6763621111111116e-06","0,0783099722222222","4,610021053641975e-06","0,0516099999999999","3,03822335555555e-06","0,0518570416666666","3,0527664239814783e-06","0,06005","3,5350767777777785e-06","0,0950131388888888","5,593317916234564e-06","0,06245","3,6763621111111116e-06","0,0783099722222222","4,610021053641975e-06","0,06245","1,4705448444444446e-11","1,84400842145679e-11","3,6763621111111116e-06","0,0516099999999999","1,21528934222222e-11","1,2211065695925913e-11","3,03822335555555e-06","0,06005","1,4140307111111114e-11","2,2373271664938254e-11","3,5350767777777785e-06","0,06245","1,4705448444444446e-11","1,84400842145679e-11","3,6763621111111116e-06"
"2024-09-11 12:36:12+02:00","rock-ms7a95","NVIDIA GeForce RTX 3090","96","e2e","250000","1","1.1793","1,1821","212,16","179.5","0","3","16","1950","9501","52","0","5,89333333333333e-05","0.00084864","2,3573333333333326e-10","4.7283999999999995e-06","96","96","96","1769472.0","0.4796006944444444","374.22214702647835","2.084803047501272","DE","0,06245","3,6803866666666646e-06","0,0783099722222222","4,615067696296293e-06","0,0516099999999999","3,041549333333326e-06","0,0518570416666666","3,0561083222222167e-06","0,06005","3,5389466666666647e-06","0,0950131388888888","5,5994409851851775e-06","0,06245","3,6803866666666646e-06","0,0783099722222222","4,615067696296293e-06","0,06245","1,4721546666666663e-11","1,8460270785185174e-11","3,680386666666666e-06","0,0516099999999999","1,2166197333333306e-11","1,222443328888887e-11","3,0415493333333267e-06","0,06005","1,4155786666666662e-11","2,2397763940740716e-11","3,5389466666666655e-06","0,06245","1,4721546666666663e-11","1,8460270785185174e-11","3,680386666666666e-06"
