timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,kWh_e2e,energy_batch_j,kWh_batch,seconds_batch,M,K,N,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-11T15:52:53,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.8911,1.8935,104.681,55.3,0,3,8,2925,9801,46,0,2.90780555555556e-05,0.000418724,1.1631222222222221e-10,7.574e-06,64,64,64,524288.0,0.7986526489257811,69.22207552152099,1.2517554343855515
2025-10-11T15:52:55,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.8662,1.8678,104.781,56.1,0,3,8,2925,9801,46,0,2.91058333333333e-05,0.00041912400000000005,1.1642333333333334e-10,7.4712e-06,64,64,64,524288.0,0.7994155883789062,70.17453688831782,1.2508830104869486
2025-10-11T15:52:57,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.8742,1.8752,99.247,52.9,0,3,8,2925,9801,47,0,2.75686111111111e-05,0.000396988,1.1027444444444443e-10,7.5008e-06,64,64,64,524288.0,0.7571945190429686,69.89761092150171,1.3213158964367053
2025-10-11T15:52:59,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.9054,1.9065,110.485,58.0,0,3,8,2925,9801,47,0,3.06902777777778e-05,0.00044194,1.227611111111111e-10,7.626e-06,64,64,64,524288.0,0.8429336547851561,68.75006556517178,1.185345958020203
2025-10-11T15:53:00,rock-ms7a95,NVIDIA GeForce RTX 5050,64,e2e,250000,1,1.8877,1.8888,99.431,52.6,0,3,8,2925,9801,47,0,2.76197222222222e-05,0.000397724,1.1047888888888889e-10,7.5552e-06,64,64,64,524288.0,0.7585983276367188,69.39432443879713,1.319283734577892
2025-10-11T15:53:06,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1,1.8449,1.8469,114.303,61.9,0,3,8,2925,9801,49,0,3.17508333333333e-05,0.00045721199999999997,1.2700333333333332e-10,7.3876e-06,96,96,96,1769472.0,0.2583889431423611,239.51919432562673,3.8694538663267646
2025-10-11T15:53:08,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1,1.8796,1.8807,114.369,60.8,0,3,8,2925,9801,49,0,3.17691666666667e-05,0.000457476,1.2707666666666667e-10,7.5228e-06,96,96,96,1769472.0,0.2585381401909722,235.21454777476472,3.868660325242841
2025-10-11T15:53:10,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1,1.8448,1.8459,108.775,58.9,0,3,8,2925,9801,49,0,3.02152777777778e-05,0.0004351,1.2086111111111112e-10,7.383600000000001e-06,96,96,96,1769472.0,0.24589256004050927,239.64895173086296,4.068742813766773
2025-10-11T15:53:12,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1,1.8534,1.8544,114.909,62.0,0,3,8,2925,9801,50,0,3.19191666666667e-05,0.00045963600000000003,1.2767666666666667e-10,7.4176e-06,96,96,96,1769472.0,0.2597588433159722,238.5504745470233,3.8475882991455372
2025-10-11T15:53:13,rock-ms7a95,NVIDIA GeForce RTX 5050,96,e2e,250000,1,1.8486,1.8497,108.944,58.9,0,3,8,2925,9801,50,0,3.02622222222222e-05,0.000435776,1.210488888888889e-10,7.398799999999999e-06,96,96,96,1769472.0,0.2462745949074074,239.15661999243122,4.060384040618526
2025-10-11T15:53:17,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2332,1.2343,77.327,62.6,0,3,8,2917,9801,52,0,2.14797222222222e-05,0.0005899581909179687,1.6387727525499131e-10,9.416961669921875e-06,128,128,128,4194304.0,0.14065699360799044,445.39886080207407,7.114997776390959
2025-10-11T15:53:18,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2335,1.2348,83.866,67.9,0,3,8,2917,9801,52,0,2.32961111111111e-05,0.0006398468017578125,1.7773522271050347e-10,9.4207763671875e-06,128,128,128,4194304.0,0.1525513653177768,445.21850816974415,6.556973610747336
2025-10-11T15:53:20,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2312,1.2323,77.411,62.8,0,3,8,2917,9801,52,0,2.15030555555556e-05,0.0005905990600585938,1.6405529446072048e-10,9.401702880859375e-06,128,128,128,4194304.0,0.1408097887178883,446.12173487624773,7.103849281468913
2025-10-11T15:53:21,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2333,1.2344,77.478,62.8,0,3,8,2917,9801,52,0,2.15216666666667e-05,0.0005911102294921875,1.6419728597005206e-10,9.417724609375e-06,128,128,128,4194304.0,0.14093166100792584,445.3627785871679,7.091763990241527
2025-10-11T15:53:22,rock-ms7a95,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2339,1.235,83.983,68.0,0,3,8,2917,9801,52,0,2.33286111111111e-05,0.0006407394409179688,1.779831780327691e-10,9.42230224609375e-06,128,128,128,4194304.0,0.15276418707799166,445.1464080064777,6.546270705977613
2025-10-11T15:53:27,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.504,1.5051,107.327,71.3,0,3,8,2902,9801,54,0,2.98130555555556e-05,0.0008188400268554687,2.2745556301540798e-10,1.1483001708984376e-05,160,160,160,8192000.0,0.09995605796575546,713.402314796359,10.0056425637638
2025-10-11T15:53:28,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5053,1.5064,107.471,71.3,0,3,8,2902,9801,54,0,2.98530555555556e-05,0.0008199386596679688,2.27760738796658e-10,1.1492919921875e-05,160,160,160,8192000.0,0.1000901684165001,712.7866595857673,9.997007848327733
2025-10-11T15:53:30,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.505,1.5061,107.532,71.4,0,3,8,2902,9801,55,0,2.987e-05,0.000820404052734375,2.278900146484375e-10,1.1490631103515625e-05,160,160,160,8192000.0,0.10014697909355164,712.9286395325676,9.98499495143652
2025-10-11T15:53:31,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5055,1.5066,107.743,71.5,0,3,8,2902,9801,55,0,2.99286111111111e-05,0.0008220138549804687,2.2833718193901908e-10,1.149444580078125e-05,160,160,160,8192000.0,0.1003434881567955,712.6920377007832,9.96772080700396
2025-10-11T15:53:33,rock-ms7a95,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5002,1.5013,107.86,71.8,0,3,8,2902,9801,55,0,2.99611111111111e-05,0.000822906494140625,2.2858513726128473e-10,1.1454010009765626e-05,160,160,160,8192000.0,0.10045245289802551,715.2080357023912,9.961114703375921
2025-10-11T15:53:37,rock-ms7a95,NVIDIA GeForce RTX 5050,192,e2e,131072,1,1.5864,1.5877,137.739,86.8,0,3,8,2902,9801,60,0,3.82608333333333e-05,0.0010508651733398438,2.9190699259440103e-10,1.2113189697265624e-05,192,192,192,14155776.0,0.07423578709777859,1168.624974410783,13.463421364179528
2025-10-11T15:53:39,rock-ms7a95,NVIDIA GeForce RTX 5050,192,e2e,131072,1,1.5861,1.5872,138.669,87.4,0,3,8,2902,9801,60,0,3.85191666666667e-05,0.0010579605102539063,2.9387791951497397e-10,1.2109375e-05,192,192,192,14155776.0,0.07473701973342234,1168.9931148387097,13.375207263600798
2025-10-11T15:53:40,rock-ms7a95,NVIDIA GeForce RTX 5050,192,e2e,131072,1,1.5874,1.5885,130.421,82.1,0,3,8,2902,9801,61,0,3.62280555555556e-05,0.0009950332641601562,2.763981289333767e-10,1.2119293212890625e-05,192,192,192,14155776.0,0.07029167911106789,1168.036431773371,14.226996732927786
2025-10-11T15:53:42,rock-ms7a95,NVIDIA GeForce RTX 5050,192,e2e,131072,1,1.5863,1.5883,138.787,87.4,0,3,8,2902,9801,61,0,3.85519444444445e-05,0.0010588607788085938,2.941279941134983e-10,1.2117767333984375e-05,192,192,192,14155776.0,0.07480061699256853,1168.1835118504061,13.365944071514944
2025-10-11T15:53:44,rock-ms7a95,NVIDIA GeForce RTX 5050,192,e2e,131072,1,1.5866,1.589,139.284,87.7,0,3,8,2902,9801,61,0,3.869e-05,0.001062652587890625,2.951812744140625e-10,1.212310791015625e-05,192,192,192,14155776.0,0.07506848002473512,1167.6688935632474,13.314354544620835
2025-10-11T15:53:47,rock-ms7a95,NVIDIA GeForce RTX 5050,224,e2e,65536,1,1.0721,1.0733,93.161,86.8,0,3,8,2902,9801,62,0,2.58780555555556e-05,0.0014215240478515625,3.948677910698785e-10,1.637725830078125e-05,224,224,224,22478848.0,0.06323829619078178,1372.5647838703067,15.812958339519662
2025-10-11T15:53:48,rock-ms7a95,NVIDIA GeForce RTX 5050,224,e2e,65536,1,1.0726,1.0748,102.379,95.3,0,3,8,2887,9801,63,0,2.84386111111111e-05,0.0015621795654296876,4.339387681749132e-10,1.6400146484375e-05,224,224,224,22478848.0,0.06949553488816186,1370.6492208113136,14.382468214179577
