platform,platform_label,problem_size,configuration,num_threads,runtime_s_session_cv_pct,energy_j_session_cv_pct,throughput_gflops_session_cv_pct,power_w_session_cv_pct,temperature_c_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,throughput_stable_5pct
3090,RTX 3090,64,gpu_resident,-1,0.010729673508934617,0.8245135981146945,0.010729259247243297,0.8048885243808118,1.5582355243900974,True,True,True
5060ti,RTX 5060 Ti,64,gpu_resident,-1,0.44115006213449554,0.5597626177151899,0.44286770897122146,0.9471083012270789,1.7503347835440912,True,True,True
AMD,AMD CPU,64,1T,1,0.3443949482967324,0.8796970296060224,0.343550373457237,0.5396918809109518,2.5621864773744636,True,True,True
AMD,AMD CPU,64,2T,2,0.5609890452303586,1.5220792598775676,0.5593219938172269,0.9504889981347752,4.811082363394304,True,True,True
AMD,AMD CPU,64,4T,4,0.49608875632028854,1.223041051045786,0.49519816413466344,0.7234380976042791,3.255960259394352,True,True,True
AMD,AMD CPU,64,8T,8,0.42059310355230495,1.0054480474368632,0.41945812241440367,0.5909744165654641,3.3768985534125378,True,True,True
AMD,AMD CPU,64,10T,10,0.42715150819812525,0.9634719486433436,0.425292190249818,0.5166484156021218,2.3078197647689582,True,True,True
AMD,AMD CPU,64,16T,16,0.31845962258800653,0.6837534640873569,0.3197078058635928,0.40289784010929525,2.3890355966467274,True,True,True
AMD,AMD CPU,64,20T,20,0.30153385733543275,0.5832432870166426,0.3015723832843162,0.2801084793352395,1.4184397163120568,True,True,True
AMD,AMD CPU,64,32T,32,0.32059202093505396,0.881568392035326,0.3203794278472833,0.6049819043630456,2.816901408450704,True,True,True
AMD,AMD CPU,64,64T,64,0.4726181617014771,1.0496909661841423,0.47365574053307563,0.5928056657838568,3.443955628765901,True,True,True
INTEL,Intel CPU,64,1T,1,5.691411194492092,12.169633882632173,5.620428147656396,7.62667742303501,1.4624944906308837,False,False,False
INTEL,Intel CPU,64,2T,2,5.432399819760841,14.329639962383869,5.326992326356913,9.143962004094469,6.783060138332169,False,False,False
INTEL,Intel CPU,64,4T,4,4.447267656335022,9.410935757999491,4.5907075484766455,6.5076006880336354,0.8349429230261678,True,False,True
INTEL,Intel CPU,64,8T,8,5.731721044979005,5.864775021698531,5.964929023413835,2.6613633353110897,0.22609382987864404,False,False,False
INTEL,Intel CPU,64,10T,10,4.211214013923632,15.025553616360318,4.244420607568667,11.157275715721482,6.803185163811339,True,False,True
INTEL,Intel CPU,64,16T,16,6.857826053371805,17.918936810269816,6.604092026461567,12.491677137760087,8.437877228800861,False,False,False
INTEL,Intel CPU,64,20T,20,5.981615927145932,11.669009942669916,6.0475928546776085,7.379387371731928,0.45310394680846805,False,False,False
3090,RTX 3090,128,gpu_resident,-1,0.09773408192342392,0.3916170827671086,0.09771224487076394,0.4508011709406203,1.9456918517050137,True,True,True
5060ti,RTX 5060 Ti,128,gpu_resident,-1,0.4699803008759057,1.0121670336834991,0.47069282631743004,1.365864665106822,1.4142135623730951,True,True,True
AMD,AMD CPU,128,1T,1,0.3343290440334049,0.7107821525853655,0.33338810914030464,0.502635226842891,1.7691186988338259,True,True,True
AMD,AMD CPU,128,2T,2,0.5903294378623327,0.336394148783834,0.5919561125766508,0.665220117414036,1.472790991078723,True,True,True
AMD,AMD CPU,128,4T,4,0.4713112559906356,0.6513413597729677,0.472383485659033,0.23860316839583076,2.2954953293091664,True,True,True
AMD,AMD CPU,128,8T,8,2.272271004771417,1.6590252133745076,2.2704056776244768,0.6894876314881794,6.111269818746623,True,True,True
AMD,AMD CPU,128,10T,10,18.2648079891316,13.733426795861226,24.083614955266214,6.15409660323571,4.3549181476063135,False,False,False
AMD,AMD CPU,128,16T,16,18.72002776269564,14.219867022857153,24.81538336637196,6.1799736259367295,6.393809284424901,False,False,False
AMD,AMD CPU,128,20T,20,2.899316790431793,2.5787070447721026,2.889051969250008,0.3599169357578471,1.1838383807748547,True,True,True
AMD,AMD CPU,128,32T,32,1.8826322007326095,2.0855465718828294,1.883246485505884,0.5244773103094784,9.639194931531623,True,True,True
AMD,AMD CPU,128,64T,64,17.472251969699567,13.080103571686497,22.74330312376248,5.881954571298226,6.843991939007355,False,False,False
INTEL,Intel CPU,128,1T,1,3.61475181707672,10.00241116118176,3.795317591202639,7.099695147199864,0.5799468082905077,True,False,True
INTEL,Intel CPU,128,2T,2,3.7536604732622476,7.958372654395689,3.7157782598244116,6.859803948455568,8.680921180502766,True,False,True
INTEL,Intel CPU,128,4T,4,4.078116904867313,8.082035575457548,3.9837655440319995,5.698252985236308,9.397960392098351,True,False,True
INTEL,Intel CPU,128,8T,8,5.4340732798347045,2.544952487989961,5.398877612507722,6.404800670555404,8.206341777468207,False,True,False
INTEL,Intel CPU,128,10T,10,2.5088622834684315,4.732442952038585,2.5114136915714864,3.5499042323763197,3.946003309876705,True,True,True
INTEL,Intel CPU,128,16T,16,5.721207893918187,3.271609795750688,5.405125664160496,4.808596706573761,5.251371762174582,False,True,False
INTEL,Intel CPU,128,20T,20,1.947387830283258,6.791738182168166,1.9923518387997607,5.133667171610084,7.419329437841699,True,False,True
3090,RTX 3090,256,gpu_resident,-1,0.007207005110052682,0.6225378011194314,0.007207270647075936,0.6222283002217164,1.06988898444966,True,True,True
5060ti,RTX 5060 Ti,256,gpu_resident,-1,0.02077556238032565,0.40466195361592106,0.020779934907477444,0.40733532075909645,1.641077801216641,True,True,True
AMD,AMD CPU,256,1T,1,2.4549356733351533,2.6076764223404005,2.394288908443026,0.5566683926755049,3.0014335268453554,True,True,True
AMD,AMD CPU,256,2T,2,1.4966481705351407,2.1399176824978925,1.5099624573820296,1.2040275770821758,2.032951893263373,True,True,True
AMD,AMD CPU,256,4T,4,0.5433180502059657,0.8484130268882922,0.5436746495926932,0.343571382251505,3.5030596683497923,True,True,True
AMD,AMD CPU,256,8T,8,22.184699993515416,15.331336773908504,31.442796992967764,10.096876831467943,7.037836873583677,False,False,False
AMD,AMD CPU,256,10T,10,2.666085820621908,2.1053889022778605,2.6951997061073296,0.7281055057916787,2.217215042120336,True,True,True
AMD,AMD CPU,256,16T,16,4.793389610928557,3.262905310967988,4.614775413991702,1.5870947098562243,6.055721616949386,True,True,True
AMD,AMD CPU,256,20T,20,1.3639686417442898,0.863832027919338,1.36742345265905,0.6197170359184558,2.0780582094740714,True,True,True
AMD,AMD CPU,256,32T,32,6.406104600021528,6.334664033085277,6.015787774085027,0.9633397136631369,4.179890984366365,False,False,False
AMD,AMD CPU,256,64T,64,9.01175079165799,7.8753442318366496,8.259670382306032,1.1602879550690826,3.6735215787358206,False,False,False
INTEL,Intel CPU,256,1T,1,3.464674590215479,9.421156033544221,3.611169033791675,6.310374337788944,0.27746836753047927,True,False,True
INTEL,Intel CPU,256,2T,2,2.6559643716661,7.370644781147258,2.5911843366929723,4.8566268166624775,5.373836042717645,True,False,True
INTEL,Intel CPU,256,4T,4,2.612141000956207,8.938437543197582,2.6007343237939335,7.995794326077647,9.773947431265748,True,False,True
INTEL,Intel CPU,256,8T,8,2.8635155823207055,3.245914959091479,2.845758745823953,3.0885617988169485,5.848976518656018,True,True,True
INTEL,Intel CPU,256,10T,10,1.2958311288421398,3.8888097616234396,1.2862566459084852,3.1386172102241217,5.140488614212293,True,True,True
INTEL,Intel CPU,256,16T,16,2.9185999664216027,1.1298118696482702,2.8728470446412304,2.819624289795242,2.2167160929119425,True,True,True
INTEL,Intel CPU,256,20T,20,3.863426138852181,3.679328439185454,3.7993479617322756,5.773633404372607,1.4724625997084093,True,True,True
3090,RTX 3090,512,gpu_resident,-1,0.16650666548084161,3.804863028003155,0.16648819810080293,3.8421605190867485,2.3248271119422137,True,True,True
5060ti,RTX 5060 Ti,512,gpu_resident,-1,1.081078255625365,1.2098965464326437,1.065648276934374,0.5313556970250454,2.8082486373623734,True,True,True
AMD,AMD CPU,512,1T,1,1.3489502087041967,1.2871705868886147,1.342053440185811,0.9900714781684162,2.8971724570720814,True,True,True
AMD,AMD CPU,512,2T,2,1.5439434154396499,1.3008362503986068,1.5312988095742295,0.5098552143960386,2.6449542542509845,True,True,True
AMD,AMD CPU,512,4T,4,1.5975982416458776,1.1863467063983717,1.6154051830309253,0.45894365734970277,2.0575669377835406,True,True,True
AMD,AMD CPU,512,8T,8,18.740268521693896,12.331816781591884,25.013263187561584,8.783723451273294,6.095871666538518,False,False,False
AMD,AMD CPU,512,10T,10,1.7292066751914081,1.0971294370125813,1.7221002529187188,0.7076453942450774,3.4169516400720226,True,True,True
AMD,AMD CPU,512,16T,16,4.88002512594758,2.766281526768417,5.07667866680443,2.2081851259018954,2.2327195008468763,True,True,False
AMD,AMD CPU,512,20T,20,4.793829854912313,2.782343764110178,4.658196966086958,1.9708783685902367,1.36986301369863,True,True,True
AMD,AMD CPU,512,32T,32,9.220117032801074,6.3938783426090415,9.550337600071883,3.038253822760301,5.870075293230057,False,False,False
AMD,AMD CPU,512,64T,64,16.20696696914587,11.610002191681522,13.568471381866523,3.8182607023671786,6.8726360332095755,False,False,False
INTEL,Intel CPU,512,1T,1,6.569965251772869,11.783743506721818,6.681394919047651,6.491135124853986,1.2249841890938244,False,False,False
INTEL,Intel CPU,512,2T,2,4.510330370932309,8.790692161228955,4.466387614178693,5.319092451966341,6.91411636285604,True,False,True
INTEL,Intel CPU,512,4T,4,3.718105752964666,4.628232641407793,3.7441700797684474,2.99383377110568,7.665534333581044,True,True,True
INTEL,Intel CPU,512,8T,8,3.185776954033049,3.6603585253335487,3.1577170237903505,3.165191526613588,6.150497216361469,True,True,True
INTEL,Intel CPU,512,10T,10,2.0025031392416826,4.731827870728769,1.995813956096321,5.655980652427713,11.446592942958542,True,True,True
INTEL,Intel CPU,512,16T,16,1.9387711640205056,2.8281589570620236,1.9010306227605802,2.2274999725475118,3.6484015620841097,True,True,True
INTEL,Intel CPU,512,20T,20,1.0540256282571208,3.275954524228587,1.049476412354788,2.8854543729921756,6.269619830551797,True,True,True
3090,RTX 3090,1024,gpu_resident,-1,0.16976575265336868,1.101077941064336,0.16956784223622126,0.9969059223321163,3.9649361777034184,True,True,True
5060ti,RTX 5060 Ti,1024,gpu_resident,-1,0.2779057373437165,1.9997135054311355,0.2782029803318207,1.6460281011454543,4.350407434735288,True,True,True
AMD,AMD CPU,1024,1T,1,1.0127051005887646,0.9885216142534704,1.0203360425601222,0.7522980660439159,3.0406826889953305,True,True,True
AMD,AMD CPU,1024,2T,2,0.7971567429915084,1.5012410792087525,0.8033566868772845,1.1815862351603017,2.1289059199340348,True,True,True
AMD,AMD CPU,1024,4T,4,0.6192316730870651,0.7521429020721423,0.6189595080130537,0.24017283212164175,2.1881261842979756,True,True,True
AMD,AMD CPU,1024,8T,8,0.870849560393386,0.412574733282694,0.8714826337582978,0.5234039323860915,3.8580617079556667,True,True,True
AMD,AMD CPU,1024,10T,10,2.0296569707976557,1.4217795887032147,2.0239967935103578,0.681920547599664,3.623822168693484,True,True,True
AMD,AMD CPU,1024,16T,16,1.1158140256001057,0.8073852470565193,1.1083377905602927,0.4900624172273477,1.5648254860363007,True,True,True
AMD,AMD CPU,1024,20T,20,0.8923842429713217,0.6976280696439783,0.892190196933256,0.30063419039453315,2.1397579292615485,True,True,True
AMD,AMD CPU,1024,32T,32,5.029621856866292,2.6855117959713777,4.725003375159812,2.185004524570372,2.265193573311538,False,True,True
AMD,AMD CPU,1024,64T,64,4.3355293692426455,4.309443725659594,4.553589740930368,0.05844277744986574,2.8233782309111564,True,True,True
INTEL,Intel CPU,1024,1T,1,6.135802956307359,10.17536793024096,6.065770572830929,8.024951578651871,3.012664704598009,False,False,False
INTEL,Intel CPU,1024,2T,2,5.6267431416541145,9.114585157904052,5.563237448827899,5.553413634122503,5.975330597908378,False,False,False
INTEL,Intel CPU,1024,4T,4,4.353544536064283,4.18979849488742,4.277321034885257,5.625326868610321,3.288898467361234,True,True,True
INTEL,Intel CPU,1024,8T,8,4.5379695175781825,3.9199208714236007,4.318336208828386,5.544084474249356,7.95824408237423,True,True,True
INTEL,Intel CPU,1024,10T,10,3.5682363320868156,2.8525084690981464,3.530567136625865,4.71889192094558,6.515653348283447,True,True,True
INTEL,Intel CPU,1024,16T,16,2.995501449453255,3.097668129636372,3.0364703550736154,2.726092846843905,6.441348083332727,True,True,True
INTEL,Intel CPU,1024,20T,20,6.644407664933957,2.930052614695173,6.163420825549161,7.307847696702738,4.902396873229291,False,True,False
3090,RTX 3090,2048,gpu_resident,-1,0.17348407613669217,0.32760158920972243,0.1734586694148259,0.25240644015305674,1.744339355111994,True,True,True
5060ti,RTX 5060 Ti,2048,gpu_resident,-1,0.21707154069683998,1.1632446596625363,0.21644183318120921,0.9617887584087573,1.7711181582067241,True,True,True
AMD,AMD CPU,2048,1T,1,0.9227759385376326,0.4325423563359909,0.9226311854485804,0.7717079735836581,3.1606319261718423,True,True,True
AMD,AMD CPU,2048,2T,2,1.3805795451120555,1.7410370366959074,1.376836001596277,0.9344094283602387,2.072890493972125,True,True,True
AMD,AMD CPU,2048,4T,4,0.6205687456869319,0.5552120588761248,0.6195958084127334,0.18813540847955104,1.511857892036909,True,True,True
