platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,exact_configuration,leader_configurations,leader_count,selection_status,gap_to_second_pct,practical_gap_gt_tolerance,ci_separated_from_all,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
AMD,AMD CPU,CPU,CPU package RAPL,64,energy_opt,energy_j,True,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.5387507643715539,False,False,8,6.138008702643321e-06,6.121002484487254e-06,6.187864285581274e-06,0.42059310355230495,0.0004390853733376,0.0004387737066591,0.0004488895768545,1.0054480474368632,71.70195036390024,71.48723784239588,72.51264293808521,0.5909744165654641,85.41662702013058,84.72842580301509,85.65394334158954,0.41945812241440367,1.1940456955210168,1.167966526810087,1.1948938417299908,0.9976853665440139,2.693620855628583e-09,2.685904578434268e-09,2.7776677860560594e-09,1.426565313524331,69.0,69.0,74.0,3.3768985534125378,1795.5,1795.0,1812.0,0.4639204680445994
INTEL,Intel CPU,CPU,CPU package RAPL,64,energy_opt,energy_j,True,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,10.9794380406824,True,False,16,2.476036837876259e-06,2.452508285720594e-06,2.8508282456004385e-06,6.857826053371805,0.0001315633664435,0.000129541006929,0.0001866692755797,17.918936810269816,53.61573401051566,52.30729730522242,69.09547741839927,12.491677137760087,211.7448302787333,183.90725600853412,213.77624004477283,6.604092026461567,3.9850606910788953,2.8086464597445278,4.0472743915550735,16.511357183612603,3.229599081398164e-10,3.2087021108040376e-10,5.04510621728678e-10,24.111012378582416,88.0,84.0,99.0,8.437877228800861,1339.0,1337.5,1389.0,1.6220339553049425
3090,RTX 3090,GPU,GPU board NVML,64,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.265390629524527e-06,5.265276790649924e-06,5.266399936827144e-06,0.010729673508934617,0.0009341966020311,0.0009206785817693,0.0009366275794162,0.8245135981146945,177.4047055,174.8181105,177.75053350000002,0.8048885243808118,99.57247940165533,99.55339630280123,99.5746322265584,0.010729259247243297,0.5612180550219408,0.5597614372265107,0.569458234808132,0.8269635779648242,4.919391837770915e-09,4.848748744884246e-09,4.935406381350505e-09,0.8448032256276664,58.0,56.0,58.0,1.5582355243900974,1950.0,1950.0,1965.0,0.3434820241935161
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.824193706499364e-06,9.745628561687204e-06,9.859147042353149e-06,0.44115006213449554,0.0003301833153612,0.00032838672915,0.0003328917247089,0.5597626177151899,33.572706,33.318714,34.146522,0.9471083012270789,53.36702590189648,53.17782539886581,53.797248343849574,0.44286770897122146,1.587869451932971,1.5749505352182247,1.5965566006795497,0.5583028828037021,3.241224180560288e-09,3.235826667882598e-09,3.246018511873912e-09,0.14681471367015334,48.0,47.0,49.0,1.7503347835440912,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,runtime_opt,runtime_s,True,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.12835427572928104,False,False,8,6.138008702643321e-06,6.121002484487254e-06,6.187864285581274e-06,0.42059310355230495,0.0004390853733376,0.0004387737066591,0.0004488895768545,1.0054480474368632,71.70195036390024,71.48723784239588,72.51264293808521,0.5909744165654641,85.41662702013058,84.72842580301509,85.65394334158954,0.41945812241440367,1.1940456955210168,1.167966526810087,1.1948938417299908,0.9976853665440139,2.693620855628583e-09,2.685904578434268e-09,2.7776677860560594e-09,1.426565313524331,69.0,69.0,74.0,3.3768985534125378,1795.5,1795.0,1812.0,0.4639204680445994
INTEL,Intel CPU,CPU,CPU package RAPL,64,runtime_opt,runtime_s,True,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,0.22001678976317773,False,False,16,2.476036837876259e-06,2.452508285720594e-06,2.8508282456004385e-06,6.857826053371805,0.0001315633664435,0.000129541006929,0.0001866692755797,17.918936810269816,53.61573401051566,52.30729730522242,69.09547741839927,12.491677137760087,211.7448302787333,183.90725600853412,213.77624004477283,6.604092026461567,3.9850606910788953,2.8086464597445278,4.0472743915550735,16.511357183612603,3.229599081398164e-10,3.2087021108040376e-10,5.04510621728678e-10,24.111012378582416,88.0,84.0,99.0,8.437877228800861,1339.0,1337.5,1389.0,1.6220339553049425
3090,RTX 3090,GPU,GPU board NVML,64,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.265390629524527e-06,5.265276790649924e-06,5.266399936827144e-06,0.010729673508934617,0.0009341966020311,0.0009206785817693,0.0009366275794162,0.8245135981146945,177.4047055,174.8181105,177.75053350000002,0.8048885243808118,99.57247940165533,99.55339630280123,99.5746322265584,0.010729259247243297,0.5612180550219408,0.5597614372265107,0.569458234808132,0.8269635779648242,4.919391837770915e-09,4.848748744884246e-09,4.935406381350505e-09,0.8448032256276664,58.0,56.0,58.0,1.5582355243900974,1950.0,1950.0,1965.0,0.3434820241935161
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.824193706499364e-06,9.745628561687204e-06,9.859147042353149e-06,0.44115006213449554,0.0003301833153612,0.00032838672915,0.0003328917247089,0.5597626177151899,33.572706,33.318714,34.146522,0.9471083012270789,53.36702590189648,53.17782539886581,53.797248343849574,0.44286770897122146,1.587869451932971,1.5749505352182247,1.5965566006795497,0.5583028828037021,3.241224180560288e-09,3.235826667882598e-09,3.246018511873912e-09,0.14681471367015334,48.0,47.0,49.0,1.7503347835440912,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,throughput_opt,throughput_gflops,False,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.12835427572932545,False,False,8,6.138008702643321e-06,6.121002484487254e-06,6.187864285581274e-06,0.42059310355230495,0.0004390853733376,0.0004387737066591,0.0004488895768545,1.0054480474368632,71.70195036390024,71.48723784239588,72.51264293808521,0.5909744165654641,85.41662702013058,84.72842580301509,85.65394334158954,0.41945812241440367,1.1940456955210168,1.167966526810087,1.1948938417299908,0.9976853665440139,2.693620855628583e-09,2.685904578434268e-09,2.7776677860560594e-09,1.426565313524331,69.0,69.0,74.0,3.3768985534125378,1795.5,1795.0,1812.0,0.4639204680445994
INTEL,Intel CPU,CPU,CPU package RAPL,64,throughput_opt,throughput_gflops,False,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,0.22001678976317773,False,False,16,2.476036837876259e-06,2.452508285720594e-06,2.8508282456004385e-06,6.857826053371805,0.0001315633664435,0.000129541006929,0.0001866692755797,17.918936810269816,53.61573401051566,52.30729730522242,69.09547741839927,12.491677137760087,211.7448302787333,183.90725600853412,213.77624004477283,6.604092026461567,3.9850606910788953,2.8086464597445278,4.0472743915550735,16.511357183612603,3.229599081398164e-10,3.2087021108040376e-10,5.04510621728678e-10,24.111012378582416,88.0,84.0,99.0,8.437877228800861,1339.0,1337.5,1389.0,1.6220339553049425
3090,RTX 3090,GPU,GPU board NVML,128,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.0010086930828564,0.0010043627799364,0.0010143157840029,0.3916170827671086,194.488466,193.312501,195.5519015,0.4508011709406203,808.6767488795765,807.5636098177316,809.5891920219414,0.09771224487076394,4.158156798421419,4.135106705574058,4.176084661625553,0.39178552473695705,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.844514270493175e-06,9.768276010234174e-06,9.861121776885136e-06,0.4699803008759057,0.0004243214979824,0.0004190262752675,0.0004304749907228,1.0121670336834991,43.2283795,42.5344305,44.1777745,1.365864665106822,426.054946415338,425.33741037775405,429.38016857894354,0.47069282631743004,9.884731317982789,9.743432465048544,10.009644376888824,1.014302361725652,4.177338209321127e-09,4.134026292109671e-09,4.239478810327265e-09,0.9291184447540929,50.0,49.0,51.0,1.4142135623730951,2790.0,2788.0,2790.0,0.03206291909233998
AMD,AMD CPU,CPU,CPU package RAPL,128,edp_opt,edp_j_s,True,4T,"4T,10T,16T,64T",4,tie_or_uncertain,75.95199209459085,True,False,4,1.3358346501653231e-05,1.3249158205720332e-05,1.3406942609716718e-05,0.4713112559906356,0.0015195568035815,0.0015010768387238,0.0015256776350026,0.6513413597729677,113.74900797740266,113.28919338238283,113.84165991935286,0.23860316839583076,313.98377033272135,312.8456742225604,316.5713575817297,0.472383485659033,2.760215340495524,2.7491416953181282,2.7941967338367255,0.654212280281626,2.0253929201305706e-08,1.9889798747875138e-08,2.0454009134503173e-08,1.0799965759028507,82.5,79.0,83.0,2.2954953293091664,1905.0,1904.5,1940.5,0.8334589369653698
INTEL,Intel CPU,CPU,CPU package RAPL,128,edp_opt,edp_j_s,True,4T,"4T,8T,10T,20T",4,tie_or_uncertain,18.671804454342023,True,False,4,1.238258696497825e-05,1.21004887024189e-05,1.333314005411818e-05,4.078116904867313,0.0011816319297914,0.0010081713567049,0.0012321603884245,8.082035575457548,93.02313474852448,83.07654851383438,96.2416240503403,5.698252985236308,338.7259877005327,314.5773600948948,346.62269459923175,3.9837655440319995,3.549585868706547,3.404024378159925,4.160308634147903,8.623416410250828,1.4631661135124886e-08,1.220772235095237e-08,1.6421686010572294e-08,11.57368234300666,94.0,76.5,98.0,9.397960392098351,1829.0,1734.5,1848.5,2.8263463181751747
3090,RTX 3090,GPU,GPU board NVML,128,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.0010086930828564,0.0010043627799364,0.0010143157840029,0.3916170827671086,194.488466,193.312501,195.5519015,0.4508011709406203,808.6767488795765,807.5636098177316,809.5891920219414,0.09771224487076394,4.158156798421419,4.135106705574058,4.176084661625553,0.39178552473695705,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.844514270493175e-06,9.768276010234174e-06,9.861121776885136e-06,0.4699803008759057,0.0004243214979824,0.0004190262752675,0.0004304749907228,1.0121670336834991,43.2283795,42.5344305,44.1777745,1.365864665106822,426.054946415338,425.33741037775405,429.38016857894354,0.47069282631743004,9.884731317982789,9.743432465048544,10.009644376888824,1.014302361725652,4.177338209321127e-09,4.134026292109671e-09,4.239478810327265e-09,0.9291184447540929,50.0,49.0,51.0,1.4142135623730951,2790.0,2788.0,2790.0,0.03206291909233998
AMD,AMD CPU,CPU,CPU package RAPL,128,efficiency_opt,efficiency_gflop_per_j,False,4T,"4T,10T,16T,64T",4,tie_or_uncertain,36.43310716415129,True,False,4,1.3358346501653231e-05,1.3249158205720332e-05,1.3406942609716718e-05,0.4713112559906356,0.0015195568035815,0.0015010768387238,0.0015256776350026,0.6513413597729677,113.74900797740266,113.28919338238283,113.84165991935286,0.23860316839583076,313.98377033272135,312.8456742225604,316.5713575817297,0.472383485659033,2.760215340495524,2.7491416953181282,2.7941967338367255,0.654212280281626,2.0253929201305706e-08,1.9889798747875138e-08,2.0454009134503173e-08,1.0799965759028507,82.5,79.0,83.0,2.2954953293091664,1905.0,1904.5,1940.5,0.8334589369653698
INTEL,Intel CPU,CPU,CPU package RAPL,128,efficiency_opt,efficiency_gflop_per_j,False,4T,4T,1,clear_leader,20.81240987044204,True,True,4,1.238258696497825e-05,1.21004887024189e-05,1.333314005411818e-05,4.078116904867313,0.0011816319297914,0.0010081713567049,0.0012321603884245,8.082035575457548,93.02313474852448,83.07654851383438,96.2416240503403,5.698252985236308,338.7259877005327,314.5773600948948,346.62269459923175,3.9837655440319995,3.549585868706547,3.404024378159925,4.160308634147903,8.623416410250828,1.4631661135124886e-08,1.220772235095237e-08,1.6421686010572294e-08,11.57368234300666,94.0,76.5,98.0,9.397960392098351,1829.0,1734.5,1848.5,2.8263463181751747
3090,RTX 3090,GPU,GPU board NVML,128,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.0010086930828564,0.0010043627799364,0.0010143157840029,0.3916170827671086,194.488466,193.312501,195.5519015,0.4508011709406203,808.6767488795765,807.5636098177316,809.5891920219414,0.09771224487076394,4.158156798421419,4.135106705574058,4.176084661625553,0.39178552473695705,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.844514270493175e-06,9.768276010234174e-06,9.861121776885136e-06,0.4699803008759057,0.0004243214979824,0.0004190262752675,0.0004304749907228,1.0121670336834991,43.2283795,42.5344305,44.1777745,1.365864665106822,426.054946415338,425.33741037775405,429.38016857894354,0.47069282631743004,9.884731317982789,9.743432465048544,10.009644376888824,1.014302361725652,4.177338209321127e-09,4.134026292109671e-09,4.239478810327265e-09,0.9291184447540929,50.0,49.0,51.0,1.4142135623730951,2790.0,2788.0,2790.0,0.03206291909233998
AMD,AMD CPU,CPU,CPU package RAPL,128,energy_opt,energy_j,True,4T,"4T,10T,16T,64T",4,tie_or_uncertain,36.43310716415129,True,False,4,1.3358346501653231e-05,1.3249158205720332e-05,1.3406942609716718e-05,0.4713112559906356,0.0015195568035815,0.0015010768387238,0.0015256776350026,0.6513413597729677,113.74900797740266,113.28919338238283,113.84165991935286,0.23860316839583076,313.98377033272135,312.8456742225604,316.5713575817297,0.472383485659033,2.760215340495524,2.7491416953181282,2.7941967338367255,0.654212280281626,2.0253929201305706e-08,1.9889798747875138e-08,2.0454009134503173e-08,1.0799965759028507,82.5,79.0,83.0,2.2954953293091664,1905.0,1904.5,1940.5,0.8334589369653698
INTEL,Intel CPU,CPU,CPU package RAPL,128,energy_opt,energy_j,True,4T,4T,1,clear_leader,20.81240987044204,True,True,4,1.238258696497825e-05,1.21004887024189e-05,1.333314005411818e-05,4.078116904867313,0.0011816319297914,0.0010081713567049,0.0012321603884245,8.082035575457548,93.02313474852448,83.07654851383438,96.2416240503403,5.698252985236308,338.7259877005327,314.5773600948948,346.62269459923175,3.9837655440319995,3.549585868706547,3.404024378159925,4.160308634147903,8.623416410250828,1.4631661135124886e-08,1.220772235095237e-08,1.6421686010572294e-08,11.57368234300666,94.0,76.5,98.0,9.397960392098351,1829.0,1734.5,1848.5,2.8263463181751747
3090,RTX 3090,GPU,GPU board NVML,128,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.0010086930828564,0.0010043627799364,0.0010143157840029,0.3916170827671086,194.488466,193.312501,195.5519015,0.4508011709406203,808.6767488795765,807.5636098177316,809.5891920219414,0.09771224487076394,4.158156798421419,4.135106705574058,4.176084661625553,0.39178552473695705,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.844514270493175e-06,9.768276010234174e-06,9.861121776885136e-06,0.4699803008759057,0.0004243214979824,0.0004190262752675,0.0004304749907228,1.0121670336834991,43.2283795,42.5344305,44.1777745,1.365864665106822,426.054946415338,425.33741037775405,429.38016857894354,0.47069282631743004,9.884731317982789,9.743432465048544,10.009644376888824,1.014302361725652,4.177338209321127e-09,4.134026292109671e-09,4.239478810327265e-09,0.9291184447540929,50.0,49.0,51.0,1.4142135623730951,2790.0,2788.0,2790.0,0.03206291909233998
AMD,AMD CPU,CPU,CPU package RAPL,128,runtime_opt,runtime_s,True,4T,"4T,10T,16T,64T",4,tie_or_uncertain,28.856096432080225,True,False,4,1.3358346501653231e-05,1.3249158205720332e-05,1.3406942609716718e-05,0.4713112559906356,0.0015195568035815,0.0015010768387238,0.0015256776350026,0.6513413597729677,113.74900797740266,113.28919338238283,113.84165991935286,0.23860316839583076,313.98377033272135,312.8456742225604,316.5713575817297,0.472383485659033,2.760215340495524,2.7491416953181282,2.7941967338367255,0.654212280281626,2.0253929201305706e-08,1.9889798747875138e-08,2.0454009134503173e-08,1.0799965759028507,82.5,79.0,83.0,2.2954953293091664,1905.0,1904.5,1940.5,0.8334589369653698
INTEL,Intel CPU,CPU,CPU package RAPL,128,runtime_opt,runtime_s,True,8T,"4T,8T,10T,16T,20T",5,tie_or_uncertain,2.363268268807728,True,False,8,1.178946383237596e-05,1.107857260499588e-05,1.2812457479779272e-05,5.4340732798347045,0.0014275580101796,0.0014178146986908,0.0015065198666247,2.544952487989961,120.68435096329333,111.46153191605706,129.55866013682328,6.404800670555404,355.7671544384993,327.3613985934772,378.5960655354264,5.398877612507722,2.9380970651219407,2.784101353669618,2.9582878523357037,2.4644193213337617,1.7363656290697365e-08,1.5845200611521473e-08,1.8290542447241593e-08,5.458382645263707,92.0,81.0,99.0,8.206341777468207,2234.5,2230.5,2237.0,0.11123840494014214
3090,RTX 3090,GPU,GPU board NVML,128,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.186626183838249e-06,5.180780624707656e-06,5.1937753868660095e-06,0.09773408192342392,0.0010086930828564,0.0010043627799364,0.0010143157840029,0.3916170827671086,194.488466,193.312501,195.5519015,0.4508011709406203,808.6767488795765,807.5636098177316,809.5891920219414,0.09771224487076394,4.158156798421419,4.135106705574058,4.176084661625553,0.39178552473695705,5.234266457310598e-09,5.220928062878346e-09,5.274751224002071e-09,0.40624118481416494,59.0,57.0,60.0,1.9456918517050137,1950.0,1950.0,1950.0,0.0
