problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_between_session_cv,runtime_per_op_s_run_robust_cv,runtime_per_op_s_run_cv,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_between_session_robust_cv,total_energy_per_op_j_between_session_cv,total_energy_per_op_j_run_robust_cv,total_energy_per_op_j_run_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_between_session_cv,package_energy_per_op_j_run_robust_cv,package_energy_per_op_j_run_cv,dram_energy_per_op_j_median,dram_energy_per_op_j_ci95_low,dram_energy_per_op_j_ci95_high,dram_energy_per_op_j_between_session_robust_cv,dram_energy_per_op_j_between_session_cv,dram_energy_per_op_j_run_robust_cv,dram_energy_per_op_j_run_cv,total_avg_power_w_median,total_avg_power_w_ci95_low,total_avg_power_w_ci95_high,total_avg_power_w_between_session_robust_cv,total_avg_power_w_between_session_cv,total_avg_power_w_run_robust_cv,total_avg_power_w_run_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_between_session_cv,package_avg_power_w_run_robust_cv,package_avg_power_w_run_cv,edp_total_j_s_median,edp_total_j_s_ci95_low,edp_total_j_s_ci95_high,edp_total_j_s_between_session_robust_cv,edp_total_j_s_between_session_cv,edp_total_j_s_run_robust_cv,edp_total_j_s_run_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_between_session_cv,edp_package_j_s_run_robust_cv,edp_package_j_s_run_cv,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_between_session_robust_cv,throughput_gflops_exact_between_session_cv,throughput_gflops_exact_run_robust_cv,throughput_gflops_exact_run_cv,total_efficiency_gflop_per_j_median,total_efficiency_gflop_per_j_ci95_low,total_efficiency_gflop_per_j_ci95_high,total_efficiency_gflop_per_j_between_session_robust_cv,total_efficiency_gflop_per_j_between_session_cv,total_efficiency_gflop_per_j_run_robust_cv,total_efficiency_gflop_per_j_run_cv,package_efficiency_gflop_per_j_median,package_efficiency_gflop_per_j_ci95_low,package_efficiency_gflop_per_j_ci95_high,package_efficiency_gflop_per_j_between_session_robust_cv,package_efficiency_gflop_per_j_between_session_cv,package_efficiency_gflop_per_j_run_robust_cv,package_efficiency_gflop_per_j_run_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_between_session_cv,temp_c_run_robust_cv,temp_c_run_cv,runtime_1thread_s,total_energy_1thread_j,package_energy_1thread_j,speedup_vs_1thread,scaling_efficiency,total_energy_change_vs_1thread_pct,package_energy_change_vs_1thread_pct,stable_runtime_5pct,stable_total_energy_5pct,stable_package_energy_5pct,pareto_optimal_strict_total,pareto_optimal_practical_2pct_total,pareto_optimal_strict_package,pareto_optimal_practical_2pct_package
128,8,5,50,1.178946383237596e-05,1.107857260499588e-05,1.2812457479779272e-05,0.05039072241702853,0.05434073279834704,0.05039072241702853,0.05244270033917648,0.001427558010179656,0.0014178146986908759,0.0015065198666247685,0.002802668935039975,0.025449524879900046,0.016010184774267005,0.025488381843816032,0.001427558010179656,0.0014178146986908759,0.0015065198666247685,0.002802668935039975,0.025449524879900046,0.016010184774267005,0.025488381843816032,0.0,0.0,0.0,,,,,120.68435096329333,111.46153191605706,129.55866013682328,0.10139041857061191,0.06404800670555405,0.10043574894498102,0.05846327310432064,120.68435096329333,111.46153191605706,129.55866013682328,0.10139041857061191,0.06404800670555405,0.10043574894498102,0.05846327310432064,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,0.0653210507980094,0.0545838264526371,0.05140081965706314,0.05693798289381041,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,0.0653210507980094,0.0545838264526371,0.05140081965706314,0.05693798289381041,355.7671544384993,327.3613985934772,378.5960655354264,0.048734084981940415,0.053988660521777,0.048734084981940415,0.0517117100553384,2.9380970651218252,2.7841013536694916,2.9582878523355456,0.002800544140134615,0.02465290816198342,0.016185199940081718,0.024971992044316736,2.9380970651218252,2.7841013536694916,2.9582878523355456,0.002800544140134615,0.02465290816198342,0.016185199940081718,0.024971992044316736,92.0,81.0,99.0,0.11280652173913043,0.08206341777468207,0.11280652173913043,0.07219473761432976,2.712906506821449e-05,0.0017490790352806974,0.0017490790352806974,2.301127977823153,0.2876409972278941,-18.382303979159108,-18.382303979159108,False,True,True,True,True,True,True
128,10,5,50,1.222836402266289e-05,1.1771850715863442e-05,1.26058770365666e-05,0.02062961153836595,0.025088622834684306,0.0251265980471715,0.02767410564720144,0.0014895355540023544,0.0013801553955846504,0.0015600283440747073,0.05515310613214044,0.047324429520382835,0.048765629710570566,0.043308624690783115,0.0014895355540023544,0.0013801553955846504,0.0015600283440747073,0.05515310613214044,0.047324429520382835,0.048765629710570566,0.043308605723012955,0.0,0.0,0.0,,,,5.423264828955764,121.88834640632672,117.30489558847822,129.30644386812168,0.009282108833660124,0.03549904232376319,0.01676624839986361,0.03329939754900448,121.88834640632672,117.30489558847822,129.30644386812168,0.009282108833660124,0.03549904232376319,0.01676624839986361,0.03329936861291385,1.8214582979039625e-08,1.624698328151596e-08,1.9665525478964372e-08,0.04033916254969625,0.0659212093525746,0.04119030766740614,0.06461474918730542,1.8214582979039625e-08,1.624698328151596e-08,1.9665525478964372e-08,0.04033916254969625,0.0659212093525746,0.04118985883151214,0.06461473924403668,342.997967040127,332.72607592738996,356.29945547541337,0.020769731206106836,0.02511000121703429,0.025117665375402724,0.02708634928106551,2.8158468515437463,2.6886075601964454,3.0390085155760613,0.05317224833179724,0.04902364721383006,0.047210292026836916,0.04443696515956713,2.8158468515437463,2.6886075601964454,3.0390085155760613,0.05317224833179724,0.04902364721383006,0.047210292026836916,0.04443694720788004,94.0,89.0,99.0,0.03154468085106383,0.039460033098767056,0.03154468085106383,0.037005230526475044,2.712906506821449e-05,0.0017490790352806974,0.0017490790352806974,2.218535939716552,0.2218535939716552,-14.838865256691546,-14.838865256691546,True,True,True,False,False,False,False
128,16,5,50,1.2112697310115213e-05,1.1673382403286545e-05,1.3469090669130264e-05,0.0277223780783788,0.057212078939181794,0.029815962388521532,0.051017697497847785,0.0014916596468434419,0.0014181299372440059,0.001531583390523954,0.03752275266416952,0.03271609795752252,0.037705868212216664,0.030433040318709883,0.0014916596468434419,0.0014181299372440059,0.001531583390523954,0.03752275266416952,0.03271609795752252,0.037705868212216664,0.030433037254671468,0.0,0.0,0.0,,,,7.071067811865474,122.22816754551137,113.80172906999852,128.28805285654965,0.06415729454473713,0.04808596706573769,0.06415729454473713,0.04410161795266771,122.22816754551137,113.80172906999852,128.28805285654965,0.06415729454473713,0.04808596706573769,0.06415729454473713,0.044101623681314525,1.8068021791927968e-08,1.655437305499803e-08,2.0629035554301084e-08,0.07968074343584132,0.07995972968276736,0.062418087733556026,0.07179653959100406,1.8068021791927968e-08,1.655437305499803e-08,2.0629035554301084e-08,0.07968074343584132,0.07995972968276736,0.062418087733556026,0.07179653313144065,346.27332728750446,311.40216537504665,359.30494308308863,0.02825010839869133,0.0540470760197133,0.02979674005718678,0.04814129320729903,2.8118371431953175,2.73854105884834,2.9576302494193243,0.03849778910946833,0.0330634582297192,0.03839211432773239,0.03059819864025701,2.8118371431953175,2.73854105884834,2.9576302494193243,0.03849778910946833,0.0330634582297192,0.03839211432773239,0.030598195270381417,94.0,87.0,99.0,0.07886170212765957,0.05251371762174582,0.07886170212765957,0.04808954955520051,2.712906506821449e-05,0.0017490790352806974,0.0017490790352806974,2.23972120937582,0.13998257558598876,-14.717424612887442,-14.717424612887442,False,True,True,False,False,False,False
128,20,5,50,1.2068080490189065e-05,1.158979798439384e-05,1.2172517446977303e-05,0.006755693375761432,0.019473878302832565,0.013903884750603217,0.022223981220988474,0.0014963019779699158,0.001305029090929772,0.0015573676368051547,0.04166330826521786,0.0679173818216711,0.04052362265256126,0.06265476959310436,0.0014963019779699158,0.001305029090929772,0.0015573676368051547,0.04166330826521786,0.0679173818216711,0.04052362265256126,0.06265475036960412,0.0,0.0,0.0,,,,7.071067811865474,124.522190889137,112.719452453295,128.47836772651846,0.03486595900235047,0.051336671716100846,0.03603583936765338,0.04676962526756406,124.522190889137,112.719452453295,128.47836772651846,0.03486595900235047,0.051336671716100846,0.03603583936765338,0.04676960867521638,1.805749270777005e-08,1.5125023527633197e-08,1.8957084730368558e-08,0.044286801955179526,0.08442317462186041,0.050643479234851435,0.08065204235029118,1.805749270777005e-08,1.5125023527633197e-08,1.8957084730368558e-08,0.044286801955179526,0.08442317462186041,0.050643479234851435,0.08065202211349881,347.5535320973228,344.57161538441954,361.8962130011075,0.006725039326749865,0.019923661609199526,0.01390526207026912,0.02251376049700777,2.803113316531571,2.6932009506787753,3.2139544084888985,0.04052477756458267,0.07323362430049188,0.03944574358612803,0.0676338865729342,2.803113316531571,2.6932009506787753,3.2139544084888985,0.04052477756458267,0.07323362430049188,0.03944574358612803,0.06763386865659161,97.0,82.0,99.0,0.022926804123711342,0.07419329437841699,0.022926804123711342,0.06725658218523384,2.712906506821449e-05,0.0017490790352806974,0.0017490790352806974,2.2480016677274803,0.11240008338637401,-14.452008869354216,-14.452008869354216,True,False,False,False,False,False,False
256,1,5,50,0.00020081211998378596,0.00018681591337099812,0.00020429051706519517,0.008879570228859974,0.03464674590207278,0.008787946429396044,0.030971939850264692,0.013061316781516012,0.010907121092278718,0.01394177621091355,0.08725065785563661,0.09421156033544278,0.06802760434130606,0.08628116360406243,0.013061316781516012,0.010907121092278718,0.01394177621091355,0.08725065785563661,0.09421156033544278,0.06802760434130606,0.08628116360406243,0.0,0.0,0.0,,,,,65.04245649877507,58.3585261307102,68.51999446050678,0.07349004141852371,0.06310374337788943,0.05733196755900729,0.058634649611012855,65.04245649877507,58.3585261307102,68.51999446050678,0.07349004141852371,0.06310374337788943,0.05733196755900729,0.058634649611012855,2.6228707126760305e-06,2.037623789102127e-06,2.8481726709347668e-06,0.09645434846208957,0.12465269561409534,0.0830956342337196,0.113308321143682,2.6228707126760305e-06,2.037623789102127e-06,2.8481726709347668e-06,0.09645434846208957,0.12465269561409534,0.0830956342337196,0.113308321143682,167.0936594997815,164.24860283305165,179.61227924606283,0.008826913308681305,0.036112800924231594,0.008736506425747435,0.03225156700624026,2.568993047277227,2.4067544545531985,3.0763784243445857,0.08240234611546456,0.10381892510387856,0.06728185302957491,0.09463648106344814,2.568993047277227,2.4067544545531985,3.0763784243445857,0.08240234611546456,0.10381892510387856,0.06728185302957491,0.09463648106344814,98.5,98.5,99.0,0.0,0.0027746836753047926,0.0,0.008518738306360211,0.00020081211998378596,0.013061316781516012,0.013061316781516012,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False
256,2,5,50,0.00011224558856377039,0.00011162491749174919,0.0001189360341151386,0.008198156766364402,0.02655964371652879,0.01866892762316564,0.024432029881219106,0.008548190608695652,0.008234797320026912,0.00980199543946932,0.0485095892081763,0.07370643638974744,0.04962117115860389,0.06769712208855827,0.008548190608695652,0.008234797320026912,0.00980199543946932,0.0485095892081763,0.07370644781147258,0.04962117115860389,0.06769714480545946,0.0,0.0,0.0,,,,3.7758439242676873,74.49042761803952,73.34172446310724,82.45318353245894,0.02286290134130146,0.04856625559594775,0.020448156755824266,0.0458328080413893,74.4904201015634,73.34172446310724,82.45318353245894,0.022862754046132173,0.04856626816662478,0.02044800921699452,0.045832826839906256,9.59496686028338e-07,9.192085714092813e-07,1.165810463985156e-06,0.06963777131469784,0.10181058051587494,0.06684075975106489,0.09175488769868667,9.59496686028338e-07,9.192085714092813e-07,1.165810463985156e-06,0.06963735140162701,0.10181060292012059,0.06684033900676042,0.0917549122065931,298.93764582949854,282.1216652265108,300.59983697170657,0.008243566978846926,0.025911815084194975,0.018673877382290847,0.024057726457107888,3.9253256666816405,3.423224608418777,4.07471255162481,0.050148379070783185,0.06832425444021616,0.05133738254305144,0.06310916140386515,3.9253256666816405,3.423224608418777,4.07471255162481,0.050148379070783185,0.06832425369439804,0.05133738254305144,0.06310918051019493,94.0,88.0,99.0,0.07886170212765957,0.05373836042717646,0.07886170212765957,0.0487977402128838,0.00020081211998378596,0.013061316781516012,0.013061316781516012,1.7890424252147605,0.8945212126073803,-34.553378103555396,-34.553378103555396,True,False,False,False,False,False,False
256,4,5,50,6.681527759461954e-05,6.495103213307503e-05,6.902820142896401e-05,0.04005559954558819,0.02612141000956207,0.03651565437551432,0.025742687705458612,0.006932471407575656,0.005726434989595813,0.007296066364358533,0.01624185284297125,0.08938437543197723,0.025829193448152363,0.07629497647492313,0.006932471407575656,0.005726434989595813,0.007296066364358533,0.01624185284297125,0.08938437543197723,0.025829193448152363,0.07629497548377158,0.0,0.0,0.0,,,,7.071067811865475,104.83814247586494,88.0380634344329,107.93529254986402,0.04379927563833101,0.07995794326077647,0.06063721020888126,0.06514091292325559,104.83814247586494,88.0380634344329,107.93529254986402,0.04379927563833101,0.07995794326077647,0.06063721020888126,0.06514091358009996,4.631950015139303e-07,3.7193786301720283e-07,5.0363433863803e-07,0.07220604032142576,0.10465311217484004,0.04970562393579417,0.09301503565729405,4.631950015139303e-07,3.7193786301720283e-07,5.0363433863803e-07,0.07220604032142576,0.10465311217484004,0.049705510133013414,0.09301503347934673,502.19700056596116,486.0974399648876,516.6112207616954,0.041168127164540096,0.026007643828481072,0.03743738116611692,0.025774151681734414,4.8401832517235395,4.5989757116128,5.859567437849908,0.01608514781916591,0.09962702428682499,0.0253876179827262,0.08253791391825141,4.8401832517235395,4.5989757116128,5.859567437849908,0.01608514781916591,0.09962702428682499,0.0253876179827262,0.0825379124396597,99.0,78.0,99.5,0.007487878787878787,0.09773947431265749,0.014975757575757575,0.08399446025706438,0.00020081211998378596,0.013061316781516012,0.013061316781516012,3.0054820875271924,0.7513705218817981,-46.92364082780471,-46.92364082780471,True,False,False,False,False,False,False
256,8,5,50,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,0.008184083438101552,0.028635155823207057,0.01095409411697661,0.02641764009581429,0.005513944044578593,0.005216666859964832,0.005699931683628062,0.019218884969569267,0.032459149969906835,0.018778438063127033,0.029653865533105356,0.005513943754353379,0.005216666859964832,0.005699931683628062,0.019218964017475353,0.032459149590916565,0.018778438063127033,0.029653865522801245,0.0,0.0,0.0,,,,7.0710678118654755,139.88276082610014,134.13241866844297,145.21499558015887,0.03246238169630316,0.03088561798816952,0.032462381696303014,0.028178595829033783,139.88276082610014,134.13241866844297,145.21499558015887,0.03246238169630316,0.03088561798816952,0.032462381696303014,0.02817859618519534,2.1650258163721408e-07,1.975055562227989e-07,2.3373303881618305e-07,0.040753966950725286,0.05180875291539414,0.03272894496145174,0.0475007856435989,2.16502570241649e-07,1.975055562227989e-07,2.3373303881618305e-07,0.040754047167194614,0.051808751970355976,0.03272894496145174,0.04750078550430184,854.5729990677175,818.2752898419133,886.2651601653404,0.008229464865270377,0.02845981584769028,0.010947877410562622,0.026307327136728988,6.085377676799479,5.886813011527583,6.43215925048091,0.01897289377494997,0.033243693978099585,0.018543441288088824,0.03037526210203602,6.0853779971019915,5.886813011527583,6.43215925048091,0.018972970849665028,0.03324369258824084,0.018543441288088824,0.03037526190513823,98.0,88.0,99.5,0.022692857142857143,0.05848976518656018,0.030257142857142854,0.05320843913670416,0.00020081211998378596,0.013061316781516012,0.013061316781516012,5.114335287323304,0.639291910915413,-57.78416420937158,-57.78416643139267,True,True,True,True,True,True,True
256,10,5,50,6.35302962868769e-05,6.279679925419515e-05,6.486252317923141e-05,0.013644656793419535,0.012958311288421398,0.016399743313814587,0.02667273314664311,0.008834782678403017,0.008380321274160732,0.009337519822239274,0.018106254895006814,0.03888809761623614,0.024208283625458932,0.03910979271323018,0.008834782678403017,0.008380321274160732,0.009337519822239274,0.018106254895006814,0.03888809761623614,0.024208283625458932,0.03910979271323018,0.0,0.0,0.0,,,,,138.8834642816098,131.95021217554068,143.96734580871038,0.015192396000020664,0.03138617210224122,0.016214530004308635,0.029463094037707735,138.8834642816098,131.95021217554068,143.96734580871038,0.015192396000020664,0.03138617210224122,0.016214530004308635,0.029463094037707735,5.612763611891116e-07,5.262573527391324e-07,6.056550959065277e-07,0.025168456326978346,0.048942384038265445,0.04102797032889288,0.06135711502792582,5.612763611891116e-07,5.262573527391324e-07,6.056550959065277e-07,0.025168456326978346,0.048942384038265445,0.04102797032889288,0.06135711502792582,528.1642611657574,517.3161689575456,534.3334755673617,0.013766791613595685,0.01286086010671882,0.016395356523486664,0.02472385933364465,3.7979917810570667,3.593505838679243,4.00395532608747,0.01832804550364556,0.038601431109889436,0.02412675386325637,0.03855350445297189,3.7979917810570667,3.593505838679243,4.00395532608747,0.01832804550364556,0.038601431109889436,0.02412675386325637,0.03855350445297189,94.0,86.0,99.0,0.03154468085106383,0.05140488614212293,0.03154468085106383,0.047103191662678484,0.00020081211998378596,0.013061316781516012,0.013061316781516012,3.1608875091184894,0.31608875091184896,-32.35917307429723,-32.35917307429723,True,True,True,False,False,False,False
256,16,5,50,5.0051720698254356e-05,4.9061360637309997e-05,5.266480219668463e-05,0.029335811154386902,0.029185999664216096,0.029170734651508122,0.025971081326786095,0.007612096036361859,0.00747714458095656,0.0077144693516209475,0.0055309041735894906,0.011298118696481818,0.005798736442475516,0.010388630752366127,0.007612096036361859,0.00747714458095656,0.0077144693516209475,0.0055309041735894906,0.011298118696481818,0.005798736442475516,0.010388651111627303,0.0,0.0,0.0,,,,5.814758057146667,151.29445697226697,144.38717454100268,155.00475515138504,0.02864816701908846,0.02819624289795242,0.028648167019088316,0.02559950179500634,151.29445697226697,144.38717454100268,155.00475515138504,0.02864816701908846,0.02819624289795242,0.028648167019088316,0.025599498708384117,3.809985047402728e-07,3.668388868236179e-07,4.0628100245550313e-07,0.04833929986018364,0.03304818248948743,0.040134943547227415,0.029633256180320595,3.809985047402728e-07,3.668388868236179e-07,4.0628100245550313e-07,0.048339368901491035,0.03304819231460129,0.040134943547227415,0.029633272877188293,670.3951738700218,637.1320236746722,683.92787244638,0.029927513002502733,0.028728210773994553,0.02885156126307757,0.025602166901452176,4.408041075640064,4.349545052369625,4.487599729642695,0.0055102959873755885,0.011356078654971164,0.005798744658414803,0.010453365327416121,4.408041075640064,4.349545052369625,4.487599729642695,0.0055102959873755885,0.011356078654971164,0.005798744658414803,0.010453386912836584,97.0,95.0,100.0,0.030569072164948453,0.02216716092911943,0.030569072164948453,0.020311402280633224,0.00020081211998378596,0.013061316781516012,0.013061316781516012,4.012092235438164,0.25075576471488525,-41.72030153089716,-41.72030153089716,True,True,True,False,False,False,False
256,20,5,50,5.7112432585864324e-05,5.616773240193445e-05,6.117326882370728e-05,0.024523775809911712,0.03863426138852182,0.028599665327603573,0.03500530112674056,0.008958479250638661,0.008275577589285713,0.009097716177804655,0.002420384467883873,0.03679328439185644,0.008011900876741602,0.03322218763562261,0.008958479250638661,0.008275577589285713,0.009097716177804655,0.002420384467883873,0.03679328439185644,0.008011900876741602,0.03322218763562261,0.0,0.0,0.0,,,,,156.8050597541013,138.9143229065945,159.50060109843992,0.02548648368479635,0.057736334043726065,0.02578390870668532,0.052269390201009916,156.8050597541013,138.9143229065945,159.50060109843992,0.02548648368479635,0.057736334043726065,0.02578390870668532,0.052269390201009916,5.116405422739649e-07,4.6482042750644573e-07,5.565370374266348e-07,0.02311427162056747,0.04855323565491059,0.02197866350564734,0.04427474533662655,5.116405422739649e-07,4.6482042750644573e-07,5.565370374266348e-07,0.02311427162056747,0.04855323565491059,0.02197866350564734,0.04427474533662655,587.5153706603793,548.51461504696,597.3969495489971,0.02493625594729217,0.03799318418369088,0.029162258082957155,0.0344636201134168,3.7455500047742882,3.6882258518749405,4.054633243175981,0.0024250297422300023,0.038525619578639286,0.008055441325629756,0.03474433648072954,3.7455500047742882,3.6882258518749405,4.054633243175981,0.0024250297422300023,0.038525619578639286,0.008055441325629756,0.03474433648072954,99.5,96.5,100.0,0.0074502512562814064,0.014724625997084092,0.0,0.014284985478516112,0.00020081211998378596,0.013061316781516012,0.013061316781516012,3.5160841675213144,0.17580420837606572,-31.412127885019714,-31.412127885019714,True,True,True,False,False,False,False
512,1,5,50,0.0015167776923076923,0.001359863574351978,0.001568033026113671,0.05010039261925579,0.06569965251773056,0.05606461558640027,0.05886958926223529,0.09501115053763441,0.07803433015006822,0.1012617100456621,0.09753675725599299,0.11783743506721821,0.16207729180497885,0.11201765907188187,0.09501115053763441,0.07803433015006822,0.1012617100456621,0.09753675725599299,0.11783743506721821,0.16207729180497885,0.11201765907188187,0.0,0.0,0.0,,,,,60.57970323716611,57.10844900568188,66.67585208822554,0.08495389129673245,0.06491135124853986,0.054920385466707675,0.06962782647168017,60.57970323716611,57.10844900568188,66.67585208822554,0.08495389129673245,0.06491135124853986,0.054920385466707675,0.06962782647168017,0.0001441107936559719,0.0001061160431200341,0.00015878170563234467,0.05268899704667085,0.17559718601166835,0.11261631261107069,0.16155724069174612,0.0001441107936559719,0.0001061160431200341,0.00015878170563234467,0.05268899704667085,0.17559718601166835,0.11261631261107069,0.16155724069174612,176.97745514149176,171.1924758787194,197.39881342723572,0.04856363910943431,0.06680380036345022,0.05405108475947562,0.05980017925781937,2.825304761399256,2.650907790110931,3.4399661723727286,0.09151444787157355,0.12145325480989276,0.14612895143927807,0.11350343046309444,2.825304761399256,2.650907790110931,3.4399661723727286,0.09151444787157355,0.12145325480989276,0.14612895143927807,0.11350343046309444,98.0,97.0,100.0,0.015128571428571427,0.012249841890938244,0.015128571428571427,0.014506922959735774,0.0015167776923076923,0.09501115053763441,0.09501115053763441,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False
512,2,5,50,0.0008031029647435898,0.0007763539110429449,0.0008594828030954427,0.04938114881600265,0.045103303709327934,0.04984479477565162,0.04235137723607341,0.06417475681089743,0.05727450378787879,0.0713994041272571,0.1437608222684262,0.08790692161228929,0.13663658423518996,0.07911192798776481,0.06417475681089743,0.05727450378787879,0.0713994041272571,0.1437608222684262,0.08790692161228929,0.13663658423518996,0.07911191790489285,0.0,0.0,0.0,,,,7.071067811865475,81.81019493857693,72.84157505079241,83.02269023831082,0.021973368144827598,0.05319092451966341,0.022199920305356023,0.04729016708175337,81.81019493857693,72.84157505079241,83.02269023831082,0.021973368144827598,0.05319092451966341,0.022199920305356023,0.04729015910949985,5.153893745653061e-05,4.446528501876366e-05,6.136655999863925e-05,0.1974100331662478,0.1319470193575736,0.19741003316624772,0.11820112007978102,5.153893745653061e-05,4.446528501876366e-05,6.136655999863925e-05,0.1974100331662478,0.1319470193575736,0.19741003316624772,0.1182011099886621,334.2478708016033,312.32207908433406,345.76428634124727,0.05107711383143579,0.0446641026334027,0.05157342428760001,0.04204766328776051,4.18288232538214,3.759631600308039,4.68682290106213,0.13112993528772418,0.09048263381201867,0.1311299352877241,0.08165757619919793,4.18288232538214,3.759631600308039,4.68682290106213,0.13112993528772418,0.09048263381201867,0.1311299352877241,0.08165756596939192,99.0,84.5,100.0,0.007487878787878787,0.0691411636285604,0.014975757575757575,0.059992709275732886,0.0015167776923076923,0.09501115053763441,0.09501115053763441,1.8886466105774626,0.9443233052887313,-32.45555237700497,-32.45555237700497,True,False,False,False,False,False,False
512,4,5,50,0.00044511004891062693,0.0004215962589323246,0.00045904629629629626,0.04641971221400581,0.037181057529682586,0.03157109519473816,0.031044656649457728,0.045486558217738546,0.043964943276390715,0.04923660949074074,0.04959588943272772,0.04628232641407784,0.05571341795321195,0.05448428313626157,0.045486558217738546,0.043964943276390715,0.04923660949074074,0.04959588943272772,0.04628232641407784,0.05571341795321195,0.05448427693667667,0.0,0.0,0.0,,,,5.280773465290765,104.20729423761532,100.3869657548004,107.9661456883949,0.04535286602043378,0.02993833771105682,0.04856934177377763,0.04902283543247282,104.20729423761532,100.3869657548004,107.9661456883949,0.04535286602043378,0.02993833771105682,0.04856934177377763,0.04902284089555145,2.0246524153073682e-05,1.8535455609498182e-05,2.2601883228911607e-05,0.08359817995486817,0.07955485138479845,0.08549132640192135,0.07436054018156775,2.0246524153073682e-05,1.8535455609498182e-05,2.2601883228911607e-05,0.08359817995486817,0.07955485138479845,0.08549132640192135,0.074360527401234,603.076602419953,584.767719870101,636.7121394288505,0.04501047964009395,0.03744171222589984,0.030915291809209135,0.03163110736161342,5.901423772601844,5.45194843382709,6.105670472777581,0.051317108741415964,0.045390269068440604,0.05421528609784058,0.05566574191575619,5.901423772601844,5.45194843382709,6.105670472777581,0.051317108741415964,0.045390269068440604,0.05421528609784058,0.05566574258803449,97.0,82.0,99.0,0.030569072164948453,0.07665534333581044,0.030569072164948453,0.08629998562936883,0.0015167776923076923,0.09501115053763441,0.09501115053763441,3.407646482077613,0.8519116205194033,-52.12503168275908,-52.12503168275908,True,True,True,False,False,False,False
512,8,5,50,0.00025823720695739857,0.00025195789875349787,0.0002722252732951587,0.03605097209961305,0.03185776954025179,0.03605097209961321,0.029635450293859455,0.039891066903193106,0.036842626430933605,0.04026379884043357,0.010181802278443897,0.03660358525333612,0.008470996085129861,0.033093681150475084,0.039891066903193106,0.036842626430933605,0.04026379884043357,0.010181802278443897,0.03660358525333612,0.008470996085129861,0.03309367458275284,0.0,0.0,0.0,,,,3.8018583792208824,150.46581583549354,146.24657859697612,155.8273448251169,0.041573835858272915,0.031651890815172945,0.0433033837090681,0.028712100521511675,150.46581583549354,146.24657859697612,155.8273448251169,0.041573835858272915,0.03165191526613588,0.0433033837090681,0.028712096764862884,1.030135769963131e-05,9.282790740098114e-06,1.0960823643238324e-05,0.04818414889834535,0.05927074829803826,0.04818414889834535,0.0552718876593293,1.030135769963131e-05,9.282790740098114e-06,1.0960823643238324e-05,0.04818414889834535,0.05927074829803826,0.04818414889834535,0.05527188180754443,1039.4917880454145,986.0783782149073,1065.3980578819753,0.036949261874791,0.03157718192339022,0.036949261874791,0.029353151524669826,6.72921224823177,6.66691826729555,7.28600216662669,0.01011235583161089,0.03842718592783381,0.008422931544496142,0.03474841031032719,6.72921224823177,6.66691826729555,7.28600216662669,0.01011235583161089,0.03842718592783381,0.008422931544496142,0.03474840305804647,99.0,86.0,100.0,0.0,0.06150497216361469,0.0,0.05472179530942466,0.0015167776923076923,0.09501115053763441,0.09501115053763441,5.873583091215494,0.7341978864019367,-58.01433128905007,-58.01433128905007,True,True,True,True,True,True,True
