problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
1000000,gpu_resident,-1,0.34224159411816446,0.43756227754109717,0.3412059818811107,0.3019171341593141,True,True,True
2000000,gpu_resident,-1,0.4622555065654818,0.5068793925359795,0.4631797858334118,0.24987372705773608,True,True,True
4000000,gpu_resident,-1,0.6781915359963976,0.6339889769659038,0.6722121681136817,0.24581154414386702,True,True,True
8000000,gpu_resident,-1,0.18063359090955625,0.2720364088660405,0.18087173844992935,0.23895363978819673,True,True,True
16000000,gpu_resident,-1,0.09541454633746616,0.303649232041009,0.09544649585714349,0.21894390019787255,True,True,True
32000000,gpu_resident,-1,0.0453734000613827,0.08581092611129286,0.045391534775435456,0.12411224741401515,True,True,True
64000000,gpu_resident,-1,0.06500379784822488,0.34295859773770376,0.06500760742280431,0.3862685736378387,True,True,True
128000000,gpu_resident,-1,0.03406740184630369,0.2570407754172804,0.0340591892756528,0.2649251869133093,True,True,True
256000000,gpu_resident,-1,0.0786813937522365,0.24331543997543914,0.07865339920892182,0.21856341378714436,True,True,True
