platform,campaign,session_number,file,rows,sha256,source_path,source_sha256,runner_path,runner_sha256
3090,20260721_112843,1,stream_3090_20260721_112843_session1.csv,90,dbe45ae04e511903550738b4606a6bf23d7fe9601a9efc1c4296e9f4202a99cf,/home/rock/projects/energy/new/3090/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/3090/02_run_GPU_3090_STREAM_only.sh,ef6748ed733b532177535304b52a66c56a0fcd6766a4e3601607482a4cf1e6b6
3090,20260721_112843,2,stream_3090_20260721_112843_session2.csv,90,8e9dd25131cff856a123e7175f2f1792761e9ca09d5000b46801a278f31f274b,/home/rock/projects/energy/new/3090/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/3090/02_run_GPU_3090_STREAM_only.sh,ef6748ed733b532177535304b52a66c56a0fcd6766a4e3601607482a4cf1e6b6
3090,20260721_112843,3,stream_3090_20260721_112843_session3.csv,90,7792d0b48ba4caa3c9f9e474b8806aa5d9e621f59b7cd754136f8305a42c5f5c,/home/rock/projects/energy/new/3090/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/3090/02_run_GPU_3090_STREAM_only.sh,ef6748ed733b532177535304b52a66c56a0fcd6766a4e3601607482a4cf1e6b6
3090,20260721_112843,4,stream_3090_20260721_112843_session4.csv,90,97e6437c6f74bdb8f219a2742b7ca1d1e01e1239d57252a4159a201916e43fef,/home/rock/projects/energy/new/3090/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/3090/02_run_GPU_3090_STREAM_only.sh,ef6748ed733b532177535304b52a66c56a0fcd6766a4e3601607482a4cf1e6b6
3090,20260721_112843,5,stream_3090_20260721_112843_session5.csv,90,2154d51802839d65a9d37ec0d60c2d9f68eefe83006439c48350b80b929a7d3a,/home/rock/projects/energy/new/3090/scripts/STREAM/main_stream.cu,0c92e4e1d40d9dac618b516db4b578c2bc8918495c75d0bb6de07c80de8d137c,/home/rock/projects/energy/new/3090/02_run_GPU_3090_STREAM_only.sh,ef6748ed733b532177535304b52a66c56a0fcd6766a4e3601607482a4cf1e6b6
