source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
stream_3090_20260721_112843_session1.csv,1,51,1000000,gpu_resident,-1,1,1.5396323155803962e-05,0.005302462007483025,t,True,False
stream_3090_20260721_112843_session1.csv,1,14,2000000,gpu_resident,-1,4,3.152443099426266e-05,0.011973519954605636,t,False,True
stream_3090_20260721_112843_session1.csv,1,4,32000000,gpu_resident,-1,4,0.000455568306010929,0.17710382513661202,t,False,True
stream_3090_20260721_112843_session1.csv,1,61,256000000,gpu_resident,-1,1,0.00361771119133574,1.2664548736462093,t,True,False
stream_3090_20260721_112843_session2.csv,2,24,4000000,gpu_resident,-1,4,5.9668834267987116e-05,0.023292327884500655,t,False,True
stream_3090_20260721_112843_session2.csv,2,2,32000000,gpu_resident,-1,2,0.00045577448747152613,0.1771640091116173,t,False,True
stream_3090_20260721_112843_session2.csv,2,56,64000000,gpu_resident,-1,6,0.0009093690909090908,0.3205627272727273,t,True,False
stream_3090_20260721_112843_session2.csv,2,34,256000000,gpu_resident,-1,4,0.003618057761732852,1.4048050541516244,t,False,True
stream_3090_20260721_112843_session3.csv,3,43,8000000,gpu_resident,-1,3,0.00011597193226629552,0.04069427047088842,t,False,True
stream_3090_20260721_112843_session3.csv,3,46,8000000,gpu_resident,-1,6,0.00011596775690095106,0.04068789144050104,t,False,True
stream_3090_20260721_112843_session3.csv,3,48,8000000,gpu_resident,-1,8,0.0001159663651125029,0.04157747622361401,t,False,True
stream_3090_20260721_112843_session3.csv,3,90,16000000,gpu_resident,-1,10,0.0002295091785222579,0.08913354749885269,t,False,True
stream_3090_20260721_112843_session3.csv,3,17,32000000,gpu_resident,-1,7,0.00045529449248975874,0.17690122894856622,t,False,True
stream_3090_20260721_112843_session3.csv,3,67,64000000,gpu_resident,-1,7,0.0009084305177111716,0.3524550408719346,t,False,True
stream_3090_20260721_112843_session3.csv,3,58,128000000,gpu_resident,-1,8,0.001810509945750452,0.7032350813743219,t,False,True
stream_3090_20260721_112843_session3.csv,3,10,256000000,gpu_resident,-1,10,0.003618389891696751,1.2732815884476534,t,True,False
stream_3090_20260721_112843_session4.csv,4,46,4000000,gpu_resident,-1,6,5.966581145584725e-05,0.020961276849642003,t,True,False
stream_3090_20260721_112843_session4.csv,4,19,16000000,gpu_resident,-1,9,0.00022931292984869323,0.08914465841357175,t,False,True
stream_3090_20260721_112843_session4.csv,4,90,256000000,gpu_resident,-1,10,0.0036224837545126352,1.4037797833935017,t,False,True
stream_3090_20260721_112843_session5.csv,5,2,1000000,gpu_resident,-1,2,1.5355106487448597e-05,0.00588491990425336,t,False,True
stream_3090_20260721_112843_session5.csv,5,8,1000000,gpu_resident,-1,8,1.5360630332044436e-05,0.005303826796783895,t,True,False
stream_3090_20260721_112843_session5.csv,5,29,2000000,gpu_resident,-1,9,3.129561302023076e-05,0.011001876113942653,t,True,False
stream_3090_20260721_112843_session5.csv,5,45,4000000,gpu_resident,-1,5,6.056124735089313e-05,0.021415864365728125,t,True,False
