problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_run_robust_cv,time_per_op_ms_e2e_median,time_per_op_ms_e2e_ci95_low,time_per_op_ms_e2e_ci95_high,time_per_op_ms_e2e_between_session_robust_cv,time_per_op_ms_e2e_run_robust_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_run_robust_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_run_robust_cv,gflops_per_s_median,gflops_per_s_ci95_low,gflops_per_s_ci95_high,gflops_per_s_between_session_robust_cv,gflops_per_s_run_robust_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_run_robust_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_run_robust_cv,runtime_1thread_s,energy_1thread_j,speedup_vs_1thread,scaling_efficiency,energy_change_vs_1thread_pct,stable_runtime,stable_energy,pareto_optimal_strict,pareto_optimal_practical_2pct
128,8,5,50,1.2722437863895323e-05,1.2242882154565644e-05,1.274924682384011e-05,0.003124162557471613,0.024319000288258282,0.0127225,0.0122425,0.012749,0.003088143053645173,0.02430973107845852,0.0014828760522532043,0.0013812434921429912,0.0015698033870120776,0.08691115236346082,0.07026676767121683,119.34317653722175,108.29257437946504,123.75461190028545,0.05480325108690544,0.059926117744350166,329.69,329.0,342.59000000000003,0.003102896660499247,0.024321012551545562,1.845036680450878e-08,1.747451123457054e-08,1.9923642151529117e-08,0.05384659187014006,0.04760058415427177,94.0,78.0,98.0,0.06308936170212766,0.06308936170212766,2.717564386971107e-05,0.0016505662807055513,2.136040604830315,0.2670050756037894,-10.159557384188533,True,True,False,False
128,10,5,50,1.2571068788372387e-05,1.211558783888551e-05,1.3493028062217332e-05,0.02024060565675693,0.022772920779277048,0.0125715,0.0121155,0.013493,0.02028454838324765,0.022773018456042772,0.0014470509976176296,0.0013394949379776971,0.0016218298551930535,0.05244426071977979,0.05532717940745435,114.59660859272012,106.68877628420715,123.59878820452063,0.07378632874507815,0.06987258642634028,333.65,310.85,346.19,0.020507115240521546,0.023110659258146603,1.8156633505523653e-08,1.6871124894112318e-08,2.1851818742854596e-08,0.06581612783435464,0.06510573027562779,87.5,76.0,98.0,0.11013599999999998,0.10108636363636364,2.717564386971107e-05,0.0016505662807055513,2.1617608118449874,0.21617608118449874,-12.330027910234964,True,True,True,True
128,16,5,50,1.2725080469656098e-05,1.2445469111410948e-05,1.3101816601019615e-05,0.01977985616695502,0.027191616706971566,0.012725,0.0124455,0.0131015,0.019748581532416442,0.027196694149670606,0.0014895722949091585,0.00130559554500771,0.0015720072414870353,0.07541673904536524,0.06958852915695374,118.28783668918292,104.81841421062418,123.3681226823328,0.06367545661719572,0.06514605696387066,329.745,320.135,337.015,0.019491033980803513,0.02768660915285482,1.9113586823657672e-08,1.6248767913581742e-08,2.0031722048286027e-08,0.06279329769429429,0.06235376326711031,92.0,74.0,98.0,0.0966913043478261,0.0966913043478261,2.717564386971107e-05,0.0016505662807055513,2.1355970152419403,0.13347481345262127,-9.75386373018442,True,True,False,False
128,20,5,50,1.299612199374391e-05,1.2513920410584412e-05,1.3090033124486442e-05,0.01071339915906462,0.01975751172242157,0.012996500000000001,0.012514,0.013090000000000001,0.010666187050359693,0.019774149395341577,0.0015768671286087894,0.0014218155982085733,0.0016078915686626952,0.029169759448598568,0.04336862925794425,121.24285043131238,111.12554611936207,122.77853855321592,0.006710985949017391,0.01049157314950186,322.735,320.42,335.17499999999995,0.01063479015291182,0.019726486503058097,2.0540724076120875e-08,1.8180976150231217e-08,2.0981677452233394e-08,0.03182738217998993,0.07307164345709613,97.0,82.0,98.0,0.015284536082474227,0.01544375,2.717564386971107e-05,0.0016505662807055513,2.0910579234938633,0.10455289617469317,-4.465082860244685,True,True,False,False
256,1,5,50,0.00018856003649635035,0.00018088629764065334,0.00019326207496136012,0.027238044840807482,0.017772707112099807,0.18856,0.1808865,0.193262,0.02723656342808651,0.017772600857643407,0.01184980093328038,0.011654029582577132,0.012567594923570485,0.024494133377166036,0.024863370363079566,64.53960357926127,61.6751751219428,67.08427976221128,0.05845615249570569,0.041594220862920986,177.95,173.625,185.5,0.026702629952233638,0.017976990102360254,2.291367295880167e-06,2.111801489795488e-06,2.3600100364123507e-06,0.008472142700834103,0.03872847603530019,99.0,98.0,99.0,0.0,0.014975757575757575,0.00018856003649635035,0.01184980093328038,1.0,1.0,0.0,True,True,False,False
256,2,5,50,0.0001113815818830879,0.00010829024784482758,0.00011474588086185045,0.023298906976241623,0.030173629134837395,0.1113815,0.10829,0.1147455,0.023300918913823424,0.03017745688899669,0.009022479818872987,0.007647612617135207,0.00954741335407305,0.06751245467138402,0.05944753245441952,80.10610626576948,68.76937489266206,83.25186812558661,0.039125923472537565,0.03446336095358328,301.255,292.425,309.855,0.022933780352193168,0.02956843169761294,9.930583948003097e-07,8.513577641965115e-07,1.0953179017894726e-06,0.08833797108947715,0.09066384690037242,99.0,82.0,99.0,0.0,0.014975757575757575,0.00018856003649635035,0.01184980093328038,1.6929193616074971,0.8464596808037486,-23.859650726003434,True,True,False,False
256,4,5,50,6.545919630063827e-05,6.421170606307606e-05,6.777885465551249e-05,0.02825468583077762,0.020649323792883124,0.06545899999999999,0.06421199999999999,0.067779,0.028243667028216096,0.020644829587986118,0.0070102348500306055,0.006945543451776649,0.007060006085717985,0.010526157198540536,0.009626092945410177,107.42307680197558,103.17263476235443,109.73801199408791,0.03194958679271995,0.03787718315708511,512.5999999999999,495.055,522.56,0.028633905579398915,0.020969274287944147,4.6020896908161473e-07,4.3850442722007995e-07,4.7527990715551725e-07,0.026600035749817775,0.02421869251791885,99.0,99.0,100.0,0.0,0.0,0.00018856003649635035,0.01184980093328038,2.880573657371833,0.7201434143429583,-40.840906193265795,True,True,False,False
256,8,5,50,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.014255672132986523,0.014185032589947553,0.039452,0.039073,0.0399355,0.014242760823279084,0.014183430559949379,0.005511326412024483,0.005066889162850769,0.005670509445147012,0.04282177234005814,0.04791552062980649,138.13997377684967,131.7922490012461,142.08907372074498,0.03682422571023207,0.03264637196254662,850.51,840.2149999999999,858.775,0.01440746022974448,0.014045426926202026,2.1684149624597985e-07,1.9491959523571504e-07,2.2659570980135895e-07,0.06669201821407907,0.056326624642402394,99.0,82.0,99.5,0.007487878787878787,0.014975757575757575,0.00018856003649635035,0.01184980093328038,4.7794531889303435,0.5974316486162929,-53.490135040616394,True,True,True,True
256,10,5,50,6.503224979162659e-05,6.290887969446213e-05,6.648562470815822e-05,0.006316364578603187,0.015100348395261186,0.065032,0.06290899999999999,0.0664855,0.006315047976380845,0.01511296367583872,0.008703016926331988,0.00845255572597137,0.009210132241732888,0.0426672473232975,0.04473989178893095,137.03930478602535,129.90561980615453,142.1983223197493,0.03384266169899092,0.028903971366353007,515.965,504.69,533.385,0.006350326088009623,0.014950105966032749,5.664051066093366e-07,5.42336983331452e-07,6.053526414876076e-07,0.06299978435117365,0.060344016009108235,94.0,86.0,99.5,0.04731702127659575,0.04731702127659575,0.00018856003649635035,0.01184980093328038,2.8994850570374844,0.2899485057037484,-26.5555854032163,True,True,False,False
256,16,5,50,5.131122291021672e-05,5.059666951753283e-05,5.45139043381535e-05,0.020646494078826322,0.01989274987680624,0.051311,0.0505965,0.054513500000000006,0.020645041024341754,0.019887972957175648,0.00779322100920662,0.007385513537207983,0.008155013454102442,0.04902766102997958,0.04675591525594527,149.60898916933672,142.39284032080582,154.05277591697345,0.03330140139677299,0.034680147939324724,653.94,615.52,663.175,0.020937411689145563,0.020161092160611824,3.943641735829133e-07,3.8463036898053755e-07,4.4452087273192016e-07,0.028977911346895435,0.027004503593378682,97.0,86.0,100.0,0.045853608247422684,0.045853608247422684,0.00018856003649635035,0.01184980093328038,3.6748302964107613,0.22967689352567258,-34.233317056667026,True,True,False,False
256,20,5,50,6.004461649695728e-05,5.823037093377018e-05,6.172874518672452e-05,0.02465132962850814,0.02766293994591527,0.0600445,0.058230500000000004,0.061729000000000006,0.024654649468310984,0.02766478347146039,0.009210473233091505,0.008715539484139112,0.009480528915951768,0.042888217477708344,0.03463187027089134,155.15134675334946,141.19449571754927,158.25191220584793,0.029628478489343146,0.03021472821942334,558.825,543.5799999999999,576.2349999999999,0.024235764326935957,0.027133414950180828,5.386624567408444e-07,5.36596775223385e-07,5.787264105891766e-07,0.005685526027403974,0.009148394861591127,100.0,98.0,100.0,0.0,0.0074502512562814064,0.00018856003649635035,0.01184980093328038,3.140332097980932,0.15701660489904662,-22.273181761022464,True,True,False,False
512,1,5,50,0.0013494377510040161,0.0013117556291390728,0.0013629261517615176,0.010467060623893158,0.018412544532227876,1.3494375,1.311755,1.362926,0.010467124412949908,0.018412971614963698,0.07901350325520833,0.06275238577023498,0.08393129585006694,0.09227687674583354,0.1552690179739437,58.83063785106185,46.36033224724535,62.301357320721365,0.08746613794574588,0.09610569967018495,198.92000000000002,196.96,204.64999999999998,0.010919007641262631,0.018381958101752804,0.00010606926967301176,8.492670979944134e-05,0.00011300484434579729,0.0969430923920856,0.18773654346495502,98.0,70.0,99.0,0.015128571428571427,0.02280923076923077,0.0013494377510040161,0.07901350325520833,1.0,1.0,0.0,True,False,False,False
512,2,5,50,0.0007771700310559007,0.000753472159518435,0.0008187920792079209,0.013196316984105198,0.01835245565393873,0.7771699999999999,0.7534719999999999,0.8187925,0.013196450583527666,0.018351206682809915,0.059433921195652176,0.056249946840148696,0.0679194154290429,0.07942535650524749,0.06747710853061895,77.83058526350976,72.90474620481166,84.68123692383496,0.09383263615068536,0.06677421187369897,345.405,327.84000000000003,356.26,0.013091674990228667,0.018319593714732105,4.616145800240032e-05,4.348461200870053e-05,5.587297321077794e-05,0.08597414470862126,0.07909060242462546,95.0,89.5,99.5,0.04681894736842105,0.04681894736842105,0.0013494377510040161,0.07901350325520833,1.73634815687708,0.86817407843854,-24.780045502242075,True,True,False,False
512,4,5,50,0.00042842526096033404,0.0004135174319727891,0.00044446025472112433,0.02338883180679305,0.02338883180679305,0.4284255,0.4135175,0.44446050000000004,0.02338831862249096,0.023388318622490863,0.046117223100570925,0.041233945385644226,0.04811445091372716,0.06420789797616358,0.06537370158769334,102.7845975685479,95.25013841188243,113.79937551625605,0.10867960190457969,0.10867960190457959,626.565,603.96,649.15,0.02302346604103329,0.02302346604103329,1.9484660491667607e-05,1.787708629755743e-05,2.0631924671271056e-05,0.07819706493604155,0.07463973448676832,98.5,77.0,99.0,0.007525888324873096,0.015128571428571427,0.0013494377510040161,0.07901350325520833,3.1497623365606224,0.7874405841401556,-41.63374461246784,True,True,False,False
512,8,5,50,0.0002629244156504065,0.0002463333333333333,0.0002724130731441048,0.053505428795408115,0.05032488604680797,0.2629245,0.246333,0.272413,0.05350452354192939,0.050325373607385315,0.03788996670305676,0.03730057489043567,0.0386712685254961,0.021428904744103777,0.01662259810966936,146.63541638679277,139.5660920382989,153.93476676208576,0.06127607948508535,0.0640000246484873,1020.96,985.4000000000001,1089.725,0.051638904560413645,0.05183708740421343,9.90559311926735e-06,9.310764420382425e-06,1.0297282604371013e-05,0.02738105609659292,0.041730191922060574,98.5,93.0,100.0,0.02257766497461929,0.014975757575757575,0.0013494377510040161,0.07901350325520833,5.132417039573364,0.6415521299466705,-52.04621344192941,False,True,True,True
512,10,5,50,0.00029916515903122265,0.0002953928465420006,0.0003216042464878672,0.01642424616806479,0.015793530442667517,0.2991655,0.295393,0.3216045,0.01642347262635584,0.015791758139100314,0.04584910408684546,0.0419936968731905,0.046530127604166666,0.012208032255914212,0.014520743823340513,153.75616596219635,141.63281985001208,154.33496734934573,0.005581115600909702,0.007015123290328018,897.28,834.6800000000001,908.74,0.016242374732524843,0.015800958011623453,1.379645076117929e-05,1.2456959721874455e-05,1.4751004966111925e-05,0.039167240220987776,0.04431445586004943,99.0,81.0,100.0,0.014975757575757575,0.014975757575757575,0.0013494377510040161,0.07901350325520833,4.5106781664477875,0.45106781664477874,-41.97307776778872,True,True,False,False
512,16,5,50,0.000253228575018849,0.00024757920549288865,0.0002975072628880661,0.03307586933490952,0.03428701758433551,0.25322849999999997,0.247579,0.29750699999999997,0.033076643031886066,0.03428915228623661,0.038923886277959285,0.03805630284453164,0.04239334463115921,0.03304601162418321,0.03425349811240265,153.89842185411533,142.56745192094434,159.59856217440085,0.0004005561379643743,0.0030048580435828157,1060.0549999999998,902.285,1084.26,0.03385327459424297,0.03512752687258363,9.863923528014535e-06,9.429990105488583e-06,1.262284109552275e-05,0.06522249391023764,0.0659730039959803,88.0,88.0,100.0,0.0,0.0249876404494382,0.0013494377510040161,0.07901350325520833,5.32893158247868,0.3330582239049175,-50.73767815073615,True,True,True,True
512,20,5,50,0.00030463681818181814,0.0002886931034482759,0.00032641092225369845,0.05644619689376382,0.05594131207631181,0.3046365,0.28869350000000005,0.326411,0.05644495915624029,0.05594124702719466,0.04917427181818182,0.04728403745672018,0.0502156319080861,0.011881613362421379,0.012894885768754546,161.5976194827802,144.78010452558436,171.55469338598317,0.04897661293107478,0.04597056191019511,881.165,822.39,929.8299999999999,0.058687178905199554,0.05814035169349678,1.500784502318081e-05,1.4297661915029893e-05,1.5712485862555973e-05,0.06773372256548373,0.05973883222092121,100.0,93.0,100.0,0.0,0.014975757575757575,0.0013494377510040161,0.07901350325520833,4.4296607319428585,0.2214830365971429,-37.764724012613115,False,True,False,False
1024,1,5,50,0.01146672988505747,0.010735242105263158,0.011798925287356323,0.03518074730166079,0.040834126253550464,11.466727,10.7352405,11.7989245,0.035179779504648484,0.040834182277853785,0.7185562873563218,0.5928657157894737,0.7776085176470589,0.015526954854895293,0.06819431393041231,62.664448741543055,55.19872041249312,66.38904859279988,0.032213323125419406,0.05405312406297183,187.28,182.01,200.04,0.0360200234942331,0.040755360243635255,0.008239490645655238,0.0063659137412845415,0.009094050850349136,0.055328584065955554,0.10231587781383272,98.0,88.0,98.5,0.0,0.015128571428571427,0.01146672988505747,0.7185562873563218,1.0,1.0,0.0,True,True,False,False
1024,2,5,50,0.005748675438596491,0.005458236842105263,0.005938758928571429,0.04902308109877349,0.049023081098773374,5.7486745,5.458235500000001,5.9387574999999995,0.049022962736888186,0.049022962736888304,0.4798575327380952,0.3765525421052632,0.49086078362573105,0.03337933096602781,0.030490115288401124,84.64794435200402,68.97728133091437,85.43920141673252,0.013858785740715956,0.020184763030289845,373.56,361.605,393.44,0.04744748634757462,0.04744748634757462,0.002820157179267946,0.002052181696306233,0.0028507825795150935,0.0161002438942807,0.02973167735438688,99.0,78.0,100.0,0.014975757575757575,0.014975757575757575,0.01146672988505747,0.7185562873563218,1.9946733830318681,0.9973366915159341,-33.21921453035165,True,True,False,False
1024,4,5,50,0.003092265671641791,0.0030094575757575763,0.003219199685534591,0.03970269569132892,0.032559495252030314,3.092266,3.009456,3.2191989999999997,0.039703604411780793,0.032558966959125676,0.3468855910447761,0.3157028927492447,0.3528424106060606,0.0254596354231974,0.05284798419771986,108.94600447810856,102.87210427011826,117.40915097769962,0.053850965718920285,0.06064201436476924,694.4749999999999,667.085,713.585,0.03939865797904877,0.033219599336109226,0.0010622581686775437,0.000970963252266468,0.00112822633242036,0.01774903901329957,0.051255903035388295,99.0,86.0,99.5,0.007487878787878787,0.014975757575757575,0.01146672988505747,0.7185562873563218,3.7081968700863226,0.9270492175215806,-51.72464605090005,True,True,False,False
1024,8,5,50,0.0017181529605263157,0.0016566963993453355,0.0018205880872483222,0.05051736980705942,0.04645475089161966,1.718153,1.6566965,1.8205879999999999,0.050517382968804356,0.04645448891375414,0.2641295251677852,0.25998737315875614,0.26839082154605265,0.016904423936868078,0.018408680193950117,156.4861966323262,144.6669084498836,157.63531797469352,0.010887141095241196,0.009770809983243684,1249.9,1179.555,1296.245,0.05227472757820618,0.04788096885813139,0.0004620644390444539,0.0004306109606206776,0.0004808574530265036,0.060300079762481584,0.06814525521761142,99.0,94.5,100.0,0.014975757575757575,0.014975757575757575,0.01146672988505747,0.7185562873563218,6.6738702248866755,0.8342337781108344,-63.241637458972356,True,True,True,True
1024,10,5,50,0.0018345819672131148,0.0018230363636363637,0.001976140625,0.009330469921109077,0.012084517867429723,1.8345825,1.823036,1.9761405,0.009331191647145798,0.012084952631011737,0.3012675954545455,0.2866118222021661,0.3068611470588235,0.0233217713120071,0.02154846068285515,162.4432918244113,155.25072958808101,164.40904205050714,0.017941161204489575,0.0186497325829939,1170.56,1086.705,1177.97,0.009385307886823504,0.012088257110712769,0.0005536288573196754,0.000522985577544227,0.0006061756796560405,0.034454772433153834,0.033299567511667474,99.0,90.0,100.0,0.014975757575757575,0.014975757575757575,0.01146672988505747,0.7185562873563218,6.250323010901717,0.6250323010901717,-58.07320863297224,True,True,False,False
1024,16,5,50,0.0022116209850107068,0.0020663531827515404,0.0022961856492027333,0.056689447233876554,0.053832411233807595,2.2116205,2.0663535,2.296186,0.056690019964998555,0.053831905247758285,0.3434189822175732,0.32570300102669403,0.34776942148760326,0.01603900295704301,0.015741860154978138,156.91553480546565,148.18648473419836,163.72827296978966,0.0471410283405392,0.04285882091523011,971.0,935.24,1039.265,0.054601211122554054,0.0528529340885685,0.000764972093782089,0.00067295993574203,0.0007815874718400096,0.03220242896297116,0.03513178914199624,100.0,89.0,100.0,0.0,0.0,0.01146672988505747,0.7185562873563218,5.184762652720967,0.32404766579506045,-52.20708686843949,False,True,False,False
1024,20,5,50,0.002050369696969697,0.0019435909090909091,0.0020888873966942146,0.027851729225206987,0.027159357099078667,2.0503704999999997,1.9435915,2.088888,0.027851573898473623,0.027159295188463637,0.3323955616161616,0.3295714854085603,0.34300462280701755,0.012596363697011765,0.01500109121491355,165.78825247482888,157.95263633791888,174.48176077475142,0.03360624511154334,0.03551978853096642,1047.365,1028.05,1104.9050000000002,0.027341393878924803,0.026671478237614545,0.0006817499217983409,0.0006417256480145934,0.0007092683616974834,0.04675129207495911,0.04789819016788958,100.0,91.0,100.0,0.0,0.0,0.01146672988505747,0.7185562873563218,5.5925182185459015,0.27962591092729505,-53.74119363159488,True,True,False,False
2048,1,5,50,0.086887625,0.08373425000000001,0.0897015,0.02236161133418008,0.03447823005538738,86.8876315,83.7342605,89.701459,0.022361694978415992,0.03447831018532913,5.7682791818181816,4.66724725,5.885930583333334,0.030239515527641935,0.0774344526690789,64.90370214427105,55.78829555446278,67.06671507334673,0.0427564078646417,0.05754736912616486,197.72500000000002,191.51999999999998,205.175,0.022757319509419404,0.03451956088843504,0.5099783929609583,0.3924293758936944,0.5188513699288333,0.02579535885077904,0.07236254107535212,99.0,94.0,99.5,0.007487878787878787,0.015128571428571427,0.086887625,5.7682791818181816,1.0,1.0,0.0,True,True,False,False
