session_number,problem_size,num_threads,runtime_per_op_s,time_per_op_ms_e2e,package_energy_per_op_j,package_avg_power_w,gflops_per_s,edp_package_j_s,temp_c,sm_clock_mhz,batches
3,1024,8,0.0017181529605263157,1.718153,0.26839082154605265,156.4861966323262,1249.9,0.0004620644390444539,99.0,,608.0
3,1024,10,0.0018345819672131148,1.8345825,0.30165675956284155,164.40904205050714,1170.56,0.0005536288573196754,100.0,,549.0
3,1024,16,0.0022116209850107068,2.2116205,0.3471341434689508,156.91553480546565,971.0,0.000764972093782089,100.0,,467.0
3,1024,20,0.0020705360623781673,2.0705359999999997,0.34300462280701755,165.78825247482888,1037.165,0.0007092683616974834,100.0,,513.0
3,2048,1,0.08373425000000001,83.7342605,4.66724725,55.78829555446278,205.175,0.3924293758936944,94.0,,12.0
3,2048,2,0.04653879545454545,46.5387855,4.01448975,86.2854839010607,369.155,0.1867768336656973,99.0,,22.0
3,2048,4,0.0249227875,24.9227925,2.6454911249999995,106.10823033987035,689.325,0.0661816321836925,96.0,,40.0
3,2048,8,0.014040769736842105,14.04077,2.1455549276315793,152.60843989478613,1223.585,0.030095273232788957,100.0,,76.0
3,2048,10,0.014453359154929577,14.453364,2.4305615633802815,168.26062359589525,1188.6399999999999,0.03513565557798165,100.0,,71.0
3,2048,16,0.01585725,15.8572495,2.6313437890625,165.75059310777448,1083.41,0.041722159506591305,100.0,,64.0
3,2048,20,0.02721571621621622,27.2157135,4.25093268918919,156.20834336711613,631.25,0.11567140487643426,97.0,,37.0
3,4096,1,0.6371835,637.183402,33.9395645,53.67763400859705,215.7,21.58353919496725,84.0,,2.0
3,4096,2,0.36274799999999996,362.747927,30.8646365,85.26764939643559,378.885,11.187075965469386,99.0,,3.0
3,4096,4,0.18977908333333332,189.779048,19.562775416666668,103.10506503188954,724.22,3.733570422749055,86.0,,6.0
3,4096,8,0.1094632,109.46321,17.2371934,157.39044316233424,1255.58,1.885881462651435,100.0,,10.0
3,4096,10,0.10153000000000001,101.530009,17.476212590909093,172.2961808354989,1353.68,1.7743612778372189,99.0,,11.0
3,4096,16,0.13478925,134.789244,21.5927181875,160.26596017633653,1019.655,2.911390080859359,87.0,,8.0
3,4096,20,0.1741685,174.1685175,28.61648866666667,164.3768815019822,789.115,4.983655053574361,100.0,,6.0
3,8192,1,5.3928215,5392.821533,356.9434835,66.18105930209933,203.885,1925.1562646472894,98.0,,1.0
3,8192,2,2.651757,2651.7573485,208.3782195,78.60153458264736,414.635,552.3039942132875,88.0,,1.0
3,8192,4,1.425149,1425.1488829999998,176.44394549999998,123.89705292345747,771.505,251.605561394105,99.0,,1.0
3,8192,8,0.81153975,811.5398345000001,134.10627,165.3332138539441,1354.85,109.00493740230237,99.0,,2.0
3,8192,10,0.7368155000000001,736.815474,125.8757765,170.38554036905856,1492.25,92.75759992961574,91.0,,2.0
